"";"accession";"name";"go_name"
"144";"Q15233";"NONO_HUMAN";"C:paraspeckles, P:transcription, DNA-templated, C:nuclear speck, P:RNA splicing, F:RNA binding, P:regulation of transcription, DNA-templated, P:DNA recombination, F:nucleotide binding, C:nuclear matrix, P:mRNA processing, C:nucleolus, P:DNA repair, F:DNA binding"
"145";"P06748";"NPM_HUMAN";"P:regulation of endoribonuclease activity, C:spindle pole centrosome, F:histone binding, P:intracellular protein transport, F:protein heterodimerization activity, P:signal transduction, P:negative regulation of protein kinase activity by regulation of protein phosphorylation, P:regulation of eIF2 alpha phosphorylation by dsRNA, F:transcription coactivator activity, P:cell aging, C:ribonucleoprotein complex, P:positive regulation of NF-kappaB transcription factor activity, P:negative regulation of apoptotic process, P:centrosome cycle, P:DNA repair, C:cytosol, F:RNA binding, F:NF-kappaB binding, P:negative regulation of cell proliferation, P:viral process, F:ribosomal small subunit binding, C:nucleolus, P:positive regulation of translation, C:nucleoplasm, P:ribosome assembly, P:regulation of centriole replication, P:negative regulation of centrosome duplication, P:nucleocytoplasmic transport, P:regulation of endodeoxyribonuclease activity, F:protein homodimerization activity, F:ribosomal large subunit binding, F:Tat protein binding, P:CENP-A containing nucleosome assembly at centromere, F:protein kinase inhibitor activity, F:unfolded protein binding, P:protein oligomerization"
"146";"P19338";"NUCL_HUMAN";"F:telomeric DNA binding, F:RNA binding, C:ribonucleoprotein complex, C:nucleoplasm, C:extracellular vesicular exosome, F:nucleotide binding, C:nucleolus, C:cell cortex, P:angiogenesis"
"147";"Q8NC51";"PAIRB_HUMAN";"P:regulation of apoptotic process, C:nucleus, C:extracellular vesicular exosome, P:regulation of mRNA stability, C:cytoplasm, C:perinuclear region of cytoplasm, C:plasma membrane, F:mRNA 3'-UTR binding"
"148";"P09874";"PARP1_HUMAN";"F:NAD+ ADP-ribosyltransferase activity, P:negative regulation of transcription from RNA polymerase II promoter, F:zinc ion binding, P:cellular response to insulin stimulus, P:macrophage differentiation, P:DNA damage response, detection of DNA damage, P:positive regulation of transcription from RNA polymerase II promoter, P:base-excision repair, P:positive regulation of transcription regulatory region DNA binding, P:signal transduction involved in regulation of gene expression, P:protein poly-ADP-ribosylation, P:transforming growth factor beta receptor signaling pathway, C:nuclear envelope, P:double-strand break repair, C:transcription factor complex, P:telomere maintenance, P:regulation of growth rate, C:nucleoplasm, P:protein autoprocessing, F:NAD binding, F:DNA binding, P:transcription initiation from RNA polymerase II promoter, C:nucleolus, P:positive regulation of SMAD protein import into nucleus"
"149";"P57721";"PCBP3_HUMAN";"C:ribonucleoprotein complex, F:RNA binding, C:cytosol, C:nucleus, P:mRNA metabolic process, F:DNA binding, C:mitochondrion"
"150";"P07237";"PDIA1_HUMAN";"P:regulation of intrinsic apoptotic signaling pathway in response to oxidative stress, P:glycerol ether metabolic process, C:procollagen-proline 4-dioxygenase complex, C:plasma membrane, P:peptidyl-proline hydroxylation to 4-hydroxy-L-proline, P:extracellular matrix organization, C:melanosome, P:response to endoplasmic reticulum stress, F:protein disulfide oxidoreductase activity, C:endoplasmic reticulum-Golgi intermediate compartment, C:endoplasmic reticulum lumen, P:cellular response to hypoxia, P:cell redox homeostasis, F:procollagen-proline 4-dioxygenase activity, P:lipoprotein metabolic process, F:protein disulfide isomerase activity, C:extracellular vesicular exosome"
"151";"P30101";"PDIA3_HUMAN";"P:signal transduction, P:post-translational protein modification, F:phospholipase C activity, C:endoplasmic reticulum lumen, P:glycerol ether metabolic process, F:protein disulfide isomerase activity, P:protein import into nucleus, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, C:cell surface, C:melanosome, P:protein retention in ER lumen, P:positive regulation of extrinsic apoptotic signaling pathway, F:protein disulfide oxidoreductase activity, F:cysteine-type endopeptidase activity, P:protein N-linked glycosylation via asparagine, P:oxidation-reduction process, C:extracellular vesicular exosome, P:cell redox homeostasis"
"152";"P00558";"PGK1_HUMAN";"F:phosphoglycerate kinase activity, C:extracellular vesicular exosome, F:ATP binding, C:cytosol, P:epithelial cell differentiation, P:gluconeogenesis, P:small molecule metabolic process, P:glycolysis"
"153";"Q99623";"PHB2_HUMAN";"P:mammary gland alveolus development, C:protein complex, P:negative regulation of transcription, DNA-templated, P:transcription, DNA-templated, P:regulation of branching involved in mammary gland duct morphogenesis, P:negative regulation of intracellular estrogen receptor signaling pathway, F:estrogen receptor binding, C:mitochondrial inner membrane, P:mammary gland branching involved in thelarche, P:negative regulation of mammary gland epithelial cell proliferation, C:nuclear matrix"
"154";"P12273";"PIP_HUMAN";"P:detection of chemical stimulus involved in sensory perception of bitter taste, F:protein dimerization activity, P:proteolysis, F:actin binding, C:extracellular vesicular exosome, C:apical plasma membrane, P:retina homeostasis, F:aspartic-type endopeptidase activity, F:IgG binding, C:extracellular space, P:positive regulation of gene expression, P:negative regulation of T cell apoptotic process"
"155";"Q13835";"PKP1_HUMAN";"P:cellular component disassembly involved in execution phase of apoptosis, F:signal transducer activity, P:cell-cell adhesion, P:intermediate filament bundle assembly, C:plasma membrane, P:multicellular organismal development, C:nucleus, C:desmosome, F:lamin binding, F:intermediate filament binding, C:intermediate filament, P:cell adhesion, F:structural constituent of epidermis"
"156";"P14923";"PLAK_HUMAN";"C:cytosol, C:gamma-catenin-TCF7L2 complex, P:positive regulation of canonical Wnt signaling pathway, F:structural constituent of cell wall, C:cytoplasmic side of plasma membrane, C:intermediate filament, P:morphogenesis of embryonic epithelium, P:detection of mechanical stimulus, P:negative regulation of heart induction by canonical Wnt signaling pathway, P:oocyte development, P:desmosome assembly, P:cell migration, P:bundle of His cell to Purkinje myocyte communication, P:gastrulation, F:transcription coactivator activity, P:establishment of protein localization to plasma membrane, P:adherens junction organization, P:regulation of cell proliferation, C:fascia adherens, P:ventricular cardiac muscle cell action potential, P:positive regulation of protein import into nucleus, P:positive regulation of sequence-specific DNA binding transcription factor activity, F:protein homodimerization activity, P:ectoderm development, P:cellular response to indole-3-methanol, C:apicolateral plasma membrane, C:actin cytoskeleton, P:cytoskeletal anchoring at plasma membrane, P:skin development, F:protein kinase binding, C:lateral plasma membrane, C:extracellular vesicular exosome, P:regulation of heart rate by cardiac conduction, C:zonula adherens, C:desmosome, P:protein heterooligomerization, P:negative regulation of Wnt signaling pathway involved in heart development, C:protein-DNA complex, C:catenin complex, P:atrioventricular valve morphogenesis, P:cell morphogenesis, P:endothelial cell-cell adhesion, C:basolateral plasma membrane, P:nervous system development, C:Z disc"
"157";"A5A3E0";"POTEF_HUMAN";"P:retina homeostasis, C:blood microparticle, C:cell cortex"
"158";"P62937";"PPIA_HUMAN";"F:peptide binding, P:entry into host cell, F:peptidyl-prolyl cis-trans isomerase activity, P:viral release from host cell, P:lipid particle organization, F:unfolded protein binding, P:platelet degranulation, P:establishment of integrated proviral latency, P:positive regulation of protein secretion, C:cytosol, P:leukocyte migration, P:RNA-dependent DNA replication, C:nucleus, F:virion binding, P:uncoating of virus, P:positive regulation of viral genome replication, P:virion assembly, P:protein folding, P:platelet activation, C:extracellular vesicular exosome"
"159";"Q06830";"PRDX1_HUMAN";"C:extracellular space, P:natural killer cell mediated cytotoxicity, P:retina homeostasis, F:thioredoxin peroxidase activity, P:skeletal system development, P:removal of superoxide radicals, P:regulation of stress-activated MAPK cascade, C:nuclear euchromatin, C:melanosome, C:mitochondrial matrix, C:mitochondrion, C:nucleus, C:cytosol, C:extracellular vesicular exosome, C:peroxisomal matrix, P:regulation of NF-kappaB import into nucleus, F:heme binding, C:nucleolus, P:cell proliferation, P:hydrogen peroxide catabolic process, P:erythrocyte homeostasis"
"160";"P78527";"PRKDC_HUMAN";"F:DNA binding, C:nucleolus, P:heart development, P:innate immune response, P:somitogenesis, P:response to gamma radiation, P:ectopic germ cell programmed cell death, C:nucleoplasm, C:cytosol, P:peptidyl-serine phosphorylation, P:positive regulation of apoptotic process, P:brain development, F:ATP binding, P:double-strand break repair via nonhomologous end joining, P:protein destabilization, P:pro-B cell differentiation, P:B cell lineage commitment, P:cellular response to insulin stimulus, P:T cell differentiation in thymus, C:DNA-dependent protein kinase-DNA ligase 4 complex, P:T cell lineage commitment, P:immunoglobulin V(D)J recombination, P:positive regulation of transcription from RNA polymerase II promoter, P:intrinsic apoptotic signaling pathway in response to DNA damage, P:positive regulation of type I interferon production, P:T cell receptor V(D)J recombination, C:transcription factor complex, P:telomere maintenance, F:DNA-dependent protein kinase activity"
"161";"P60900";"PSA6_HUMAN";"C:proteasome core complex, alpha-subunit complex, F:threonine-type endopeptidase activity, C:cytoplasmic mRNA processing body, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:G1/S transition of mitotic cell cycle, F:purine ribonucleoside triphosphate binding, P:small molecule metabolic process, P:negative regulation of apoptotic process, P:positive regulation of NF-kappaB transcription factor activity, C:extracellular vesicular exosome, P:viral process, C:nuclear matrix, F:RNA binding, P:apoptotic process, C:polysome, C:nucleoplasm, F:endopeptidase activity, C:cytosol, P:regulation of cellular amino acid metabolic process, P:mRNA metabolic process, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:gene expression, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:regulation of inflammatory response, C:mitochondrion, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:sarcomere, P:protein polyubiquitination"
"162";"P31930";"QCR1_HUMAN";"P:response to activity, P:oxidative phosphorylation, C:mitochondrial respiratory chain complex III, P:aerobic respiration, C:mitochondrial respiratory chain, P:mitochondrial electron transport, ubiquinol to cytochrome c, F:ubiquinol-cytochrome-c reductase activity, P:response to alkaloid, P:respiratory electron transport chain, P:small molecule metabolic process, F:metal ion binding"
"163";"P22695";"QCR2_HUMAN";"P:small molecule metabolic process, F:metalloendopeptidase activity, C:mitochondrial respiratory chain complex III, P:aerobic respiration, F:metal ion binding, P:respiratory electron transport chain, P:oxidative phosphorylation, P:proteolysis, C:mitochondrial inner membrane"
"164";"P62826";"RAN_HUMAN";"P:positive regulation of protein binding, F:chromatin binding, F:androgen receptor binding, P:positive regulation of transcription, DNA-templated, P:mitosis, P:gene expression, F:transcription coactivator activity, P:androgen receptor signaling pathway, P:protein export from nucleus, F:GTPase activity, C:melanosome, C:nucleoplasm, C:nuclear pore, P:intracellular transport of virus, C:extracellular vesicular exosome, F:GTP binding, P:DNA metabolic process, P:small GTPase mediated signal transduction, C:cytosol, P:mitotic spindle organization"
"165";"P38159";"RBMX_HUMAN";"P:positive regulation of transcription from RNA polymerase II promoter, F:core promoter binding, C:nucleoplasm, C:extracellular vesicular exosome, F:mRNA binding, F:nucleotide binding, C:extracellular space, C:catalytic step 2 spliceosome, P:mRNA splicing, via spliceosome, P:protein homooligomerization, P:regulation of alternative mRNA splicing, via spliceosome, P:positive regulation of mRNA splicing, via spliceosome, C:supraspliceosomal complex, P:cellular response to interleukin-1, P:negative regulation of mRNA splicing, via spliceosome, F:chromatin binding, P:transcription from RNA polymerase II promoter, P:membrane protein ectodomain proteolysis, C:nuclear euchromatin"
"166";"P27635";"RL10_HUMAN";"P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, P:translational initiation, C:endoplasmic reticulum, P:translational termination, P:SRP-dependent cotranslational protein targeting to membrane, P:viral transcription, C:cytosolic large ribosomal subunit, F:structural constituent of ribosome"
"167";"P62913";"RL11_HUMAN";"P:rRNA processing, C:extracellular vesicular exosome, C:cytosolic large ribosomal subunit, P:translational initiation, C:nucleolus, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:SRP-dependent cotranslational protein targeting to membrane, F:rRNA binding, P:ribosomal large subunit biogenesis, P:translational termination, F:structural constituent of ribosome, F:RNA binding, P:viral transcription, P:protein localization to nucleus, P:translational elongation"
"168";"P30050";"RL12_HUMAN";"C:extracellular vesicular exosome, F:structural constituent of ribosome, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, C:cytosolic large ribosomal subunit, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:viral transcription, P:translational initiation, F:RNA binding, P:translational elongation"
"169";"P26373";"RL13_HUMAN";"C:cytosolic large ribosomal subunit, P:viral transcription, P:translational termination, P:translational elongation, F:RNA binding, P:SRP-dependent cotranslational protein targeting to membrane, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, F:structural constituent of ribosome"
"170";"P50914";"RL14_HUMAN";"P:viral transcription, C:cytosolic large ribosomal subunit, F:RNA binding, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:structural constituent of ribosome, P:ribosomal large subunit biogenesis, P:rRNA processing, C:extracellular vesicular exosome, P:translational elongation, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination"
"171";"P61313";"RL15_HUMAN";"P:translational elongation, F:structural constituent of ribosome, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic large ribosomal subunit, P:translational termination, P:translational initiation, P:viral transcription, F:RNA binding, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
"172";"Q07020";"RL18_HUMAN";"P:translational initiation, P:translational termination, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, C:cytosolic large ribosomal subunit, F:structural constituent of ribosome, P:SRP-dependent cotranslational protein targeting to membrane, P:viral transcription, F:RNA binding"
"173";"P84098";"RL19_HUMAN";"P:translational elongation, P:translational termination, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:structural constituent of ribosome, F:RNA binding, C:cytosolic large ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane, P:translational initiation, P:viral transcription"
"174";"P46778";"RL21_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:viral transcription, P:translational termination, F:structural constituent of ribosome, P:translational initiation, C:cytosolic large ribosomal subunit, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, F:RNA binding"
"175";"P62750";"RL23A_HUMAN";"P:viral transcription, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:extracellular vesicular exosome, C:nucleus, C:TORC2 complex, F:structural constituent of ribosome, C:cytosolic large ribosomal subunit, P:translational termination, P:translational elongation, F:rRNA binding, P:cell proliferation, F:nucleotide binding, P:translational initiation, P:SRP-dependent cotranslational protein targeting to membrane"
"176";"P46776";"RL27A_HUMAN";"P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, P:translational initiation, F:structural constituent of ribosome, F:RNA binding, P:translational termination, P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic large ribosomal subunit"
"177";"P62888";"RL30_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:extracellular vesicular exosome, P:viral transcription, P:translational initiation, P:translational elongation, P:translational termination, F:structural constituent of ribosome, F:RNA binding, C:cytosolic large ribosomal subunit"
"178";"P62899";"RL31_HUMAN";"C:cytosolic large ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:RNA binding, P:translational initiation, C:extracellular vesicular exosome, P:translational elongation, P:translational termination, P:viral transcription, F:structural constituent of ribosome"
"179";"P62910";"RL32_HUMAN";"P:viral transcription, P:translational elongation, C:cytosolic large ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, F:structural constituent of ribosome, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
"180";"P36578";"RL4_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:translational elongation, P:translational termination, F:structural constituent of ribosome, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:viral transcription, P:translational initiation, C:cytosolic large ribosomal subunit, C:extracellular vesicular exosome, F:RNA binding, C:nucleolus"
"181";"P62987";"RL40_HUMAN";"P:TRIF-dependent toll-like receptor signaling pathway, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:nucleotide-binding oligomerization domain containing signaling pathway, C:ribosome, P:toll-like receptor TLR1:TLR2 signaling pathway, P:toll-like receptor 3 signaling pathway, C:plasma membrane, P:transcription initiation from RNA polymerase II promoter, P:viral transcription, P:negative regulation of transforming growth factor beta receptor signaling pathway, P:I-kappaB kinase/NF-kappaB signaling, C:lysosomal membrane, P:negative regulation of apoptotic process, P:translation, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:toll-like receptor 9 signaling pathway, P:toll-like receptor 2 signaling pathway, P:viral protein processing, P:innate immune response, P:virion assembly, P:negative regulation of transcription from RNA polymerase II promoter, P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:Notch receptor processing, C:cytosol, P:regulation of transcription from RNA polymerase II promoter in response to hypoxia, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:activation of MAPK activity, P:MyD88-dependent toll-like receptor signaling pathway, P:DNA repair, P:cytokine-mediated signaling pathway, P:toll-like receptor 4 signaling pathway, P:protein polyubiquitination, P:translational initiation, P:Notch signaling pathway, P:negative regulation of epidermal growth factor receptor signaling pathway, P:toll-like receptor TLR6:TLR2 signaling pathway, P:positive regulation of apoptotic process, P:toll-like receptor 5 signaling pathway, P:neurotrophin TRK receptor signaling pathway, P:G1/S transition of mitotic cell cycle, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:positive regulation of I-kappaB kinase/NF-kappaB signaling, P:Fc-epsilon receptor signaling pathway, P:transforming growth factor beta receptor signaling pathway, P:JNK cascade, P:fibroblast growth factor receptor signaling pathway, P:apoptotic signaling pathway, P:endosomal transport, C:nucleoplasm, P:epidermal growth factor receptor signaling pathway, C:endocytic vesicle membrane, P:T cell receptor signaling pathway, C:endosome membrane, P:positive regulation of NF-kappaB transcription factor activity, P:toll-like receptor 10 signaling pathway, P:ion transmembrane transport, P:translational termination, C:cytosolic large ribosomal subunit, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:positive regulation of transcription from RNA polymerase II promoter, P:SRP-dependent cotranslational protein targeting to membrane, F:structural constituent of ribosome, P:negative regulation of type I interferon production, P:positive regulation of type I interferon production"
"182";"P62917";"RL8_HUMAN";"P:viral transcription, P:translational termination, F:rRNA binding, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic large ribosomal subunit, F:RNA binding, P:translational elongation, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:structural constituent of ribosome"
"183";"P05388";"RLA0_HUMAN";"P:translational initiation, F:structural constituent of ribosome, C:extracellular vesicular exosome, F:RNA binding, P:ribosome biogenesis, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, C:nucleus, C:cytosolic large ribosomal subunit, P:translational elongation"
"184";"P05387";"RLA2_HUMAN";"C:extracellular vesicular exosome, P:viral transcription, P:translational initiation, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, F:RNA binding, F:structural constituent of ribosome, C:cytosolic large ribosomal subunit"
"185";"P09651";"ROA1_HUMAN";"P:RNA export from nucleus, C:extracellular vesicular exosome, F:single-stranded DNA binding, F:single-stranded RNA binding, C:intermediate filament cytoskeleton, C:nucleolus, P:nuclear import, P:mRNA splicing, via spliceosome, C:catalytic step 2 spliceosome, P:viral process, C:cytoplasm, P:mRNA transport, C:nucleoplasm, F:nucleotide binding"
"186";"P22626";"ROA2_HUMAN";"F:single-stranded telomeric DNA binding, P:negative regulation of mRNA splicing, via spliceosome, C:nucleoplasm, P:RNA transport, F:nucleotide binding, C:cytoplasm, F:RNA binding, F:pre-mRNA intronic binding, C:nucleolus, P:mRNA splicing, via spliceosome, C:catalytic step 2 spliceosome"
"187";"P51991";"ROA3_HUMAN";"P:mRNA splicing, via spliceosome, C:nucleoplasm, F:RNA binding, F:nucleotide binding, C:nucleolus, C:catalytic step 2 spliceosome"
"188";"Q99729";"ROAA_HUMAN";"F:nucleotide binding, P:epithelial to mesenchymal transition, C:nucleus, F:mRNA binding, C:cytoplasm, P:positive regulation of transcription, DNA-templated, C:ribonucleoprotein complex"
"189";"P04843";"RPN1_HUMAN";"C:integral component of membrane, P:translation, C:oligosaccharyltransferase complex, C:melanosome, P:post-translational protein modification, F:dolichyl-diphosphooligosaccharide-protein glycotransferase activity, P:SRP-dependent cotranslational protein targeting to membrane, C:rough endoplasmic reticulum, P:protein N-linked glycosylation via asparagine"
"190";"P46783";"RS10_HUMAN";"C:nucleolus, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, P:translational initiation, C:cytosolic small ribosomal subunit, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, P:viral transcription"
"191";"P62263";"RS14_HUMAN";"F:structural constituent of ribosome, C:extracellular vesicular exosome, C:nucleolus, P:SRP-dependent cotranslational protein targeting to membrane, F:translation regulator activity, P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:mitochondrion, P:viral transcription, P:ribosomal small subunit assembly, P:negative regulation of transcription from RNA polymerase II promoter, P:translational initiation, P:maturation of SSU-rRNA, P:translational termination, P:erythrocyte differentiation, F:mRNA 5'-UTR binding, C:cytosolic small ribosomal subunit"
"192";"P62269";"RS18_HUMAN";"P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:viral transcription, F:structural constituent of ribosome, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic small ribosomal subunit, C:extracellular vesicular exosome, P:translational initiation, P:ribosome biogenesis, F:rRNA binding, P:translational termination"
"193";"P39019";"RS19_HUMAN";"C:nucleolus, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:protein homodimerization activity, P:translational elongation, C:extracellular vesicular exosome, P:response to extracellular stimulus, F:structural constituent of ribosome, P:positive regulation of respiratory burst involved in inflammatory response, P:translational termination, P:protein tetramerization, P:nucleolus organization, P:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), P:erythrocyte differentiation, P:negative regulation of respiratory burst involved in inflammatory response, P:monocyte chemotaxis, C:cytosolic small ribosomal subunit, P:positive regulation of cellular component movement, P:SRP-dependent cotranslational protein targeting to membrane, P:ribosomal small subunit assembly, P:viral transcription, P:translational initiation"
"194";"P15880";"RS2_HUMAN";"P:translational termination, P:translational initiation, F:structural constituent of ribosome, P:positive regulation of transferase activity, C:cytosolic small ribosomal subunit, P:viral transcription, F:mRNA binding, C:extracellular vesicular exosome, C:nucleoplasm, P:translational elongation, P:SRP-dependent cotranslational protein targeting to membrane, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
"195";"P62266";"RS23_HUMAN";"F:structural constituent of ribosome, C:cytosolic small ribosomal subunit, P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination"
"196";"P62854";"RS26_HUMAN";"F:mRNA binding, F:structural constituent of ribosome, P:translational elongation, P:translational termination, P:viral transcription, C:extracellular vesicular exosome, P:negative regulation of RNA splicing, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:cytosolic small ribosomal subunit, P:translational initiation, P:SRP-dependent cotranslational protein targeting to membrane"
"197";"P62857";"RS28_HUMAN";"P:translational initiation, P:viral transcription, P:translational termination, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, C:extracellular vesicular exosome, P:ribosomal small subunit biogenesis, C:cytosolic small ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane, P:rRNA processing, F:structural constituent of ribosome"
"198";"P23396";"RS3_HUMAN";"C:ruffle membrane, F:endonuclease activity, P:positive regulation of execution phase of apoptosis, C:nucleus, F:iron-sulfur cluster binding, P:negative regulation of DNA repair, F:DNA-(apurinic or apyrimidinic site) lyase activity, P:positive regulation of DNA N-glycosylase activity, P:translational termination, C:extracellular vesicular exosome, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, F:damaged DNA binding, F:structural constituent of ribosome, P:activation of cysteine-type endopeptidase activity involved in apoptotic process, P:negative regulation of NF-kappaB transcription factor activity, C:cytosolic small ribosomal subunit, P:cellular response to DNA damage stimulus, P:translational elongation, F:mRNA binding, P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane"
"199";"P62753";"RS6_HUMAN";"F:structural constituent of ribosome, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:ribosomal small subunit biogenesis, P:rRNA processing, P:translational initiation, P:translational elongation, C:cytosolic small ribosomal subunit, P:TOR signaling, P:positive regulation of apoptotic process, P:viral transcription, P:glucose homeostasis, P:insulin receptor signaling pathway, C:nucleolus"
"200";"P62241";"RS8_HUMAN";"P:translational elongation, P:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), P:SRP-dependent cotranslational protein targeting to membrane, F:structural constituent of ribosome, P:viral transcription, P:translational termination, C:extracellular vesicular exosome, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, C:cytosolic small ribosomal subunit"
"201";"P08865";"RSSA_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:rRNA export from nucleus, C:cytosolic small ribosomal subunit, C:90S preribosome, F:ribosome binding, F:laminin receptor activity, P:translational termination, P:translational elongation, P:endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA), C:nucleus, F:structural constituent of ribosome, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), C:plasma membrane, P:cell adhesion, P:ribosomal small subunit assembly, C:extracellular vesicular exosome, P:viral transcription"
"202";"P05109";"S10A8_HUMAN";"F:arachidonic acid binding, C:extracellular space, P:leukocyte migration involved in inflammatory response, F:calcium ion binding, F:RAGE receptor binding, P:positive regulation of intrinsic apoptotic signaling pathway, P:positive regulation of inflammatory response, P:sequestering of zinc ion, F:zinc ion binding, P:response to zinc ion, C:cytoskeleton, P:response to ethanol, P:regulation of cytoskeleton organization, P:neutrophil chemotaxis, P:activation of cysteine-type endopeptidase activity involved in apoptotic process, P:chemokine production, C:plasma membrane, P:response to lipopolysaccharide, P:positive regulation of cell growth, P:acute inflammatory response, C:cytosol, P:neutrophil aggregation, P:positive regulation of NF-kappaB transcription factor activity, P:autophagy, P:defense response to fungus, P:defense response to bacterium, C:extracellular vesicular exosome, P:innate immune response, F:Toll-like receptor 4 binding, P:chronic inflammatory response, P:wound healing, F:microtubule binding"
