"";"accession";"name";"go_name"
"879";"P09960";"LKHA4_HUMAN";"P:peptide catabolic process, P:arachidonic acid metabolic process, F:zinc ion binding, F:aminopeptidase activity, F:epoxide hydrolase activity, C:nucleus, P:leukotriene biosynthetic process, C:extracellular vesicular exosome, P:proteolysis, F:metallopeptidase activity, C:cytosol, F:leukotriene-A4 hydrolase activity, P:inflammatory response"
"880";"P49257";"LMAN1_HUMAN";"P:post-translational protein modification, P:blood coagulation, P:Golgi organization, P:protein folding, C:integral component of membrane, C:sarcomere, C:extracellular vesicular exosome, C:endoplasmic reticulum membrane, P:ER to Golgi vesicle-mediated transport, P:protein N-linked glycosylation via asparagine, F:mannose binding, P:protein transport, P:positive regulation of organelle organization, P:endoplasmic reticulum organization, C:endoplasmic reticulum-Golgi intermediate compartment, F:unfolded protein binding, C:endoplasmic reticulum-Golgi intermediate compartment membrane, C:ER to Golgi transport vesicle membrane, F:metal ion binding, C:Golgi membrane"
"881";"Q12907";"LMAN2_HUMAN";"C:integral component of membrane, F:metal ion binding, C:endoplasmic reticulum-Golgi intermediate compartment, C:Golgi membrane, C:extracellular vesicular exosome, C:endoplasmic reticulum-Golgi intermediate compartment membrane, C:endoplasmic reticulum membrane, P:protein transport"
"882";"P20700";"LMNB1_HUMAN";"C:lamin filament, C:nuclear envelope, C:nucleoplasm, C:nuclear inner membrane, P:cellular component disassembly involved in execution phase of apoptosis, F:structural molecule activity"
"883";"P36776";"LONM_HUMAN";"P:oxidation-dependent protein catabolic process, F:G-quadruplex DNA binding, F:mitochondrial light strand promoter anti-sense binding, F:ADP binding, F:serine-type endopeptidase activity, F:single-stranded DNA binding, P:cellular response to oxidative stress, P:protein homooligomerization, F:mitochondrial heavy strand promoter anti-sense binding, F:ATP binding, C:mitochondrial nucleoid, P:chaperone-mediated protein complex assembly, P:mitochondrial DNA metabolic process, P:response to hormone, F:single-stranded RNA binding, F:ATP-dependent peptidase activity, P:aging, P:response to aluminum ion, F:sequence-specific DNA binding, P:regulation of mitochondrial DNA replication, P:misfolded or incompletely synthesized protein catabolic process, P:response to hypoxia"
"884";"P42704";"LPPRC_HUMAN";"C:perinuclear region of cytoplasm, C:nucleoplasm, C:microtubule, F:beta-tubulin binding, C:condensed nuclear chromosome, P:regulation of mitochondrial translation, C:nuclear inner membrane, F:RNA binding, P:transcription, DNA-templated, P:mitochondrion transport along microtubule, P:negative regulation of mitochondrial RNA catabolic process, C:nuclear outer membrane, P:mRNA transport, F:single-stranded DNA binding, C:ribonucleoprotein complex, C:mitochondrial nucleoid, F:microtubule binding, P:regulation of transcription, DNA-templated"
"885";"O60711";"LPXN_HUMAN";"P:negative regulation of B cell receptor signaling pathway, P:protein complex assembly, C:focal adhesion, C:perinuclear region of cytoplasm, C:cytoplasm, C:plasma membrane, C:podosome, F:transcription cofactor activity, C:cell projection, P:transcription, DNA-templated, P:regulation of transcription, DNA-templated, C:nucleus, P:signal transduction, P:regulation of cell adhesion mediated by integrin, F:zinc ion binding, P:cell adhesion, P:negative regulation of cell adhesion"
"886";"P50851";"LRBA_HUMAN";"C:lysosome, C:endoplasmic reticulum, C:Golgi apparatus, C:plasma membrane, C:cytoplasmic membrane-bounded vesicle, C:integral component of membrane"
"887";"Q8N1G4";"LRC47_HUMAN";"F:phenylalanine-tRNA ligase activity, P:metabolic process, F:RNA binding"
"888";"Q96AG4";"LRC59_HUMAN";"C:nuclear envelope, C:endoplasmic reticulum membrane, C:mitochondrial nucleoid, C:endoplasmic reticulum, C:integral component of membrane"
"889";"Q32MZ4";"LRRF1_HUMAN";"C:cytosol, F:DNA binding, C:cytoskeleton, P:regulation of transcription from RNA polymerase II promoter, P:innate immune response, P:transcription, DNA-templated, P:negative regulation of transcription, DNA-templated, F:protein homodimerization activity, P:positive regulation of type I interferon production, F:double-stranded RNA binding, C:nucleus"
"890";"O15116";"LSM1_HUMAN";"C:nucleus, P:exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay, C:ribonucleoprotein complex, P:mRNA processing, C:cytosol, F:RNA binding, P:RNA splicing, via transesterification reactions, P:histone mRNA catabolic process"
"891";"Q9Y333";"LSM2_HUMAN";"P:exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay, F:U6 snRNA binding, C:catalytic step 2 spliceosome, P:mRNA splicing, via spliceosome, C:cytosol, C:nucleoplasm"
"892";"Q9Y4Z0";"LSM4_HUMAN";"C:cytosol, C:U6 snRNP, P:exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay, C:spliceosomal complex, P:RNA splicing, P:mRNA processing, F:RNA binding"
"893";"Q9UK45";"LSM7_HUMAN";"P:RNA splicing, C:spliceosomal complex, P:gene expression, P:mRNA processing, F:U6 snRNA binding, C:cytosol, P:exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay"
"894";"O95777";"LSM8_HUMAN";"P:mRNA processing, C:spliceosomal complex, P:RNA splicing, F:U6 snRNA binding"
"895";"Q6IAA8";"LTOR1_HUMAN";"P:regulation of cholesterol import, P:regulation of GTPase activity, C:Ragulator complex, C:Golgi apparatus, P:cellular protein localization, P:cellular response to amino acid stimulus, P:cholesterol homeostasis, P:endosome organization, P:lysosome localization, P:positive regulation of TOR signaling, P:regulation of cholesterol efflux, C:plasma membrane, P:endosome localization, C:lysosomal membrane, P:cell growth, C:extracellular vesicular exosome, P:lysosome organization, P:positive regulation of MAPK cascade, P:regulation of receptor recycling, P:regulation of cholesterol esterification, C:lysosome"
"896";"Q9NX58";"LYAR_HUMAN";"F:metal ion binding, C:nucleolus"
"897";"P07948";"LYN_HUMAN";"P:regulation of cytokine secretion, P:regulation of inflammatory response, F:receptor signaling protein tyrosine kinase activity, P:positive regulation of stress-activated protein kinase signaling cascade, P:regulation of cytokine production, P:positive regulation of cellular component movement, C:mitochondrial intermembrane space, P:response to toxic substance, P:positive regulation of neuron projection development, P:response to amino acid, P:tolerance induction to self antigen, P:positive regulation of tyrosine phosphorylation of STAT protein, C:Golgi apparatus, P:platelet activation, P:negative regulation of toll-like receptor 4 signaling pathway, P:dendritic cell differentiation, P:response to insulin, P:intrinsic apoptotic signaling pathway in response to DNA damage, P:Fc receptor mediated inhibitory signaling pathway, C:perinuclear region of cytoplasm, C:mast cell granule, C:nucleus, P:negative regulation of ERK1 and ERK2 cascade, P:response to carbohydrate, C:cytosol, P:negative regulation of mast cell proliferation, C:plasma membrane, P:innate immune response, P:response to organic cyclic compound, P:oligodendrocyte development, P:negative regulation of immune response, P:erythrocyte differentiation, P:platelet degranulation, P:histamine secretion by mast cell, P:negative regulation of myeloid leukocyte differentiation, P:leukocyte migration, P:cellular response to retinoic acid, P:T cell costimulation, P:apoptotic nuclear changes, P:regulation of cell adhesion mediated by integrin, P:regulation of B cell receptor signaling pathway, P:positive regulation of Fc receptor mediated stimulatory signaling pathway, C:mitochondrial crista, C:postsynaptic density, F:glycosphingolipid binding, P:positive regulation of phosphatidylinositol 3-kinase activity, P:regulation of erythrocyte differentiation, C:membrane raft, P:positive regulation of cell migration, P:positive regulation of dendritic cell apoptotic process, P:negative regulation of toll-like receptor 2 signaling pathway, P:regulation of monocyte chemotaxis, P:response to sterol depletion, P:neuron projection development, P:cellular response to heat, P:B cell homeostasis, P:regulation of B cell apoptotic process, F:non-membrane spanning protein tyrosine kinase activity, P:negative regulation of B cell proliferation, P:negative regulation of MAP kinase activity, P:Fc-epsilon receptor signaling pathway, P:regulation of release of sequestered calcium ion into cytosol, F:ATP binding, P:viral process, P:protein autophosphorylation, P:cytokine secretion, C:alpha2-beta1 integrin complex, P:JAK-STAT cascade involved in growth hormone signaling pathway, P:positive regulation of glial cell proliferation, P:regulation of mast cell degranulation, P:positive regulation of oligodendrocyte progenitor proliferation, P:regulation of platelet aggregation, P:positive regulation of mast cell proliferation, P:cellular response to extracellular stimulus, P:response to axon injury, P:B cell receptor signaling pathway, P:lipopolysaccharide-mediated signaling pathway, P:Fc-gamma receptor signaling pathway involved in phagocytosis"
"898";"O75608";"LYPA1_HUMAN";"P:protein depalmitoylation, C:cytosol, P:fatty acid metabolic process, F:lysophospholipase activity, P:nitric oxide metabolic process, P:regulation of nitric-oxide synthase activity, F:palmitoyl-(protein) hydrolase activity, C:mitochondrion, P:small molecule metabolic process, P:negative regulation of Golgi to plasma membrane protein transport"
"899";"O95372";"LYPA2_HUMAN";"P:fatty acid metabolic process, F:hydrolase activity, C:cytoplasm, C:extracellular vesicular exosome"
"900";"Q86UE4";"LYRIC_HUMAN";"P:lipopolysaccharide-mediated signaling pathway, P:negative regulation of transcription from RNA polymerase II promoter, C:nucleolus, P:tight junction assembly, P:positive regulation of autophagy, P:positive regulation of angiogenesis, C:intercellular canaliculus, C:tight junction, C:perinuclear region of cytoplasm, F:transcription coactivator activity, P:positive regulation of NF-kappaB transcription factor activity, F:double-stranded RNA binding, P:negative regulation of apoptotic process, P:positive regulation of protein kinase B signaling, C:endoplasmic reticulum membrane, C:integral component of membrane, C:apical plasma membrane, C:nuclear body, C:nuclear membrane, P:positive regulation of I-kappaB kinase/NF-kappaB signaling"
"901";"Q02978";"M2OM_HUMAN";"P:small molecule metabolic process, P:gluconeogenesis, C:integral component of plasma membrane, C:mitochondrial inner membrane, F:oxoglutarate:malate antiporter activity"
"902";"P20794";"MAK_HUMAN";"C:midbody, C:mitotic spindle, C:cytoplasm, P:photoreceptor cell maintenance, C:centrosome, P:protein autophosphorylation, P:multicellular organismal development, C:photoreceptor outer segment, F:protein kinase activity, F:transcription coactivator activity, F:cyclin-dependent protein serine/threonine kinase activity, P:cell differentiation, C:photoreceptor inner segment, P:transcription, DNA-templated, P:spermatogenesis, P:regulation of transcription, DNA-templated, F:ATP binding, P:cell cycle, C:nucleus"
"903";"Q9Y2U8";"MAN1_HUMAN";"P:skeletal muscle cell differentiation, P:negative regulation of transforming growth factor beta receptor signaling pathway, F:nucleotide binding, P:regulation of cell cycle, C:integral component of nuclear inner membrane, P:negative regulation of BMP signaling pathway, P:negative regulation of activin receptor signaling pathway, F:DNA binding"
"904";"P55145";"MANF_HUMAN";"C:extracellular space, C:perinuclear region of cytoplasm, P:vasoconstriction of artery involved in ischemic response to lowering of systemic arterial blood pressure, P:response to unfolded protein"
"905";"P23368";"MAOM_HUMAN";"C:mitochondrial matrix, F:malate dehydrogenase (decarboxylating) (NAD+) activity, C:mitochondrion, F:oxaloacetate decarboxylase activity, F:electron carrier activity, P:malate metabolic process, F:metal ion binding, F:NAD binding"
"906";"P48163";"MAOX_HUMAN";"P:carbohydrate metabolic process, F:NAD binding, F:ADP binding, P:NADP biosynthetic process, F:NADP binding, P:protein tetramerization, P:cellular lipid metabolic process, F:electron carrier activity, F:oxaloacetate decarboxylase activity, C:mitochondrion, P:malate metabolic process, F:malate dehydrogenase (decarboxylating) (NADP+) activity, P:response to carbohydrate, F:malate dehydrogenase (decarboxylating) (NAD+) activity, C:cytosol, F:manganese ion binding, P:response to hormone"
"907";"P53582";"MAP11_HUMAN";"F:aminopeptidase activity, P:peptidyl-methionine modification, P:proteolysis, F:metalloexopeptidase activity, P:regulation of rhodopsin mediated signaling pathway, P:regulation of translation, C:cytosol, P:N-terminal protein amino acid modification, P:rhodopsin mediated signaling pathway, F:metal ion binding"
"908";"P50579";"MAP2_HUMAN";"P:proteolysis, P:peptidyl-methionine modification, F:metalloexopeptidase activity, P:protein initiator methionine removal, P:rhodopsin mediated signaling pathway, P:protein processing, P:regulation of rhodopsin mediated signaling pathway, F:metal ion binding, C:cytosol, P:N-terminal protein amino acid modification, F:metalloaminopeptidase activity, F:aminopeptidase activity"
"909";"P27816";"MAP4_HUMAN";"P:mitotic spindle organization, C:microtubule associated complex, P:establishment of spindle orientation, P:microtubule sliding, F:structural molecule activity, C:microtubule, C:mitotic spindle, C:cytoplasm, C:plasma membrane, P:cell division"
"910";"Q14244";"MAP7_HUMAN";"P:response to retinoic acid, P:microtubule bundle formation, P:nucleus organization, P:homeostasis of number of cells, P:Sertoli cell development, P:fertilization, C:perinuclear region of cytoplasm, C:cytoplasm, P:protein localization to plasma membrane, P:Leydig cell differentiation, F:structural molecule activity, P:cell proliferation, P:germ cell development, P:response to osmotic stress, P:microtubule cytoskeleton organization, P:glycosphingolipid metabolic process, C:microtubule, C:microtubule associated complex, P:spermatogenesis, C:basolateral plasma membrane, F:receptor binding, P:establishment or maintenance of cell polarity, P:organ growth, P:cell morphogenesis"
"911";"Q16644";"MAPK3_HUMAN";"C:cytosol, P:macropinocytosis, F:protein serine/threonine kinase activity, P:innate immune response, P:toll-like receptor 4 signaling pathway, P:toll-like receptor 5 signaling pathway, P:toll-like receptor 10 signaling pathway, P:response to lipopolysaccharide, P:toll-like receptor 2 signaling pathway, P:MyD88-dependent toll-like receptor signaling pathway, P:peptidyl-serine phosphorylation, P:toll-like receptor 9 signaling pathway, P:stress-activated MAPK cascade, P:toll-like receptor TLR6:TLR2 signaling pathway, P:Ras protein signal transduction, C:nucleoplasm, P:toll-like receptor TLR1:TLR2 signaling pathway, P:response to cytokine, P:TRIF-dependent toll-like receptor signaling pathway, P:toll-like receptor 3 signaling pathway, F:ATP binding, P:neurotrophin TRK receptor signaling pathway, F:MAP kinase kinase activity"
"912";"P29966";"MARCS_HUMAN";"F:actin filament binding, P:small molecule metabolic process, C:plasma membrane, C:extracellular vesicular exosome, C:centrosome, F:calmodulin binding, C:cell cortex, P:regulation of insulin secretion, C:actin cytoskeleton, C:germinal vesicle, P:energy reserve metabolic process"
"913";"Q15691";"MARE1_HUMAN";"P:negative regulation of microtubule polymerization, P:protein localization to microtubule, P:G2/M transition of mitotic cell cycle, C:microtubule plus-end, F:microtubule plus-end binding, F:protein C-terminus binding, C:Golgi apparatus, C:cytosol, C:cortical microtubule cytoskeleton, C:centrosome, P:mitosis, C:microtubule, C:cytoplasmic microtubule, C:cell projection membrane, P:cell proliferation"
"914";"Q15555";"MARE2_HUMAN";"C:microtubule cytoskeleton, C:cytoplasm, P:cell proliferation, P:signal transduction, C:microtubule, P:mitosis"
"915";"Q9NZL9";"MAT2B_HUMAN";"P:S-adenosylmethionine biosynthetic process, C:cytosol, P:methylation, P:one-carbon metabolic process, P:sulfur amino acid metabolic process, C:nucleus, P:xenobiotic metabolic process, F:dTDP-4-dehydrorhamnose reductase activity, F:methionine adenosyltransferase regulator activity, C:methionine adenosyltransferase complex, P:extracellular polysaccharide biosynthetic process, C:mitochondrion, P:oxidation-reduction process"
"916";"P43243";"MATR3_HUMAN";"C:nuclear inner membrane, F:RNA binding, F:nucleotide binding, F:zinc ion binding, F:structural molecule activity, C:nuclear matrix"
"917";"Q9BQG0";"MBB1A_HUMAN";"P:transcription, DNA-templated, C:cytoplasm, C:nucleolus, F:DNA-directed DNA polymerase activity, F:transcription factor binding, P:cellular response to glucose starvation, P:respiratory electron transport chain, P:regulation of transcription, DNA-templated, P:intrinsic apoptotic signaling pathway by p53 class mediator, C:NLS-dependent protein nuclear import complex, F:sequence-specific DNA binding, P:nucleocytoplasmic transport, P:positive regulation of cell cycle arrest, P:DNA-dependent DNA replication, P:negative regulation of transcription, DNA-templated"
"918";"O95983";"MBD3_HUMAN";"P:in utero embryonic development, C:cytoplasm, P:methylation-dependent chromatin silencing, C:heterochromatin, P:transcription, DNA-templated, P:negative regulation of transcription from RNA polymerase II promoter, C:NuRD complex, F:DNA binding, F:chromatin binding, P:tissue development, P:histone acetylation"
"919";"Q9NR56";"MBNL1_HUMAN";"C:cytoplasmic stress granule, P:RNA splicing, P:myoblast differentiation, F:double-stranded RNA binding, F:metal ion binding, P:regulation of alternative mRNA splicing, via spliceosome, C:nucleus, P:mRNA splice site selection, P:skeletal muscle tissue development, P:nervous system development, P:regulation of RNA splicing, P:embryonic limb morphogenesis, P:in utero embryonic development, P:alternative mRNA splicing, via spliceosome"
"920";"Q6P1A2";"MBOA5_HUMAN";"P:phosphatidylethanolamine acyl-chain remodeling, P:metabolic process, P:regulation of plasma lipoprotein particle levels, C:integral component of membrane, P:glycerophospholipid biosynthetic process, P:phosphatidylcholine acyl-chain remodeling, C:endoplasmic reticulum membrane, P:phosphatidylserine acyl-chain remodeling, F:transferase activity, transferring acyl groups, F:1-acylglycerophosphocholine O-acyltransferase activity"
"921";"Q96N66";"MBOA7_HUMAN";"P:small molecule metabolic process, P:phosphatidylinositol acyl-chain remodeling, C:endoplasmic reticulum membrane, C:integral component of membrane, F:transferase activity, transferring acyl groups other than amino-acyl groups, P:glycerophospholipid biosynthetic process, P:ventricular system development"
"922";"O43324";"MCA3_HUMAN";"P:positive regulation of apoptotic process, P:negative regulation of cell proliferation, P:tRNA aminoacylation for protein translation, P:positive regulation of DNA damage response, signal transduction by p53 class mediator, C:nucleus, C:cytosol"
"923";"Q96RQ3";"MCCA_HUMAN";"F:biotin carboxylase activity, F:metal ion binding, C:cytosol, C:mitochondrial inner membrane, P:biotin metabolic process, P:leucine catabolic process, F:ATP binding, F:methylcrotonoyl-CoA carboxylase activity, F:biotin binding, C:mitochondrial matrix"
"924";"Q9HCC0";"MCCB_HUMAN";"F:ATP binding, C:cytosol, F:methylcrotonoyl-CoA carboxylase activity, P:leucine catabolic process, P:biotin metabolic process, C:mitochondrial matrix, P:coenzyme A metabolic process"
"925";"P49736";"MCM2_HUMAN";"C:nuclear origin of replication recognition complex, F:DNA helicase activity, F:ATP binding, P:DNA unwinding involved in DNA replication, F:DNA binding, P:G1/S transition of mitotic cell cycle, C:nucleoplasm, C:chromatin, P:cellular response to interleukin-4, F:metal ion binding, P:DNA strand elongation involved in DNA replication, C:MCM complex, P:nucleosome assembly, F:DNA replication origin binding, P:DNA replication initiation"
"926";"P25205";"MCM3_HUMAN";"P:DNA strand elongation involved in DNA replication, C:nucleoplasm, F:DNA helicase activity, C:perinuclear region of cytoplasm, P:DNA duplex unwinding, P:G1/S transition of mitotic cell cycle, F:ATP binding, C:centrosome, C:alpha DNA polymerase:primase complex, F:DNA binding, P:DNA replication initiation, C:MCM complex"
"927";"P33991";"MCM4_HUMAN";"F:DNA helicase activity, F:single-stranded DNA binding, P:DNA unwinding involved in DNA replication, F:ATP binding, C:MCM complex, P:ATP catabolic process, P:DNA replication initiation, P:DNA strand elongation involved in DNA replication, P:G1/S transition of mitotic cell cycle, C:nucleoplasm"
"928";"P33992";"MCM5_HUMAN";"P:G1/S transition of mitotic cell cycle, P:DNA strand elongation involved in DNA replication, F:ATP binding, P:DNA duplex unwinding, P:DNA replication initiation, F:DNA binding, C:nucleoplasm, C:MCM complex, F:DNA helicase activity"
"929";"Q14566";"MCM6_HUMAN";"P:DNA replication initiation, F:ATP binding, P:ATP catabolic process, F:single-stranded DNA binding, F:DNA helicase activity, P:G1/S transition of mitotic cell cycle, C:nucleoplasm, C:MCM complex, P:DNA unwinding involved in DNA replication, P:DNA strand elongation involved in DNA replication"
"930";"P33993";"MCM7_HUMAN";"P:DNA replication initiation, C:cytosol, F:ATP binding, P:DNA strand elongation involved in DNA replication, F:single-stranded DNA binding, P:G1/S transition of mitotic cell cycle, P:ATP catabolic process, C:MCM complex, P:DNA unwinding involved in DNA replication, P:regulation of phosphorylation, C:nucleoplasm, F:DNA helicase activity, P:response to drug, P:cellular response to DNA damage stimulus, C:chromatin, P:cellular response to epidermal growth factor stimulus, P:cell proliferation"
"931";"Q9BTE3";"MCMBP_HUMAN";"P:DNA-dependent DNA replication, C:plasma membrane, C:cytoplasm, F:chromatin binding, C:nucleus, P:mitotic S phase, P:sister chromatid cohesion, P:mitosis"
"932";"Q9ULC4";"MCTS1_HUMAN";"P:regulation of growth, P:transcription, DNA-templated, P:cell cycle, F:RNA binding, P:regulation of transcription, DNA-templated, P:positive regulation of cell proliferation, P:cellular response to DNA damage stimulus, C:cytoplasm"
"933";"P40925";"MDHC_HUMAN";"P:tricarboxylic acid cycle, P:malate metabolic process, F:malic enzyme activity, C:centrosome, C:cytosol, F:L-malate dehydrogenase activity, P:cellular carbohydrate metabolic process, P:gluconeogenesis, P:oxaloacetate metabolic process, P:NADH metabolic process, C:mitochondrion, F:diiodophenylpyruvate reductase activity, C:extracellular vesicular exosome, P:small molecule metabolic process, F:NAD binding, C:extracellular space"
"934";"P40926";"MDHM_HUMAN";"P:tricarboxylic acid cycle, C:plasma membrane, F:L-malate dehydrogenase activity, C:mitochondrial matrix, P:NADH metabolic process, P:malate metabolic process, F:malate dehydrogenase (NADP+) activity, C:nucleus, P:oxaloacetate metabolic process, C:mitochondrial inner membrane, P:gluconeogenesis, P:internal protein amino acid acetylation, P:cellular carbohydrate metabolic process, C:extracellular vesicular exosome"
"935";"Q9NU22";"MDN1_HUMAN";"F:ATP binding, P:protein complex assembly, C:nucleus, F:ATPase activity, C:nucleolus, F:unfolded protein binding"
"936";"Q15648";"MED1_HUMAN";"C:mediator complex, P:cell morphogenesis, P:cellular lipid metabolic process, P:positive regulation of transcription from RNA polymerase II promoter, P:thyroid hormone mediated signaling pathway, P:DNA replication, P:monocyte differentiation, F:ligand-dependent nuclear receptor binding, P:regulation of vitamin D receptor signaling pathway, P:embryonic hindlimb morphogenesis, P:cellular response to thyroid hormone stimulus, C:protein-DNA complex, P:cellular response to hepatocyte growth factor stimulus, P:angiogenesis, P:lactation, F:chromatin binding, P:negative regulation of apoptotic process, P:negative regulation of keratinocyte proliferation, F:thyroid hormone receptor binding, P:positive regulation of mammary gland epithelial cell proliferation, F:receptor activity, P:retinal pigment epithelium development, P:positive regulation of interferon-gamma-mediated signaling pathway, P:brain development, P:ventricular trabecula myocardium morphogenesis, P:mammary gland branching involved in thelarche, P:lens development in camera-type eye, P:epithelial cell proliferation involved in mammary gland duct elongation, P:androgen biosynthetic process, P:mammary gland branching involved in pregnancy, P:cellular response to epidermal growth factor stimulus, P:peroxisome proliferator activated receptor signaling pathway, P:small molecule metabolic process, P:regulation of transcription from RNA polymerase I promoter, F:RNA polymerase II transcription cofactor activity, P:negative regulation of transcription from RNA polymerase II promoter, P:embryonic heart tube development, P:cellular response to steroid hormone stimulus, P:embryonic hemopoiesis, P:ERK1 and ERK2 cascade, F:core promoter binding, F:mediator complex binding, P:androgen receptor signaling pathway, C:chromatin, F:thyroid hormone receptor coactivator activity, P:negative regulation of neuron differentiation, P:mRNA transcription from RNA polymerase II promoter, P:positive regulation of intracellular estrogen receptor signaling pathway, C:nucleolus, P:positive regulation of protein import into nucleus, translocation, P:keratinocyte differentiation, P:erythrocyte development, P:enucleate erythrocyte development, P:transcription initiation from RNA polymerase II promoter, F:vitamin D receptor binding, P:positive regulation of hepatocyte proliferation, P:positive regulation of G0 to G1 transition, P:regulation of cell cycle, P:positive regulation of keratinocyte differentiation, P:megakaryocyte development, P:organ regeneration, F:chromatin DNA binding, F:RNA polymerase II core promoter proximal region sequence-specific DNA binding, P:liver development, P:fat cell differentiation, P:thyroid hormone generation, F:sequence-specific DNA binding RNA polymerase II transcription factor activity, P:embryonic placenta development"
"937";"Q9BQA1";"MEP50_HUMAN";"P:positive regulation of cell proliferation, C:cytosol, P:spliceosomal snRNP assembly, F:ligand-dependent nuclear receptor transcription coactivator activity, C:methylosome, C:nucleus, C:Golgi apparatus, P:negative regulation of epithelial cell proliferation involved in prostate gland development, P:ncRNA metabolic process, P:secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development, P:regulation of transcription from RNA polymerase II promoter"
"938";"Q7L2J0";"MEPCE_HUMAN";"P:negative regulation of chromatin binding, P:snRNA modification, F:S-adenosylmethionine-dependent methyltransferase activity, P:positive regulation of G1/S transition of mitotic cell cycle, P:negative regulation of transcription from RNA polymerase II promoter, F:RNA methyltransferase activity"
"939";"Q14696";"MESD_HUMAN";"P:Wnt signaling pathway, C:plasma membrane, P:protein folding, P:mesoderm development, C:endoplasmic reticulum, P:protein localization to cell surface"
"940";"P31153";"METK2_HUMAN";"P:S-adenosylmethionine biosynthetic process, F:methionine adenosyltransferase activity, P:sulfur amino acid metabolic process, F:ATP binding, F:metal ion binding, C:cytosol, P:methylation, P:one-carbon metabolic process, C:methionine adenosyltransferase complex, P:xenobiotic metabolic process"
"941";"P61326";"MGN_HUMAN";"P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:cytosol, F:RNA binding, C:nuclear speck, P:mRNA splicing, via spliceosome, P:regulation of alternative mRNA splicing, via spliceosome, P:termination of RNA polymerase II transcription, C:exon-exon junction complex, C:catalytic step 2 spliceosome, P:regulation of translation, P:mRNA 3'-end processing, P:mRNA export from nucleus, C:nucleoplasm"
"942";"P10620";"MGST1_HUMAN";"P:xenobiotic metabolic process, F:glutathione binding, F:glutathione transferase activity, P:glutathione metabolic process, C:mitochondrial outer membrane, P:protein homotrimerization, C:integral component of membrane, P:response to organonitrogen compound, P:response to lipopolysaccharide, C:nucleus, P:Leydig cell differentiation, F:glutathione peroxidase activity, C:apical part of cell, P:glutathione derivative biosynthetic process, P:cellular response to lipid hydroperoxide, P:response to drug, C:mitochondrial inner membrane, C:mitochondrion, C:peroxisomal membrane, C:endoplasmic reticulum membrane, P:small molecule metabolic process"
"943";"P14174";"MIF_HUMAN";"P:inflammatory response, P:negative regulation of cell aging, C:cytoplasm, P:positive regulation of ERK1 and ERK2 cascade, P:regulation of macrophage activation, P:positive regulation of myeloid leukocyte cytokine production involved in immune response, P:DNA damage response, signal transduction by p53 class mediator, P:positive regulation of chemokine (C-X-C motif) ligand 2 production, P:prostaglandin biosynthetic process, C:cell surface, P:negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator, P:negative regulation of mature B cell apoptotic process, P:positive regulation of fibroblast proliferation, P:negative regulation of myeloid cell apoptotic process, F:phenylpyruvate tautomerase activity, F:cytokine activity, C:extracellular vesicular exosome, P:positive regulation of lipopolysaccharide-mediated signaling pathway, P:cell aging, P:cell proliferation, P:positive regulation of prostaglandin secretion involved in immune response, P:positive regulation of cytokine secretion, P:positive regulation of B cell proliferation, P:cell surface receptor signaling pathway, P:positive regulation of peptidyl-serine phosphorylation, P:protein homotrimerization, P:positive regulation of MAP kinase activity, P:negative regulation of apoptotic process, P:negative regulation of DNA damage response, signal transduction by p53 class mediator, P:positive regulation of peptidyl-tyrosine phosphorylation, C:extracellular space, F:dopachrome isomerase activity, P:negative regulation of cell cycle arrest, P:negative regulation of gene expression, P:positive regulation of arachidonic acid secretion, F:chemoattractant activity, P:negative regulation of cellular protein metabolic process, P:innate immune response, P:positive regulation of protein kinase A signaling"
"944";"Q8N183";"MIMIT_HUMAN";"P:negative regulation of insulin secretion involved in cellular response to glucose stimulus, C:mitochondrion"
