"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838.1.id.csv";"peptide.count.P5838.2.id.csv";"peptide.count.P5839.1.id.csv";"peptide.count.P5839.2.id.csv";"spectra.count.P5838.1.id.csv";"spectra.count.P5838.2.id.csv";"spectra.count.P5839.1.id.csv";"spectra.count.P5839.2.id.csv";"dNSAF.P5838.1.id.csv";"dNSAF.P5838.2.id.csv";"dNSAF.P5839.1.id.csv";"dNSAF.P5839.2.id.csv";"Go.Cc";"norm.sc"
"824";824;"P49792";"P49792";"P49792";"RBP2_HUMAN";"E3 SUMO-protein ligase RanBP2";"RANBP2";6;10;2,7743183441097e-05;5;2;2;1;5;2;2;1;7,89130525069545e-05;3,08878324824821e-05;2,73155597712444e-05;1,36452654357402e-05;"nuclear pore nuclear basket, nuclear pore, mitochondrion, cytosol, nuclear membrane, nuclear inclusion body";0,000231449335740406
"825";825;"P49821";"P49821-1,P49821-2";"P49821-1,P49821-2";"NDUV1_HUMAN";"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial";"NDUFV1";7;13;0,000122688349286128;6;3;2;2;6;3;2;2;NA;NA;NA;NA;"mitochondrial respiratory chain complex I, mitochondrial inner membrane";0,000300884136462528
"827";827;"P49903";"P49903";"P49903";"SPS1_HUMAN";"Selenide, water dikinase 1";"SEPHS1";3;3;6,70259741782931e-05;NA;NA;3;NA;NA;NA;3;NA;NA;NA;0,000336984813912597;NA;"nuclear membrane, cytoplasm, plasma membrane";6,94348007221219e-05
"829";829;"P50148";"P50148";"P50148";"GNAQ_HUMAN";"Guanine nucleotide-binding protein G(q) subunit alpha";"GNAQ";4;6;0,000146374272300228;NA;2;1;3;NA;2;1;3;NA;0,00026898251891219;0,000122653711284808;0,000367623975750638;"cytoplasm, heterotrimeric G-protein complex, nuclear membrane, plasma membrane, extracellular vesicular exosome, lysosomal membrane, extrinsic component of cytoplasmic side of plasma membrane";0,000138869601444244
"831";831;"P50395";"P50395-1";"P50395-1";"GDIB_HUMAN";"Rab GDP dissociation inhibitor beta";"GDI2";17;71;0,00203710569480584;12;13;15;13;17;15;21;18;NA;NA;NA;NA;"cytoplasm, membrane, extracellular vesicular exosome, cytosol, Golgi apparatus";0,00164329028375689
"832";832;"P50402";"P50402";"P50402";"EMD_HUMAN";"Emerin";"EMD";3;4;0,000137922214582104;2;2;NA;NA;2;2;NA;NA;0,000376372518241711;0,000380176079879827;NA;NA;"endoplasmic reticulum, integral component of membrane, nuclear inner membrane, nuclear membrane, nuclear outer membrane, nuclear envelope, microtubule";9,25797342961626e-05
"833";833;"P50416";"P50416-1,P50416-2";"P50416-1,P50416-2";"CPT1A_HUMAN";"Carnitine O-palmitoyltransferase 1, liver isoform";"CPT1A";12;27;0,000152954486999365;6;6;7;8;6;6;7;8;NA;NA;NA;NA;"mitochondrion, mitochondrial inner membrane, integral component of mitochondrial outer membrane, mitochondrial outer membrane";0,000624913206499097
"837";837;"P50552";"P50552";"P50552";"VASP_HUMAN";"Vasodilator-stimulated phosphoprotein";"VASP";11;35;0,000806663478707176;6;7;9;9;6;9;11;9;0,000754725944474168;0,0011435296297438;0,0012746302785887;0,00104192374179852;"extracellular vesicular exosome, cytoplasm, filopodium membrane, actin cytoskeleton, focal adhesion, tight junction, cytosol, lamellipodium membrane, plasma membrane";0,000810072675091422
"838";838;"P50570";"P50570-1,P50570-2,P50570-3";"P50570-1,P50570-2,P50570-3";"DYN2_HUMAN";"Dynamin-2";"DNM2";10;15;5,03336817584117e-05;3;5;4;3;3;5;4;3;NA;NA;NA;NA;"cytoplasm, midbody, cytosol, Golgi apparatus, extracellular vesicular exosome, Golgi membrane, microtubule, plasma membrane, cell junction, postsynaptic membrane, postsynaptic density, endocytic vesicle membrane";0,00034717400361061
"839";839;"P50579";"P50579";"P50579";"AMPM2_HUMAN";"Methionine aminopeptidase 2";"METAP2";4;10;0,000183223025647775;NA;NA;4;3;NA;NA;5;5;NA;NA;0,000460592911623912;0,000460170876201113;"cytosol, plasma membrane, cytoplasm";0,000231449335740406
"840";840;"P50750";"P50750-1,P50750-2";"P50750-1,P50750-2";"CDK9_HUMAN";"Cyclin-dependent kinase 9";"CDK9";1;2;2,5389697155176e-05;0;1;0;1;0;1;0;1;NA;NA;NA;NA;"intracellular membrane-bounded organelle, nucleoplasm, transcription elongation factor complex, nucleus, PML body, cytoplasm, positive transcription elongation factor complex b";4,62898671480813e-05
"841";841;"P50851";"P50851-1,P50851-2";"P50851-1,P50851-2";"LRBA_HUMAN";"Lipopolysaccharide-responsive and beige-like anchor protein";"LRBA";1;2;3,05905016624646e-06;NA;1;NA;1;NA;1;NA;1;NA;NA;NA;NA;"endoplasmic reticulum, plasma membrane, integral component of membrane, Golgi apparatus, lysosome, cytoplasmic membrane-bounded vesicle";4,62898671480813e-05
"842";842;"P50897";"P50897-1";"P50897-1";"PPT1_HUMAN";"Palmitoyl-protein thioesterase 1";"PPT1";4;10;0,000286211131567439;3;2;3;1;3;2;4;1;NA;NA;NA;NA;"extracellular space, Golgi apparatus, synaptic vesicle, cytosol, neuronal cell body, axon, membrane raft, lysosome, nucleus, extracellular region, dendrite";0,000231449335740406
"847";847;"P51148";"P51148";"P51148";"RAB5C_HUMAN";"Ras-related protein Rab-5C";"RAB5C";3;14;0,000819941889879311;3;3;3;3;3;5;3;3;0,000995818954514527;0,00143697506383149;0,00101927505442699;0,00091650699510055;"early endosome membrane, extracellular vesicular exosome, melanosome, plasma membrane, intracellular membrane-bounded organelle, lysosomal membrane, endocytic vesicle, lipid particle";0,000324029070036569
"848";848;"P51149";"P51149";"P51149";"RAB7A_HUMAN";"Ras-related protein Rab-7a";"RAB7A";10;36;0,00152314097842846;8;8;7;7;11;9;8;8;0,0025400599419501;0,00209923313672774;0,00170174617782593;0,00170018688946189;"alveolar lamellar body, melanosome, extracellular vesicular exosome, phagocytic vesicle membrane, lysosomal membrane, Golgi apparatus, intracellular membrane-bounded organelle, phagocytic vesicle, late endosome, lysosome";0,000833217608665463
"849";849;"P51153";"P51153";"P51153";"RAB13_HUMAN";"Ras-related protein Rab-13";"RAB13";1;1;4,82792457682724e-05;1;0;0;0;1;0;0;0;0,000250181116651433;NA;0;NA;"trans-Golgi network, cytoplasm, insulin-responsive compartment, recycling endosome, cytoplasmic vesicle membrane, plasma membrane, endocytic vesicle, tight junction, extracellular vesicular exosome, lamellipodium, recycling endosome membrane, cytoplasmic vesicle, neuron projection, transport vesicle membrane, lateral plasma membrane";2,31449335740406e-05
"853";853;"P51571";"P51571";"P51571";"SSRD_HUMAN";"Translocon-associated protein subunit delta";"SSR4";4;17;0,00086061867422764;4;4;2;2;5;5;3;4;0,00138148294267911;0,00139544399262249;0,000763572526322184;0,00101716383271275;"Sec61 translocon complex, integral component of membrane, extracellular vesicular exosome";0,000393463870758691
"854";854;"P51572";"P51572-1,P51572-2";"P51572-1,P51572-2";"BAP31_HUMAN";"B-cell receptor-associated protein 31";"BCAP31";7;26;0,000462824342022468;6;6;6;5;7;7;7;5;NA;NA;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, cytosol, integral component of plasma membrane, endoplasmic reticulum-Golgi intermediate compartment membrane, Golgi membrane, lipid particle, endoplasmic reticulum membrane, endoplasmic reticulum";0,000601768272925057
"857";857;"P51659";"P51659";"P51659";"DHB4_HUMAN";"Peroxisomal multifunctional enzyme type 2";"HSD17B4";14;32;0,000380785244607114;6;7;9;8;6;7;11;8;0,000389668286549163;0,000459207248659193;0,000658097154706122;0,000478177562661156;"peroxisomal matrix, peroxisomal membrane, intracellular membrane-bounded organelle, peroxisome, mitochondrion";0,000740637874369301
"859";859;"P51809";"P51809-1,P51809-3";"P51809-1,P51809-3";"VAMP7_HUMAN";"Vesicle-associated membrane protein 7";"VAMP7";4;11;0,000218951515649091;4;4;1;2;4;4;1;2;NA;NA;NA;NA;"phagocytic vesicle membrane, apical part of cell, lysosomal membrane, endoplasmic reticulum membrane, intracellular membrane-bounded organelle, synapse, late endosome membrane, perinuclear region of cytoplasm, Golgi apparatus, transport vesicle membrane, plasma membrane, phagocytic vesicle, neuron projection, extracellular vesicular exosome, SNARE complex, integral component of membrane, cell junction, cytoplasm";0,000254594269314447
"864";864;"P51970";"P51970";"P51970";"NDUA8_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8";"NDUFA8";2;10;0,000509189571276955;1;1;2;2;2;2;3;3;0,000555805928101132;0,000561422815636489;0,00076801190147522;0,000767308181944646;"mitochondrion, mitochondrial respiratory chain complex I, mitochondrial inner membrane, mitochondrial intermembrane space";0,000231449335740406
"867";867;"P52272";"P52272-1,P52272-2";"P52272-1,P52272-2";"HNRPM_HUMAN";"Heterogeneous nuclear ribonucleoprotein M";"HNRNPM";33;128;0,000767829972687222;29;27;25;28;36;31;28;33;NA;NA;NA;NA;"paraspeckles, nuclear matrix, integral component of plasma membrane, spliceosomal complex, catalytic step 2 spliceosome, nucleus, nucleoplasm";0,0029625514974772
"872";872;"P52566";"P52566";"P52566";"GDIR2_HUMAN";"Rho GDP-dissociation inhibitor 2";"ARHGDIB";10;52;0,00226576692810999;9;9;9;10;10;13;14;15;0,00237807511525857;0,00312273984020694;0,00306695299958927;0,00328301013170346;"extracellular vesicular exosome, cytoplasmic membrane-bounded vesicle, cytosol, cytoplasm, cytoskeleton";0,00120353654585011
"874";874;"P52701";"P52701-1";"P52701-1";"MSH6_HUMAN";"DNA mismatch repair protein Msh6";"MSH6";8;23;0,00014811426058615;5;6;5;3;6;7;6;4;NA;NA;NA;NA;"nuclear chromosome, nuclear chromatin, MutSalpha complex, plasma membrane, intracellular membrane-bounded organelle, cytoplasm, Golgi apparatus, nucleus";0,000532333472202935
"878";878;"P52789";"P52789";"P52789";"HXK2_HUMAN";"Hexokinase-2";"HK2";8;10;0,000110788989379693;3;NA;5;2;3;NA;5;2;0,000178716846175531;NA;0,000293444508580944;0,000115138065251454;"cytosol, mitochondrial outer membrane";0,000231449335740406
"883";883;"P53007";"P53007";"P53007";"TXTP_HUMAN";"Tricarboxylate transport protein, mitochondrial";"SLC25A1";2;6;0,000168965799857819;1;1;2;2;1;1;2;2;0,000153695529957226;0,000155248752876971;0,00028316837524917;0,000282908911670909;"extracellular vesicular exosome, mitochondrial inner membrane, integral component of membrane";0,000138869601444244
"884";884;"P53041";"P53041";"P53041";"PPP5_HUMAN";"Serine/threonine-protein phosphatase 5";"PPP5C";3;10;0,000175512236993259;3;3;2;2;3;3;2;2;0,000287370600100385;0,000290274722313054;0,000176483696798581;0,000176321987033372;"membrane, cytosol, nucleus, cytoplasm, neuronal cell body, intracellular membrane-bounded organelle, neuron projection";0,000231449335740406
"885";885;"P53396";"P53396-1,P53396-2";"P53396-1,P53396-2";"ACLY_HUMAN";"ATP-citrate synthase";"ACLY";28;95;0,00037784548567963;22;20;22;20;24;25;23;23;NA;NA;NA;NA;"mitochondrion, citrate lyase complex, cytoplasm, extracellular vesicular exosome, cytosol, plasma membrane, nucleus";0,00219876868953386
"887";887;"P53597";"P53597";"P53597";"SUCA_HUMAN";"Succinyl-CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial";"SUCLG1";7;22;0,000556870906853179;6;4;4;6;7;4;4;7;0,000967038059875379;0,000558177597048995;0,000509048350881456;0,000890018353623655;"succinate-CoA ligase complex (GDP-forming), mitochondrion, mitochondrial inner membrane, mitochondrial matrix";0,000509188538628894
"888";888;"P53618";"P53618";"P53618";"COPB_HUMAN";"Coatomer subunit beta";"COPB1";18;52;0,000477879488510083;6;8;12;15;9;12;15;16;0,000451410061227991;0,000607962587341927;0,000693064255266201;0,000738591156597295;"COPI vesicle coat, Golgi apparatus, cytosol, endoplasmic reticulum-Golgi intermediate compartment, Golgi-associated vesicle, cytoplasm, Golgi membrane, intracellular membrane-bounded organelle, plasma membrane";0,00120353654585011
"891";891;"P53985";"P53985";"P53985";"MOT1_HUMAN";"Monocarboxylate transporter 1";"SLC16A1";1;3;5,25483637557818e-05;1;NA;1;1;1;NA;1;1;9,55986196333946e-05;NA;8,80653647024919e-05;8,79846715296528e-05;"mitochondrion, integral component of plasma membrane, integral component of membrane, centrosome, membrane, extracellular vesicular exosome, plasma membrane";6,94348007221219e-05
"892";892;"P53990";"P53990-1,P53990-2,P53990-4";"P53990-1,P53990-2,P53990-4";"IST1_HUMAN";"IST1 homolog";"IST1";2;6;4,81212122305694e-05;2;1;2;1;2;1;2;1;NA;NA;NA;NA;"Flemming body, cytoplasmic membrane-bounded vesicle, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, midbody, cytosol, centrosome";0,000138869601444244
"893";893;"P53992";"P53992";"P53992";"SC24C_HUMAN";"Protein transport protein Sec24C";"SEC24C";4;6;4,80332392648828e-05;2;NA;1;3;2;NA;1;3;8,73844786411285e-05;NA;4,02492526062577e-05;0,000120637118185082;"COPII vesicle coat, cytosol, perinuclear region of cytoplasm, Golgi membrane, ER to Golgi transport vesicle membrane, endoplasmic reticulum membrane";0,000138869601444244
"895";895;"P54105";"P54105";"P54105";"ICLN_HUMAN";"Methylosome subunit pICln";"CLNS1A";1;3;0,000110861526910932;NA;NA;NA;1;NA;NA;NA;3;NA;NA;NA;0,000556865009681347;"cytosol, cytoskeleton, pICln-Sm protein complex, cytoplasm, plasma membrane, nucleus, methylosome";6,94348007221219e-05
"899";899;"P54578";"P54578";"P54578";"UBP14_HUMAN";"Ubiquitin carboxyl-terminal hydrolase 14";"USP14";13;29;0,000514137162252926;6;6;8;8;6;7;8;8;0,000580558418826283;0,000684163026342442;0,000713079876133538;0,000712426490118646;"proteasome complex, cytoplasmic membrane-bounded vesicle, synapse, cytoplasm, cell surface, plasma membrane";0,000671203073647179
"901";901;"P54709";"P54709";"P54709";"AT1B3_HUMAN";"Sodium/potassium-transporting ATPase subunit beta-3";"ATP1B3";4;15;0,000470863474514174;4;3;3;3;5;3;3;4;0,000856618455496368;0,000519165184352022;0,000473469702701569;0,000630714491251991;"melanosome, plasma membrane, caveola, extracellular vesicular exosome, sodium:potassium-exchanging ATPase complex";0,00034717400361061
"903";903;"P54819";"P54819-1,P54819-2";"P54819-1,P54819-2";"KAD2_HUMAN";"Adenylate kinase 2, mitochondrial";"AK2";10;49;0,000897792825674096;9;9;10;8;11;15;12;11;NA;NA;NA;NA;"mitochondrial inner membrane, sperm mitochondrial sheath, mitochondrial intermembrane space, extracellular vesicular exosome, cytosol";0,00113410174512799
"904";904;"P54886";"P54886-1,P54886-2";"P54886-1,P54886-2";"P5CS_HUMAN";"Delta-1-pyrroline-5-carboxylate synthase";"ALDH18A1";10;23;0,000126688927293814;5;5;6;7;5;5;6;7;NA;NA;NA;NA;"mitochondrion, cytoplasm, mitochondrial inner membrane";0,000532333472202935
"906";906;"P55010";"P55010";"P55010";"IF5_HUMAN";"Eukaryotic translation initiation factor 5";"EIF5";4;13;0,000264164241618393;3;3;2;4;4;3;2;4;0,000443613084145683;0,000336072126297481;0,000204327992349169;0,000408281538420663;"cytosol, plasma membrane, cytoplasm";0,000300884136462528
"909";909;"P55072";"P55072";"P55072";"TERA_HUMAN";"Transitional endoplasmic reticulum ATPase";"VCP";35;129;0,00140172434336142;26;27;29;26;34;32;32;31;0,00201634805678376;0,00191691760376131;0,00174819582535964;0,00169201291403178;"nucleus, extracellular vesicular exosome, site of double-strand break, endoplasmic reticulum, cytoplasm, proteasome complex, intracellular membrane-bounded organelle, perinuclear region of cytoplasm, lipid particle, cytosol";0,00298569643105124
"910";910;"P55084";"P55084";"P55084";"ECHB_HUMAN";"Trifunctional enzyme subunit beta, mitochondrial";"HADHB";11;34;0,000628215319161948;6;8;7;7;8;10;8;8;0,000806739406188984;0,00101861523512106;0,000743167634620185;0,000742486679575129;"endoplasmic reticulum, mitochondrion, mitochondrial nucleoid, mitochondrial outer membrane, mitochondrial fatty acid beta-oxidation multienzyme complex, mitochondrial inner membrane, mitochondrial envelope";0,000786927741517382
"912";912;"P55160";"P55160";"P55160";"NCKPL_HUMAN";"Nck-associated protein 1-like";"NCKAP1L";1;1;7,77112744096152e-06;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;3,90349030743801e-05;"SCAR complex, integral component of plasma membrane, extracellular vesicular exosome, membrane, cytosol";2,31449335740406e-05
"918";918;"P55735";"P55735";"P55735";"SEC13_HUMAN";"Protein SEC13 homolog";"SEC13";4;7;0,000190392622303557;2;3;1;1;2;3;1;1;0,000296890123085076;0,000449835672155945;0,000136747460718155;0,00013662216076033;"cytosol, nuclear envelope, nuclear pore outer ring, Golgi membrane, extracellular vesicular exosome, ER to Golgi transport vesicle membrane, endoplasmic reticulum membrane";0,000162014535018284
"925";925;"P55957";"P55957-1,P55957-2";"P55957-1,P55957-2";"BID_HUMAN";"BH3-interacting domain death agonist";"BID";2;6;0,000134739394245594;1;1;2;2;1;1;2;2;NA;NA;NA;NA;"integral component of mitochondrial membrane, cytosol, mitochondrion, membrane, mitochondrial outer membrane";0,000138869601444244
"926";926;"P56134";"P56134-1,P56134-2";"P56134-1,P56134-2";"ATPK_HUMAN";"ATP synthase subunit f, mitochondrial";"ATP5J2";2;6;0,000279512573169052;NA;2;2;2;NA;2;2;2;NA;NA;NA;NA;"mitochondrial proton-transporting ATP synthase complex, integral component of membrane, mitochondrial inner membrane, proton-transporting ATP synthase complex, coupling factor F(o)";0,000138869601444244
"927";927;"P56181";"P56181-2";"P56181-2";"NDUV3_HUMAN";"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial";"NDUFV3";3;4;0,000324372615776431;NA;2;NA;2;NA;2;NA;2;NA;NA;NA;NA;"mitochondrial inner membrane, mitochondrion, mitochondrial respiratory chain complex I";9,25797342961626e-05
"929";929;"P56378";"P56378";"P56378";"68MP_HUMAN";"6.8 kDa mitochondrial proteolipid";"MP68";2;4;0,00060400418110094;2;2;NA;NA;2;2;NA;NA;0,00164825206264473;0,00166490903947373;NA;NA;"integral component of membrane, mitochondrial proton-transporting ATP synthase complex";9,25797342961626e-05
"930";930;"P56385";"P56385";"P56385";"ATP5I_HUMAN";"ATP synthase subunit e, mitochondrial";"ATP5I";3;11;0,00139621256355942;3;3;3;2;3;3;3;2;0,00207823086159554;0,00209923313672774;0,00191446445005417;0,00127514016709642;"mitochondrial proton-transporting ATP synthase complex, mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), mitochondrion";0,000254594269314447
"933";933;"P56556";"P56556";"P56556";"NDUA6_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6";"NDUFA6";2;4;0,000227482094180873;2;2;NA;NA;2;2;NA;NA;0,000620770257359705;0,000627043664217377;NA;NA;"mitochondrial membrane, mitochondrial inner membrane, mitochondrial respiratory chain complex I";9,25797342961626e-05
"934";934;"P57088";"P57088";"P57088";"TMM33_HUMAN";"Transmembrane protein 33";"TMEM33";4;12;0,000425492823933456;2;2;2;4;2;2;3;5;0,000387038945884189;0,00039095030076711;0,000534809907100153;0,000890533112648307;"integral component of membrane, melanosome";0,000277739202888488
"936";936;"P57737";"P57737-1,P57737-2";"P57737-1,P57737-2";"CORO7_HUMAN";"Coronin-7";"CORO7";11;34;0,000160958952044737;6;8;9;10;6;9;9;10;NA;NA;NA;NA;"cytosol, Golgi membrane, integral component of membrane, cytoplasmic membrane-bounded vesicle, Golgi apparatus";0,000786927741517382
"943";943;"P60468";"P60468";"P60468";"SC61B_HUMAN";"Protein transport protein Sec61 subunit beta";"SEC61B";2;8;0,000729838385496969;2;2;2;2;2;2;2;2;0,000995818954514527;0,00100588254468204;0,000917347548984291;0,00091650699510055;"membrane, integral component of membrane, endoplasmic reticulum Sec complex, endoplasmic reticulum";0,000185159468592325
"944";944;"P60602";"P60602-1,P60602-2";"P60602-1,P60602-2";"ROMO1_HUMAN";"Reactive oxygen species modulator 1";"ROMO1";1;2;0,000110861526910932;NA;NA;1;1;NA;NA;1;1;NA;NA;NA;NA;"mitochondrion, mitochondrial inner membrane, integral component of membrane";4,62898671480813e-05
"951";951;"P60953";"P60953-2";"P60953-2";"CDC42_HUMAN";"Cell division control protein 42 homolog";"CDC42";6;24;0,00117385524620246;6;5;5;4;7;6;6;5;NA;NA;NA;NA;"cytosol, Golgi membrane, apical part of cell, neuronal cell body, plasma membrane, midbody, membrane, filopodium, spindle midzone, secretory granule, neuron projection, cytoplasm, extracellular vesicular exosome, microtubule organizing center, mitotic spindle";0,000555478405776975
"954";954;"P61006";"P61006";"P61006";"RAB8A_HUMAN";"Ras-related protein Rab-8A";"RAB8A";4;14;0,00069448192202419;3;3;3;4;3;3;4;4;0,000863867788698938;0,000850461751074786;0,000952167504259747;0,000940184869580148;"Golgi membrane, phagocytic vesicle, postsynaptic density, cytoplasmic vesicle membrane, nonmotile primary cilium, plasma membrane, dendrite, extracellular vesicular exosome, recycling endosome membrane, neuronal cell body, phagocytic vesicle membrane";0,000324029070036569
"955";955;"P61009";"P61009";"P61009";"SPCS3_HUMAN";"Signal peptidase complex subunit 3";"SPCS3";2;3;0,000145967677099394;1;2;NA;NA;1;2;NA;NA;0,000265551721203874;0,000536470690497089;NA;NA;"endoplasmic reticulum, integral component of membrane, signal peptidase complex, endoplasmic reticulum membrane";6,94348007221219e-05
"956";956;"P61019";"P61019-1,P61019-2";"P61019-1,P61019-2";"RAB2A_HUMAN";"Ras-related protein Rab-2A";"RAB2A";8;31;0,000640329904256775;7;7;6;7;8;8;7;8;NA;NA;NA;NA;"extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment membrane, melanosome, Golgi membrane, lysosomal membrane, endoplasmic reticulum membrane";0,00071749294079526
"957";957;"P61020";"P61020";"P61020";"RAB5B_HUMAN";"Ras-related protein Rab-5B";"RAB5B";2;4;0,000235358735168015;1;2;0;1;1;2;0;1;0,000333483556860679;0,000577463467511817;0;0,000306923272777859;"plasma membrane, early endosome membrane, intracellular, endosome, membrane, melanosome, extracellular vesicular exosome, endocytic vesicle";9,25797342961626e-05
"958";958;"P61026";"P61026";"P61026";"RAB10_HUMAN";"Ras-related protein Rab-10";"RAB10";5;17;0,000914172466941182;3;5;3;4;4;6;3;4;0,00119213754840453;0,00176045582472481;0,000959283436937858;0,000973091340015453;"recycling endosome, insulin-responsive compartment, extracellular vesicular exosome, recycling endosome membrane, phagocytic vesicle membrane, endoplasmic reticulum tubular network, Golgi apparatus, primary cilium, endoplasmic reticulum membrane, cytoplasmic vesicle membrane, endosome, trans-Golgi network";0,000393463870758691
"959";959;"P61077";"P61077-1,P61077-2,P61077-3,P62837";"P61077-1,P61077-2,P61077-3,P62837";"UB2D2_HUMAN, UB2D3_HUMAN";"Ubiquitin-conjugating enzyme E2 D2, Ubiquitin-conjugating enzyme E2 D3";"UBE2D2, UBE2D3";2;7;0,000104262626499567;NA;2;2;NA;NA;2;5;NA;NA;0,000656902886322967;0,00149771028405598;NA;"endosome membrane, plasma membrane, nucleoplasm, cytosol";0,000162014535018284
"963";963;"P61106";"P61106";"P61106";"RAB14_HUMAN";"Ras-related protein Rab-14";"RAB14";7;25;0,00106364043777853;6;4;5;4;7;5;7;6;0,0016211006236283;0,00117388406905811;0,00150188994066265;0,00128107105159454;"lysosomal membrane, nuclear outer membrane-endoplasmic reticulum membrane network, lysosome, plasma membrane, trans-Golgi network transport vesicle, phagocytic vesicle, perinuclear region of cytoplasm, phagocytic vesicle membrane, Golgi stack, cytosol, cytoplasmic vesicle membrane, Golgi membrane, recycling endosome, late endosome, rough endoplasmic reticulum, extracellular vesicular exosome, intracellular membrane-bounded organelle, early endosome membrane, early endosome, intracellular";0,000578623339351016
"964";964;"P61158";"P61158";"P61158";"ARP3_HUMAN";"Actin-related protein 3";"ACTR3";16;44;0,000921901118522487;7;8;11;12;8;10;13;13;0,000914819326635355;0,00115508043408464;0,00136943748939282;0,00136818269125058;"hemidesmosome, Arp2/3 protein complex, cytosol, podosome, actin cytoskeleton, lamellipodium, extracellular vesicular exosome, excitatory synapse, Golgi membrane";0,00101837707725779
"968";968;"P61204";"P61204,P84077";"P61204,P84077";"ARF1_HUMAN, ARF3_HUMAN";"ADP-ribosylation factor 1, ADP-ribosylation factor 3";"ARF1, ARF3";4;11;0,000546861134601133;2;2;3;3;2;3;3;3;0,000554577627707538;0,000676583578020186;0,00101972556273834;0,000647825938908302;"Golgi membrane, extracellular vesicular exosome, perinuclear region of cytoplasm";0,000254594269314447
"970";970;"P61224";"P61224";"P61224";"RAP1B_HUMAN";"Ras-related protein Rap-1b";"RAP1B";3;10;0,00118995388939723;2;2;1;1;3;3;2;2;0,00175350728947123;0,00177122795911403;0,00143584833754063;0,00143453268798347;"cytosol, cell-cell junction, extracellular vesicular exosome, lipid particle, plasma membrane, intracellular, membrane";0,000231449335740406
"971";971;"P61225";"P61225";"P61225";"RAP2B_HUMAN";"Ras-related protein Rap-2b";"RAP2B";1;1;0,000175480267551184;0;0;0;1;0;0;0;1;NA;NA;NA;0,000721185832210269;"plasma membrane, recycling endosome membrane, cytosol, extracellular vesicular exosome";2,31449335740406e-05
"978";978;"P61421";"P61421";"P61421";"VA0D1_HUMAN";"V-type proton ATPase subunit d 1";"ATP6V0D1";3;8;0,00019961391740088;2;1;2;3;2;1;2;3;0,000272360739696281;0,000137556587306946;0,000250898474935874;0,000376002869784841;"endosome membrane, apical plasma membrane, proton-transporting V-type ATPase, V0 domain, early endosome, synaptic vesicle, membrane, lysosomal membrane, extracellular vesicular exosome, vacuolar proton-transporting V-type ATPase complex, axon terminus, phagocytic vesicle membrane";0,000185159468592325
"980";980;"P61586";"P61586";"P61586";"RHOA_HUMAN";"Transforming protein RhoA";"RHOA";9;44;0,00216658450497877;8;9;8;7;11;10;13;10;0,00321964263014023;0,00271014986131949;0,00296593197184558;0,00248661342052716;"cell cortex, midbody, cytosol, extracellular vesicular exosome, cleavage furrow, cell junction, apical junction complex, cytoskeleton, plasma membrane, lamellipodium";0,00101837707725779
"982";982;"P61758";"P61758";"P61758";"PFD3_HUMAN";"Prefoldin subunit 3";"VBP1";5;12;0,000533485926454637;3;2;3;4;3;2;3;4;0,000727908271320264;0,000490176265428813;0,000670548462201715;0,00089324539624013;"cytoplasm, intracellular membrane-bounded organelle, nucleus, prefoldin complex";0,000277739202888488
"983";983;"P61769";"P61769";"P61769";"B2MG_HUMAN";"Beta-2-microglobulin";"B2M";1;4;0,000294388592469366;NA;1;1;1;NA;1;1;2;NA;0,000405734135670068;0,000370022540766773;0,000739366987644141;"cytoplasm, extracellular space, ER to Golgi transport vesicle membrane, external side of plasma membrane, Golgi apparatus, extracellular vesicular exosome, phagocytic vesicle membrane, plasma membrane, early endosome membrane, MHC class I protein complex, early endosome lumen, Golgi membrane, extracellular region, endoplasmic reticulum lumen";9,25797342961626e-05
"984";984;"P61803";"P61803";"P61803";"DAD1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1";"DAD1";2;7;0,000542534729041995;1;2;1;2;1;3;1;2;0,000423002741740684;0,00128183262331163;0,000389669755320761;0,000778625411766839;"oligosaccharyltransferase complex, endoplasmic reticulum membrane, integral component of membrane";0,000162014535018284
"993";993;"P61981";"P61981";"P61981";"1433G_HUMAN";"14-3-3 protein gamma";"YWHAG";12;55;0,0022872724381639;9;9;11;10;13;12;14;16;0,00304660433645468;0,00271551226401894;0,00292438303718051;0,00330175963552328;"extracellular vesicular exosome, cytoplasmic vesicle membrane, cytosol";0,00127297134657224
