"";"protein.acs";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5824.1.id.csv";"peptide.count.P5824.2.id.csv";"spectra.count.P5824.1.id.csv";"spectra.count.P5824.2.id.csv";"dNSAF.P5824.1.id.csv";"dNSAF.P5824.2.id.csv";"Go.Cc"
"366";"P47756";"P47756-2";"P47756-2";"CAPZB_HUMAN";"F-actin-capping protein subunit beta";"CAPZB";5;9;0,00146168493194014;4;4;4;5;NA;NA;"cytosol, lamellipodium, acrosomal vesicle, extracellular vesicular exosome, intercalated disc, membrane, actin cytoskeleton, WASH complex, Z disc, cortical cytoskeleton, cytoskeleton, F-actin capping protein complex"
"367";"P47897";"P47897";"P47897";"SYQ_HUMAN";"Glutamine--tRNA ligase";"QARS";2;2;0,000116096552300335;2;NA;2;NA;0,000290209554221368;NA;"cytoplasm, cytosol, mitochondrial matrix"
"368";"P47985";"P47985";"P47985";"UCRI_HUMAN";"Cytochrome b-c1 complex subunit Rieske, mitochondrial";"UQCRFS1";2;4;0,000656750569582189;2;2;2;2;0,000820848191684527;0,000803943367115726;"mitochondrial inner membrane, mitochondrial respiratory chain complex III, mitochondrion"
"369";"P48047";"P48047";"P48047";"ATPO_HUMAN";"ATP synthase subunit O, mitochondrial";"ATP5O";7;20;0,00422417033017652;7;7;9;11;0,00475167051806114;0,0056879936818939;"mitochondrial proton-transporting ATP synthase complex, mitochondrion, plasma membrane, mitochondrial inner membrane"
"370";"P48444";"P48444";"P48444";"COPD_HUMAN";"Coatomer subunit delta";"ARCN1";1;2;0,000176075984408532;1;1;1;1;0,000220070845911507;0,000215538632670948;"endoplasmic reticulum, intracellular membrane-bounded organelle, clathrin adaptor complex, COPI vesicle coat, cytosol, cytoplasm, Golgi apparatus"
"371";"P48449";"P48449";"P48449";"ERG7_HUMAN";"Lanosterol synthase";"LSS";2;2;0,000122916431738743;2;NA;2;NA;0,000307257383226175;NA;"lipid particle, endoplasmic reticulum membrane"
"372";"P48643";"P48643";"P48643";"TCPE_HUMAN";"T-complex protein 1 subunit epsilon";"CCT5";3;6;0,000498936199811977;3;2;4;2;0,000831469147954013;0,000407172795914434;"centrosome, nucleolus, microtubule, zona pellucida receptor complex, extracellular vesicular exosome, chaperonin-containing T-complex, cytoplasm, cytosol, cell body"
"373";"P48668";"P48668";"P48668";"K2C6C_HUMAN";"Keratin, type II cytoskeletal 6C";"KRT6C";1;3;0,0014680632543207;1;1;2;1;0,00220430089152665;0,00144808529537791;"keratin filament, intermediate filament"
"374";"P48735";"P48735";"P48735";"IDHP_HUMAN";"Isocitrate dehydrogenase [NADP], mitochondrial";"IDH2";6;11;0,00109482644730128;3;6;4;7;0,000995187630626373;0,00170571170146899;"mitochondrial matrix, mitochondrion, mitochondrial inner membrane"
"375";"P49006";"P49006";"P49006";"MRP_HUMAN";"MARCKS-related protein";"MARCKSL1";2;5;0,00115352343631743;2;2;3;2;0,00173009541939662;0,00112964350046005;"cytoplasm, extracellular vesicular exosome, plasma membrane"
"376";"P49189";"P49189";"P49189";"AL9A1_HUMAN";"4-trimethylaminobutyraldehyde dehydrogenase";"ALDH9A1";4;6;0,000546405838255627;2;4;2;4;0,000455288268262268;0,000891823816152668;"cytoplasm, extracellular vesicular exosome, mitochondrion, cytosol"
"377";"P49257";"P49257";"P49257";"LMAN1_HUMAN";"Protein ERGIC-53";"LMAN1";4;6;0,000529263694310352;2;4;2;4;0,000441004714748158;0,000863845029763565;"ER to Golgi transport vesicle membrane, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum-Golgi intermediate compartment membrane, Golgi membrane, sarcomere, extracellular vesicular exosome, integral component of membrane, endoplasmic reticulum membrane"
"378";"P49327";"P49327";"P49327";"FAS_HUMAN";"Fatty acid synthase";"FASN";5;7;0,000125412942299745;3;4;3;4;0,000134356275102485;0,000175452395531429;"cytoplasm, extracellular vesicular exosome, Golgi apparatus, mitochondrion, plasma membrane, melanosome, cytosol, glycogen granule"
"379";"P49368";"P49368-1";"P49368-1";"TCPG_HUMAN";"T-complex protein 1 subunit gamma";"CCT3";5;9;0,000742911424123706;5;4;5;4;NA;NA;"cytoskeleton, cytosol, cytoplasm, plasma membrane, chaperonin-containing T-complex, cell body, extracellular vesicular exosome, microtubule, zona pellucida receptor complex"
"380";"P49411";"P49411";"P49411";"EFTU_HUMAN";"Elongation factor Tu, mitochondrial";"TUFM";4;4;0,000398118708109557;4;NA;4;NA;0,000995187630626373;NA;"mitochondrion, mitochondrial nucleoid, extracellular vesicular exosome"
"381";"P49588";"P49588";"P49588";"SYAC_HUMAN";"Alanine--tRNA ligase, cytoplasmic";"AARS";5;17;0,000790068221362045;5;5;8;9;0,000929390101328762;0,00102403116906373;"cytoplasm, cytosol, extracellular vesicular exosome"
"382";"P49736";"P49736";"P49736";"MCM2_HUMAN";"DNA replication licensing factor MCM2";"MCM2";9;15;0,00074647257770542;7;8;7;8;0,000870789176798077;0,00097469240083942;"nucleoplasm, chromatin, cytoplasm, microtubule cytoskeleton, nuclear origin of replication recognition complex, MCM complex, nucleus"
"383";"P49748";"P49748-1";"P49748-1";"ACADV_HUMAN";"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial";"ACADVL";8;13;0,000892879972844182;6;7;6;7;NA;NA;"cytoplasm, nucleolus, mitochondrion, mitochondrial matrix, nucleus, mitochondrial inner membrane, mitochondrial nucleoid"
"384";"P49755";"P49755";"P49755";"TMEDA_HUMAN";"Transmembrane emp24 domain-containing protein 10";"TMED10";4;10;0,00205421981809954;4;3;4;6;0,00205399456184073;0,00301754085739327;"endoplasmic reticulum, endoplasmic reticulum membrane, gamma-secretase complex, endoplasmic reticulum-Golgi intermediate compartment, trans-Golgi network transport vesicle, secretory granule membrane, Golgi apparatus, cis-Golgi network, transport vesicle membrane, zymogen granule membrane, melanosome, plasma membrane, integral component of membrane, Golgi membrane, endoplasmic reticulum-Golgi intermediate compartment membrane, COPI-coated vesicle"
"385";"P49821";"P49821-1,P49821-2";"P49821-1,P49821-2";"NDUV1_HUMAN";"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial";"NDUFV1";6;9;0,000436300351451961;5;4;5;4;NA;NA;"mitochondrial respiratory chain complex I, mitochondrial inner membrane"
"386";"P50213";"P50213-1";"P50213-1";"IDH3A_HUMAN";"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial";"IDH3A";3;7;0,000860415022171201;3;2;4;3;NA;NA;"mitochondrial matrix, mitochondrion"
"387";"P50395";"P50395-1,P50395-2";"P50395-1,P50395-2";"GDIB_HUMAN";"Rab GDP dissociation inhibitor beta";"GDI2";3;5;0,000252738280990899;2;3;2;3;NA;NA;"cytoplasm, membrane, extracellular vesicular exosome, cytosol, Golgi apparatus"
"388";"P50402";"P50402";"P50402";"EMD_HUMAN";"Emerin";"EMD";2;4;0,000708463212856377;2;2;2;2;0,000885481907565198;0,000867245994447673;"endoplasmic reticulum, integral component of membrane, nuclear inner membrane, nuclear membrane, nuclear outer membrane, nuclear envelope, microtubule"
"389";"P50416";"P50416-1,P50416-2";"P50416-1,P50416-2";"CPT1A_HUMAN";"Carnitine O-palmitoyltransferase 1, liver isoform";"CPT1A";2;2;5,8198465739172e-05;2;NA;2;NA;NA;NA;"mitochondrion, mitochondrial inner membrane, integral component of mitochondrial outer membrane, mitochondrial outer membrane"
"390";"P50454";"P50454";"P50454";"SERPH_HUMAN";"Serpin H1";"SERPINH1";8;15;0,00161438088575526;7;8;7;8;0,00188323783690302;0,0021079472018154;"endoplasmic reticulum lumen, endoplasmic reticulum, endoplasmic reticulum-Golgi intermediate compartment, extracellular space"
"391";"P50914";"P50914";"P50914";"RL14_HUMAN";"60S ribosomal protein L14";"RPL14";5;11;0,00230168164734967;5;4;7;4;0,00366136472476959;0,00204912076827636;"extracellular vesicular exosome, cytosol, cytosolic large ribosomal subunit, cytoplasm"
"392";"P50990";"P50990";"P50990";"TCPQ_HUMAN";"T-complex protein 1 subunit theta";"CCT8";3;3;0,000246281463593321;3;NA;3;NA;0,000615636143763395;NA;"intermediate filament cytoskeleton, centrosome, aggresome, extracellular vesicular exosome, chaperonin-containing T-complex, cytosol, microtubule, zona pellucida receptor complex, cytoplasm, cell body"
"393";"P50991";"P50991";"P50991";"TCPD_HUMAN";"T-complex protein 1 subunit delta";"CCT4";4;6;0,00050078754007102;4;2;4;2;0,000834554376703378;0,000408683641168291;"cytoplasm, nucleus, melanosome, microtubule, extracellular vesicular exosome, zona pellucida receptor complex, cytosol, chaperonin-containing T-complex, cell body, centrosome"
"394";"P50993";"P50993";"P50993";"AT1A2_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-2";"ATP1A2";1;1;7,81377848769349e-05;1;0;1;0;0,000201888522011332;0;"caveola, dendritic spine, plasma membrane, sodium:potassium-exchanging ATPase complex, T-tubule, synapse, cytoplasm, endosome"
"395";"P51149";"P51149";"P51149";"RAB7A_HUMAN";"Ras-related protein Rab-7a";"RAB7A";4;7;0,00152131351746212;3;4;3;4;0,00162980003276493;0,00212831384144646;"alveolar lamellar body, melanosome, extracellular vesicular exosome, phagocytic vesicle membrane, lysosomal membrane, Golgi apparatus, intracellular membrane-bounded organelle, phagocytic vesicle, late endosome, lysosome"
"396";"P51571";"P51571";"P51571";"SSRD_HUMAN";"Translocon-associated protein subunit delta";"SSR4";2;3;0,000780128566758034;NA;2;NA;3;NA;0,00190994638083563;"Sec61 translocon complex, integral component of membrane, extracellular vesicular exosome"
"397";"P51572";"P51572-1,P51572-2";"P51572-1,P51572-2";"BAP31_HUMAN";"B-cell receptor-associated protein 31";"BCAP31";6;11;0,00100581616703289;5;5;5;6;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, cytosol, integral component of plasma membrane, endoplasmic reticulum-Golgi intermediate compartment membrane, Golgi membrane, lipid particle, endoplasmic reticulum membrane, endoplasmic reticulum"
"398";"P51649";"P51649";"P51649";"SSDH_HUMAN";"Succinate-semialdehyde dehydrogenase, mitochondrial";"ALDH5A1";4;8;0,000672708994637457;4;4;4;4;0,000840794035594618;0,000823478439587697;"mitochondrial matrix, mitochondrion"
"399";"P51659";"P51659";"P51659";"DHB4_HUMAN";"Peroxisomal multifunctional enzyme type 2";"HSD17B4";6;12;0,000733490445919238;6;6;6;6;0,000916762518430273;0,000897882401860227;"peroxisomal matrix, peroxisomal membrane, intracellular membrane-bounded organelle, peroxisome, mitochondrion"
"400";"P51665";"P51665";"P51665";"PSD7_HUMAN";"26S proteasome non-ATPase regulatory subunit 7";"PSMD7";1;2;0,000277700086520864;1;1;1;1;0,000347087044014754;0,000339939016342144;"nucleoplasm, cytosol, proteasome regulatory particle, nucleus, extracellular vesicular exosome, proteasome complex"
"401";"P51809";"P51809-1,P51809-2,P51809-3";"P51809-1,P51809-2,P51809-3";"VAMP7_HUMAN";"Vesicle-associated membrane protein 7";"VAMP7";1;3;0,000204488245529;1;1;2;1;NA;NA;"phagocytic vesicle membrane, apical part of cell, lysosomal membrane, endoplasmic reticulum membrane, intracellular membrane-bounded organelle, synapse, late endosome membrane, perinuclear region of cytoplasm, Golgi apparatus, transport vesicle membrane, plasma membrane, phagocytic vesicle, neuron projection, extracellular vesicular exosome, SNARE complex, integral component of membrane, cell junction, cytoplasm"
"402";"P51812";"P51812,Q15349-1,Q15349-2,Q15349-3,Q15418-1,Q15418-2,Q15418-3";"P51812,Q15349-1,Q15349-2,Q15349-3,Q15418-1,Q15418-2,Q15418-3";"KS6A1_HUMAN, KS6A2_HUMAN, KS6A3_HUMAN";"Ribosomal protein S6 kinase alpha-1, Ribosomal protein S6 kinase alpha-2, Ribosomal protein S6 kinase alpha-3";"RPS6KA1, RPS6KA2, RPS6KA3";1;1;8,74560925668351e-06;NA;1;NA;1;NA;0,000148838163911966;"nucleoplasm, cytosol"
"403";"P51991";"P51991-1,P51991-2";"P51991-1,P51991-2";"ROA3_HUMAN";"Heterogeneous nuclear ribonucleoprotein A3";"HNRNPA3";4;6;0,00037460245863236;4;2;4;2;NA;NA;"nucleoplasm, catalytic step 2 spliceosome, ribonucleoprotein complex"
"404";"P52272";"P52272-1,P52272-2";"P52272-1,P52272-2";"HNRPM_HUMAN";"Heterogeneous nuclear ribonucleoprotein M";"HNRNPM";16;31;0,000955212215416287;14;15;15;16;NA;NA;"paraspeckles, nuclear matrix, integral component of plasma membrane, spliceosomal complex, catalytic step 2 spliceosome, nucleus, nucleoplasm"
"405";"P52292";"P52292";"P52292";"IMA2_HUMAN";"Importin subunit alpha-2";"KPNA2";5;8;0,000680338964330888;3;5;3;5;0,000637747838908016;0,00104102307462055;"nucleus, nucleoplasm, cytoplasm, cytosol"
"406";"P52434";"P52434";"P52434";"RPAB3_HUMAN";"DNA-directed RNA polymerases I, II, and III subunit RPABC3";"POLR2H";1;1;0,000299916093442533;NA;1;NA;1;NA;0,00073426827529903;"cytosol, nucleus, nucleoplasm, DNA-directed RNA polymerase I complex, DNA-directed RNA polymerase II, core complex, DNA-directed RNA polymerase III complex"
"407";"P52565";"P52565";"P52565";"GDIR1_HUMAN";"Rho GDP-dissociation inhibitor 1";"ARHGDIA";1;2;0,00044105307859196;1;1;1;1;0,000551255893435197;0,000539903143602228;"cytoskeleton, cytosol, immunological synapse, extracellular vesicular exosome"
"408";"P52566";"P52566";"P52566";"GDIR2_HUMAN";"Rho GDP-dissociation inhibitor 2";"ARHGDIB";3;5;0,00111908990090497;3;2;3;2;0,00167845078001164;0,00109592279895378;"extracellular vesicular exosome, cytoplasmic membrane-bounded vesicle, cytosol, cytoplasm, cytoskeleton"
"409";"P52597";"P52597";"P52597";"HNRPF_HUMAN";"Heterogeneous nuclear ribonucleoprotein F";"HNRNPF";4;8;0,00125747952431327;4;3;5;3;0,00188717379009055;0,00126064131602544;"catalytic step 2 spliceosome, nucleoplasm, nucleus"
"410";"P52701";"P52701-1";"P52701-1";"MSH6_HUMAN";"DNA mismatch repair protein Msh6";"MSH6";2;2;6,6157961788794e-05;2;NA;2;NA;NA;NA;"nuclear chromosome, nuclear chromatin, MutSalpha complex, plasma membrane, intracellular membrane-bounded organelle, cytoplasm, Golgi apparatus, nucleus"
"411";"P52758";"P52758";"P52758";"UK114_HUMAN";"Ribonuclease UK114";"HRSP12";2;5;0,00164187642395547;2;1;4;1;0,00328339276673811;0,000803943367115726;"mitochondrion, cytoplasm, extracellular vesicular exosome, nucleus"
"412";"P52788";"P52788-1,P52788-2";"P52788-1,P52788-2";"SPSY_HUMAN";"Spermine synthase";"SMS";1;1;6,14582158693715e-05;1;NA;1;NA;NA;NA;"cytosol"
"413";"P52815";"P52815";"P52815";"RM12_HUMAN";"39S ribosomal protein L12, mitochondrial";"MRPL12";4;5;0,00113604580849444;2;3;2;3;0,00113592123495738;0,00166879153477052;"mitochondrial large ribosomal subunit, mitochondrion"
"414";"P52907";"P52907";"P52907";"CAZA1_HUMAN";"F-actin-capping protein subunit alpha-1";"CAPZA1";5;9;0,00141568785366231;5;4;5;4;0,00196601752204161;0,00154042295517279;"actin cytoskeleton, extracellular region, cytoskeleton, F-actin capping protein complex, cytosol, WASH complex, extracellular vesicular exosome"
"415";"P53007";"P53007";"P53007";"TXTP_HUMAN";"Tricarboxylate transport protein, mitochondrial";"SLC25A1";2;4;0,000578616257445401;2;2;2;2;0,000723191011323345;0,00070829737167109;"extracellular vesicular exosome, mitochondrial inner membrane, integral component of membrane"
"416";"P53597";"P53597";"P53597";"SUCA_HUMAN";"Succinyl-CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial";"SUCLG1";2;4;0,000520085711172023;2;2;2;2;0,000650035851218383;0,000636648793611876;"succinate-CoA ligase complex (GDP-forming), mitochondrion, mitochondrial inner membrane, mitochondrial matrix"
"417";"P53634";"P53634-1";"P53634-1";"CATC_HUMAN";"Dipeptidyl peptidase 1";"CTSC";3;5;0,000485825205360475;2;3;2;3;NA;NA;"endoplasmic reticulum, extracellular vesicular exosome, lysosome, Golgi apparatus"
"418";"P54577";"P54577";"P54577";"SYYC_HUMAN";"Tyrosine--tRNA ligase, cytoplasmic";"YARS";9;18;0,0015336618414675;8;8;10;8;0,00212985231554508;0,00166879153477052;"extracellular space, cytosol, cytoplasm, nucleus"
"419";"P54709";"P54709";"P54709";"AT1B3_HUMAN";"Sodium/potassium-transporting ATPase subunit beta-3";"ATP1B3";3;6;0,000967471269169461;3;2;4;2;0,00161227530122982;0,00078953577989143;"melanosome, plasma membrane, caveola, extracellular vesicular exosome, sodium:potassium-exchanging ATPase complex"
"420";"P54886";"P54886-1,P54886-2";"P54886-1,P54886-2";"P5CS_HUMAN";"Delta-1-pyrroline-5-carboxylate synthase";"ALDH18A1";19;39;0,00110346487209989;17;17;20;19;NA;NA;"mitochondrion, cytoplasm, mitochondrial inner membrane"
"421";"P54920";"P54920";"P54920";"SNAA_HUMAN";"Alpha-soluble NSF attachment protein";"NAPA";5;10;0,00152499708530102;5;5;5;5;0,0019060373264539;0,00186678375076025;"synaptobrevin 2-SNAP-25-syntaxin-1a complex, extracellular vesicular exosome, cytosol"
"422";"P55060";"P55060-1,P55060-3";"P55060-1,P55060-3";"XPO2_HUMAN";"Exportin-2";"CSE1L";2;3;6,9496520107693e-05;1;2;1;2;NA;NA;"nucleus, cytoplasm, extracellular vesicular exosome"
"423";"P55084";"P55084";"P55084";"ECHB_HUMAN";"Trifunctional enzyme subunit beta, mitochondrial";"HADHB";8;18;0,00170838281074861;8;8;9;9;0,00213524434672367;0,00209127040433268;"endoplasmic reticulum, mitochondrion, mitochondrial nucleoid, mitochondrial outer membrane, mitochondrial fatty acid beta-oxidation multienzyme complex, mitochondrial inner membrane, mitochondrial envelope"
"424";"P55145";"P55145";"P55145";"MANF_HUMAN";"Mesencephalic astrocyte-derived neurotrophic factor";"MANF";3;5;0,00123591796748297;3;2;3;2;0,00185367366363923;0,00121033232192148;"extracellular space, perinuclear region of cytoplasm"
"425";"P55209";"P55209";"P55209";"NP1L1_HUMAN";"Nucleosome assembly protein 1-like 1";"NAP1L1";2;2;0,000230114649700153;2;NA;2;NA;0,000575223540975858;NA;"melanosome, nucleus"
"426";"P55327";"P55327-1,P55327-2,P55327-3,P55327-4";"P55327-1,P55327-2,P55327-3,P55327-4";"TPD52_HUMAN";"Tumor protein D52";"TPD52";4;5;0,000251045837144977;3;2;3;2;NA;NA;"endoplasmic reticulum, cytoplasm, perinuclear region of cytoplasm"
"427";"P55735";"P55735";"P55735";"SEC13_HUMAN";"Protein SEC13 homolog";"SEC13";3;5;0,000698562329446894;3;2;3;2;0,00104772859249174;0,000684100877607792;"cytosol, nuclear envelope, nuclear pore outer ring, Golgi membrane, extracellular vesicular exosome, ER to Golgi transport vesicle membrane, endoplasmic reticulum membrane"
"428";"P55769";"P55769";"P55769";"NH2L1_HUMAN";"NHP2-like protein 1";"NHP2L1";1;1;0,000351464172002968;1;NA;1;NA;0,000878564080162345;NA;"nucleoplasm, nucleolus, box C/D snoRNP complex, nucleus, spliceosomal complex"
"429";"P55795";"P55795";"P55795";"HNRH2_HUMAN";"Heterogeneous nuclear ribonucleoprotein H2";"HNRNPH2";1;2;0,000801557488042405;1;1;1;1;0,000730506139407444;0,0017784337402844;"ribonucleoprotein complex, nucleoplasm, nucleus"
"430";"P55809";"P55809";"P55809";"SCOT1_HUMAN";"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial";"OXCT1";13;28;0,00242239921626661;12;12;14;14;0,00302766698394408;0,00296531418870762;"mitochondrion, mitochondrial matrix"
"431";"P56134";"P56134-1,P56134-2";"P56134-1,P56134-2";"ATPK_HUMAN";"ATP synthase subunit f, mitochondrial";"ATP5J2";2;5;0,00119647377703138;2;2;3;2;NA;NA;"mitochondrial proton-transporting ATP synthase complex, integral component of membrane, mitochondrial inner membrane, proton-transporting ATP synthase complex, coupling factor F(o)"
"432";"P56378";"P56378";"P56378";"68MP_HUMAN";"6.8 kDa mitochondrial proteolipid";"MP68";2;2;0,00155129013849586;2;NA;2;NA;0,00387780007795794;NA;"integral component of membrane, mitochondrial proton-transporting ATP synthase complex"
"433";"P56381";"P56381,Q5VTU8";"P56381,Q5VTU8";"AT5EL_HUMAN, ATP5E_HUMAN";"ATP synthase subunit epsilon-like protein, mitochondrial, ATP synthase subunit epsilon, mitochondrial";"ATP5E, ATP5EP2";3;5;0,0022052653929598;3;2;3;2;0,00330753536061118;0,00215961257440891;"mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)"
"434";"P57737";"P57737-1,P57737-2";"P57737-1,P57737-2";"CORO7_HUMAN";"Coronin-7";"CORO7";2;2;4,86350421798702e-05;2;NA;2;NA;NA;NA;"cytosol, Golgi membrane, integral component of membrane, cytoplasmic membrane-bounded vesicle, Golgi apparatus"
"435";"P58876";"P58876,P62807,Q93079,Q99877";"P58876,P62807,Q93079,Q99877";"H2B1C_HUMAN, H2B1D_HUMAN, H2B1H_HUMAN, H2B1N_HUMAN";"Histone H2B type 1-C/E/F/G/I, Histone H2B type 1-D, Histone H2B type 1-H, Histone H2B type 1-N";"HIST1H2BD, HIST1H2BF,HIST1H2BE,HIST1H2BC,HIST1H2BG,HIST1H2BI, HIST1H2BH, HIST1H2BN";0;0;NA;0;0;0;0;NA;NA;"nucleosome, nucleoplasm, extracellular vesicular exosome"
"436";"P59190";"P59190-2";"P59190-2";"RAB15_HUMAN";"Ras-related protein Rab-15";"RAB15";1;1;0,000282939710794842;0;1;0;1;NA;NA;"cytoplasm, plasma membrane, perinuclear region of cytoplasm, endosome membrane, extracellular vesicular exosome"
"437";"P59998";"P59998";"P59998";"ARPC4_HUMAN";"Actin-related protein 2/3 complex subunit 4";"ARPC4";2;2;0,000535564452575952;NA;2;NA;2;NA;0,00131119334874827;"cell projection, extracellular vesicular exosome, cytosol, Arp2/3 protein complex"
"438";"P60174";"P60174-1,P60174-3";"P60174-1,P60174-3";"TPIS_HUMAN";"Triosephosphate isomerase";"TPI1";5;9;0,000707843926831153;4;4;4;5;NA;NA;"cytosol, extracellular space, extracellular vesicular exosome"
"439";"P60468";"P60468";"P60468";"SC61B_HUMAN";"Protein transport protein Sec61 subunit beta";"SEC61B";1;2;0,000937237792007916;1;1;1;1;0,00117141877354979;0,00114729418015473;"membrane, integral component of membrane, endoplasmic reticulum Sec complex, endoplasmic reticulum"
"440";"P60660";"P60660-1,P60660-2";"P60660-1,P60660-2";"MYL6_HUMAN";"Myosin light polypeptide 6";"MYL6";5;10;0,00148964947074106;5;3;6;4;NA;NA;"extracellular vesicular exosome, myosin complex, cytosol, unconventional myosin complex"
"441";"P60709";"P60709,P63261";"P60709,P63261";"ACTB_HUMAN, ACTG_HUMAN";"Actin, cytoplasmic 1, Actin, cytoplasmic 2";"ACTB, ACTG1";10;69;0,0082188526893194;10;9;32;37;0,0099814123971812;0,0103429734510093;"NuA4 histone acetyltransferase complex, nucleoplasm, postsynaptic density, axon, ribonucleoprotein complex, cortical cytoskeleton, cytoskeleton, cytosol, blood microparticle, MLL5-L complex, extracellular vesicular exosome, extracellular space, cytoplasm"
"442";"P60842";"P60842";"P60842";"IF4A1_HUMAN";"Eukaryotic initiation factor 4A-I";"EIF4A1";11;21;0,00232693520774379;9;9;11;10;0,00304684291839552;0,00271281382499642;"extracellular vesicular exosome, eukaryotic translation initiation factor 4F complex, cytosol"
"443";"P60866";"P60866-1,P60866-2";"P60866-1,P60866-2";"RS20_HUMAN";"40S ribosomal protein S20";"RPS20";4;9;0,00170120473171185;4;3;5;4;NA;NA;"cytoplasm, cytosol, cytosolic small ribosomal subunit, extracellular vesicular exosome"
"444";"P60953";"P60953-2";"P60953-2";"CDC42_HUMAN";"Cell division control protein 42 homolog";"CDC42";3;7;0,00192354562548221;2;3;3;4;NA;NA;"cytosol, Golgi membrane, apical part of cell, neuronal cell body, plasma membrane, midbody, membrane, filopodium, spindle midzone, secretory granule, neuron projection, cytoplasm, extracellular vesicular exosome, microtubule organizing center, mitotic spindle"
"445";"P61019";"P61019-1,P61019-2";"P61019-1,P61019-2";"RAB2A_HUMAN";"Ras-related protein Rab-2A";"RAB2A";2;3;0,000318307174644198;1;2;1;2;NA;NA;"extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment membrane, melanosome, Golgi membrane, lysosomal membrane, endoplasmic reticulum membrane"
"446";"P61026";"P61026";"P61026";"RAB10_HUMAN";"Ras-related protein Rab-10";"RAB10";1;1;0,000299916093442533;0;1;0;1;NA;0,000688376508092841;"recycling endosome, insulin-responsive compartment, extracellular vesicular exosome, recycling endosome membrane, phagocytic vesicle membrane, endoplasmic reticulum tubular network, Golgi apparatus, primary cilium, endoplasmic reticulum membrane, cytoplasmic vesicle membrane, endosome, trans-Golgi network"
"447";"P61158";"P61158";"P61158";"ARP3_HUMAN";"Actin-related protein 3";"ACTR3";4;8;0,000861003139069473;4;3;4;4;0,00107613590680172;0,0010539736009077;"hemidesmosome, Arp2/3 protein complex, cytosol, podosome, actin cytoskeleton, lamellipodium, extracellular vesicular exosome, excitatory synapse, Golgi membrane"
"448";"P61160";"P61160";"P61160";"ARP2_HUMAN";"Actin-related protein 2";"ACTR2";2;3;0,00034254376154604;2;1;2;1;0,000570843666298377;0,00027954375963161;"cell projection, cytosol, actin cytoskeleton, extracellular vesicular exosome, actin cap, Arp2/3 protein complex"
"449";"P61204";"P61204,P84077";"P61204,P84077";"ARF1_HUMAN, ARF3_HUMAN";"ADP-ribosylation factor 1, ADP-ribosylation factor 3";"ARF1, ARF3";4;8;0,000994196994837126;3;4;3;5;0,000931957477299283;0,0015212740510339;"Golgi membrane, extracellular vesicular exosome, perinuclear region of cytoplasm"
"450";"P61247";"P61247";"P61247";"RS3A_HUMAN";"40S ribosomal protein S3a";"RPS3A";9;13;0,00221528932656416;6;7;6;7;0,0025558227786541;0,00292038518584842;"nucleolus, extracellular vesicular exosome, ribonucleoprotein complex, cytoplasm, cytosol, cytosolic small ribosomal subunit, nucleus"
"451";"P61254";"P61254";"P61254";"RL26_HUMAN";"60S ribosomal protein L26";"RPL26";3;3;0,000930774083097516;NA;3;NA;3;NA;0,00227876361299699;"cytosol, cytosolic large ribosomal subunit, extracellular vesicular exosome"
"452";"P61289";"P61289-1,P61289-2";"P61289-1,P61289-2";"PSME3_HUMAN";"Proteasome activator complex subunit 3";"PSME3";1;1;8,85579016070472e-05;1;NA;1;NA;NA;NA;"nucleus, proteasome complex, proteasome activator complex, cytoplasm, cytosol, nucleoplasm"
"453";"P61313";"P61313";"P61313";"RL15_HUMAN";"60S ribosomal protein L15";"RPL15";3;5;0,0011026326964799;3;2;3;2;0,00165376768030559;0,00107980628720446;"cytosolic large ribosomal subunit, ribosome, cytosol"
"454";"P61353";"P61353";"P61353";"RL27_HUMAN";"60S ribosomal protein L27";"RPL27";3;6;0,00198473885366382;3;3;3;3;0,00248065152045839;0,00242956414621003;"cytosol, ribosome, extracellular vesicular exosome, cytosolic large ribosomal subunit, ribonucleoprotein complex"
"455";"P61586";"P61586";"P61586";"RHOA_HUMAN";"Transforming protein RhoA";"RHOA";2;4;0,00093238163764518;2;2;2;2;0,0011653492462257;0,00114134965072388;"cell cortex, midbody, cytosol, extracellular vesicular exosome, cleavage furrow, cell junction, apical junction complex, cytoskeleton, plasma membrane, lamellipodium"
"456";"P61604";"P61604";"P61604";"CH10_HUMAN";"10 kDa heat shock protein, mitochondrial";"HSPE1";9;32;0,0141136985149427;9;7;15;17;0,0165376768030559;0,0183567068824758;"extracellular vesicular exosome, mitochondrial matrix, mitochondrion"
