"";"accession";"name";"go_name"
"387";"P40926";"MDHM_HUMAN";"P:tricarboxylic acid cycle, C:plasma membrane, F:L-malate dehydrogenase activity, C:mitochondrial matrix, P:NADH metabolic process, P:malate metabolic process, F:malate dehydrogenase (NADP+) activity, C:nucleus, P:oxaloacetate metabolic process, C:mitochondrial inner membrane, P:gluconeogenesis, P:internal protein amino acid acetylation, P:cellular carbohydrate metabolic process, C:extracellular vesicular exosome"
"388";"Q14696";"MESD_HUMAN";"P:Wnt signaling pathway, C:plasma membrane, P:protein folding, P:mesoderm development, C:endoplasmic reticulum, P:protein localization to cell surface"
"389";"Q7RTP6";"MICA3_HUMAN";"F:FAD binding, C:cytoplasm, P:exocytosis, F:actin binding, F:zinc ion binding, P:actin filament depolymerization, F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen, C:cytoskeleton"
"390";"P14174";"MIF_HUMAN";"P:inflammatory response, P:negative regulation of cell aging, C:cytoplasm, P:positive regulation of ERK1 and ERK2 cascade, P:regulation of macrophage activation, P:positive regulation of myeloid leukocyte cytokine production involved in immune response, P:DNA damage response, signal transduction by p53 class mediator, P:positive regulation of chemokine (C-X-C motif) ligand 2 production, P:prostaglandin biosynthetic process, C:cell surface, P:negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator, P:negative regulation of mature B cell apoptotic process, P:positive regulation of fibroblast proliferation, P:negative regulation of myeloid cell apoptotic process, F:phenylpyruvate tautomerase activity, F:cytokine activity, C:extracellular vesicular exosome, P:positive regulation of lipopolysaccharide-mediated signaling pathway, P:cell aging, P:cell proliferation, P:positive regulation of prostaglandin secretion involved in immune response, P:positive regulation of cytokine secretion, P:positive regulation of B cell proliferation, P:cell surface receptor signaling pathway, P:positive regulation of peptidyl-serine phosphorylation, P:protein homotrimerization, P:positive regulation of MAP kinase activity, P:negative regulation of apoptotic process, P:negative regulation of DNA damage response, signal transduction by p53 class mediator, P:positive regulation of peptidyl-tyrosine phosphorylation, C:extracellular space, F:dopachrome isomerase activity, P:negative regulation of cell cycle arrest, P:negative regulation of gene expression, P:positive regulation of arachidonic acid secretion, F:chemoattractant activity, P:negative regulation of cellular protein metabolic process, P:innate immune response, P:positive regulation of protein kinase A signaling"
"391";"Q8N183";"MIMIT_HUMAN";"P:negative regulation of insulin secretion involved in cellular response to glucose stimulus, C:mitochondrion"
"392";"O14950";"ML12B_HUMAN";"P:muscle contraction, C:myosin II complex, C:apical part of cell, C:Z disc, P:axon guidance, P:regulation of cell shape, C:stress fiber, C:cytosol, F:calcium ion binding, C:extracellular vesicular exosome"
"393";"Q14165";"MLEC_HUMAN";"C:integral component of membrane, C:endoplasmic reticulum membrane, P:post-translational protein modification, P:protein N-linked glycosylation via asparagine, P:protein folding, F:carbohydrate binding"
"394";"P26038";"MOES_HUMAN";"F:double-stranded RNA binding, C:apical plasma membrane, C:apical part of cell, C:basolateral plasma membrane, F:structural constituent of cytoskeleton, P:leukocyte migration, C:filopodium, C:microvillus membrane, P:leukocyte cell-cell adhesion, C:extracellular vesicular exosome, C:cytoskeleton, C:cytoplasm, C:nucleolus, P:membrane to membrane docking, C:uropod, C:extrinsic component of membrane, C:plasma membrane, P:regulation of lymphocyte migration, C:microvillus, C:blood microparticle"
"395";"O15427";"MOT4_HUMAN";"C:actin cytoskeleton, P:leukocyte migration, F:symporter activity, P:blood coagulation, F:monocarboxylic acid transmembrane transporter activity, C:nuclear membrane, P:pyruvate metabolic process, C:integral component of plasma membrane, F:secondary active monocarboxylate transmembrane transporter activity"
"396";"Q00325";"MPCP_HUMAN";"F:protein complex binding, P:generation of precursor metabolites and energy, C:mitochondrial inner membrane, C:extracellular vesicular exosome, F:symporter activity, F:phosphate ion carrier activity, C:integral component of plasma membrane"
"397";"Q10713";"MPPA_HUMAN";"P:protein targeting to mitochondrion, C:mitochondrial inner membrane, F:metalloendopeptidase activity, P:proteolysis, F:metal ion binding, P:cellular protein metabolic process, C:extracellular space, C:mitochondrial matrix"
"398";"O75439";"MPPB_HUMAN";"C:mitochondrial inner membrane, P:cellular protein metabolic process, P:protein targeting to mitochondrion, F:metalloendopeptidase activity, P:proteolysis, C:mitochondrial matrix, F:metal ion binding"
"399";"P20645";"MPRD_HUMAN";"F:mannose binding, P:receptor-mediated endocytosis, C:lysosomal membrane, P:hexose transmembrane transport, F:transmembrane signaling receptor activity, F:mannose transmembrane transporter activity, C:endosome, P:endosome to lysosome transport, C:late endosome, C:integral component of plasma membrane"
"400";"P11717";"MPRI_HUMAN";"C:nuclear envelope lumen, C:extracellular vesicular exosome, C:endosome, P:response to retinoic acid, C:late endosome, F:insulin-like growth factor-activated receptor activity, F:transporter activity, C:lysosomal membrane, P:spermatogenesis, F:G-protein coupled receptor activity, C:clathrin coat, C:integral component of plasma membrane, P:liver development, P:receptor-mediated endocytosis, C:extracellular space, C:trans-Golgi network transport vesicle, F:glycoprotein binding, F:mannose binding, F:phosphoprotein binding, C:perinuclear region of cytoplasm, P:organ regeneration, C:cell surface, F:retinoic acid binding, P:positive regulation of apoptotic process, P:post-embryonic development, C:endocytic vesicle"
"401";"P49006";"MRP_HUMAN";"C:cytoplasm, C:extracellular vesicular exosome, P:positive regulation of cell proliferation, C:plasma membrane"
"402";"P52701";"MSH6_HUMAN";"P:intrinsic apoptotic signaling pathway in response to DNA damage, C:nuclear chromosome, F:mismatched DNA binding, P:reciprocal meiotic recombination, F:chromatin binding, P:somatic hypermutation of immunoglobulin genes, P:negative regulation of DNA recombination, P:isotype switching, P:response to UV, C:nuclear chromatin, P:meiotic mismatch repair, F:methylated histone residue binding, F:ATP binding, P:positive regulation of helicase activity, F:damaged DNA binding, F:DNA-dependent ATPase activity, C:MutSalpha complex, F:guanine/thymine mispair binding, P:determination of adult lifespan"
"403";"O94776";"MTA2_HUMAN";"P:DNA methylation, F:transcription regulatory region DNA binding, F:transcription factor binding transcription factor activity, P:negative regulation of transcription from RNA polymerase II promoter, F:sequence-specific DNA binding, P:chromatin assembly or disassembly, F:chromatin binding, C:transcription factor complex, F:sequence-specific DNA binding transcription factor activity, F:zinc ion binding, F:histone deacetylase activity, C:NuRD complex, P:positive regulation of transcription from RNA polymerase II promoter"
"404";"Q9Y6C9";"MTCH2_HUMAN";"C:integral component of membrane, C:mitochondrion, P:transport, C:mitochondrial inner membrane"
"405";"P22033";"MUTA_HUMAN";"P:post-embryonic development, F:methylmalonyl-CoA mutase activity, P:short-chain fatty acid catabolic process, P:cobalamin metabolic process, F:metal ion binding, F:cobalamin binding, P:homocysteine metabolic process, P:fatty acid beta-oxidation, C:mitochondrial matrix, F:modified amino acid binding"
"406";"Q99417";"MYCBP_HUMAN";"P:spermatogenesis, P:transcription, DNA-templated, C:cytoplasm, F:transcription coactivator activity, P:regulation of transcription, DNA-templated, C:centrosome, C:mitochondrion, C:nucleus"
"407";"P35580";"MYH10_HUMAN";"P:cerebellar Purkinje cell layer development, P:cardiac myofibril assembly, C:neuronal cell body, P:axon guidance, C:lamellipodium, P:cell proliferation, P:adult heart development, P:nuclear migration, P:substrate-dependent cell migration, cell extension, P:third ventricle development, P:exocytosis, C:myosin complex, C:axon, C:dendritic spine, C:growth cone, P:fourth ventricle development, P:neuron migration, C:midbody, P:retina development in camera-type eye, C:cell cortex, C:plasma membrane, P:mitotic cytokinesis, P:neuromuscular process controlling balance, F:ADP binding, P:regulation of cell shape, F:actin filament binding, C:spindle, C:neuromuscular junction, F:actin-dependent ATPase activity, P:in utero embryonic development, P:lateral ventricle development, P:ventricular cardiac muscle cell development, C:stress fiber, C:cleavage furrow, F:ATP binding, P:actin filament-based movement, P:plasma membrane repair, F:microfilament motor activity, P:cell adhesion, C:myosin II complex"
"408";"P35579";"MYH9_HUMAN";"P:angiogenesis, C:uropod, C:nucleus, P:membrane protein ectodomain proteolysis, F:ATP binding, C:ruffle, P:establishment of meiotic spindle localization, P:monocyte differentiation, C:plasma membrane, C:cleavage furrow, P:uropod organization, P:cytokinesis, P:integrin-mediated signaling pathway, P:actin filament-based movement, C:protein complex, C:actomyosin contractile ring, P:cell-cell adhesion, P:actin cytoskeleton reorganization, P:regulation of cell shape, C:myosin II complex, P:axon guidance, P:myoblast fusion, F:microfilament motor activity, C:spindle, P:establishment of T cell polarity, C:stress fiber, C:cortical cytoskeleton, C:cytosol, C:cell-cell adherens junction, P:blood vessel endothelial cell migration, C:immunological synapse, P:meiotic spindle organization, P:platelet formation, P:termination of G-protein coupled receptor signaling pathway, P:in utero embryonic development, F:actin filament binding, F:protein homodimerization activity, C:extracellular vesicular exosome, F:protein anchor, P:leukocyte migration, P:protein transport, F:ADP binding, C:neuromuscular junction, F:actin-dependent ATPase activity"
"409";"P60660";"MYL6_HUMAN";"F:structural constituent of muscle, C:extracellular vesicular exosome, F:calcium ion binding, F:actin-dependent ATPase activity, P:skeletal muscle tissue development, C:unconventional myosin complex, P:muscle filament sliding, F:motor activity, C:cytosol, P:axon guidance"
"410";"Q5VU43";"MYOME_HUMAN";"C:nucleus, C:Golgi apparatus, C:centrosome, F:enzyme binding, P:cellular protein complex assembly, C:myofibril"
"411";"Q02083";"NAAA_HUMAN";"F:hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, C:lysosome, C:cytoplasm, P:lipid metabolic process"
"412";"Q4G0N4";"NAKD2_HUMAN";"F:protein homodimerization activity, P:NADP biosynthetic process, C:mitochondrion, F:NAD+ kinase activity, P:NAD metabolic process, F:ATP binding"
"413";"P00387";"NB5R3_HUMAN";"F:FAD binding, P:L-ascorbic acid metabolic process, F:ADP binding, F:NAD binding, F:AMP binding, P:blood circulation, C:lipid particle, C:mitochondrial outer membrane, F:cytochrome-b5 reductase activity, acting on NAD(P)H, C:mitochondrial inner membrane, P:cholesterol biosynthetic process, C:endoplasmic reticulum membrane, C:hemoglobin complex, C:endoplasmic reticulum, F:flavin adenine dinucleotide binding"
"414";"Q969V3";"NCLN_HUMAN";"C:endoplasmic reticulum membrane, P:proteolysis, C:endoplasmic reticulum, C:integral component of membrane, C:nucleus, F:peptidase activity, P:regulation of signal transduction"
"415";"P16435";"NCPR_HUMAN";"P:flavonoid metabolic process, C:intracellular membrane-bounded organelle, F:flavin adenine dinucleotide binding, P:positive regulation of chondrocyte differentiation, F:FMN binding, P:nitrate catabolic process, P:positive regulation of cholesterol biosynthetic process, P:response to nutrient, F:iron ion binding, F:iron-cytochrome-c reductase activity, F:hydrolase activity, P:cellular organofluorine metabolic process, P:fatty acid oxidation, P:positive regulation of monooxygenase activity, P:negative regulation of apoptotic process, F:nitric oxide dioxygenase activity, C:mitochondrion, P:carnitine metabolic process, F:cytochrome-b5 reductase activity, acting on NAD(P)H, F:NADP binding, P:negative regulation of cysteine-type endopeptidase activity involved in apoptotic process, F:NADPH-hemoprotein reductase activity, P:response to drug, P:cellular response to peptide hormone stimulus, C:endoplasmic reticulum membrane, P:cellular response to follicle-stimulating hormone stimulus, P:nitric oxide catabolic process, P:regulation of growth plate cartilage chondrocyte proliferation, P:positive regulation of smoothened signaling pathway, P:positive regulation of steroid hormone biosynthetic process, F:electron carrier activity, P:internal peptidyl-lysine acetylation, P:demethylation, P:negative regulation of lipase activity"
"416";"O00483";"NDUA4_HUMAN";"C:mitochondrial respiratory chain complex I, P:small molecule metabolic process, P:mitochondrial electron transport, NADH to ubiquinone, F:NADH dehydrogenase (ubiquinone) activity, F:protein complex binding, C:mitochondrial respiratory chain complex IV, P:hydrogen ion transmembrane transport"
"417";"Q16718";"NDUA5_HUMAN";"F:NADH dehydrogenase (ubiquinone) activity, P:mitochondrial electron transport, NADH to ubiquinone, C:mitochondrial respiratory chain complex I, P:small molecule metabolic process"
"418";"O95168";"NDUB4_HUMAN";"P:response to oxidative stress, F:NADH dehydrogenase (ubiquinone) activity, C:mitochondrial respiratory chain complex I, P:small molecule metabolic process, P:mitochondrial electron transport, NADH to ubiquinone, C:integral component of membrane"
"419";"Q9NX14";"NDUBB_HUMAN";"P:respiratory electron transport chain, P:small molecule metabolic process, C:integral component of membrane, C:mitochondrial respiratory chain complex I"
"420";"O75306";"NDUS2_HUMAN";"P:mitochondrial electron transport, NADH to ubiquinone, F:quinone binding, F:NADH dehydrogenase (ubiquinone) activity, F:electron carrier activity, F:4 iron, 4 sulfur cluster binding, F:metal ion binding, P:response to oxidative stress, P:small molecule metabolic process, C:mitochondrial respiratory chain complex I, F:NAD binding"
"421";"O75489";"NDUS3_HUMAN";"P:negative regulation of cell growth, P:substantia nigra development, C:mitochondrial respiratory chain complex I, P:reactive oxygen species metabolic process, P:negative regulation of intrinsic apoptotic signaling pathway, F:NADH dehydrogenase (ubiquinone) activity, P:mitochondrial electron transport, NADH to ubiquinone, P:small molecule metabolic process, F:electron carrier activity"
"422";"O75380";"NDUS6_HUMAN";"P:multicellular organismal aging, P:muscle contraction, P:fatty acid metabolic process, F:electron carrier activity, P:mitochondrial electron transport, NADH to ubiquinone, P:multicellular organism growth, C:mitochondrial respiratory chain complex I, F:NADH dehydrogenase (ubiquinone) activity, P:small molecule metabolic process, P:reproductive system development, P:cardiovascular system development, P:mitochondrion morphogenesis"
"423";"O00217";"NDUS8_HUMAN";"C:mitochondrial respiratory chain complex I, P:small molecule metabolic process, P:response to oxidative stress, P:mitochondrial electron transport, NADH to ubiquinone, P:mitochondrial respiratory chain complex I assembly, F:4 iron, 4 sulfur cluster binding, F:metal ion binding, F:NADH dehydrogenase (ubiquinone) activity"
"424";"P49821";"NDUV1_HUMAN";"F:NADH dehydrogenase (ubiquinone) activity, C:mitochondrial respiratory chain complex I, F:NAD binding, F:metal ion binding, P:mitochondrial electron transport, NADH to ubiquinone, P:small molecule metabolic process, F:4 iron, 4 sulfur cluster binding, F:FMN binding"
"425";"P19404";"NDUV2_HUMAN";"P:nervous system development, P:mitochondrial electron transport, NADH to ubiquinone, F:electron carrier activity, C:mitochondrial respiratory chain complex I, F:metal ion binding, P:small molecule metabolic process, P:cardiac muscle tissue development, F:2 iron, 2 sulfur cluster binding, F:NADH dehydrogenase (ubiquinone) activity"
"426";"Q99435";"NELL2_HUMAN";"C:extracellular region, F:calcium ion binding"
"427";"Q9UMX5";"NENF_HUMAN";"F:heme binding, F:metal ion binding, P:positive regulation of MAPK cascade, C:extracellular space"
"428";"O95631";"NET1_HUMAN";"P:establishment of nucleus localization, P:regulation of cell migration, P:positive regulation of axon extension, P:negative regulation of axon extension, P:apoptotic process, P:neuron migration, C:cytoplasm, P:anterior/posterior axon guidance, P:mammary gland duct morphogenesis, P:positive regulation of cell proliferation, P:cell-cell adhesion, C:basement membrane, P:axon guidance, P:inner ear morphogenesis, C:extracellular region"
"429";"Q9Y697";"NFS1_HUMAN";"P:molybdopterin cofactor biosynthetic process, F:cysteine desulfurase activity, P:cysteine metabolic process, F:pyridoxal phosphate binding, P:sulfur amino acid metabolic process, C:mitochondrial matrix, P:water-soluble vitamin metabolic process, P:Mo-molybdopterin cofactor biosynthetic process, F:protein homodimerization activity, C:nucleus, P:protein complex assembly, P:iron incorporation into metallo-sulfur cluster, C:cytosol"
"430";"P55769";"NH2L1_HUMAN";"C:nucleoplasm, P:ribosome biogenesis, F:RNA binding, C:box C/D snoRNP complex, P:mRNA splicing, via spliceosome, C:spliceosomal complex"
"431";"P22307";"NLTP_HUMAN";"F:oleic acid binding, F:long-chain fatty acyl-CoA binding, P:peroxisome organization, P:progesterone biosynthetic process, P:protein localization to plasma membrane, C:mitochondrion, P:bile acid biosynthetic process, P:alpha-linolenic acid metabolic process, P:positive regulation of steroid metabolic process, P:fatty acid beta-oxidation using acyl-CoA oxidase, C:protein complex, F:propanoyl-CoA C-acyltransferase activity, F:phosphatidylinositol transporter activity, P:lipid transport, F:cholesterol binding, P:inositol trisphosphate biosynthetic process, P:positive regulation of intracellular cholesterol transport, C:nucleus, C:peroxisomal matrix, P:lipid hydroperoxide transport"
"432";"Q13423";"NNTM_HUMAN";"F:NAD binding, P:reactive oxygen species metabolic process, C:mitochondrial respiratory chain, F:NAD(P)+ transhydrogenase (AB-specific) activity, P:tricarboxylic acid cycle, F:NADP binding, C:integral component of membrane, P:small molecule metabolic process, F:NAD(P)+ transhydrogenase (B-specific) activity"
"433";"P69849";"NOMO3_HUMAN";"C:integral component of membrane, F:carbohydrate binding"
"434";"Q15233";"NONO_HUMAN";"C:paraspeckles, P:transcription, DNA-templated, C:nuclear speck, P:RNA splicing, F:RNA binding, P:regulation of transcription, DNA-templated, P:DNA recombination, F:nucleotide binding, C:nuclear matrix, P:mRNA processing, C:nucleolus, P:DNA repair, F:DNA binding"
"435";"P55209";"NP1L1_HUMAN";"C:melanosome, C:nucleus, P:DNA replication, P:nucleosome assembly, P:positive regulation of cell proliferation"
"436";"P06748";"NPM_HUMAN";"P:regulation of endoribonuclease activity, C:spindle pole centrosome, F:histone binding, P:intracellular protein transport, F:protein heterodimerization activity, P:signal transduction, P:negative regulation of protein kinase activity by regulation of protein phosphorylation, P:regulation of eIF2 alpha phosphorylation by dsRNA, F:transcription coactivator activity, P:cell aging, C:ribonucleoprotein complex, P:positive regulation of NF-kappaB transcription factor activity, P:negative regulation of apoptotic process, P:centrosome cycle, P:DNA repair, C:cytosol, F:RNA binding, F:NF-kappaB binding, P:negative regulation of cell proliferation, P:viral process, F:ribosomal small subunit binding, C:nucleolus, P:positive regulation of translation, C:nucleoplasm, P:ribosome assembly, P:regulation of centriole replication, P:negative regulation of centrosome duplication, P:nucleocytoplasmic transport, P:regulation of endodeoxyribonuclease activity, F:protein homodimerization activity, F:ribosomal large subunit binding, F:Tat protein binding, P:CENP-A containing nucleosome assembly at centromere, F:protein kinase inhibitor activity, F:unfolded protein binding, P:protein oligomerization"
"437";"Q9UFN0";"NPS3A_HUMAN";"C:cytosol"
"438";"Q15738";"NSDHL_HUMAN";"C:endoplasmic reticulum membrane, P:cholesterol biosynthetic process, P:smoothened signaling pathway, C:integral component of membrane, F:sterol-4-alpha-carboxylate 3-dehydrogenase (decarboxylating) activity, C:lipid particle, P:hair follicle development, F:3-beta-hydroxy-delta5-steroid dehydrogenase activity, P:labyrinthine layer blood vessel development"
"439";"Q02818";"NUCB1_HUMAN";"C:microtubule cytoskeleton, C:extracellular space, F:calcium ion binding, F:DNA binding, C:extracellular vesicular exosome, C:Golgi apparatus, C:membrane, C:endoplasmic reticulum-Golgi intermediate compartment"
"440";"P80303";"NUCB2_HUMAN";"F:calcium ion binding, C:Golgi apparatus, F:DNA binding, C:extracellular vesicular exosome, C:endoplasmic reticulum, C:cytosol, C:extracellular space, C:nuclear outer membrane, C:plasma membrane, C:endoplasmic reticulum-Golgi intermediate compartment"
"441";"P19338";"NUCL_HUMAN";"F:telomeric DNA binding, F:RNA binding, C:ribonucleoprotein complex, C:nucleoplasm, C:extracellular vesicular exosome, F:nucleotide binding, C:nucleolus, C:cell cortex, P:angiogenesis"
"442";"Q14980";"NUMA1_HUMAN";"C:spindle pole, P:mitotic anaphase, P:lung epithelial cell differentiation, P:establishment of mitotic spindle orientation, C:neuronal cell body, F:structural molecule activity, C:chromosome, C:dendrite, P:G2/M transition of mitotic cell cycle, C:cytosol, C:Golgi membrane, P:mitosis, P:nucleus organization, C:nuclear matrix, P:meiotic cell cycle, C:apical part of cell, C:nucleoplasm, C:spindle microtubule"
"443";"Q99567";"NUP88_HUMAN";"P:glucose transport, P:transmembrane transport, C:cytosol, C:nuclear pore, P:carbohydrate metabolic process, P:mitotic nuclear envelope disassembly, P:viral process, P:mRNA transport, P:regulation of glucose transport, P:protein transport, P:small molecule metabolic process, P:cytokine-mediated signaling pathway, F:transporter activity"
"444";"Q8N1F7";"NUP93_HUMAN";"P:transmembrane transport, P:mitotic nuclear envelope disassembly, C:nuclear periphery, P:glucose transport, P:mRNA transport, P:nuclear pore complex assembly, P:small molecule metabolic process, C:nuclear membrane, F:structural constituent of nuclear pore, P:protein transport, P:regulation of glucose transport, P:carbohydrate metabolic process, P:cytokine-mediated signaling pathway, P:viral process, C:nuclear pore"
"445";"P04181";"OAT_HUMAN";"P:L-proline biosynthetic process, P:visual perception, P:cellular amino acid biosynthetic process, C:mitochondrial matrix, P:protein hexamerization, F:ornithine-oxo-acid transaminase activity, F:pyridoxal phosphate binding, P:cellular nitrogen compound metabolic process"
"446";"Q02218";"ODO1_HUMAN";"P:cerebellar cortex development, C:oxoglutarate dehydrogenase complex, P:glycolysis, F:thiamine pyrophosphate binding, P:cellular nitrogen compound metabolic process, P:NADH metabolic process, P:tricarboxylic acid cycle, F:oxoglutarate dehydrogenase (succinyl-transferring) activity, P:tangential migration from the subventricular zone to the olfactory bulb, C:mitochondrial matrix, P:succinyl-CoA metabolic process, C:mitochondrial membrane, P:hippocampus development, P:olfactory bulb mitral cell layer development, P:striatum development, P:2-oxoglutarate metabolic process, P:pyramidal neuron development, F:oxoglutarate dehydrogenase (NAD+) activity, P:lysine catabolic process, P:thalamus development"
"447";"P36957";"ODO2_HUMAN";"P:L-lysine catabolic process to acetyl-CoA via saccharopine, P:cellular nitrogen compound metabolic process, F:dihydrolipoyllysine-residue succinyltransferase activity, P:lysine catabolic process, C:nucleus, C:oxoglutarate dehydrogenase complex, P:tricarboxylic acid cycle, C:mitochondrial matrix"
"448";"P10515";"ODP2_HUMAN";"P:pyruvate metabolic process, P:tricarboxylic acid cycle, P:regulation of acetyl-CoA biosynthetic process from pyruvate, F:dihydrolipoyllysine-residue acetyltransferase activity, P:glucose metabolic process, C:mitochondrial pyruvate dehydrogenase complex"
"449";"P11177";"ODPB_HUMAN";"P:glucose metabolic process, F:pyruvate dehydrogenase (acetyl-transferring) activity, C:mitochondrial matrix, P:acetyl-CoA biosynthetic process from pyruvate, P:regulation of acetyl-CoA biosynthetic process from pyruvate, C:pyruvate dehydrogenase complex, P:tricarboxylic acid cycle"
"450";"P39656";"OST48_HUMAN";"P:T cell activation, C:integral component of membrane, P:response to cytokine, F:dolichyl-diphosphooligosaccharide-protein glycotransferase activity, P:SRP-dependent cotranslational protein targeting to membrane, C:oligosaccharyltransferase complex, P:post-translational protein modification, P:innate immune response, P:protein N-linked glycosylation via asparagine, P:translation"
"451";"Q9NRP0";"OSTC_HUMAN";"C:oligosaccharyltransferase complex, P:protein N-linked glycosylation via asparagine, C:integral component of membrane"
"452";"O95747";"OXSR1_HUMAN";"F:receptor signaling protein serine/threonine kinase activity, F:magnesium ion binding, C:extracellular vesicular exosome, C:cytoplasm, F:ATP binding, P:response to oxidative stress"
"453";"Q32P28";"P3H1_HUMAN";"P:extracellular matrix organization, C:macromolecular complex, C:nucleus, F:L-ascorbic acid binding, P:chaperone-mediated protein folding, P:protein hydroxylation, F:procollagen-proline 3-dioxygenase activity, P:cell growth, P:negative regulation of cell proliferation, P:regulation of protein secretion, P:bone development, F:protein complex binding, P:regulation of ossification, P:negative regulation of post-translational protein modification, F:iron ion binding, P:collagen metabolic process, C:extracellular vesicular exosome, C:proteinaceous extracellular matrix, P:protein stabilization, C:endoplasmic reticulum lumen, P:collagen fibril organization"
"454";"P13674";"P4HA1_HUMAN";"C:mitochondrion, F:procollagen-proline 4-dioxygenase activity, P:collagen fibril organization, F:iron ion binding, C:endoplasmic reticulum lumen, C:endoplasmic reticulum, F:L-ascorbic acid binding, P:peptidyl-proline hydroxylation to 4-hydroxy-L-proline, F:oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen"
"455";"P32322";"P5CR1_HUMAN";"F:pyrroline-5-carboxylate reductase activity, P:cellular nitrogen compound metabolic process, P:L-proline biosynthetic process, P:cellular response to oxidative stress, P:proline biosynthetic process, C:mitochondrial matrix"
"456";"Q96C36";"P5CR2_HUMAN";"F:pyrroline-5-carboxylate reductase activity, P:L-proline biosynthetic process, C:cytoplasm"
"457";"P54886";"P5CS_HUMAN";"P:ornithine biosynthetic process, P:proline biosynthetic process, P:L-proline biosynthetic process, F:glutamate 5-kinase activity, P:glutamate metabolic process, P:citrulline biosynthetic process, F:ATP binding, P:cellular nitrogen compound metabolic process, C:mitochondrial inner membrane, F:glutamate-5-semialdehyde dehydrogenase activity"
"458";"P47712";"PA24A_HUMAN";"P:phosphatidylethanolamine acyl-chain remodeling, F:calcium-dependent phospholipid binding, P:platelet activating factor biosynthetic process, P:cellular response to antibiotic, P:icosanoid biosynthetic process, F:calcium-dependent phospholipase A2 activity, P:phosphatidylcholine acyl-chain remodeling, P:platelet activation, F:calcium ion binding, P:arachidonic acid secretion, P:phosphatidylserine acyl-chain remodeling, P:phospholipid catabolic process, C:Golgi apparatus, P:cardiolipin acyl-chain remodeling, C:cytoplasmic membrane-bounded vesicle, P:arachidonic acid metabolic process, C:cytosol, F:lysophospholipase activity, C:endoplasmic reticulum membrane, C:mitochondrial inner membrane, P:phosphatidylinositol acyl-chain remodeling, P:regulation of cell proliferation, P:phosphatidic acid biosynthetic process, P:phosphatidylglycerol acyl-chain remodeling"
"459";"Q9UQ80";"PA2G4_HUMAN";"C:ribonucleoprotein complex, C:nucleolus, C:cytoplasm, P:cell cycle arrest, P:negative regulation of transcription, DNA-templated, P:cell proliferation, P:regulation of translation, F:DNA binding, C:extracellular vesicular exosome, P:rRNA processing, F:sequence-specific DNA binding transcription factor activity, F:RNA binding, P:transcription, DNA-templated"
"460";"P11940";"PABP1_HUMAN";"P:mRNA splicing, via spliceosome, P:positive regulation of nuclear-transcribed mRNA poly(A) tail shortening, F:poly(A) RNA binding, P:nuclear-transcribed mRNA poly(A) tail shortening, P:mRNA stabilization, P:positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay, C:cytosol, C:catalytic step 2 spliceosome, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:gene silencing by RNA, F:poly(U) RNA binding, P:translational initiation, F:translation activator activity, C:cytoplasmic stress granule, P:mRNA polyadenylation, P:negative regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:nucleotide binding"
"461";"Q8NC51";"PAIRB_HUMAN";"P:regulation of apoptotic process, C:nucleus, C:extracellular vesicular exosome, P:regulation of mRNA stability, C:cytoplasm, C:perinuclear region of cytoplasm, C:plasma membrane, F:mRNA 3'-UTR binding"
"462";"P09874";"PARP1_HUMAN";"F:NAD+ ADP-ribosyltransferase activity, P:negative regulation of transcription from RNA polymerase II promoter, F:zinc ion binding, P:cellular response to insulin stimulus, P:macrophage differentiation, P:DNA damage response, detection of DNA damage, P:positive regulation of transcription from RNA polymerase II promoter, P:base-excision repair, P:positive regulation of transcription regulatory region DNA binding, P:signal transduction involved in regulation of gene expression, P:protein poly-ADP-ribosylation, P:transforming growth factor beta receptor signaling pathway, C:nuclear envelope, P:double-strand break repair, C:transcription factor complex, P:telomere maintenance, P:regulation of growth rate, C:nucleoplasm, P:protein autoprocessing, F:NAD binding, F:DNA binding, P:transcription initiation from RNA polymerase II promoter, C:nucleolus, P:positive regulation of SMAD protein import into nucleus"
"463";"Q8NF37";"PCAT1_HUMAN";"F:1-alkylglycerophosphocholine O-acetyltransferase activity, P:surfactant homeostasis, F:1-acylglycerophosphocholine O-acyltransferase activity, P:triglyceride biosynthetic process, P:phosphatidylglycerol acyl-chain remodeling, F:calcium ion binding, C:endoplasmic reticulum membrane, F:1-alkylglycerophosphocholine O-acyltransferase activity, P:positive regulation of protein catabolic process, P:negative regulation of phosphatidylcholine biosynthetic process, C:lipid particle, C:integral component of membrane, F:1-alkenylglycerophosphocholine O-acyltransferase activity, P:phosphatidic acid biosynthetic process, C:Golgi membrane, C:Golgi apparatus, P:retina development in camera-type eye, P:phosphatidylcholine acyl-chain remodeling"
