"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5824.1.id.csv";"peptide.count.P5824.2.id.csv";"spectra.count.P5824.1.id.csv";"spectra.count.P5824.2.id.csv";"dNSAF.P5824.1.id.csv";"dNSAF.P5824.2.id.csv";"Go.Cc";"norm.sc"
"293";293;"P30491";"P30491,P30685";"P30491,P30685";"1B35_HUMAN, 1B53_HUMAN";"HLA class I histocompatibility antigen, B-35 alpha chain, HLA class I histocompatibility antigen, B-53 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"cell surface, plasma membrane, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane, early endosome membrane, MHC class I protein complex";0
"294";294;"P30492";"P30492";"P30492";"1B54_HUMAN";"HLA class I histocompatibility antigen, B-54 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"phagocytic vesicle membrane, MHC class I protein complex, cell surface, early endosome membrane, ER to Golgi transport vesicle membrane, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane";0
"295";295;"P30501";"P30501";"P30501";"1C02_HUMAN";"HLA class I histocompatibility antigen, Cw-2 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA;"phagocytic vesicle membrane, Golgi membrane, ER to Golgi transport vesicle membrane, early endosome membrane, cell surface, integral component of lumenal side of endoplasmic reticulum membrane, integral component of plasma membrane, plasma membrane, MHC class I protein complex";0
"296";296;"P30508";"P30508";"P30508";"1C12_HUMAN";"HLA class I histocompatibility antigen, Cw-12 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA;"MHC class I protein complex, Golgi membrane, integral component of plasma membrane, cell surface, early endosome membrane, plasma membrane, phagocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane";0
"297";297;"P30519";"P30519";"P30519";"HMOX2_HUMAN";"Heme oxygenase 2";"HMOX2";4;8;0,0011389218738324;3;4;3;5;0,00106762217336184;0,0017427253369439;"plasma membrane, endoplasmic reticulum membrane";0,00100012501562695
"298";298;"P30533";"P30533";"P30533";"AMRP_HUMAN";"Alpha-2-macroglobulin receptor-associated protein";"LRPAP1";1;1;0,000126015165311989;1;NA;1;NA;0,000315003367677255;NA;"rough endoplasmic reticulum lumen, vesicle, plasma membrane, cell surface, integral component of membrane, endoplasmic reticulum, extracellular region";0,000125015626953369
"300";300;"P31146";"P31146";"P31146";"COR1A_HUMAN";"Coronin-1A";"CORO1A";1;1;9,75865813804337e-05;1;NA;1;NA;0,000243939701216443;NA;"extracellular vesicular exosome, immunological synapse, actin filament, phagocytic cup, phagocytic vesicle, protein complex, cortical actin cytoskeleton, lamellipodium, cytoplasm, plasma membrane, phagocytic vesicle membrane";0,000125015626953369
"301";301;"P31689";"P31689";"P31689";"DNJA1_HUMAN";"DnaJ homolog subfamily A member 1";"DNAJA1";3;6;0,000679910539290377;2;3;2;4;0,000566529986200404;0,00110972535309677;"membrane, extracellular vesicular exosome";0,000750093761720215
"306";306;"P31946";"P31946-1,P31946-2";"P31946-1,P31946-2";"1433B_HUMAN";"14-3-3 protein beta/alpha";"YWHAB";2;3;0,000353584968943709;2;1;2;1;NA;NA;"cytosol, cytoplasmic vesicle membrane, transcriptional repressor complex, cytoplasm, perinuclear region of cytoplasm, melanosome, extracellular vesicular exosome";0,000375046880860108
"307";307;"P31949";"P31949";"P31949";"S10AB_HUMAN";"Protein S100-A11";"S100A11";1;1;0,000428451562060761;1;NA;1;NA;0,00107101145010267;NA;"ruffle, nucleus, extracellular space, extracellular vesicular exosome, cytoplasm";0,000125015626953369
"308";308;"P32119";"P32119-1";"P32119-1";"PRDX2_HUMAN";"Peroxiredoxin-2";"PRDX2";1;2;0,00053015471063074;1;1;1;1;NA;NA;"cytoplasm, extracellular vesicular exosome, cytosol";0,000250031253906738
"310";310;"P32942";"P32942";"P32942";"ICAM3_HUMAN";"Intercellular adhesion molecule 3";"ICAM3";3;5;0,000411219506548263;3;2;3;2;0,000616761621174297;0,000402706549524148;"integral component of plasma membrane, plasma membrane, extracellular vesicular exosome";0,000625078134766846
"315";315;"P34897";"P34897-1,P34897-3";"P34897-1,P34897-3";"GLYM_HUMAN";"Serine hydroxymethyltransferase, mitochondrial";"SHMT2";9;21;0,000937237792007916;9;9;11;10;NA;NA;"microtubule cytoskeleton, mitochondrial matrix, mitochondrial intermembrane space, mitochondrial inner membrane, mitochondrial nucleoid, extracellular vesicular exosome, mitochondrion";0,00262532816602075
"317";317;"P35232";"P35232";"P35232";"PHB_HUMAN";"Prohibitin";"PHB";9;18;0,00297710828049573;8;8;10;8;0,00413441920076398;0,00323941886161337;"mitochondrion, mitochondrial inner membrane, nucleus, extracellular vesicular exosome, cytoplasm, nucleoplasm, integral component of plasma membrane";0,00225028128516064
"318";318;"P35268";"P35268";"P35268";"RL22_HUMAN";"60S ribosomal protein L22";"RPL22";2;4;0,00140585668801187;2;2;2;2;0,00175712816032469;0,0017209412702321;"cytoplasm, ribonucleoprotein complex, cytosolic large ribosomal subunit, extracellular vesicular exosome, cytosol";0,000500062507813477
"319";319;"P35527";"P35527";"P35527";"K1C9_HUMAN";"Keratin, type I cytoskeletal 9";"KRT9";25;72;0,0052316824165116;23;24;36;36;0,00649827171972406;0,00644399967126396;"extracellular space, extracellular vesicular exosome, intermediate filament";0,00900112514064258
"320";320;"P35579";"P35579-1";"P35579-1";"MYH9_HUMAN";"Myosin-9";"MYH9";41;80;0,00207957556800576;34;38;39;41;NA;NA;"uropod, cell leading edge, myosin II complex, actomyosin, actin cytoskeleton, myosin II filament, actomyosin contractile ring, extracellular vesicular exosome, cytoplasm, cell-cell adherens junction, protein complex, plasma membrane, cortical cytoskeleton, nucleus, spindle, cytosol, ruffle, stress fiber, immunological synapse, cleavage furrow, neuromuscular junction";0,0100012501562695
"321";321;"P35580";"P35580-1,P35580-2,P35580-3";"P35580-1,P35580-2,P35580-3";"MYH10_HUMAN";"Myosin-10";"MYH10";1;3;2,57842112429864e-05;1;1;1;2;NA;NA;"axon, plasma membrane, midbody, actomyosin, spindle, cytoplasm, cleavage furrow, dendritic spine, stress fiber, myosin complex, myosin II filament, neuromuscular junction, cell cortex, neuronal cell body, myosin II complex, growth cone, lamellipodium";0,000375046880860108
"322";322;"P35613";"P35613-1,P35613-2";"P35613-1,P35613-2";"BASI_HUMAN";"Basigin";"BSG";6;16;0,00093480340813257;6;6;8;8;NA;NA;"acrosomal membrane, integral component of plasma membrane, Golgi membrane, plasma membrane, sarcolemma, melanosome, mitochondrion, extracellular vesicular exosome, membrane raft";0,00200025003125391
"325";325;"P35908";"P35908";"P35908";"K22E_HUMAN";"Keratin, type II cytoskeletal 2 epidermal";"KRT2";16;37;0,00343987639936764;13;15;17;20;0,00414313899376424;0,00435499437839996;"cytoplasm, intermediate filament, extracellular space, keratin filament, extracellular vesicular exosome, intermediate filament cytoskeleton, Golgi apparatus";0,00462557819727466
"327";327;"P36543";"P36543-1";"P36543-1";"VATE1_HUMAN";"V-type proton ATPase subunit E 1";"ATP6V1E1";4;7;0,00139341547838345;4;3;4;3;NA;NA;"cytosol, extracellular vesicular exosome, microvillus, lysosomal membrane, proton-transporting two-sector ATPase complex, catalytic domain, proton-transporting two-sector ATPase complex, mitochondrion, apical plasma membrane, endosome";0,000875109388673584
"328";328;"P36578";"P36578";"P36578";"RL4_HUMAN";"60S ribosomal protein L4";"RPL4";7;12;0,00126428329788421;7;5;7;5;0,00184354429935705;0,00128969837581797;"cytoplasm, cytosol, nucleolus, nucleus, cytosolic large ribosomal subunit, ribonucleoprotein complex, extracellular vesicular exosome";0,00150018752344043
"333";333;"P37802";"P37802";"P37802";"TAGL2_HUMAN";"Transgelin-2";"TAGLN2";1;2;0,000452134814234974;1;1;1;1;0,000565106544024021;0,000553468549220374;"extracellular vesicular exosome";0,000250031253906738
"335";335;"P38159";"P38159-1";"P38159-1";"RBMX_HUMAN";"RNA-binding motif protein, X chromosome";"RBMX";4;7;0,000805401273950536;3;4;3;4;NA;NA;"extracellular vesicular exosome, extracellular space, ribonucleoprotein complex, catalytic step 2 spliceosome, nuclear euchromatin, supraspliceosomal complex, nucleoplasm, nucleus";0,000875109388673584
"336";336;"P38606";"P38606";"P38606";"VATA_HUMAN";"V-type proton ATPase catalytic subunit A";"ATP6V1A";13;28;0,00204156822116473;12;12;14;14;0,00255168044027702;0,00249913027249265;"plasma membrane, cytosol, apical plasma membrane, microvillus, proton-transporting V-type ATPase, V1 domain, mitochondrion, proton-transporting two-sector ATPase complex, extracellular vesicular exosome, integral component of plasma membrane, lysosomal membrane";0,00350043755469434
"337";337;"P38646";"P38646";"P38646";"GRP75_HUMAN";"Stress-70 protein, mitochondrial";"HSPA9";21;48;0,00318025901735823;20;18;24;24;0,00397488785605114;0,00389302767463403;"extracellular vesicular exosome, mitochondrion, nucleolus, mitochondrial nucleoid, cytoplasm";0,00600075009376172
"338";338;"P39023";"P39023";"P39023";"RL3_HUMAN";"60S ribosomal protein L3";"RPL3";10;17;0,00189773210490933;9;8;9;8;0,00251142883460799;0,00218640677508396;"cytosol, nucleolus, cytosolic large ribosomal subunit, extracellular vesicular exosome, cytoplasm, nucleus";0,00212526565820728
"342";342;"P40227";"P40227";"P40227";"TCPZ_HUMAN";"T-complex protein 1 subunit zeta";"CCT6A";7;13;0,00110138678382851;7;6;7;6;0,00148247347613081;0,00124452250050683;"chaperonin-containing T-complex, cytoplasm, cytosol, extracellular vesicular exosome, zona pellucida receptor complex, acrosomal vesicle, microtubule, cell body";0,0016252031503938
"344";344;"P40926";"P40926";"P40926";"MDHM_HUMAN";"Malate dehydrogenase, mitochondrial";"MDH2";22;54;0,00718733833397786;21;21;27;27;0,00898318775455936;0,00879818495550613;"nucleus, mitochondrion, mitochondrial inner membrane, mitochondrial matrix, plasma membrane, extracellular vesicular exosome";0,00675084385548194
"347";347;"P41252";"P41252";"P41252";"SYIC_HUMAN";"Isoleucine--tRNA ligase, cytoplasmic";"IARS";8;14;0,00049906798433385;5;7;6;8;0,000534657063046499;0,000698194873501455;"cytosol, cytoplasm, extracellular vesicular exosome";0,00175021877734717
"355";355;"P42785";"P42785";"P42785";"PCP_HUMAN";"Lysosomal Pro-X carboxypeptidase";"PRCP";2;3;0,000272101294453911;1;2;1;2;0,000226726214235444;0,00044411387618893;"plasma membrane, extracellular vesicular exosome, lysosome";0,000375046880860108
"361";361;"P46777";"P46777";"P46777";"RL5_HUMAN";"60S ribosomal protein L5";"RPL5";5;11;0,00166620051912518;3;5;4;7;0,00151456164660983;0,00259589794297637;"cytosol, cytoplasm, nucleolus, nucleus, ribonucleoprotein complex, cytosolic large ribosomal subunit, extracellular vesicular exosome";0,00137517189648706
"362";362;"P46781";"P46781";"P46781";"RS9_HUMAN";"40S ribosomal protein S9";"RPS9";4;4;0,000927575546729484;NA;4;NA;4;NA;0,00227093281020319;"cytoplasm, cytosol, nucleolus, ribonucleoprotein complex, ribosome, cytosolic small ribosomal subunit, extracellular vesicular exosome";0,000500062507813477
"363";363;"P46782";"P46782";"P46782";"RS5_HUMAN";"40S ribosomal protein S5";"RPS5";4;11;0,00242579193225578;4;4;6;5;0,00330753536061118;0,00269951571801114;"extracellular vesicular exosome, cytosolic small ribosomal subunit, ribonucleoprotein complex, cytosol";0,00137517189648706
"366";366;"P47756";"P47756-2";"P47756-2";"CAPZB_HUMAN";"F-actin-capping protein subunit beta";"CAPZB";5;9;0,00146168493194014;4;4;4;5;NA;NA;"cytosol, lamellipodium, acrosomal vesicle, extracellular vesicular exosome, intercalated disc, membrane, actin cytoskeleton, WASH complex, Z disc, cortical cytoskeleton, cytoskeleton, F-actin capping protein complex";0,00112514064258032
"369";369;"P48047";"P48047";"P48047";"ATPO_HUMAN";"ATP synthase subunit O, mitochondrial";"ATP5O";7;20;0,00422417033017652;7;7;9;11;0,00475167051806114;0,0056879936818939;"mitochondrial proton-transporting ATP synthase complex, mitochondrion, plasma membrane, mitochondrial inner membrane";0,00250031253906738
"372";372;"P48643";"P48643";"P48643";"TCPE_HUMAN";"T-complex protein 1 subunit epsilon";"CCT5";3;6;0,000498936199811977;3;2;4;2;0,000831469147954013;0,000407172795914434;"centrosome, nucleolus, microtubule, zona pellucida receptor complex, extracellular vesicular exosome, chaperonin-containing T-complex, cytoplasm, cytosol, cell body";0,000750093761720215
"375";375;"P49006";"P49006";"P49006";"MRP_HUMAN";"MARCKS-related protein";"MARCKSL1";2;5;0,00115352343631743;2;2;3;2;0,00173009541939662;0,00112964350046005;"cytoplasm, extracellular vesicular exosome, plasma membrane";0,000625078134766846
"376";376;"P49189";"P49189";"P49189";"AL9A1_HUMAN";"4-trimethylaminobutyraldehyde dehydrogenase";"ALDH9A1";4;6;0,000546405838255627;2;4;2;4;0,000455288268262268;0,000891823816152668;"cytoplasm, extracellular vesicular exosome, mitochondrion, cytosol";0,000750093761720215
"377";377;"P49257";"P49257";"P49257";"LMAN1_HUMAN";"Protein ERGIC-53";"LMAN1";4;6;0,000529263694310352;2;4;2;4;0,000441004714748158;0,000863845029763565;"ER to Golgi transport vesicle membrane, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum-Golgi intermediate compartment membrane, Golgi membrane, sarcomere, extracellular vesicular exosome, integral component of membrane, endoplasmic reticulum membrane";0,000750093761720215
"378";378;"P49327";"P49327";"P49327";"FAS_HUMAN";"Fatty acid synthase";"FASN";5;7;0,000125412942299745;3;4;3;4;0,000134356275102485;0,000175452395531429;"cytoplasm, extracellular vesicular exosome, Golgi apparatus, mitochondrion, plasma membrane, melanosome, cytosol, glycogen granule";0,000875109388673584
"379";379;"P49368";"P49368-1";"P49368-1";"TCPG_HUMAN";"T-complex protein 1 subunit gamma";"CCT3";5;9;0,000742911424123706;5;4;5;4;NA;NA;"cytoskeleton, cytosol, cytoplasm, plasma membrane, chaperonin-containing T-complex, cell body, extracellular vesicular exosome, microtubule, zona pellucida receptor complex";0,00112514064258032
"380";380;"P49411";"P49411";"P49411";"EFTU_HUMAN";"Elongation factor Tu, mitochondrial";"TUFM";4;4;0,000398118708109557;4;NA;4;NA;0,000995187630626373;NA;"mitochondrion, mitochondrial nucleoid, extracellular vesicular exosome";0,000500062507813477
"381";381;"P49588";"P49588";"P49588";"SYAC_HUMAN";"Alanine--tRNA ligase, cytoplasmic";"AARS";5;17;0,000790068221362045;5;5;8;9;0,000929390101328762;0,00102403116906373;"cytoplasm, cytosol, extracellular vesicular exosome";0,00212526565820728
"384";384;"P49755";"P49755";"P49755";"TMEDA_HUMAN";"Transmembrane emp24 domain-containing protein 10";"TMED10";4;10;0,00205421981809954;4;3;4;6;0,00205399456184073;0,00301754085739327;"endoplasmic reticulum, endoplasmic reticulum membrane, gamma-secretase complex, endoplasmic reticulum-Golgi intermediate compartment, trans-Golgi network transport vesicle, secretory granule membrane, Golgi apparatus, cis-Golgi network, transport vesicle membrane, zymogen granule membrane, melanosome, plasma membrane, integral component of membrane, Golgi membrane, endoplasmic reticulum-Golgi intermediate compartment membrane, COPI-coated vesicle";0,00125015626953369
"387";387;"P50395";"P50395-1,P50395-2";"P50395-1,P50395-2";"GDIB_HUMAN";"Rab GDP dissociation inhibitor beta";"GDI2";3;5;0,000252738280990899;2;3;2;3;NA;NA;"cytoplasm, membrane, extracellular vesicular exosome, cytosol, Golgi apparatus";0,000625078134766846
"390";390;"P50454";"P50454";"P50454";"SERPH_HUMAN";"Serpin H1";"SERPINH1";8;15;0,00161438088575526;7;8;7;8;0,00188323783690302;0,0021079472018154;"endoplasmic reticulum lumen, endoplasmic reticulum, endoplasmic reticulum-Golgi intermediate compartment, extracellular space";0,00187523440430054
"391";391;"P50914";"P50914";"P50914";"RL14_HUMAN";"60S ribosomal protein L14";"RPL14";5;11;0,00230168164734967;5;4;7;4;0,00366136472476959;0,00204912076827636;"extracellular vesicular exosome, cytosol, cytosolic large ribosomal subunit, cytoplasm";0,00137517189648706
"392";392;"P50990";"P50990";"P50990";"TCPQ_HUMAN";"T-complex protein 1 subunit theta";"CCT8";3;3;0,000246281463593321;3;NA;3;NA;0,000615636143763395;NA;"intermediate filament cytoskeleton, centrosome, aggresome, extracellular vesicular exosome, chaperonin-containing T-complex, cytosol, microtubule, zona pellucida receptor complex, cytoplasm, cell body";0,000375046880860108
"393";393;"P50991";"P50991";"P50991";"TCPD_HUMAN";"T-complex protein 1 subunit delta";"CCT4";4;6;0,00050078754007102;4;2;4;2;0,000834554376703378;0,000408683641168291;"cytoplasm, nucleus, melanosome, microtubule, extracellular vesicular exosome, zona pellucida receptor complex, cytosol, chaperonin-containing T-complex, cell body, centrosome";0,000750093761720215
"394";394;"P50993";"P50993";"P50993";"AT1A2_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-2";"ATP1A2";1;1;7,81377848769349e-05;1;0;1;0;0,000201888522011332;0;"caveola, dendritic spine, plasma membrane, sodium:potassium-exchanging ATPase complex, T-tubule, synapse, cytoplasm, endosome";0,000125015626953369
"395";395;"P51149";"P51149";"P51149";"RAB7A_HUMAN";"Ras-related protein Rab-7a";"RAB7A";4;7;0,00152131351746212;3;4;3;4;0,00162980003276493;0,00212831384144646;"alveolar lamellar body, melanosome, extracellular vesicular exosome, phagocytic vesicle membrane, lysosomal membrane, Golgi apparatus, intracellular membrane-bounded organelle, phagocytic vesicle, late endosome, lysosome";0,000875109388673584
"396";396;"P51571";"P51571";"P51571";"SSRD_HUMAN";"Translocon-associated protein subunit delta";"SSR4";2;3;0,000780128566758034;NA;2;NA;3;NA;0,00190994638083563;"Sec61 translocon complex, integral component of membrane, extracellular vesicular exosome";0,000375046880860108
"397";397;"P51572";"P51572-1,P51572-2";"P51572-1,P51572-2";"BAP31_HUMAN";"B-cell receptor-associated protein 31";"BCAP31";6;11;0,00100581616703289;5;5;5;6;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, cytosol, integral component of plasma membrane, endoplasmic reticulum-Golgi intermediate compartment membrane, Golgi membrane, lipid particle, endoplasmic reticulum membrane, endoplasmic reticulum";0,00137517189648706
"400";400;"P51665";"P51665";"P51665";"PSD7_HUMAN";"26S proteasome non-ATPase regulatory subunit 7";"PSMD7";1;2;0,000277700086520864;1;1;1;1;0,000347087044014754;0,000339939016342144;"nucleoplasm, cytosol, proteasome regulatory particle, nucleus, extracellular vesicular exosome, proteasome complex";0,000250031253906738
"401";401;"P51809";"P51809-1,P51809-2,P51809-3";"P51809-1,P51809-2,P51809-3";"VAMP7_HUMAN";"Vesicle-associated membrane protein 7";"VAMP7";1;3;0,000204488245529;1;1;2;1;NA;NA;"phagocytic vesicle membrane, apical part of cell, lysosomal membrane, endoplasmic reticulum membrane, intracellular membrane-bounded organelle, synapse, late endosome membrane, perinuclear region of cytoplasm, Golgi apparatus, transport vesicle membrane, plasma membrane, phagocytic vesicle, neuron projection, extracellular vesicular exosome, SNARE complex, integral component of membrane, cell junction, cytoplasm";0,000375046880860108
"404";404;"P52272";"P52272-1,P52272-2";"P52272-1,P52272-2";"HNRPM_HUMAN";"Heterogeneous nuclear ribonucleoprotein M";"HNRNPM";16;31;0,000955212215416287;14;15;15;16;NA;NA;"paraspeckles, nuclear matrix, integral component of plasma membrane, spliceosomal complex, catalytic step 2 spliceosome, nucleus, nucleoplasm";0,00387548443555444
"407";407;"P52565";"P52565";"P52565";"GDIR1_HUMAN";"Rho GDP-dissociation inhibitor 1";"ARHGDIA";1;2;0,00044105307859196;1;1;1;1;0,000551255893435197;0,000539903143602228;"cytoskeleton, cytosol, immunological synapse, extracellular vesicular exosome";0,000250031253906738
"408";408;"P52566";"P52566";"P52566";"GDIR2_HUMAN";"Rho GDP-dissociation inhibitor 2";"ARHGDIB";3;5;0,00111908990090497;3;2;3;2;0,00167845078001164;0,00109592279895378;"extracellular vesicular exosome, cytoplasmic membrane-bounded vesicle, cytosol, cytoplasm, cytoskeleton";0,000625078134766846
"410";410;"P52701";"P52701-1";"P52701-1";"MSH6_HUMAN";"DNA mismatch repair protein Msh6";"MSH6";2;2;6,6157961788794e-05;2;NA;2;NA;NA;NA;"nuclear chromosome, nuclear chromatin, MutSalpha complex, plasma membrane, intracellular membrane-bounded organelle, cytoplasm, Golgi apparatus, nucleus";0,000250031253906738
"411";411;"P52758";"P52758";"P52758";"UK114_HUMAN";"Ribonuclease UK114";"HRSP12";2;5;0,00164187642395547;2;1;4;1;0,00328339276673811;0,000803943367115726;"mitochondrion, cytoplasm, extracellular vesicular exosome, nucleus";0,000625078134766846
"414";414;"P52907";"P52907";"P52907";"CAZA1_HUMAN";"F-actin-capping protein subunit alpha-1";"CAPZA1";5;9;0,00141568785366231;5;4;5;4;0,00196601752204161;0,00154042295517279;"actin cytoskeleton, extracellular region, cytoskeleton, F-actin capping protein complex, cytosol, WASH complex, extracellular vesicular exosome";0,00112514064258032
"415";415;"P53007";"P53007";"P53007";"TXTP_HUMAN";"Tricarboxylate transport protein, mitochondrial";"SLC25A1";2;4;0,000578616257445401;2;2;2;2;0,000723191011323345;0,00070829737167109;"extracellular vesicular exosome, mitochondrial inner membrane, integral component of membrane";0,000500062507813477
"417";417;"P53634";"P53634-1";"P53634-1";"CATC_HUMAN";"Dipeptidyl peptidase 1";"CTSC";3;5;0,000485825205360475;2;3;2;3;NA;NA;"endoplasmic reticulum, extracellular vesicular exosome, lysosome, Golgi apparatus";0,000625078134766846
"418";418;"P54577";"P54577";"P54577";"SYYC_HUMAN";"Tyrosine--tRNA ligase, cytoplasmic";"YARS";9;18;0,0015336618414675;8;8;10;8;0,00212985231554508;0,00166879153477052;"extracellular space, cytosol, cytoplasm, nucleus";0,00225028128516064
"419";419;"P54709";"P54709";"P54709";"AT1B3_HUMAN";"Sodium/potassium-transporting ATPase subunit beta-3";"ATP1B3";3;6;0,000967471269169461;3;2;4;2;0,00161227530122982;0,00078953577989143;"melanosome, plasma membrane, caveola, extracellular vesicular exosome, sodium:potassium-exchanging ATPase complex";0,000750093761720215
"421";421;"P54920";"P54920";"P54920";"SNAA_HUMAN";"Alpha-soluble NSF attachment protein";"NAPA";5;10;0,00152499708530102;5;5;5;5;0,0019060373264539;0,00186678375076025;"synaptobrevin 2-SNAP-25-syntaxin-1a complex, extracellular vesicular exosome, cytosol";0,00125015626953369
"422";422;"P55060";"P55060-1,P55060-3";"P55060-1,P55060-3";"XPO2_HUMAN";"Exportin-2";"CSE1L";2;3;6,9496520107693e-05;1;2;1;2;NA;NA;"nucleus, cytoplasm, extracellular vesicular exosome";0,000375046880860108
"424";424;"P55145";"P55145";"P55145";"MANF_HUMAN";"Mesencephalic astrocyte-derived neurotrophic factor";"MANF";3;5;0,00123591796748297;3;2;3;2;0,00185367366363923;0,00121033232192148;"extracellular space, perinuclear region of cytoplasm";0,000625078134766846
"427";427;"P55735";"P55735";"P55735";"SEC13_HUMAN";"Protein SEC13 homolog";"SEC13";3;5;0,000698562329446894;3;2;3;2;0,00104772859249174;0,000684100877607792;"cytosol, nuclear envelope, nuclear pore outer ring, Golgi membrane, extracellular vesicular exosome, ER to Golgi transport vesicle membrane, endoplasmic reticulum membrane";0,000625078134766846
"435";435;"P58876";"P58876,P62807,Q93079,Q99877";"P58876,P62807,Q93079,Q99877";"H2B1C_HUMAN, H2B1D_HUMAN, H2B1H_HUMAN, H2B1N_HUMAN";"Histone H2B type 1-C/E/F/G/I, Histone H2B type 1-D, Histone H2B type 1-H, Histone H2B type 1-N";"HIST1H2BD, HIST1H2BF,HIST1H2BE,HIST1H2BC,HIST1H2BG,HIST1H2BI, HIST1H2BH, HIST1H2BN";0;0;NA;0;0;0;0;NA;NA;"nucleosome, nucleoplasm, extracellular vesicular exosome";0
"436";436;"P59190";"P59190-2";"P59190-2";"RAB15_HUMAN";"Ras-related protein Rab-15";"RAB15";1;1;0,000282939710794842;0;1;0;1;NA;NA;"cytoplasm, plasma membrane, perinuclear region of cytoplasm, endosome membrane, extracellular vesicular exosome";0,000125015626953369
"437";437;"P59998";"P59998";"P59998";"ARPC4_HUMAN";"Actin-related protein 2/3 complex subunit 4";"ARPC4";2;2;0,000535564452575952;NA;2;NA;2;NA;0,00131119334874827;"cell projection, extracellular vesicular exosome, cytosol, Arp2/3 protein complex";0,000250031253906738
"438";438;"P60174";"P60174-1,P60174-3";"P60174-1,P60174-3";"TPIS_HUMAN";"Triosephosphate isomerase";"TPI1";5;9;0,000707843926831153;4;4;4;5;NA;NA;"cytosol, extracellular space, extracellular vesicular exosome";0,00112514064258032
"440";440;"P60660";"P60660-1,P60660-2";"P60660-1,P60660-2";"MYL6_HUMAN";"Myosin light polypeptide 6";"MYL6";5;10;0,00148964947074106;5;3;6;4;NA;NA;"extracellular vesicular exosome, myosin complex, cytosol, unconventional myosin complex";0,00125015626953369
"441";441;"P60709";"P60709,P63261";"P60709,P63261";"ACTB_HUMAN, ACTG_HUMAN";"Actin, cytoplasmic 1, Actin, cytoplasmic 2";"ACTB, ACTG1";10;69;0,0082188526893194;10;9;32;37;0,0099814123971812;0,0103429734510093;"NuA4 histone acetyltransferase complex, nucleoplasm, postsynaptic density, axon, ribonucleoprotein complex, cortical cytoskeleton, cytoskeleton, cytosol, blood microparticle, MLL5-L complex, extracellular vesicular exosome, extracellular space, cytoplasm";0,00862607825978247
"442";442;"P60842";"P60842";"P60842";"IF4A1_HUMAN";"Eukaryotic initiation factor 4A-I";"EIF4A1";11;21;0,00232693520774379;9;9;11;10;0,00304684291839552;0,00271281382499642;"extracellular vesicular exosome, eukaryotic translation initiation factor 4F complex, cytosol";0,00262532816602075
"443";443;"P60866";"P60866-1,P60866-2";"P60866-1,P60866-2";"RS20_HUMAN";"40S ribosomal protein S20";"RPS20";4;9;0,00170120473171185;4;3;5;4;NA;NA;"cytoplasm, cytosol, cytosolic small ribosomal subunit, extracellular vesicular exosome";0,00112514064258032
"444";444;"P60953";"P60953-2";"P60953-2";"CDC42_HUMAN";"Cell division control protein 42 homolog";"CDC42";3;7;0,00192354562548221;2;3;3;4;NA;NA;"cytosol, Golgi membrane, apical part of cell, neuronal cell body, plasma membrane, midbody, membrane, filopodium, spindle midzone, secretory granule, neuron projection, cytoplasm, extracellular vesicular exosome, microtubule organizing center, mitotic spindle";0,000875109388673584
"445";445;"P61019";"P61019-1,P61019-2";"P61019-1,P61019-2";"RAB2A_HUMAN";"Ras-related protein Rab-2A";"RAB2A";2;3;0,000318307174644198;1;2;1;2;NA;NA;"extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment membrane, melanosome, Golgi membrane, lysosomal membrane, endoplasmic reticulum membrane";0,000375046880860108
"446";446;"P61026";"P61026";"P61026";"RAB10_HUMAN";"Ras-related protein Rab-10";"RAB10";1;1;0,000299916093442533;0;1;0;1;NA;0,000688376508092841;"recycling endosome, insulin-responsive compartment, extracellular vesicular exosome, recycling endosome membrane, phagocytic vesicle membrane, endoplasmic reticulum tubular network, Golgi apparatus, primary cilium, endoplasmic reticulum membrane, cytoplasmic vesicle membrane, endosome, trans-Golgi network";0,000125015626953369
"447";447;"P61158";"P61158";"P61158";"ARP3_HUMAN";"Actin-related protein 3";"ACTR3";4;8;0,000861003139069473;4;3;4;4;0,00107613590680172;0,0010539736009077;"hemidesmosome, Arp2/3 protein complex, cytosol, podosome, actin cytoskeleton, lamellipodium, extracellular vesicular exosome, excitatory synapse, Golgi membrane";0,00100012501562695
"448";448;"P61160";"P61160";"P61160";"ARP2_HUMAN";"Actin-related protein 2";"ACTR2";2;3;0,00034254376154604;2;1;2;1;0,000570843666298377;0,00027954375963161;"cell projection, cytosol, actin cytoskeleton, extracellular vesicular exosome, actin cap, Arp2/3 protein complex";0,000375046880860108
