"";"protein.acs";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5832.1.id.csv";"peptide.count.P5832.2.id.csv";"spectra.count.P5832.1.id.csv";"spectra.count.P5832.2.id.csv";"dNSAF.P5832.1.id.csv";"dNSAF.P5832.2.id.csv";"Go.Cc"
"396";"P46781";"P46781";"P46781";"RS9_HUMAN";"40S ribosomal protein S9";"RPS9";9;15;0,00410897551654738;8;7;8;7;0,00515896959085489;0,00494478952736755;"cytoplasm, cytosol, nucleolus, ribonucleoprotein complex, ribosome, cytosolic small ribosomal subunit, extracellular vesicular exosome"
"397";"P46782";"P46782";"P46782";"RS5_HUMAN";"40S ribosomal protein S5";"RPS5";10;19;0,00494956985424629;9;9;9;10;0,00551933879021608;0,0067177112626702;"extracellular vesicular exosome, cytosolic small ribosomal subunit, ribonucleoprotein complex, cytosol"
"398";"P46783";"P46783";"P46783";"RS10_HUMAN";"40S ribosomal protein S10";"RPS10";11;22;0,00708570000186838;10;9;12;10;0,0090985463693259;0,00830553392475589;"cytoplasm, nucleolus, cytosol, ribosome, cytosolic small ribosomal subunit"
"399";"P46940";"P46940";"P46940";"IQGA1_HUMAN";"Ras GTPase-activating-like protein IQGAP1";"IQGAP1";2;3;9,62149970078688e-05;1;2;1;2;7,55009128414189e-05;0,000165408943582948;"nucleus, cell leading edge, plasma membrane, cytoplasm, neuron projection, microtubule, lateral plasma membrane, extracellular vesicular exosome, extrinsic component of cytoplasmic side of plasma membrane, slit diaphragm, midbody, ribonucleoprotein complex, cell junction, actin filament"
"400";"P47756";"P47756-2";"P47756-2";"CAPZB_HUMAN";"F-actin-capping protein subunit beta";"CAPZB";3;5;0,000959255415415394;2;2;2;3;NA;NA;"cytosol, lamellipodium, acrosomal vesicle, extracellular vesicular exosome, intercalated disc, membrane, actin cytoskeleton, WASH complex, Z disc, cortical cytoskeleton, cytoskeleton, F-actin capping protein complex"
"401";"P47914";"P47914";"P47914";"RL29_HUMAN";"60S ribosomal protein L29";"RPL29";2;4;0,00133692452865441;2;2;2;2;0,00157364795695888;0,00172379005985499;"cytosol, cytosolic large ribosomal subunit"
"402";"P48047";"P48047";"P48047";"ATPO_HUMAN";"ATP synthase subunit O, mitochondrial";"ATP5O";8;13;0,00324345422620736;8;5;8;5;0,00469877981514483;0,00321693215395474;"mitochondrial proton-transporting ATP synthase complex, mitochondrion, plasma membrane, mitochondrial inner membrane"
"403";"P48444";"P48444";"P48444";"COPD_HUMAN";"Coatomer subunit delta";"ARCN1";2;3;0,000311992661530408;2;1;2;1;0,000489647798740631;0,000268182602267069;"endoplasmic reticulum, intracellular membrane-bounded organelle, clathrin adaptor complex, COPI vesicle coat, cytosol, cytoplasm, Golgi apparatus"
"404";"P48643";"P48643";"P48643";"TCPE_HUMAN";"T-complex protein 1 subunit epsilon";"CCT5";9;16;0,0016641417858036;8;7;8;8;0,00205553522412374;0,00202648886888683;"centrosome, nucleolus, microtubule, zona pellucida receptor complex, extracellular vesicular exosome, chaperonin-containing T-complex, cytoplasm, cytosol, cell body"
"405";"P48735";"P48735";"P48735";"IDHP_HUMAN";"Isocitrate dehydrogenase [NADP], mitochondrial";"IDH2";3;4;0,000470289823132857;1;3;1;3;0,000276781001279272;0,000909566215211098;"mitochondrial matrix, mitochondrion, mitochondrial inner membrane"
"406";"P49207";"P49207";"P49207";"RL34_HUMAN";"60S ribosomal protein L34";"RPL34";4;6;0,00272526923148784;4;2;4;2;0,00427709444711901;0,00234258649159781;"cytosol, extracellular vesicular exosome, cytosolic large ribosomal subunit, nucleolus, cytoplasm"
"407";"P49321";"P49321-1,P49321-2,P49321-3";"P49321-1,P49321-2,P49321-3";"NASP_HUMAN";"Nuclear autoantigenic sperm protein";"NASP";1;1;2,24800126962829e-05;NA;1;NA;1;NA;NA;"nucleus, cytoplasm"
"408";"P49327";"P49327";"P49327";"FAS_HUMAN";"Fatty acid synthase";"FASN";27;40;0,00084655914000817;20;18;21;19;0,00104627848034363;0,00103695136814455;"cytoplasm, extracellular vesicular exosome, Golgi apparatus, mitochondrion, plasma membrane, melanosome, cytosol, glycogen granule"
"409";"P49368";"P49368-1";"P49368-1";"TCPG_HUMAN";"T-complex protein 1 subunit gamma";"CCT3";14;23;0,0022427215602244;13;9;13;10;NA;NA;"cytoskeleton, cytosol, cytoplasm, plasma membrane, chaperonin-containing T-complex, cell body, extracellular vesicular exosome, microtubule, zona pellucida receptor complex"
"410";"P49411";"P49411";"P49411";"EFTU_HUMAN";"Elongation factor Tu, mitochondrial";"TUFM";12;24;0,00282173893879714;11;7;14;10;0,00387493401790981;0,00303188738403699;"mitochondrion, mitochondrial nucleoid, extracellular vesicular exosome"
"411";"P49458";"P49458-1";"P49458-1";"SRP09_HUMAN";"Signal recognition particle 9 kDa protein";"SRP9";2;3;0,00185381686095394;2;1;2;1;NA;NA;"signal recognition particle, endoplasmic reticulum targeting, signal recognition particle receptor complex, cytosol"
"412";"P49720";"P49720";"P49720";"PSB3_HUMAN";"Proteasome subunit beta type-3";"PSMB3";2;4;0,00103693170759049;2;1;2;2;0,0012205367080803;0,00133698838788753;"mitochondrion, extracellular vesicular exosome, cytosol, cytoplasm, actin cytoskeleton, nucleoplasm, Golgi apparatus, proteasome complex, proteasome core complex"
"413";"P49721";"P49721";"P49721";"PSB2_HUMAN";"Proteasome subunit beta type-2";"PSMB2";2;2;0,000528783582228984;2;NA;2;NA;0,00124482599580329;NA;"extracellular vesicular exosome, proteasome complex, proteasome core complex, nucleoplasm, nucleus, cytosol"
"414";"P49755";"P49755";"P49755";"TMEDA_HUMAN";"Transmembrane emp24 domain-containing protein 10";"TMED10";2;4;0,000970643835872381;2;1;2;2;0,0011425115303948;0,00125151881057965;"endoplasmic reticulum, endoplasmic reticulum membrane, gamma-secretase complex, endoplasmic reticulum-Golgi intermediate compartment, trans-Golgi network transport vesicle, secretory granule membrane, Golgi apparatus, cis-Golgi network, transport vesicle membrane, zymogen granule membrane, melanosome, plasma membrane, integral component of membrane, Golgi membrane, endoplasmic reticulum-Golgi intermediate compartment membrane, COPI-coated vesicle"
"415";"P49792";"P49792";"P49792";"RBP2_HUMAN";"E3 SUMO-protein ligase RanBP2";"RANBP2";1;1;1,64834832549668e-05;NA;1;NA;1;NA;4,25066097265732e-05;"nuclear pore nuclear basket, nuclear pore, mitochondrion, cytosol, nuclear membrane, nuclear inclusion body"
"416";"P50213";"P50213-1,P50213-2";"P50213-1,P50213-2";"IDH3A_HUMAN";"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial";"IDH3A";1;1;7,25993852650449e-05;1;NA;1;NA;NA;NA;"mitochondrial matrix, mitochondrion"
"417";"P50395";"P50395-1,P50395-2";"P50395-1,P50395-2";"GDIB_HUMAN";"Rab GDP dissociation inhibitor beta";"GDI2";1;2;0,000119421910143849;1;1;1;1;NA;NA;"cytoplasm, membrane, extracellular vesicular exosome, cytosol, Golgi apparatus"
"418";"P50895";"P50895";"P50895";"BCAM_HUMAN";"Basal cell adhesion molecule";"BCAM";9;17;0,00143857762776786;9;5;12;5;0,00239054164162225;0,00109109323056108;"plasma membrane, external side of plasma membrane, integral component of plasma membrane, extracellular vesicular exosome"
"419";"P50914";"P50914";"P50914";"RL14_HUMAN";"60S ribosomal protein L14";"RPL14";6;14;0,00346045814044735;6;5;8;6;0,00465507023546907;0,00382440864442248;"extracellular vesicular exosome, cytosol, cytosolic large ribosomal subunit, cytoplasm"
"420";"P50990";"P50990";"P50990";"TCPQ_HUMAN";"T-complex protein 1 subunit theta";"CCT8";12;22;0,00213346806625599;11;9;11;11;0,00251123200430756;0,00275082921048028;"intermediate filament cytoskeleton, centrosome, aggresome, extracellular vesicular exosome, chaperonin-containing T-complex, cytosol, microtubule, zona pellucida receptor complex, cytoplasm, cell body"
"421";"P50991";"P50991";"P50991";"TCPD_HUMAN";"T-complex protein 1 subunit delta";"CCT4";10;18;0,00187910629755977;9;8;10;8;0,00257895305253002;0,00203400830810348;"cytoplasm, nucleus, melanosome, microtubule, extracellular vesicular exosome, zona pellucida receptor complex, cytosol, chaperonin-containing T-complex, cell body, centrosome"
"422";"P51114";"P51114-1,P51114-2,P51114-3";"P51114-1,P51114-2,P51114-3";"FXR1_HUMAN";"Fragile X mental retardation syndrome-related protein 1";"FXR1";2;3;8,55760869790867e-05;NA;2;NA;3;NA;NA;"nucleolus, polysome, costamere, cytoplasm"
"423";"P51572";"P51572-1,P51572-2";"P51572-1,P51572-2";"BAP31_HUMAN";"B-cell receptor-associated protein 31";"BCAP31";5;8;0,000864109756325412;4;4;4;4;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, cytosol, integral component of plasma membrane, endoplasmic reticulum-Golgi intermediate compartment membrane, Golgi membrane, lipid particle, endoplasmic reticulum membrane, endoplasmic reticulum"
"424";"P51659";"P51659";"P51659";"DHB4_HUMAN";"Peroxisomal multifunctional enzyme type 2";"HSD17B4";7;10;0,000722048233886044;5;5;5;5;0,000849898183276027;0,000930987158685272;"peroxisomal matrix, peroxisomal membrane, intracellular membrane-bounded organelle, peroxisome, mitochondrion"
"425";"P51665";"P51665";"P51665";"PSD7_HUMAN";"26S proteasome non-ATPase regulatory subunit 7";"PSMD7";2;2;0,000328041666753166;2;NA;2;NA;0,000772253164063155;NA;"nucleoplasm, cytosol, proteasome regulatory particle, nucleus, extracellular vesicular exosome, proteasome complex"
"426";"P51809";"P51809-1,P51809-2";"P51809-1,P51809-2";"VAMP7_HUMAN";"Vesicle-associated membrane protein 7";"VAMP7";1;1;0,000120778977304575;NA;1;NA;1;NA;NA;"phagocytic vesicle membrane, apical part of cell, lysosomal membrane, endoplasmic reticulum membrane, intracellular membrane-bounded organelle, synapse, late endosome membrane, perinuclear region of cytoplasm, Golgi apparatus, transport vesicle membrane, plasma membrane, phagocytic vesicle, neuron projection, extracellular vesicular exosome, SNARE complex, integral component of membrane, cell junction, cytoplasm"
"427";"P51991";"P51991-1";"P51991-1";"ROA3_HUMAN";"Heterogeneous nuclear ribonucleoprotein A3";"HNRNPA3";8;17;0,00239001785777306;8;6;10;7;NA;NA;"nucleoplasm, catalytic step 2 spliceosome, ribonucleoprotein complex"
"428";"P52209";"P52209";"P52209";"6PGD_HUMAN";"6-phosphogluconate dehydrogenase, decarboxylating";"PGD";6;9;0,000990237577900861;6;2;7;2;0,00181311612432219;0,000567458839579595;"cytosol, extracellular vesicular exosome"
"429";"P52272";"P52272-1,P52272-2";"P52272-1,P52272-2";"HNRPM_HUMAN";"Heterogeneous nuclear ribonucleoprotein M";"HNRNPM";11;19;0,000691583733059071;10;8;10;9;NA;NA;"paraspeckles, nuclear matrix, integral component of plasma membrane, spliceosomal complex, catalytic step 2 spliceosome, nucleus, nucleoplasm"
"430";"P52292";"P52292";"P52292";"IMA2_HUMAN";"Importin subunit alpha-2";"KPNA2";6;9;0,00090412996243122;4;5;4;5;0,000945973630081143;0,00129528648164907;"nucleus, nucleoplasm, cytoplasm, cytosol"
"431";"P52566";"P52566";"P52566";"GDIR2_HUMAN";"Rho GDP-dissociation inhibitor 2";"ARHGDIB";4;5;0,00132195895557246;3;2;3;2;0,00186723899370494;0,00136359512197485;"extracellular vesicular exosome, cytoplasmic membrane-bounded vesicle, cytosol, cytoplasm, cytoskeleton"
"432";"P52597";"P52597";"P52597";"HNRPF_HUMAN";"Heterogeneous nuclear ribonucleoprotein F";"HNRNPF";3;5;0,000853698795405829;3;2;3;2;0,00117568566037374;0,000908105064664574;"catalytic step 2 spliceosome, nucleoplasm, nucleus"
"433";"P52758";"P52758";"P52758";"UK114_HUMAN";"Ribonuclease UK114";"HRSP12";2;2;0,000775806569547633;NA;2;NA;2;NA;0,00200060306216748;"mitochondrion, cytoplasm, extracellular vesicular exosome, nucleus"
"434";"P52815";"P52815";"P52815";"RM12_HUMAN";"39S ribosomal protein L12, mitochondrial";"MRPL12";3;4;0,001073590909374;3;1;3;1;0,00189553049360956;0,00069212782706299;"mitochondrial large ribosomal subunit, mitochondrion"
"435";"P52907";"P52907";"P52907";"CAZA1_HUMAN";"F-actin-capping protein subunit alpha-1";"CAPZA1";3;5;0,000929069056189036;3;2;3;2;0,0013122903417297;0,000958330837471833;"actin cytoskeleton, extracellular region, cytoskeleton, F-actin capping protein complex, cytosol, WASH complex, extracellular vesicular exosome"
"436";"P53396";"P53396-1,P53396-2";"P53396-1,P53396-2";"ACLY_HUMAN";"ATP-citrate synthase";"ACLY";15;20;0,000482677111843895;7;13;7;13;NA;NA;"mitochondrion, citrate lyase complex, cytoplasm, extracellular vesicular exosome, cytosol, plasma membrane, nucleus"
"437";"P53985";"P53985";"P53985";"MOT1_HUMAN";"Monocarboxylate transporter 1";"SLC16A1";5;8;0,000850284000224206;4;3;5;3;0,00125105012578231;0,000822247858550833;"mitochondrion, integral component of plasma membrane, integral component of membrane, centrosome, membrane, extracellular vesicular exosome, plasma membrane"
"438";"P53999";"P53999";"P53999";"TCP4_HUMAN";"Activated RNA polymerase II transcriptional coactivator p15";"SUB1";4;7;0,00292912795352827;3;4;3;4;0,00295523651759601;0,00431626172467629;"extracellular vesicular exosome, nucleus, transcription factor complex, nucleolus"
"439";"P54577";"P54577";"P54577";"SYYC_HUMAN";"Tyrosine--tRNA ligase, cytoplasmic";"YARS";5;6;0,000603894886522873;2;3;3;3;0,000710823935103586;0,000778643805445864;"extracellular space, cytosol, cytoplasm, nucleus"
"440";"P54709";"P54709";"P54709";"AT1B3_HUMAN";"Sodium/potassium-transporting ATPase subunit beta-3";"ATP1B3";3;6;0,00114285483901103;3;2;4;2;0,00179362025201765;0,00098237498034747;"melanosome, plasma membrane, caveola, extracellular vesicular exosome, sodium:potassium-exchanging ATPase complex"
"441";"P54886";"P54886-1,P54886-2";"P54886-1,P54886-2";"P5CS_HUMAN";"Delta-1-pyrroline-5-carboxylate synthase";"ALDH18A1";2;2;6,68462264327206e-05;NA;2;NA;2;NA;NA;"mitochondrion, cytoplasm, mitochondrial inner membrane"
"442";"P55060";"P55060-1,P55060-3";"P55060-1,P55060-3";"XPO2_HUMAN";"Exportin-2";"CSE1L";3;3;8,20948764377129e-05;3;NA;3;NA;NA;NA;"nucleus, cytoplasm, extracellular vesicular exosome"
"443";"P55072";"P55072";"P55072";"TERA_HUMAN";"Transitional endoplasmic reticulum ATPase";"VCP";8;9;0,000593405397178803;4;5;4;5;0,00062086854877534;0,000850132194531465;"nucleus, extracellular vesicular exosome, site of double-strand break, endoplasmic reticulum, cytoplasm, proteasome complex, intracellular membrane-bounded organelle, perinuclear region of cytoplasm, lipid particle, cytosol"
"444";"P55084";"P55084";"P55084";"ECHB_HUMAN";"Trifunctional enzyme subunit beta, mitochondrial";"HADHB";5;8;0,000896924050869415;2;4;3;5;0,000791803877077412;0,0014455834362708;"endoplasmic reticulum, mitochondrion, mitochondrial nucleoid, mitochondrial outer membrane, mitochondrial fatty acid beta-oxidation multienzyme complex, mitochondrial inner membrane, mitochondrial envelope"
"445";"P55209";"P55209";"P55209";"NP1L1_HUMAN";"Nucleosome assembly protein 1-like 1";"NAP1L1";4;5;0,00084946851045417;2;3;2;3;0,000853231117328089;0,0012617614197711;"melanosome, nucleus"
"446";"P55735";"P55735";"P55735";"SEC13_HUMAN";"Protein SEC13 homolog";"SEC13";1;1;0,00016503959631681;NA;1;NA;1;NA;0,000425594129684696;"cytosol, nuclear envelope, nuclear pore outer ring, Golgi membrane, extracellular vesicular exosome, ER to Golgi transport vesicle membrane, endoplasmic reticulum membrane"
"447";"P55769";"P55769";"P55769";"NH2L1_HUMAN";"NHP2-like protein 1";"NHP2L1";4;9;0,00373659961036028;2;4;4;5;0,00390953164306972;0,00535317616244032;"nucleoplasm, nucleolus, box C/D snoRNP complex, nucleus, spliceosomal complex"
"448";"P55809";"P55809";"P55809";"SCOT1_HUMAN";"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial";"OXCT1";6;12;0,00122637115416953;4;6;5;7;0,00120293281325222;0,00184478686213328;"mitochondrion, mitochondrial matrix"
"449";"P55884";"P55884-1,P55884-2";"P55884-1,P55884-2";"EIF3B_HUMAN";"Eukaryotic translation initiation factor 3 subunit B";"EIF3B";6;9;0,000293786701551668;5;3;6;3;NA;NA;"eukaryotic translation initiation factor 3 complex, eukaryotic 43S preinitiation complex, eukaryotic 48S preinitiation complex, extracellular vesicular exosome, cytosol"
"450";"P56134";"P56134-1,P56134-2";"P56134-1,P56134-2";"ATPK_HUMAN";"ATP synthase subunit f, mitochondrial";"ATP5J2";1;2;0,000565348404404392;1;NA;2;NA;NA;NA;"mitochondrial proton-transporting ATP synthase complex, integral component of membrane, mitochondrial inner membrane, proton-transporting ATP synthase complex, coupling factor F(o)"
"451";"P56192";"P56192";"P56192";"SYMC_HUMAN";"Methionine--tRNA ligase, cytoplasmic";"MARS";6;7;0,000413332500108989;5;2;5;2;0,00069502784765684;0,000304536243907716;"extracellular vesicular exosome, cytosol, mitochondrion, cytoplasm"
"452";"P56381";"P56381,Q5VTU8";"P56381,Q5VTU8";"AT5EL_HUMAN, ATP5E_HUMAN";"ATP synthase subunit epsilon-like protein, mitochondrial, ATP synthase subunit epsilon, mitochondrial";"ATP5E, ATP5EP2";2;3;0,00156302205923567;2;NA;3;NA;0,00367955919347739;NA;"mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)"
"453";"P56385";"P56385";"P56385";"ATP5I_HUMAN";"ATP synthase subunit e, mitochondrial";"ATP5I";4;8;0,00616147826249424;2;4;2;6;0,00362623224864438;0,0119166356311715;"mitochondrial proton-transporting ATP synthase complex, mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), mitochondrion"
"454";"P59998";"P59998";"P59998";"ARPC4_HUMAN";"Actin-related protein 2/3 complex subunit 4";"ARPC4";1;1;0,000316325892940553;NA;1;NA;1;NA;0,000815722081895667;"cell projection, extracellular vesicular exosome, cytosol, Arp2/3 protein complex"
"455";"P60033";"P60033";"P60033";"CD81_HUMAN";"CD81 antigen";"CD81";1;1;0,000225181144127173;NA;1;NA;1;NA;0,000580683515925729;"plasma membrane, integral component of plasma membrane, immunological synapse, extracellular vesicular exosome"
"456";"P60174";"P60174-1,P60174-3";"P60174-1,P60174-3";"TPIS_HUMAN";"Triosephosphate isomerase";"TPI1";4;5;0,000464534528094518;2;3;2;3;NA;NA;"cytosol, extracellular space, extracellular vesicular exosome"
"457";"P60228";"P60228";"P60228";"EIF3E_HUMAN";"Eukaryotic translation initiation factor 3 subunit E";"EIF3E";2;2;0,000238843820287698;2;NA;2;NA;0,000562269719452724;NA;"eukaryotic 43S preinitiation complex, cytoplasm, eukaryotic 48S preinitiation complex, nucleoplasm, PML body, cytosol, eukaryotic translation initiation factor 3 complex, extracellular vesicular exosome, nucleus"
"458";"P60468";"P60468";"P60468";"SC61B_HUMAN";"Protein transport protein Sec61 subunit beta";"SEC61B";1;1;0,000553570312645967;1;NA;1;NA;0,00130317721435657;NA;"membrane, integral component of membrane, endoplasmic reticulum Sec complex, endoplasmic reticulum"
"459";"P60602";"P60602-1,P60602-2";"P60602-1,P60602-2";"ROMO1_HUMAN";"Reactive oxygen species modulator 1";"ROMO1";1;1;0,000336346519076031;NA;1;NA;1;NA;NA;"mitochondrion, mitochondrial inner membrane, integral component of membrane"
"460";"P60660";"P60660-1,P60660-2";"P60660-1,P60660-2";"MYL6_HUMAN";"Myosin light polypeptide 6";"MYL6";4;6;0,00105581622544396;3;3;3;3;NA;NA;"extracellular vesicular exosome, myosin complex, cytosol, unconventional myosin complex"
"461";"P60709";"P60709,P63261";"P60709,P63261";"ACTB_HUMAN, ACTG_HUMAN";"Actin, cytoplasmic 1, Actin, cytoplasmic 2";"ACTB, ACTG1";6;13;0,00300173637779283;6;5;8;5;0,00351629007122239;0,00398942479519108;"NuA4 histone acetyltransferase complex, nucleoplasm, postsynaptic density, axon, ribonucleoprotein complex, cortical cytoskeleton, cytoskeleton, cytosol, blood microparticle, MLL5-L complex, extracellular vesicular exosome, extracellular space, cytoplasm"
"462";"P60842";"P60842";"P60842";"IF4A1_HUMAN";"Eukaryotic initiation factor 4A-I";"EIF4A1";7;14;0,00183250862117286;7;5;8;6;0,00246512340055628;0,00202524103091338;"extracellular vesicular exosome, eukaryotic translation initiation factor 4F complex, cytosol"
"463";"P60866";"P60866-1,P60866-2";"P60866-1,P60866-2";"RS20_HUMAN";"40S ribosomal protein S20";"RPS20";4;12;0,00267946638726115;4;4;6;6;NA;NA;"cytoplasm, cytosol, cytosolic small ribosomal subunit, extracellular vesicular exosome"
"464";"P60891";"P60891";"P60891";"PRPS1_HUMAN";"Ribose-phosphate pyrophosphokinase 1";"PRPS1";2;4;0,00147061698151985;1;2;1;3;0,00118023596771916;0,00215473757481874;"cytosol"
"465";"P60900";"P60900";"P60900";"PSA6_HUMAN";"Proteasome subunit alpha type-6";"PSMA6";2;2;0,000432054878162706;2;NA;2;NA;0,00101711392340025;NA;"proteasome core complex, cytoplasm, sarcomere, nucleus, nuclear matrix, polysome, proteasome core complex, alpha-subunit complex, cytoplasmic mRNA processing body, cytosol, extracellular vesicular exosome, nucleoplasm, myofibril"
"466";"P60953";"P60953-2";"P60953-2";"CDC42_HUMAN";"Cell division control protein 42 homolog";"CDC42";2;3;0,000834702879801249;2;1;2;1;NA;NA;"cytosol, Golgi membrane, apical part of cell, neuronal cell body, plasma membrane, midbody, membrane, filopodium, spindle midzone, secretory granule, neuron projection, cytoplasm, extracellular vesicular exosome, microtubule organizing center, mitotic spindle"
"467";"P61026";"P61026";"P61026";"RAB10_HUMAN";"Ras-related protein Rab-10";"RAB10";1;1;0,000398570625105096;1;NA;1;NA;0,000938287594336733;NA;"recycling endosome, insulin-responsive compartment, extracellular vesicular exosome, recycling endosome membrane, phagocytic vesicle membrane, endoplasmic reticulum tubular network, Golgi apparatus, primary cilium, endoplasmic reticulum membrane, cytoplasmic vesicle membrane, endosome, trans-Golgi network"
"468";"P61088";"P61088,Q5JXB2";"P61088,Q5JXB2";"UBE2N_HUMAN, UE2NL_HUMAN";"Putative ubiquitin-conjugating enzyme E2 N-like, Ubiquitin-conjugating enzyme E2 N";"UBE2N, UBE2NL";1;1;0,000174238524636108;NA;1;NA;1;NA;0,000449315769699909;"UBC13-UEV1A complex, ubiquitin ligase complex, extracellular vesicular exosome, nucleus, UBC13-MMS2 complex, cytosol, cytoplasm"
"469";"P61106";"P61106";"P61106";"RAB14_HUMAN";"Ras-related protein Rab-14";"RAB14";4;6;0,00148305348876315;3;3;3;3;0,0017456513383009;0,00191220432221124;"lysosomal membrane, nuclear outer membrane-endoplasmic reticulum membrane network, lysosome, plasma membrane, trans-Golgi network transport vesicle, phagocytic vesicle, perinuclear region of cytoplasm, phagocytic vesicle membrane, Golgi stack, cytosol, cytoplasmic vesicle membrane, Golgi membrane, recycling endosome, late endosome, rough endoplasmic reticulum, extracellular vesicular exosome, intracellular membrane-bounded organelle, early endosome membrane, early endosome, intracellular"
"470";"P61158";"P61158";"P61158";"ARP3_HUMAN";"Actin-related protein 3";"ACTR3";8;10;0,00127135765583763;7;3;7;3;0,00209506001925267;0,000983550070036881;"hemidesmosome, Arp2/3 protein complex, cytosol, podosome, actin cytoskeleton, lamellipodium, extracellular vesicular exosome, excitatory synapse, Golgi membrane"
"471";"P61160";"P61160";"P61160";"ARP2_HUMAN";"Actin-related protein 2";"ACTR2";6;6;0,000809280457066185;2;4;2;4;0,000635050825270209;0,00139128233257332;"cell projection, cytosol, actin cytoskeleton, extracellular vesicular exosome, actin cap, Arp2/3 protein complex"
"472";"P61221";"P61221";"P61221";"ABCE1_HUMAN";"ATP-binding cassette sub-family E member 1";"ABCE1";8;10;0,000887191152153804;5;5;5;5;0,00104428224188841;0,00114391744372681;"cytoplasm, mitochondrion"
"473";"P61224";"P61224,P62834";"P61224,P62834";"RAP1A_HUMAN, RAP1B_HUMAN";"Ras-related protein Rap-1A, Ras-related protein Rap-1b";"RAP1A, RAP1B";4;6;0,000866457880663253;3;3;3;3;0,00101987781993123;0,00111718459042233;"cytosol, cell-cell junction, extracellular vesicular exosome, lipid particle, plasma membrane, intracellular, membrane"
"474";"P61247";"P61247";"P61247";"RS3A_HUMAN";"40S ribosomal protein S3a";"RPS3A";13;27;0,00543505397870586;12;11;15;12;0,00710823935103586;0,00622915044356691;"nucleolus, extracellular vesicular exosome, ribonucleoprotein complex, cytoplasm, cytosol, cytosolic small ribosomal subunit, nucleus"
"475";"P61254";"P61254";"P61254";"RL26_HUMAN";"60S ribosomal protein L26";"RPL26";4;10;0,00366501724234571;4;4;6;4;0,00517675914116818;0,00378044992437164;"cytosol, cytosolic large ribosomal subunit, extracellular vesicular exosome"
"476";"P61313";"P61313";"P61313";"RL15_HUMAN";"60S ribosomal protein L15";"RPL15";6;12;0,00312604411847134;6;5;6;6;0,00367955919347739;0,00403062675760212;"cytosolic large ribosomal subunit, ribosome, cytosol"
"477";"P61353";"P61353";"P61353";"RL27_HUMAN";"60S ribosomal protein L27";"RPL27";5;9;0,00351679963328026;4;4;4;5;0,00367955919347739;0,00503828344700265;"cytosol, ribosome, extracellular vesicular exosome, cytosolic large ribosomal subunit, ribonucleoprotein complex"
"478";"P61513";"P61513";"P61513";"RL37A_HUMAN";"60S ribosomal protein L37a";"RPL37A";2;4;0,00231055434843534;2;1;2;2;0,00271967418648329;0,00297915890779287;"cytosolic large ribosomal subunit, extracellular vesicular exosome, cytosol"
"479";"P61604";"P61604";"P61604";"CH10_HUMAN";"10 kDa heat shock protein, mitochondrial";"HSPE1";8;21;0,0109411544146497;7;6;12;9;0,0147182367739095;0,0120918802728064;"extracellular vesicular exosome, mitochondrial matrix, mitochondrion"
"480";"P61769";"P61769";"P61769";"B2MG_HUMAN";"Beta-2-microglobulin";"B2M";7;19;0,00848497689299365;6;7;9;10;0,00946172364037042;0,0115160764502918;"cytoplasm, extracellular space, ER to Golgi transport vesicle membrane, external side of plasma membrane, Golgi apparatus, extracellular vesicular exosome, phagocytic vesicle membrane, plasma membrane, early endosome membrane, MHC class I protein complex, early endosome lumen, Golgi membrane, extracellular region, endoplasmic reticulum lumen"
"481";"P61978";"P61978-1,P61978-2,P61978-3";"P61978-1,P61978-2,P61978-3";"HNRPK_HUMAN";"Heterogeneous nuclear ribonucleoprotein K";"HNRNPK";13;24;0,000918233261581216;10;9;13;11;NA;NA;"nucleoplasm, cytoplasm, cell projection, podosome, nuclear chromatin, extracellular vesicular exosome, catalytic step 2 spliceosome, nucleus, cell junction"
"482";"P61981";"P61981";"P61981";"1433G_HUMAN";"14-3-3 protein gamma";"YWHAG";2;3;0,000748650927310221;1;2;1;2;0,000666889068399478;0,00118890667806656;"extracellular vesicular exosome, cytoplasmic vesicle membrane, cytosol"
"483";"P62081";"P62081";"P62081";"RS7_HUMAN";"40S ribosomal protein S7";"RPS7";9;17;0,0046568389187537;8;7;9;8;0,00580384078971175;0,0056511880312772;"ribosome, ribonucleoprotein complex, nucleolus, cytosol, cytosolic small ribosomal subunit, small-subunit processome, nucleus, microtubule organizing center, cytoplasm, 90S preribosome"
"484";"P62158";"P62158";"P62158";"CALM_HUMAN";"Calmodulin";"CALM2,CALM1,CALM3";2;6;0,00213997651063139;2;2;3;3;0,00251889287070264;0,00275922100184843;"cytoplasm, extracellular vesicular exosome, extracellular region, spindle microtubule, spindle pole, growth cone, sarcomere, nucleoplasm, centrosome, plasma membrane, cytosol"
