"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5832.1.id.csv";"peptide.count.P5832.2.id.csv";"spectra.count.P5832.1.id.csv";"spectra.count.P5832.2.id.csv";"dNSAF.P5832.1.id.csv";"dNSAF.P5832.2.id.csv";"Go.Cc";"norm.sc"
"640";640;"Q15393";"Q15393-1,Q15393-3";"Q15393-1,Q15393-3";"SF3B3_HUMAN";"Splicing factor 3B subunit 3";"SF3B3";5;5;0,000109167522625335;NA;5;NA;5;NA;NA;"catalytic step 2 spliceosome, U12-type spliceosomal complex, small nuclear ribonucleoprotein complex, nucleoplasm, spliceosomal complex";0,00076010945576163
"641";641;"Q15424";"Q15424";"Q15424";"SAFB1_HUMAN";"Scaffold attachment factor B1";"SAFB";4;5;0,000290397541060179;2;3;2;3;0,00027345357940597;0,000449315769699909;"nucleus";0,00076010945576163
"642";642;"Q15427";"Q15427";"Q15427";"SF3B4_HUMAN";"Splicing factor 3B subunit 4";"SF3B4";1;2;0,000250673349122702;1;1;1;1;0,00029505899192979;0,000323210636222812;"spliceosomal complex, U12-type spliceosomal complex, nucleoplasm";0,000304043782304652
"643";643;"Q15459";"Q15459";"Q15459";"SF3A1_HUMAN";"Splicing factor 3A subunit 1";"SF3A1";3;3;0,000201044451503201;NA;3;NA;3;NA;0,000518441272730664;"nucleoplasm, catalytic step 2 spliceosome, U2-type spliceosomal complex, spliceosomal complex, nucleus";0,000456065673456978
"644";644;"Q15637";"Q15637-1,Q15637-2,Q15637-3,Q15637-4,Q15637-5,Q15637-6";"Q15637-1,Q15637-2,Q15637-3,Q15637-4,Q15637-5,Q15637-6";"SF01_HUMAN";"Splicing factor 1";"SF1";1;1;1,38609154966126e-05;NA;1;NA;1;NA;NA;"ribosome, spliceosomal complex, nucleus";0,000152021891152326
"645";645;"Q15717";"Q15717";"Q15717";"ELAV1_HUMAN";"ELAV-like protein 1";"ELAVL1";2;2;0,000326029141190263;NA;2;NA;2;NA;0,000840744231647068;"nucleoplasm, cytoplasm, nucleus, cytosol";0,000304043782304652
"648";648;"Q16576";"Q16576-1,Q16576-2";"Q16576-1,Q16576-2";"RBBP7_HUMAN";"Histone-binding protein RBBP7";"RBBP7";1;2;0,000375125294216561;1;1;1;1;NA;NA;"nucleoplasm, ESC/E(Z) complex, NuRD complex";0,000304043782304652
"649";649;"Q16629";"Q16629-1";"Q16629-1";"SRSF7_HUMAN";"Serine/arginine-rich splicing factor 7";"SRSF7";5;8;0,00194870282709902;3;5;3;5;NA;NA;"nucleoplasm, nucleus, cytoplasm";0,00121617512921861
"650";650;"Q16630";"Q16630-1,Q16630-2,Q16630-3";"Q16630-1,Q16630-2,Q16630-3";"CPSF6_HUMAN";"Cleavage and polyadenylation specificity factor subunit 6";"CPSF6";2;2;6,42985481113283e-05;1;1;1;1;NA;NA;"nucleus, ribonucleoprotein complex, paraspeckles, mRNA cleavage factor complex";0,000304043782304652
"651";651;"Q16698";"Q16698";"Q16698";"DECR_HUMAN";"2,4-dienoyl-CoA reductase, mitochondrial";"DECR1";2;2;0,00031727014933739;2;NA;2;NA;0,000746895597481977;NA;"mitochondrial matrix, nucleus, mitochondrion, cytoplasm";0,000304043782304652
"653";653;"Q16836";"Q16836-1,Q16836-2";"Q16836-1,Q16836-2";"HCDH_HUMAN";"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial";"HADH";8;16;0,00135395541436975;8;5;9;7;NA;NA;"cytoplasm, mitochondrion, nucleus, mitochondrial matrix";0,00243235025843721
"655";655;"Q1KMD3";"Q1KMD3";"Q1KMD3";"HNRL2_HUMAN";"Heterogeneous nuclear ribonucleoprotein U-like protein 2";"HNRNPUL2";5;8;0,000569132530270552;5;3;5;3;0,000837382948984144;0,000550366705857318;"nucleus";0,00121617512921861
"661";661;"Q52LJ0";"Q52LJ0";"Q52LJ0";"FA98B_HUMAN";"Protein FAM98B";"FAM98B";1;1;0,0001610386364061;1;NA;1;NA;0,000379106098721912;NA;"tRNA-splicing ligase complex";0,000152021891152326
"663";663;"Q5BJF6";"Q5BJF6-1,Q5BJF6-2,Q5BJF6-3,Q5BJF6-4,Q5BJF6-5,Q5BJF6-6,Q5BJF6-7,Q5BJF6-8,Q5BJF6-9";"Q5BJF6-1,Q5BJF6-2,Q5BJF6-3,Q5BJF6-4,Q5BJF6-5,Q5BJF6-6,Q5BJF6-7,Q5BJF6-8,Q5BJF6-9";"ODFP2_HUMAN";"Outer dense fiber protein 2";"ODF2";2;2;1,42454764814402e-05;2;NA;2;NA;NA;NA;"microtubule, spindle pole, centriole, centrosome, cytosol, cilium";0,000304043782304652
"664";664;"Q5JR59";"Q5JR59-2";"Q5JR59-2";"MTUS2_HUMAN";"Microtubule-associated tumor suppressor candidate 2";"MTUS2";1;1;3,88186632680883e-05;1;NA;1;NA;NA;NA;"cytoplasm, microtubule";0,000152021891152326
"665";665;"Q5T4T6";"Q5T4T6-1";"Q5T4T6-1";"SYC2L_HUMAN";"Synaptonemal complex protein 2-like";"SYCP2L";1;1;6,54467364704592e-05;NA;1;NA;1;NA;NA;"nucleus";0,000152021891152326
"668";668;"Q6P2Q9";"Q6P2Q9";"Q6P2Q9";"PRP8_HUMAN";"Pre-mRNA-processing-splicing factor 8";"PRPF8";5;5;0,000113796038573903;3;2;3;2;0,000160734491535201;0,000117380136838092;"nucleoplasm, catalytic step 2 spliceosome, nuclear speck, U5 snRNP";0,00076010945576163
"669";669;"Q6PKG0";"Q6PKG0-1,Q6PKG0-3";"Q6PKG0-1,Q6PKG0-3";"LARP1_HUMAN";"La-related protein 1";"LARP1";6;8;0,000193951642386908;6;2;6;2;NA;NA;"nucleus, cytoplasm";0,00121617512921861
"675";675;"Q71UM5";"Q71UM5";"Q71UM5";"RS27L_HUMAN";"40S ribosomal protein S27-like";"RPS27L";1;1;0,000948977678821658;1;NA;1;NA;0,00223401808175413;NA;"ribosome, nucleus";0,000152021891152326
"677";677;"Q7L1Q6";"Q7L1Q6-1,Q7L1Q6-2,Q7L1Q6-3,Q7L1Q6-4";"Q7L1Q6-1,Q7L1Q6-2,Q7L1Q6-3,Q7L1Q6-4";"BZW1_HUMAN";"Basic leucine zipper and W2 domain-containing protein 1";"BZW1";3;5;0,000158540423669489;2;3;2;3;NA;NA;"cytoplasm";0,00076010945576163
"678";678;"Q7L2H7";"Q7L2H7";"Q7L2H7";"EIF3M_HUMAN";"Eukaryotic translation initiation factor 3 subunit M";"EIF3M";3;6;0,000852557486855821;3;2;4;2;0,00133802152490087;0,000732841228654931;"eukaryotic translation initiation factor 3 complex, eukaryotic 48S preinitiation complex, eukaryotic 43S preinitiation complex";0,000912131346913956
"681";681;"Q7Z3Z0";"Q7Z3Z0";"Q7Z3Z0";"K1C25_HUMAN";"Keratin, type I cytoskeletal 25";"KRT25";1;1;0,000124478513546336;1;0;1;0;0,00029124976473239;NA;"cytoplasm, intermediate filament";0,000152021891152326
"688";688;"Q8N163";"Q8N163-1";"Q8N163-1";"K1967_HUMAN";"DBIRD complex subunit KIAA1967";"KIAA1967";7;12;0,000690913326292691;6;5;6;6;NA;NA;"nuclear chromatin, cytoplasm, mitochondrial matrix, nucleus, DBIRD complex";0,00182426269382791
"689";689;"Q8N183";"Q8N183";"Q8N183";"MIMIT_HUMAN";"Mimitin, mitochondrial";"NDUFAF2";1;1;0,000314454142094751;1;NA;1;NA;0,000740266346616752;NA;"mitochondrion";0,000152021891152326
"692";692;"Q8N3K9";"Q8N3K9";"Q8N3K9";"CMYA5_HUMAN";"Cardiomyopathy-associated protein 5";"CMYA5";2;2;2,61207913561135e-05;2;NA;2;NA;6,14917732013916e-05;NA;"perinuclear region of cytoplasm, costamere, M band";0,000304043782304652
"695";695;"Q8NBX0";"Q8NBX0";"Q8NBX0";"SCPDL_HUMAN";"Saccharopine dehydrogenase-like oxidoreductase";"SCCPDH";1;1;0,000123875874158538;NA;1;NA;1;NA;0,000319443612490611;"lipid particle, mitochondrion, midbody";0,000152021891152326
"699";699;"Q8TEX9";"Q8TEX9-1,Q8TEX9-2";"Q8TEX9-1,Q8TEX9-2";"IPO4_HUMAN";"Importin-4";"IPO4";1;1;2,45803654088866e-05;1;NA;1;NA;NA;NA;"cytoplasm, nucleus";0,000152021891152326
"703";703;"Q92522";"Q92522";"Q92522";"H1X_HUMAN";"Histone H1x";"H1FX";3;4;0,00099798591575611;2;2;2;2;0,00117469495378621;0,0012867728615819;"nucleosome, nucleus, nucleolus";0,000608087564609304
"708";708;"Q92804";"Q92804-1,Q92804-2";"Q92804-1,Q92804-2";"RBP56_HUMAN";"TATA-binding protein-associated factor 2N";"TAF15";1;1;6,28377111652179e-05;1;0;1;0;NA;NA;"nucleus, cytoplasm";0,000152021891152326
"710";710;"Q92841";"Q92841-1,Q92841-3,Q92841-4";"Q92841-1,Q92841-3,Q92841-4";"DDX17_HUMAN";"Probable ATP-dependent RNA helicase DDX17";"DDX17";8;14;0,00059533487670019;6;7;7;7;NA;NA;"nucleolus, nucleus";0,00212830647613256
"712";712;"Q92945";"Q92945";"Q92945";"FUBP2_HUMAN";"Far upstream element-binding protein 2";"KHSRP";5;7;0,000523205696340492;3;4;3;4;0,000527869251384941;0,000770977832677761;"nucleoplasm, cytosol, cytoplasmic stress granule, nucleus";0,00106415323806628
"713";713;"Q92973";"Q92973-1,Q92973-2,Q92973-3";"Q92973-1,Q92973-2,Q92973-3";"TNPO1_HUMAN";"Transportin-1";"TNPO1";2;3;5,91790089242905e-05;1;2;1;2;NA;NA;"cytosol, cytoplasm, nucleus";0,000456065673456978
"718";718;"Q969Q0";"Q969Q0";"Q969Q0";"RL36L_HUMAN";"60S ribosomal protein L36a-like";"RPL36AL";2;3;0,00240646415157794;2;1;2;1;0,00393411989239721;0,00193926381733687;"ribosome";0,000456065673456978
"720";720;"Q96AB3";"Q96AB3-1";"Q96AB3-1";"ISOC2_HUMAN";"Isochorismatase domain-containing protein 2, mitochondrial";"ISOC2";1;1;0,000259232926897624;1;NA;1;NA;NA;NA;"mitochondrion, nucleus, cytoplasm";0,000152021891152326
"722";722;"Q96DI7";"Q96DI7";"Q96DI7";"SNR40_HUMAN";"U5 small nuclear ribonucleoprotein 40 kDa protein";"SNRNP40";1;1;0,000148859243736731;1;NA;1;NA;0,000350434208902608;NA;"nucleoplasm, small nucleolar ribonucleoprotein complex, U5 snRNP, cytoplasm, nucleus, catalytic step 2 spliceosome";0,000152021891152326
"724";724;"Q96PK6";"Q96PK6-1,Q96PK6-2,Q96PK6-3";"Q96PK6-1,Q96PK6-2,Q96PK6-3";"RBM14_HUMAN";"RNA-binding protein 14";"RBM14";1;1;2,64786995585515e-05;NA;1;NA;1;NA;NA;"transcription factor complex, nucleus, mediator complex, ribonucleoprotein complex";0,000152021891152326
"727";727;"Q99567";"Q99567";"Q99567";"NUP88_HUMAN";"Nuclear pore complex protein Nup88";"NUP88";1;1;7,17176113549431e-05;1;NA;1;NA;0,000168832675544172;NA;"cytosol, nucleus, nuclear pore";0,000152021891152326
"728";728;"Q99613";"Q99613";"Q99613";"EIF3C_HUMAN";"Eukaryotic translation initiation factor 3 subunit C";"EIF3C,EIF3CL";9;12;0,000698480832604769;5;7;5;7;0,0006851315037143;0,00105070007481852;"eukaryotic translation initiation factor 3 complex, cytosol, eukaryotic 48S preinitiation complex, eukaryotic 43S preinitiation complex";0,00182426269382791
"732";732;"Q99729";"Q99729-2,Q99729-3";"Q99729-2,Q99729-3";"ROAA_HUMAN";"Heterogeneous nuclear ribonucleoprotein A/B";"HNRNPAB";5;10;0,00103573750913207;4;5;5;5;NA;NA;"nucleus, cytoplasm, ribonucleoprotein complex";0,00152021891152326
"733";733;"Q99733";"Q99733";"Q99733";"NP1L4_HUMAN";"Nucleosome assembly protein 1-like 4";"NAP1L4";2;3;0,000531427500140128;1;2;1;2;0,000444817822500377;0,000877064382454221;"cytoplasm, nucleus";0,000456065673456978
"734";734;"Q99798";"Q99798";"Q99798";"ACON_HUMAN";"Aconitate hydratase, mitochondrial";"ACO2";5;9;0,000613185577084764;3;5;3;6;0,000481173125300889;0,00105416392121902;"mitochondrial matrix, nucleus, mitochondrion";0,00136819702037093
"737";737;"Q99873";"Q99873-1,Q99873-2,Q99873-3";"Q99873-1,Q99873-2,Q99873-3";"ANM1_HUMAN";"Protein arginine N-methyltransferase 1";"PRMT1";2;3;0,000147209833833831;1;2;1;2;NA;NA;"cytoplasm, nucleoplasm, nucleus, cytosol";0,000456065673456978
"739";739;"Q9BQA1";"Q9BQA1";"Q9BQA1";"MEP50_HUMAN";"Methylosome protein 50";"WDR77";1;1;0,00015538815793571;NA;1;NA;1;NA;0,0004007055840891;"nucleus, cytosol, Golgi apparatus, cytoplasm, methylosome";0,000152021891152326
"740";740;"Q9BQE3";"Q9BQE3";"Q9BQE3";"TBA1C_HUMAN";"Tubulin alpha-1C chain";"TUBA1C";1;1;0,0024855183748202;0;1;0;1;NA;0,00498517013969201;"microtubule, cytoplasmic microtubule";0,000152021891152326
"745";745;"Q9BUJ2";"Q9BUJ2-1,Q9BUJ2-2,Q9BUJ2-4";"Q9BUJ2-1,Q9BUJ2-2,Q9BUJ2-4";"HNRL1_HUMAN";"Heterogeneous nuclear ribonucleoprotein U-like protein 1";"HNRNPUL1";6;7;0,000144859521066234;3;4;3;4;NA;NA;"nucleus, ribonucleoprotein complex, nucleoplasm";0,00106415323806628
"748";748;"Q9BVA1";"Q9BVA1";"Q9BVA1";"TBB2B_HUMAN";"Tubulin beta-2B chain";"TUBB2B";1;1;0,000457198587364442;1;0;1;0;0,00102413413186032;0;"microtubule, cytoplasm";0,000152021891152326
"752";752;"Q9H0D6";"Q9H0D6-1,Q9H0D6-2";"Q9H0D6-1,Q9H0D6-2";"XRN2_HUMAN";"5'-3' exoribonuclease 2";"XRN2";2;3;8,39096052852834e-05;2;1;2;1;NA;NA;"aggresome, nucleolus, nucleus";0,000456065673456978
"758";758;"Q9NPJ3";"Q9NPJ3";"Q9NPJ3";"ACO13_HUMAN";"Acyl-coenzyme A thioesterase 13";"ACOT13";2;3;0,00113877321458599;2;1;2;1;0,0017872144654033;0,000978866498274801;"mitochondrion";0,000456065673456978
"761";761;"Q9NR30";"Q9NR30-1,Q9NR30-2";"Q9NR30-1,Q9NR30-2";"DDX21_HUMAN";"Nucleolar RNA helicase 2";"DDX21";6;10;0,000339353448365344;6;4;6;4;NA;NA;"nucleolus, nucleus";0,00152021891152326
"762";762;"Q9NSD9";"Q9NSD9";"Q9NSD9";"SYFB_HUMAN";"Phenylalanine--tRNA ligase beta subunit";"FARSB";1;1;9,02253820271865e-05;NA;1;NA;1;NA;0,000232667758503348;"cytoplasm, cytosol";0,000152021891152326
"764";764;"Q9NUJ1";"Q9NUJ1";"Q9NUJ1";"ABHDA_HUMAN";"Mycophenolic acid acyl-glucuronide esterase, mitochondrial";"ABHD10";1;1;0,000173669117692852;NA;1;NA;1;NA;0,000447847417511347;"cytosol, mitochondrion";0,000152021891152326
"767";767;"Q9NX58";"Q9NX58";"Q9NX58";"LYAR_HUMAN";"Cell growth-regulating nucleolar protein";"LYAR";3;3;0,000420655013303532;2;1;2;1;0,000660184762945811;0,000361586569283568;"nucleolus, nucleus";0,000456065673456978
"768";768;"Q9NY65";"Q9NY65-1,Q9NY65-2";"Q9NY65-1,Q9NY65-2";"TBA8_HUMAN";"Tubulin alpha-8 chain";"TUBA8";0;0;0;0;0;0;0;NA;NA;"microtubule, cytoplasm";0
"769";769;"Q9NYF8";"Q9NYF8-1,Q9NYF8-2,Q9NYF8-3";"Q9NYF8-1,Q9NYF8-2,Q9NYF8-3";"BCLF1_HUMAN";"Bcl-2-associated transcription factor 1";"BCLAF1";5;5;9,62730978514725e-05;4;1;4;1;NA;NA;"nucleus, nucleolus, cytoplasm";0,00076010945576163
"771";771;"Q9NZL6";"Q9NZL6-1,Q9NZL6-2";"Q9NZL6-1,Q9NZL6-2";"RGL1_HUMAN";"Ral guanine nucleotide dissociation stimulator-like 1";"RGL1";2;2;6,91962890807459e-05;NA;2;NA;2;NA;NA;"cytosol";0,000304043782304652
"773";773;"Q9P258";"Q9P258";"Q9P258";"RCC2_HUMAN";"Protein RCC2";"RCC2";15;29;0,00295237500077849;12;12;14;15;0,00335530685075716;0,00393796867122046;"midbody, cytosol, nucleolus, chromosome, centromeric core region, mitotic spindle midzone, microtubule";0,00440863484341745
"776";776;"Q9UBQ5";"Q9UBQ5";"Q9UBQ5";"EIF3K_HUMAN";"Eukaryotic translation initiation factor 3 subunit K";"EIF3K";2;2;0,000487548165266173;1;1;1;1;0,000573876204487299;0,000628629861277395;"eukaryotic 43S preinitiation complex, nucleus, eukaryotic 48S preinitiation complex, eukaryotic translation initiation factor 3 complex, cytosol";0,000304043782304652
"778";778;"Q9UHX1";"Q9UHX1-1,Q9UHX1-2,Q9UHX1-3,Q9UHX1-4,Q9UHX1-5,Q9UHX1-6";"Q9UHX1-1,Q9UHX1-2,Q9UHX1-3,Q9UHX1-4,Q9UHX1-5,Q9UHX1-6";"PUF60_HUMAN";"Poly(U)-binding-splicing factor PUF60";"PUF60";1;1;1,58445885551618e-05;NA;1;NA;1;NA;NA;"ribonucleoprotein complex, nucleus";0,000152021891152326
"779";779;"Q9UI30";"Q9UI30";"Q9UI30";"TR112_HUMAN";"tRNA methyltransferase 112 homolog";"TRMT112";1;1;0,000425142000112103;1;NA;1;NA;0,00100084010062585;NA;"protein complex";0,000152021891152326
"781";781;"Q9UII4";"Q9UII4";"Q9UII4";"HERC5_HUMAN";"E3 ISG15--protein ligase HERC5";"HERC5";2;2;0,000103794433621119;2;NA;2;NA;0,000244345727691858;NA;"cytosol, cytoplasm, nucleus, perinuclear region of cytoplasm";0,000304043782304652
"784";784;"Q9UKM9";"Q9UKM9-1,Q9UKM9-2";"Q9UKM9-1,Q9UKM9-2";"RALY_HUMAN";"RNA-binding protein Raly";"RALY";5;8;0,000868345588464262;4;4;4;4;NA;NA;"catalytic step 2 spliceosome, nucleus";0,00121617512921861
"788";788;"Q9UMS4";"Q9UMS4";"Q9UMS4";"PRP19_HUMAN";"Pre-mRNA-processing factor 19";"PRPF19";2;3;0,000316325892940553;2;1;2;1;0,000496448462612028;0,000271907360631889;"cytoplasm, ubiquitin ligase complex, Prp19 complex, spindle, nucleus, catalytic step 2 spliceosome, nuclear speck, lipid particle";0,000456065673456978
"789";789;"Q9UNM6";"Q9UNM6-1,Q9UNM6-2";"Q9UNM6-1,Q9UNM6-2";"PSD13_HUMAN";"26S proteasome non-ATPase regulatory subunit 13";"PSMD13";1;1;7,0668550550549e-05;1;NA;1;NA;NA;NA;"nucleoplasm, cytosol, proteasome regulatory particle, proteasome complex, proteasome accessory complex";0,000152021891152326
"791";791;"Q9UQ35";"Q9UQ35-1";"Q9UQ35-1";"SRRM2_HUMAN";"Serine/arginine repetitive matrix protein 2";"SRRM2";5;6;0,000115863553809621;4;2;4;2;NA;NA;"nucleus, Cajal body, catalytic step 2 spliceosome, nuclear speck";0,000912131346913956
"793";793;"Q9Y224";"Q9Y224";"Q9Y224";"CN166_HUMAN";"UPF0568 protein C14orf166";"C14orf166";1;1;0,000217798155795135;1;NA;1;NA;0,000512725461386193;NA;"microtubule organizing center, nucleus, perinuclear region of cytoplasm, actin cytoskeleton, cytoplasm, tRNA-splicing ligase complex";0,000152021891152326
"795";795;"Q9Y262";"Q9Y262";"Q9Y262";"EIF3L_HUMAN";"Eukaryotic translation initiation factor 3 subunit L";"EIF3L";4;7;0,000659573138471791;4;2;4;3;0,000887269592753412;0,000728943137013149;"nucleoplasm, eukaryotic 48S preinitiation complex, fibrillar center, eukaryotic translation initiation factor 3 complex, eukaryotic 43S preinitiation complex";0,00106415323806628
"797";797;"Q9Y285";"Q9Y285";"Q9Y285";"SYFA_HUMAN";"Phenylalanine--tRNA ligase alpha subunit";"FARSA";4;6;0,000627670275756057;3;3;3;3;0,000738809129399003;0,000809299073376804;"cytosol, cytoplasm";0,000912131346913956
"799";799;"Q9Y2W1";"Q9Y2W1";"Q9Y2W1";"TR150_HUMAN";"Thyroid hormone receptor-associated protein 3";"THRAP3";8;11;0,000612115445187583;6;4;7;4;0,000917000092196459;0,000573995014695171;"mediator complex, nucleus";0,00167224080267559
"800";800;"Q9Y2X3";"Q9Y2X3";"Q9Y2X3";"NOP58_HUMAN";"Nucleolar protein 58";"NOP58";6;8;0,00080367107771664;3;5;3;5;0,000709480222560857;0,00129528648164907;"box C/D snoRNP complex, nucleolus, cytoplasm, small nucleolar ribonucleoprotein complex, Cajal body, pre-snoRNP complex, nucleus";0,00121617512921861
"801";801;"Q9Y383";"Q9Y383-1,Q9Y383-2";"Q9Y383-1,Q9Y383-2";"LC7L2_HUMAN";"Putative RNA-binding protein Luc7-like 2";"LUC7L2";8;13;0,000881193558905825;8;5;8;5;NA;NA;"nuclear speck, U1 snRNP";0,00197628458498024
"802";802;"Q9Y3E5";"Q9Y3E5";"Q9Y3E5";"PTH2_HUMAN";"Peptidyl-tRNA hydrolase 2, mitochondrial";"PTRH2";1;1;0,000296886871586664;1;NA;1;NA;0,000698910684794587;NA;"mitochondrion, cytosol";0,000152021891152326
"803";803;"Q9Y3I0";"Q9Y3I0";"Q9Y3I0";"RTCB_HUMAN";"tRNA-splicing ligase RtcB homolog";"C22orf28";3;3;0,00031569950503374;NA;3;NA;3;NA;0,000814106790644389;"cytoplasm, tRNA-splicing ligase complex";0,000456065673456978
"804";804;"Q9Y4X5";"Q9Y4X5";"Q9Y4X5";"ARI1_HUMAN";"E3 ubiquitin-protein ligase ARIH1";"ARIH1";1;1;9,54088869192331e-05;NA;1;NA;1;NA;0,000246034667429932;"cytoplasm, cytosol, ubiquitin ligase complex";0,000152021891152326
"805";805;"Q9Y5B9";"Q9Y5B9";"Q9Y5B9";"SP16H_HUMAN";"FACT complex subunit SPT16";"SUPT16H";3;4;0,000203028653348664;3;NA;4;NA;0,000477956113001838;NA;"chromosome, nucleus, nucleoplasm";0,000608087564609304
"809";809;"Q9Y6H1";"Q9Y6H1";"Q9Y6H1";"CHCH2_HUMAN";"Coiled-coil-helix-coiled-coil-helix domain-containing protein 2, mitochondrial";"CHCHD2";3;4;0,00140775496725862;2;2;2;2;0,00165702003414876;0,00181511668554268;"mitochondrion";0,000608087564609304
