"";"accession";"name";"go_name"
"459";"Q8NC51";"PAIRB_HUMAN";"P:regulation of apoptotic process, C:nucleus, C:extracellular vesicular exosome, P:regulation of mRNA stability, C:cytoplasm, C:perinuclear region of cytoplasm, C:plasma membrane, F:mRNA 3'-UTR binding"
"460";"P09874";"PARP1_HUMAN";"F:NAD+ ADP-ribosyltransferase activity, P:negative regulation of transcription from RNA polymerase II promoter, F:zinc ion binding, P:cellular response to insulin stimulus, P:macrophage differentiation, P:DNA damage response, detection of DNA damage, P:positive regulation of transcription from RNA polymerase II promoter, P:base-excision repair, P:positive regulation of transcription regulatory region DNA binding, P:signal transduction involved in regulation of gene expression, P:protein poly-ADP-ribosylation, P:transforming growth factor beta receptor signaling pathway, C:nuclear envelope, P:double-strand break repair, C:transcription factor complex, P:telomere maintenance, P:regulation of growth rate, C:nucleoplasm, P:protein autoprocessing, F:NAD binding, F:DNA binding, P:transcription initiation from RNA polymerase II promoter, C:nucleolus, P:positive regulation of SMAD protein import into nucleus"
"461";"Q8NF37";"PCAT1_HUMAN";"F:1-alkylglycerophosphocholine O-acetyltransferase activity, P:surfactant homeostasis, F:1-acylglycerophosphocholine O-acyltransferase activity, P:triglyceride biosynthetic process, P:phosphatidylglycerol acyl-chain remodeling, F:calcium ion binding, C:endoplasmic reticulum membrane, F:1-alkylglycerophosphocholine O-acyltransferase activity, P:positive regulation of protein catabolic process, P:negative regulation of phosphatidylcholine biosynthetic process, C:lipid particle, C:integral component of membrane, F:1-alkenylglycerophosphocholine O-acyltransferase activity, P:phosphatidic acid biosynthetic process, C:Golgi membrane, C:Golgi apparatus, P:retina development in camera-type eye, P:phosphatidylcholine acyl-chain remodeling"
"462";"Q15365";"PCBP1_HUMAN";"F:RNA binding, C:nucleoplasm, C:cytoplasm, C:extracellular vesicular exosome, C:ribonucleoprotein complex, F:single-stranded DNA binding, P:mRNA splicing, via spliceosome"
"463";"Q15366";"PCBP2_HUMAN";"F:DNA binding, P:negative regulation of type I interferon production, P:innate immune response, C:ribonucleoprotein complex, F:RNA binding, C:nucleoplasm, P:mRNA splicing, via spliceosome, P:proteasome-mediated ubiquitin-dependent protein catabolic process, C:cytosol, P:defense response to virus, P:negative regulation of defense response to virus"
"464";"P05166";"PCCB_HUMAN";"F:propionyl-CoA carboxylase activity, C:mitochondrial matrix, P:short-chain fatty acid catabolic process, P:biotin metabolic process, F:ATP binding, P:fatty acid beta-oxidation, C:cytosol"
"465";"P07237";"PDIA1_HUMAN";"P:regulation of intrinsic apoptotic signaling pathway in response to oxidative stress, P:glycerol ether metabolic process, C:procollagen-proline 4-dioxygenase complex, C:plasma membrane, P:peptidyl-proline hydroxylation to 4-hydroxy-L-proline, P:extracellular matrix organization, C:melanosome, P:response to endoplasmic reticulum stress, F:protein disulfide oxidoreductase activity, C:endoplasmic reticulum-Golgi intermediate compartment, C:endoplasmic reticulum lumen, P:cellular response to hypoxia, P:cell redox homeostasis, F:procollagen-proline 4-dioxygenase activity, P:lipoprotein metabolic process, F:protein disulfide isomerase activity, C:extracellular vesicular exosome"
"466";"P30101";"PDIA3_HUMAN";"P:signal transduction, P:post-translational protein modification, F:phospholipase C activity, C:endoplasmic reticulum lumen, P:glycerol ether metabolic process, F:protein disulfide isomerase activity, P:protein import into nucleus, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, C:cell surface, C:melanosome, P:protein retention in ER lumen, P:positive regulation of extrinsic apoptotic signaling pathway, F:protein disulfide oxidoreductase activity, F:cysteine-type endopeptidase activity, P:protein N-linked glycosylation via asparagine, P:oxidation-reduction process, C:extracellular vesicular exosome, P:cell redox homeostasis"
"467";"Q15084";"PDIA6_HUMAN";"C:melanosome, C:extracellular vesicular exosome, P:cell redox homeostasis, C:endoplasmic reticulum lumen, P:activation of signaling protein activity involved in unfolded protein response, P:oxidation-reduction process, F:protein disulfide isomerase activity, C:endoplasmic reticulum membrane, F:protein disulfide oxidoreductase activity, C:plasma membrane, P:glycerol ether metabolic process, C:endoplasmic reticulum-Golgi intermediate compartment"
"468";"P16284";"PECA1_HUMAN";"C:cell junction, C:extracellular space, P:platelet degranulation, P:platelet activation, C:extracellular vesicular exosome, P:phagocytosis, C:integral component of membrane, P:cell recognition, P:cell adhesion, C:plasma membrane, P:diapedesis, P:signal transduction, P:glomerular endothelium development, C:platelet alpha granule membrane"
"469";"P18669";"PGAM1_HUMAN";"C:cytosol, P:regulation of pentose-phosphate shunt, F:bisphosphoglycerate mutase activity, F:phosphoglycerate mutase activity, P:dephosphorylation, P:regulation of glycolysis, P:glycolysis, P:small molecule metabolic process, C:extracellular vesicular exosome, P:gluconeogenesis, F:bisphosphoglycerate 2-phosphatase activity, P:respiratory burst"
"470";"P00558";"PGK1_HUMAN";"F:phosphoglycerate kinase activity, C:extracellular vesicular exosome, F:ATP binding, C:cytosol, P:epithelial cell differentiation, P:gluconeogenesis, P:small molecule metabolic process, P:glycolysis"
"471";"O00264";"PGRC1_HUMAN";"C:nucleolus, F:steroid binding, P:axon guidance, C:endoplasmic reticulum, C:endoplasmic reticulum membrane, F:heme binding, C:integral component of membrane"
"472";"O15173";"PGRC2_HUMAN";"F:steroid binding, C:integral component of membrane, F:steroid hormone receptor activity, F:heme binding"
"473";"P35232";"PHB_HUMAN";"P:DNA replication, P:negative regulation of cell proliferation, C:mitochondrial inner membrane, P:negative regulation of androgen receptor signaling pathway, P:negative regulation of transcription from RNA polymerase II promoter, P:DNA biosynthetic process, P:negative regulation of cell growth, F:transcription regulatory region DNA binding, C:extracellular vesicular exosome, C:integral component of plasma membrane, P:positive regulation of transcription, DNA-templated, F:sequence-specific DNA binding RNA polymerase II transcription factor activity, P:cellular response to interleukin-6, P:negative regulation of transcription by competitive promoter binding, P:progesterone receptor signaling pathway, C:nucleoplasm, P:histone deacetylation, P:regulation of apoptotic process, P:negative regulation of glucocorticoid receptor signaling pathway"
"474";"Q99623";"PHB2_HUMAN";"P:mammary gland alveolus development, C:protein complex, P:negative regulation of transcription, DNA-templated, P:transcription, DNA-templated, P:regulation of branching involved in mammary gland duct morphogenesis, P:negative regulation of intracellular estrogen receptor signaling pathway, F:estrogen receptor binding, C:mitochondrial inner membrane, P:mammary gland branching involved in thelarche, P:negative regulation of mammary gland epithelial cell proliferation, C:nuclear matrix"
"475";"P22061";"PIMT_HUMAN";"C:endoplasmic reticulum, F:protein-L-isoaspartate (D-aspartate) O-methyltransferase activity, P:protein repair"
"476";"Q04941";"PLP2_HUMAN";"C:integral component of membrane, C:plasma membrane, P:cytokine-mediated signaling pathway, P:chemotaxis, F:ion transmembrane transporter activity, C:endoplasmic reticulum membrane"
"477";"O15162";"PLS1_HUMAN";"P:regulation of mast cell activation, C:nucleolus, P:negative regulation of viral genome replication, P:apoptotic process, C:cytosol, P:platelet activation, F:RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription, C:integral component of plasma membrane, P:positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity, P:regulation of Fc receptor mediated stimulatory signaling pathway, P:defense response to virus, P:positive regulation of innate immune response, P:acute-phase response, F:phospholipid scramblase activity, P:response to interferon-beta, C:Golgi apparatus, F:SH3 domain binding, C:extracellular vesicular exosome, P:phosphatidylserine biosynthetic process, F:calcium ion binding, C:membrane raft, F:DNA binding, C:extracellular matrix"
"478";"O15031";"PLXB2_HUMAN";"C:integral component of plasma membrane, P:regulation of protein phosphorylation, P:positive regulation of axonogenesis, P:regulation of Rho GTPase activity, C:intracellular, F:semaphorin receptor activity, P:neural tube closure, P:neuroblast proliferation, C:extracellular vesicular exosome, P:regulation of neuron migration, P:regulation of cell shape, P:brain development, F:GTPase activator activity, P:positive regulation of GTPase activity"
"479";"O00592";"PODXL_HUMAN";"C:microvillus membrane, C:lamellipodium, P:leukocyte migration, C:filopodium, P:epithelial tube formation, C:cell body, P:cell adhesion, C:ruffle, P:positive regulation of cell-cell adhesion mediated by integrin, C:integral component of plasma membrane, C:apical plasma membrane, P:glomerular visceral epithelial cell development, C:slit diaphragm, C:membrane raft, P:positive regulation of cell migration, C:cytoplasm, P:regulation of microvillus assembly, P:negative regulation of cell-cell adhesion, C:extracellular vesicular exosome, P:cell migration"
"480";"Q6S8J3";"POTEE_HUMAN";"P:retina homeostasis, C:blood microparticle, P:substantia nigra development"
"481";"P36873";"PP1G_HUMAN";"P:transforming growth factor beta receptor signaling pathway, C:dendritic spine, P:glycogen metabolic process, C:cytosol, P:mitotic cell cycle, P:small molecule metabolic process, F:metal ion binding, P:neuron differentiation, P:regulation of nucleocytoplasmic transport, C:MLL5-L complex, C:mitochondrion, C:mitochondrial outer membrane, P:cell division, F:protein serine/threonine phosphatase activity, P:protein dephosphorylation, C:PTW/PP1 phosphatase complex, P:triglyceride catabolic process, C:midbody, C:nucleolus, C:condensed chromosome kinetochore, C:nuclear speck, P:negative regulation of transforming growth factor beta receptor signaling pathway, C:cleavage furrow"
"482";"P62714";"PP2AB_HUMAN";"P:response to hydrogen peroxide, C:cytosol, P:negative regulation of Ras protein signal transduction, P:proteasome-mediated ubiquitin-dependent protein catabolic process, P:response to antibiotic, P:regulation of gene expression, C:chromosome, centromeric region, P:apoptotic mitochondrial changes, P:fibroblast growth factor receptor signaling pathway, F:metal ion binding, P:response to endoplasmic reticulum stress, P:protein dephosphorylation, C:nucleus, C:spindle pole, C:protein phosphatase type 2A complex, F:protein serine/threonine phosphatase activity"
"483";"P62937";"PPIA_HUMAN";"F:peptide binding, P:entry into host cell, F:peptidyl-prolyl cis-trans isomerase activity, P:viral release from host cell, P:lipid particle organization, F:unfolded protein binding, P:platelet degranulation, P:establishment of integrated proviral latency, P:positive regulation of protein secretion, C:cytosol, P:leukocyte migration, P:RNA-dependent DNA replication, C:nucleus, F:virion binding, P:uncoating of virus, P:positive regulation of viral genome replication, P:virion assembly, P:protein folding, P:platelet activation, C:extracellular vesicular exosome"
"484";"P23284";"PPIB_HUMAN";"P:chaperone-mediated protein folding, F:unfolded protein binding, C:endoplasmic reticulum lumen, F:peptide binding, F:peptidyl-prolyl cis-trans isomerase activity, P:protein stabilization, P:extracellular matrix organization, C:extracellular vesicular exosome, F:protein complex binding, C:melanosome, C:macromolecular complex, P:positive regulation of multicellular organism growth, P:bone development"
"485";"O15355";"PPM1G_HUMAN";"P:peptidyl-threonine dephosphorylation, C:cytoplasm, F:metal ion binding, C:nucleus, F:protein serine/threonine phosphatase activity, P:cell cycle arrest"
"486";"O75400";"PR40A_HUMAN";"P:cell cycle, P:regulation of cell shape, C:nuclear speck, C:nuclear matrix, P:cell migration, P:mRNA processing, P:regulation of cytokinesis, P:RNA splicing, P:cell division, P:cytoskeleton organization"
"487";"Q06830";"PRDX1_HUMAN";"C:extracellular space, P:natural killer cell mediated cytotoxicity, P:retina homeostasis, F:thioredoxin peroxidase activity, P:skeletal system development, P:removal of superoxide radicals, P:regulation of stress-activated MAPK cascade, C:nuclear euchromatin, C:melanosome, C:mitochondrial matrix, C:mitochondrion, C:nucleus, C:cytosol, C:extracellular vesicular exosome, C:peroxisomal matrix, P:regulation of NF-kappaB import into nucleus, F:heme binding, C:nucleolus, P:cell proliferation, P:hydrogen peroxide catabolic process, P:erythrocyte homeostasis"
"488";"P32119";"PRDX2_HUMAN";"P:removal of superoxide radicals, C:cytosol, C:cytoplasm, F:thioredoxin peroxidase activity, C:extracellular vesicular exosome, P:negative regulation of neuron apoptotic process, P:negative regulation of apoptotic process, P:hydrogen peroxide catabolic process"
"489";"P30048";"PRDX3_HUMAN";"P:negative regulation of apoptotic process, F:peroxidase activity, P:myeloid cell differentiation, P:negative regulation of kinase activity, P:hydrogen peroxide catabolic process, P:regulation of mitochondrial membrane potential, F:alkyl hydroperoxide reductase activity, C:early endosome, F:peroxiredoxin activity, F:cysteine-type endopeptidase inhibitor activity involved in apoptotic process, P:maternal placenta development, P:mitochondrion organization, P:response to lipopolysaccharide, C:mitochondrion, P:positive regulation of cell proliferation, P:positive regulation of NF-kappaB transcription factor activity"
"490";"Q13162";"PRDX4_HUMAN";"P:I-kappaB phosphorylation, P:reactive oxygen species metabolic process, C:mitochondrion, C:extracellular space, C:extracellular vesicular exosome, F:thioredoxin peroxidase activity, P:negative regulation of male germ cell proliferation, P:male gonad development, P:spermatogenesis"
"491";"P30041";"PRDX6_HUMAN";"C:extracellular space, F:glutathione peroxidase activity, F:antioxidant activity, C:cytosol, P:hydrogen peroxide catabolic process, P:phospholipid catabolic process, P:response to oxidative stress, C:extracellular vesicular exosome, C:cytoplasmic membrane-bounded vesicle, F:phospholipase A2 activity, F:peroxiredoxin activity, C:lysosome"
"492";"P78527";"PRKDC_HUMAN";"F:DNA binding, C:nucleolus, P:heart development, P:innate immune response, P:somitogenesis, P:response to gamma radiation, P:ectopic germ cell programmed cell death, C:nucleoplasm, C:cytosol, P:peptidyl-serine phosphorylation, P:positive regulation of apoptotic process, P:brain development, F:ATP binding, P:double-strand break repair via nonhomologous end joining, P:protein destabilization, P:pro-B cell differentiation, P:B cell lineage commitment, P:cellular response to insulin stimulus, P:T cell differentiation in thymus, C:DNA-dependent protein kinase-DNA ligase 4 complex, P:T cell lineage commitment, P:immunoglobulin V(D)J recombination, P:positive regulation of transcription from RNA polymerase II promoter, P:intrinsic apoptotic signaling pathway in response to DNA damage, P:positive regulation of type I interferon production, P:T cell receptor V(D)J recombination, C:transcription factor complex, P:telomere maintenance, F:DNA-dependent protein kinase activity"
"493";"P07737";"PROF1_HUMAN";"F:adenyl-nucleotide exchange factor activity, P:negative regulation of actin filament polymerization, P:platelet degranulation, C:synapse, P:negative regulation of stress fiber assembly, P:positive regulation of ruffle assembly, P:positive regulation of epithelial cell migration, C:extracellular vesicular exosome, P:cell death, P:positive regulation of actin filament polymerization, F:phosphatidylinositol-4,5-bisphosphate binding, P:actin cytoskeleton organization, P:neural tube closure, P:positive regulation of transcription from RNA polymerase II promoter, P:cellular response to growth factor stimulus, C:cytoplasm, P:positive regulation of DNA metabolic process, C:blood microparticle, P:positive regulation of viral transcription, P:platelet activation, P:positive regulation of ATPase activity, C:neuron projection, C:cytoskeleton, C:nucleus, P:positive regulation of stress fiber assembly"
"494";"Q9UMS4";"PRP19_HUMAN";"P:positive regulation of astrocyte differentiation, C:cytoplasm, P:positive regulation of mRNA splicing, via spliceosome, P:spliceosomal complex assembly, P:inner cell mass cell proliferation, C:nuclear speck, P:lipid biosynthetic process, P:negative regulation of neuron differentiation, F:ubiquitin-ubiquitin ligase activity, C:spindle, C:catalytic step 2 spliceosome, P:protein polyubiquitination, F:DNA binding, C:Prp19 complex, C:ubiquitin ligase complex, P:DNA repair, C:lipid particle"
"495";"Q6P2Q9";"PRP8_HUMAN";"F:U5 snRNA binding, C:catalytic step 2 spliceosome, C:U5 snRNP, P:mRNA splicing, via spliceosome, C:nuclear speck, C:nucleoplasm, F:U6 snRNA binding"
"496";"P60891";"PRPS1_HUMAN";"P:pyrimidine nucleotide biosynthetic process, P:purine nucleotide biosynthetic process, P:hypoxanthine biosynthetic process, P:ribonucleoside monophosphate biosynthetic process, F:ribose phosphate diphosphokinase activity, P:nervous system development, F:ATP binding, P:carbohydrate metabolic process, P:nucleotide biosynthetic process, F:kinase activity, P:5-phosphoribose 1-diphosphate biosynthetic process, F:magnesium ion binding, C:cytosol, P:urate biosynthetic process"
"497";"P21108";"PRPS3_HUMAN";"P:ribonucleoside monophosphate biosynthetic process, P:nucleotide biosynthetic process, F:magnesium ion binding, F:kinase activity, P:5-phosphoribose 1-diphosphate biosynthetic process, F:ribose phosphate diphosphokinase activity, F:protein homodimerization activity, F:ATP binding"
"498";"P35998";"PRS7_HUMAN";"P:regulation of cellular amino acid metabolic process, C:proteasome accessory complex, C:cytoplasmic mRNA processing body, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:G1/S transition of mitotic cell cycle, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:cytosol, C:mitochondrion, P:mRNA metabolic process, P:viral process, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:negative regulation of apoptotic process, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, F:ATPase activity, P:apoptotic process, P:protein polyubiquitination, C:nucleoplasm, F:ATP binding, P:gene expression, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process"
"499";"P62195";"PRS8_HUMAN";"C:cytoplasmic vesicle, C:nucleoplasm, P:G1/S transition of mitotic cell cycle, C:proteasome accessory complex, P:positive regulation of transcription, DNA-templated, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:negative regulation of apoptotic process, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:cytosolic proteasome complex, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, F:ATPase activity, C:inclusion body, F:ATP binding, P:apoptotic process, F:transcription cofactor activity, P:mRNA metabolic process, P:protein polyubiquitination, C:blood microparticle, C:extracellular vesicular exosome, P:positive regulation of inclusion body assembly, C:nuclear proteasome complex, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:regulation of cellular amino acid metabolic process, P:transcription from RNA polymerase II promoter, P:negative regulation of transcription, DNA-templated, P:viral process, C:cytosol"
"500";"P25786";"PSA1_HUMAN";"C:centrosome, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:extracellular vesicular exosome, P:mRNA metabolic process, C:proteasome core complex, alpha-subunit complex, C:cytosol, P:protein polyubiquitination, C:nucleoplasm, P:apoptotic process, P:G1/S transition of mitotic cell cycle, P:viral process, C:proteasome core complex, P:regulation of cellular amino acid metabolic process, F:threonine-type endopeptidase activity, P:gene expression, C:polysome, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:small molecule metabolic process, F:RNA binding, P:negative regulation of apoptotic process, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest"
"501";"P25787";"PSA2_HUMAN";"P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:nucleoplasm, C:cytoplasmic mRNA processing body, P:response to virus, P:apoptotic process, C:proteasome core complex, alpha-subunit complex, P:G1/S transition of mitotic cell cycle, C:proteasome core complex, P:small molecule metabolic process, F:threonine-type endopeptidase activity, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:negative regulation of apoptotic process, P:protein polyubiquitination, P:viral process, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:gene expression, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, C:extracellular vesicular exosome, P:mRNA metabolic process, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, C:cytosol, P:regulation of cellular amino acid metabolic process"
"502";"P25788";"PSA3_HUMAN";"C:extracellular vesicular exosome, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:proteasome core complex, alpha-subunit complex, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:G1/S transition of mitotic cell cycle, C:proteasome core complex, P:small molecule metabolic process, P:viral process, P:mRNA metabolic process, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, F:threonine-type endopeptidase activity, C:cytosol, P:negative regulation of apoptotic process, P:gene expression, P:regulation of cellular amino acid metabolic process, C:nucleoplasm, P:protein polyubiquitination, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:apoptotic process"
"503";"P25789";"PSA4_HUMAN";"P:apoptotic process, P:protein polyubiquitination, C:nucleoplasm, P:regulation of cellular amino acid metabolic process, P:mRNA metabolic process, P:negative regulation of apoptotic process, F:threonine-type endopeptidase activity, C:cytosol, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:viral process, P:gene expression, C:proteasome core complex, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:extracellular vesicular exosome, P:G1/S transition of mitotic cell cycle, P:small molecule metabolic process, C:cytoplasmic mRNA processing body, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:proteasome core complex, alpha-subunit complex"
"504";"P28066";"PSA5_HUMAN";"P:apoptotic process, P:protein polyubiquitination, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:G1/S transition of mitotic cell cycle, P:viral process, P:regulation of cellular amino acid metabolic process, P:gene expression, P:negative regulation of apoptotic process, C:extracellular vesicular exosome, C:nucleoplasm, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, C:proteasome core complex, P:small molecule metabolic process, C:cytosol, C:proteasome core complex, alpha-subunit complex, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:mRNA metabolic process, F:threonine-type endopeptidase activity"
"505";"P60900";"PSA6_HUMAN";"C:proteasome core complex, alpha-subunit complex, F:threonine-type endopeptidase activity, C:cytoplasmic mRNA processing body, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:G1/S transition of mitotic cell cycle, F:purine ribonucleoside triphosphate binding, P:small molecule metabolic process, P:negative regulation of apoptotic process, P:positive regulation of NF-kappaB transcription factor activity, C:extracellular vesicular exosome, P:viral process, C:nuclear matrix, F:RNA binding, P:apoptotic process, C:polysome, C:nucleoplasm, F:endopeptidase activity, C:cytosol, P:regulation of cellular amino acid metabolic process, P:mRNA metabolic process, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:gene expression, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:regulation of inflammatory response, C:mitochondrion, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:sarcomere, P:protein polyubiquitination"
"506";"O14818";"PSA7_HUMAN";"P:protein polyubiquitination, C:extracellular vesicular exosome, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, C:cytosol, C:proteasome core complex, P:mRNA metabolic process, P:viral process, P:apoptotic process, P:negative regulation of apoptotic process, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:regulation of cellular amino acid metabolic process, P:G1/S transition of mitotic cell cycle, P:gene expression, P:small molecule metabolic process, F:threonine-type endopeptidase activity, C:nucleoplasm, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:proteasome core complex, alpha-subunit complex, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest"
"507";"P49721";"PSB2_HUMAN";"P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, F:threonine-type endopeptidase activity, C:extracellular vesicular exosome, C:proteasome core complex, P:protein polyubiquitination, P:regulation of cellular amino acid metabolic process, P:G1/S transition of mitotic cell cycle, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:response to organic cyclic compound, P:apoptotic process, P:mRNA metabolic process, P:viral process, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:gene expression, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, C:nucleoplasm, P:negative regulation of apoptotic process, P:response to organonitrogen compound, P:small molecule metabolic process, C:cytosol"
"508";"P49720";"PSB3_HUMAN";"P:regulation of cellular amino acid metabolic process, P:viral process, C:extracellular vesicular exosome, P:mRNA metabolic process, P:apoptotic process, C:cytosol, P:G1/S transition of mitotic cell cycle, P:gene expression, P:small molecule metabolic process, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, C:nucleoplasm, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:protein polyubiquitination, C:proteasome core complex, F:threonine-type endopeptidase activity, P:negative regulation of apoptotic process"
"509";"P28074";"PSB5_HUMAN";"C:extracellular vesicular exosome, P:response to oxidative stress, P:protein polyubiquitination, P:viral process, C:cytosol, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:small molecule metabolic process, P:gene expression, F:threonine-type endopeptidase activity, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:nucleoplasm, P:negative regulation of apoptotic process, P:G1/S transition of mitotic cell cycle, P:apoptotic process, P:mRNA metabolic process, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:regulation of cellular amino acid metabolic process, C:proteasome core complex"
"510";"P28072";"PSB6_HUMAN";"P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:apoptotic process, F:endopeptidase activity, P:regulation of cellular amino acid metabolic process, C:nucleoplasm, F:threonine-type endopeptidase activity, P:negative regulation of apoptotic process, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:viral process, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:mRNA metabolic process, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:extracellular vesicular exosome, P:G1/S transition of mitotic cell cycle, C:proteasome core complex, C:cytosol, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:gene expression, P:protein polyubiquitination, P:small molecule metabolic process"
"511";"P28062";"PSB8_HUMAN";"P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, F:threonine-type endopeptidase activity, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:negative regulation of apoptotic process, P:fat cell differentiation, P:viral process, P:protein polyubiquitination, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:proteasome core complex, P:apoptotic process, P:gene expression, P:G1/S transition of mitotic cell cycle, C:nucleoplasm, C:cytosol, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:small molecule metabolic process, P:mRNA metabolic process, P:type I interferon signaling pathway, C:extracellular vesicular exosome, C:spermatoproteasome complex, P:regulation of cellular amino acid metabolic process, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent"
"512";"O00232";"PSD12_HUMAN";"P:regulation of cellular amino acid metabolic process, C:nucleoplasm, C:extracellular vesicular exosome, P:mRNA metabolic process, P:protein polyubiquitination, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:small molecule metabolic process, P:gene expression, C:cytosol, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:G1/S transition of mitotic cell cycle, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:negative regulation of apoptotic process, P:viral process, C:proteasome regulatory particle, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:apoptotic process"
