"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5134-1.id.csv";"peptide.count.P5134-2.id.csv";"spectra.count.P5134-1.id.csv";"spectra.count.P5134-2.id.csv";"dNSAF.P5134-1.id.csv";"dNSAF.P5134-2.id.csv"
"Q00325-1,Q00325-2";"Q00325-1,Q00325-2";"Q00325-[1,2]";"MPCP_HUMAN";"Phosphate carrier protein, mitochondrial";"SLC25A3";2;7;0,000266085837159581;2;2;3;4;NA;NA
"Q00839-1";"Q00839-1";"Q00839-1";"HNRPU_HUMAN";"Heterogeneous nuclear ribonucleoprotein U";"HNRNPU";27;65;0,00216831160116534;25;26;31;34;NA;NA
"Q01064-2";"Q01064-2";"Q01064-2";"PDE1B_HUMAN";"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1B";"PDE1B";2;2;0,000102689843338772;NA;2;NA;2;NA;NA
"Q01518-1";"Q01518-1";"Q01518-1";"CAP1_HUMAN";"Adenylyl cyclase-associated protein 1";"CAP1";9;17;0,000984957739476727;9;7;9;8;NA;NA
"Q01814-2";"Q01814-2";"Q01814-2";"AT2B2_HUMAN";"Plasma membrane calcium-transporting ATPase 2";"ATP2B2";2;2;6,29261723673078e-05;2;0;2;0;NA;NA
"Q01814-6";"Q01814-6";"Q01814-6";"AT2B2_HUMAN";"Plasma membrane calcium-transporting ATPase 2";"ATP2B2";2;3;9,43892585509618e-05;2;1;2;1;NA;NA
"Q02224-1";"Q02224-1";"Q02224-1";"CENPE_HUMAN";"Centromere-associated protein E";"CENPE";2;2;3,5662004091732e-05;NA;2;NA;2;NA;NA
"Q02505-3";"Q02505-3";"Q02505-3";"MUC3A_HUMAN";"Mucin-3A";"MUC3A";2;2;2,16614545570964e-05;NA;2;NA;2;NA;NA
"Q03164-2";"Q03164-2";"Q03164-2";"KMT2A_HUMAN";"Histone-lysine N-methyltransferase 2A";"KMT2A";2;2;1,38679153513686e-05;2;NA;2;NA;NA;NA
"Q04671-1";"Q04671-1";"Q04671-1";"P_HUMAN";"P protein";"OCA2";2;2;6,56822864314819e-05;NA;2;NA;2;NA;NA
"Q04721";"Q04721";"Q04721";"NOTC2_HUMAN";"Neurogenic locus notch homolog protein 2";"NOTCH2";2;2;2,22750934963909e-05;NA;2;NA;2;NA;5,96188925752855e-05
"Q04760-1";"Q04760-1";"Q04760-1";"LGUL_HUMAN";"Lactoylglutathione lyase";"GLO1";2;2;0,00029913997842164;NA;2;NA;2;NA;NA
"Q05209";"Q05209";"Q05209";"PTN12_HUMAN";"Tyrosine-protein phosphatase non-receptor type 12";"PTPN12";2;2;7,05663538840793e-05;NA;2;NA;2;NA;0,000188869594299398
"Q07092-1,Q07092-2";"Q07092-1,Q07092-2";"Q07092-[1,2]";"COGA1_HUMAN";"Collagen alpha-1(XVI) chain";"COL16A1";2;2;1,71576546226876e-05;NA;2;NA;2;NA;NA
"Q07157-1";"Q07157-1";"Q07157-1";"ZO1_HUMAN";"Tight junction protein ZO-1";"TJP1";2;3;4,72326281718379e-05;NA;2;NA;3;NA;NA
"Q07666-2";"Q07666-2";"Q07666-2";"KHDR1_HUMAN";"KH domain-containing, RNA-binding, signal transduction-associated protein 1";"KHDRBS1";5;9;0,00055911490323503;5;3;5;4;NA;NA
"Q08209-2,Q08209-3";"Q08209-2,Q08209-3";"Q08209-[2,3]";"PP2BA_HUMAN";"Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform";"PPP3CA";2;3;7,92347735550602e-05;NA;2;NA;3;NA;NA
"Q09472";"Q09472";"Q09472";"EP300_HUMAN";"Histone acetyltransferase p300";"EP300";2;2;2,28010588357837e-05;NA;2;NA;2;NA;6,10266294753647e-05
"Q0ZGT2-1,Q0ZGT2-2,Q0ZGT2-3,Q0ZGT2-4";"Q0ZGT2-1,Q0ZGT2-2,Q0ZGT2-3,Q0ZGT2-4";"Q0ZGT2-[1-4]";"NEXN_HUMAN";"Nexilin";"NEXN";2;2;2,03858355665118e-05;2;NA;2;NA;NA;NA
"Q10589";"Q10589";"Q10589";"BST2_HUMAN";"Bone marrow stromal antigen 2";"BST2";2;6;0,00091736260049303;2;2;2;4;0,000834837574898257;0,00163686981726145
"Q12873-1";"Q12873-1";"Q12873-1";"CHD3_HUMAN";"Chromodomain-helicase-DNA-binding protein 3";"CHD3";2;3;4,56267188139955e-05;1;2;1;2;NA;NA
"Q12965";"Q12965";"Q12965";"MYO1E_HUMAN";"Unconventional myosin-Ie";"MYO1E";2;2;4,96766751169511e-05;NA;2;NA;2;NA;0,000132958739669251
"Q13018-2";"Q13018-2";"Q13018-2";"PLA2R_HUMAN";"Secretory phospholipase A2 receptor";"PLA2R1";2;2;3,76225263360095e-05;NA;2;NA;2;NA;NA
"Q13112";"Q13112";"Q13112";"CAF1B_HUMAN";"Chromatin assembly factor 1 subunit B";"CHAF1B";2;3;0,000147697019757375;2;NA;3;NA;0,000403231029020625;NA
"Q13263-1";"Q13263-1";"Q13263-1";"TIF1B_HUMAN";"Transcription intermediary factor 1-beta";"TRIM28";2;2;0,00039550962416466;0;2;0;2;NA;NA
"Q13263-2";"Q13263-2";"Q13263-2";"TIF1B_HUMAN";"Transcription intermediary factor 1-beta";"TRIM28";2;2;0,00039550962416466;0;2;0;2;NA;NA
"Q13268-1";"Q13268-1";"Q13268-1";"DHRS2_HUMAN";"Dehydrogenase/reductase SDR family member 2, mitochondrial";"DHRS2";2;2;0,000196577700105649;NA;2;NA;2;NA;NA
"Q13439-3";"Q13439-3";"Q13439-3";"GOGA4_HUMAN";"Golgin subfamily A member 4";"GOLGA4";7;7;8,63884063244558e-05;7;NA;7;NA;NA;NA
"Q13576-1";"Q13576-1";"Q13576-1";"IQGA2_HUMAN";"Ras GTPase-activating-like protein IQGAP2";"IQGAP2";2;5;0,000174735733427244;2;1;4;1;NA;NA
"Q13619-1";"Q13619-1";"Q13619-1";"CUL4A_HUMAN";"Cullin-4A";"CUL4A";2;2;7,25187826476704e-05;NA;2;NA;2;NA;NA
"Q13936-13";"Q13936-13";"Q13936-13";"CAC1C_HUMAN";"Voltage-dependent L-type calcium channel subunit alpha-1C";"CACNA1C";2;2;2,47824205446114e-05;NA;2;NA;2;NA;NA
"Q14137";"Q14137";"Q14137";"BOP1_HUMAN";"Ribosome biogenesis protein BOP1";"BOP1";2;2;7,37825147849622e-05;NA;2;NA;2;NA;0,000197477591894813
"Q14151";"Q14151";"Q14151";"SAFB2_HUMAN";"Scaffold attachment factor B2";"SAFB2";2;3;0,000148516205746136;2;1;2;1;0,000270311671680443;0,000132500329983688
"Q14257";"Q14257";"Q14257";"RCN2_HUMAN";"Reticulocalbin-2";"RCN2";2;5;0,000434083249444652;2;2;2;3;0,000474040263349168;0,000697089669811658
"Q14318-1,Q14318-2";"Q14318-1,Q14318-2";"Q14318-[1,2]";"FKBP8_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP8";"FKBP8";2;3;0,000100197371413074;2;1;2;1;NA;NA
"Q14439";"Q14439";"Q14439";"GP176_HUMAN";"Probable G-protein coupled receptor 176";"GPR176";2;2;0,000106877196173945;2;NA;2;NA;0,000291787890255701;NA
"Q14498-3";"Q14498-3";"Q14498-3";"RBM39_HUMAN";"RNA-binding protein 39";"RBM39";3;3;0,000194723193500879;NA;3;NA;3;NA;NA
"Q14541-1,Q14541-2";"Q14541-1,Q14541-2";"Q14541-[1,2]";"HNF4G_HUMAN";"Hepatocyte nuclear factor 4-gamma";"HNF4G";2;2;6,74531323891934e-05;NA;2;NA;2;NA;NA
"Q14831-5";"Q14831-5";"Q14831-5";"GRM7_HUMAN";"Metabotropic glutamate receptor 7";"GRM7";2;2;6,01549246224938e-05;NA;2;NA;2;NA;NA
"Q14839-1";"Q14839-1";"Q14839-1";"CHD4_HUMAN";"Chromodomain-helicase-DNA-binding protein 4";"CHD4";10;13;0,000218510604833496;7;5;7;6;NA;NA
"Q14980-3";"Q14980-3";"Q14980-3";"NUMA1_HUMAN";"Nuclear mitotic apparatus protein 1";"NUMA1";2;2;5,2048941871945e-05;NA;2;NA;2;NA;NA
"Q14BN4-1,Q14BN4-2,Q14BN4-3";"Q14BN4-1,Q14BN4-2,Q14BN4-3";"Q14BN4-[1-3]";"SLMAP_HUMAN";"Sarcolemmal membrane-associated protein";"SLMAP";2;2;2,21585169201215e-05;NA;2;NA;2;NA;NA
"Q15052-2";"Q15052-2";"Q15052-2";"ARHG6_HUMAN";"Rho guanine nucleotide exchange factor 6";"ARHGEF6";2;2;7,09300979762652e-05;NA;2;NA;2;NA;NA
"Q15109-3";"Q15109-3";"Q15109-3";"RAGE_HUMAN";"Advanced glycosylation end product-specific receptor";"AGER";2;2;0,000136241970370252;NA;2;NA;2;NA;NA
"Q15149-3";"Q15149-3";"Q15149-3";"PLEC_HUMAN";"Plectin";"PLEC";2;2;1,41012184533514e-05;NA;2;NA;2;NA;NA
"Q15149-6";"Q15149-6";"Q15149-6";"PLEC_HUMAN";"Plectin";"PLEC";2;3;2,11518276800272e-05;NA;2;NA;3;NA;NA
"Q15262-2";"Q15262-2";"Q15262-2";"PTPRK_HUMAN";"Receptor-type tyrosine-protein phosphatase kappa";"PTPRK";3;6;0,000508178627097301;1;3;2;4;NA;NA
"Q15326-1";"Q15326-1";"Q15326-1";"ZMY11_HUMAN";"Zinc finger MYND domain-containing protein 11";"ZMYND11";2;2;9,62436720223498e-05;NA;2;NA;2;NA;NA
"Q15363";"Q15363";"Q15363";"TMED2_HUMAN";"Transmembrane emp24 domain-containing protein 2";"TMED2";2;4;0,000547679164473451;2;2;2;2;0,000747615738714857;0,00073292678384841
"Q15375-2";"Q15375-2";"Q15375-2";"EPHA7_HUMAN";"Ephrin type-A receptor 7";"EPHA7";2;2;7,46174931439575e-05;0;2;0;2;NA;NA
"Q15392";"Q15392";"Q15392";"DHC24_HUMAN";"Delta(24)-sterol reductase";"DHCR24";2;2;0,000106670069824771;NA;2;NA;2;NA;0,000285500549522346
"Q15427";"Q15427";"Q15427";"SF3B4_HUMAN";"Splicing factor 3B subunit 4";"SF3B4";2;2;0,000129815462333919;NA;2;NA;2;NA;0,000347448781965874
"Q15652-1";"Q15652-1";"Q15652-1";"JHD2C_HUMAN";"Probable JmjC domain-containing histone demethylation protein 2C";"JMJD1C";2;2;2,16699826888117e-05;NA;2;NA;2;NA;NA
"Q16288-1";"Q16288-1";"Q16288-1";"NTRK3_HUMAN";"NT-3 growth factor receptor";"NTRK3";2;2;6,56040000352584e-05;NA;2;NA;2;NA;NA
"Q16881-2";"Q16881-2";"Q16881-2";"TRXR1_HUMAN";"Thioredoxin reductase 1, cytoplasmic";"TXNRD1";2;2;8,48101017404959e-05;NA;2;NA;2;NA;NA
"Q17RW2-1";"Q17RW2-1";"Q17RW2-1";"COOA1_HUMAN";"Collagen alpha-1(XXIV) chain";"COL24A1";2;3;4,81695647866819e-05;2;NA;3;NA;NA;NA
"Q2KHM9-1";"Q2KHM9-1";"Q2KHM9-1";"K0753_HUMAN";"Uncharacterized protein KIAA0753";"KIAA0753";2;2;5,69201199892263e-05;NA;2;NA;2;NA;NA
"Q2TAY7";"Q2TAY7";"Q2TAY7";"SMU1_HUMAN";"WD40 repeat-containing protein SMU1";"SMU1";2;2;0,000107293871402694;NA;2;NA;2;NA;0,000287170143379202
"Q2V2M9-1";"Q2V2M9-1";"Q2V2M9-1";"FHOD3_HUMAN";"FH1/FH2 domain-containing protein 3";"FHOD3";2;2;3,87072827212249e-05;NA;2;NA;2;NA;NA
"Q2VWP7";"Q2VWP7";"Q2VWP7";"PRTG_HUMAN";"Protogenin";"PRTG";2;2;4,78623965474625e-05;NA;2;NA;2;NA;0,000128102855263939
"Q32M45-2";"Q32M45-2";"Q32M45-2";"ANO4_HUMAN";"Anoctamin-4";"ANO4";2;2;5,76353466278344e-05;NA;2;NA;2;NA;NA
"Q32M88-1";"Q32M88-1";"Q32M88-1";"ATHL1_HUMAN";"Acid trehalase-like protein 1";"ATHL1";2;2;7,46835224281979e-05;NA;2;NA;2;NA;NA
"Q38SD2-1";"Q38SD2-1";"Q38SD2-1";"LRRK1_HUMAN";"Leucine-rich repeat serine/threonine-protein kinase 1";"LRRK1";2;2;2,73160079551275e-05;NA;2;NA;2;NA;NA
"Q3KQU3-4";"Q3KQU3-4";"Q3KQU3-4";"MA7D1_HUMAN";"MAP7 domain-containing protein 1";"MAP7D1";2;2;6,54479857664469e-05;2;NA;2;NA;NA;NA
"Q3MJ13";"Q3MJ13";"Q3MJ13";"WDR72_HUMAN";"WD repeat-containing protein 72";"WDR72";2;2;4,99471470322884e-05;NA;2;NA;2;NA;0,000133682652952387
"Q49AA0";"Q49AA0";"Q49AA0";"ZFP69_HUMAN";"Zinc finger protein ZFP69";"ZFP69";2;2;0,000104642121729243;NA;2;NA;2;NA;0,00028007278242116
"Q49MI3-1";"Q49MI3-1";"Q49MI3-1";"CERKL_HUMAN";"Ceramide kinase-like protein";"CERKL";2;2;9,86411398379603e-05;NA;2;NA;2;NA;NA
"Q4AC94-3";"Q4AC94-3";"Q4AC94-3";"C2CD3_HUMAN";"C2 domain-containing protein 3";"C2CD3";2;2;2,33921615085346e-05;NA;2;NA;2;NA;NA
"Q4AC94-5";"Q4AC94-5";"Q4AC94-5";"C2CD3_HUMAN";"C2 domain-containing protein 3";"C2CD3";2;2;2,33921615085346e-05;NA;2;NA;2;NA;NA
"Q4ADV7-3";"Q4ADV7-3";"Q4ADV7-3";"RIC1_HUMAN";"Protein RIC1 homolog";"KIAA1432";2;2;3,86800815387082e-05;NA;2;NA;2;NA;NA
"Q4G0X9-5";"Q4G0X9-5";"Q4G0X9-5";"CCD40_HUMAN";"Coiled-coil domain-containing protein 40";"CCDC40";2;2;4,81976847894762e-05;2;NA;2;NA;NA;NA
"Q4KMZ1-1";"Q4KMZ1-1";"Q4KMZ1-1";"IQCC_HUMAN";"IQ domain-containing protein C";"IQCC";2;2;0,000118115356286656;NA;2;NA;2;NA;NA
"Q4VXU2";"Q4VXU2";"Q4VXU2";"PAP1L_HUMAN";"Polyadenylate-binding protein 1-like";"PABPC1L";2;2;0,000100850123018371;0;2;0;2;NA;0,00026392526369525
"Q52LJ0";"Q52LJ0";"Q52LJ0";"FA98B_HUMAN";"Protein FAM98B";"FAM98B";2;2;0,000166793200089642;NA;2;NA;2;NA;0,000446419041071304
"Q53TQ3-2";"Q53TQ3-2";"Q53TQ3-2";"IN80D_HUMAN";"INO80 complex subunit D";"INO80D";2;2;6,26899271407538e-05;NA;2;NA;2;NA;NA
"Q58A45-4";"Q58A45-4";"Q58A45-4";"PAN3_HUMAN";"PAB-dependent poly(A)-specific ribonuclease subunit 3";"PAN3";2;2;6,20538399431588e-05;NA;2;NA;2;NA;NA
"Q5BJE1-2";"Q5BJE1-2";"Q5BJE1-2";"CC178_HUMAN";"Coiled-coil domain-containing protein 178";"CCDC178";2;2;6,3485301072182e-05;NA;2;NA;2;NA;NA
"Q5CZC0-1";"Q5CZC0-1";"Q5CZC0-1";"FSIP2_HUMAN";"Fibrous sheath-interacting protein 2";"FSIP2";2;3;1,19534724257091e-05;NA;2;NA;3;NA;NA
"Q5FWF5-2";"Q5FWF5-2";"Q5FWF5-2";"ESCO1_HUMAN";"N-acetyltransferase ESCO1";"ESCO1";2;3;9,82888500528247e-05;NA;2;NA;3;NA;NA
"Q5HYC2-2";"Q5HYC2-2";"Q5HYC2-2";"K2026_HUMAN";"Uncharacterized protein KIAA2026";"KIAA2026";2;2;2,61729700568625e-05;NA;2;NA;2;NA;NA
"Q5JU85-2";"Q5JU85-2";"Q5JU85-2";"IQEC2_HUMAN";"IQ motif and SEC7 domain-containing protein 2";"IQSEC2";2;3;5,58610514508611e-05;2;NA;3;NA;NA;NA
"Q5JVG8-1,Q5JVG8-2";"Q5JVG8-1,Q5JVG8-2";"Q5JVG8-[1,2]";"ZN506_HUMAN";"Zinc finger protein 506";"ZNF506";2;2;6,19839594927723e-05;NA;2;NA;2;NA;NA
"Q5JX71";"Q5JX71";"Q5JX71";"F209A_HUMAN";"Protein FAM209A";"FAM209A";2;2;0,000321881614208081;NA;2;NA;2;NA;0,000861510430137605
"Q5M775-1,Q5M775-2,Q5M775-3,Q5M775-4,Q5M775-5";"Q5M775-1,Q5M775-2,Q5M775-3,Q5M775-4,Q5M775-5";"Q5M775-[1-5]";"CYTSB_HUMAN";"Cytospin-B";"SPECC1";2;2;1,03074449493599e-05;NA;2;NA;2;NA;NA
"Q5SRE5-1";"Q5SRE5-1";"Q5SRE5-1";"NU188_HUMAN";"Nucleoporin NUP188 homolog";"NUP188";2;2;3,14704151112532e-05;NA;2;NA;2;NA;NA
"Q5T0J7-1,Q5T0J7-2,Q5T0J7-3";"Q5T0J7-1,Q5T0J7-2,Q5T0J7-3";"Q5T0J7-[1-3]";"TEX35_HUMAN";"Testis-expressed sequence 35 protein";"Tex35";2;2;7,87435708577709e-05;NA;2;NA;2;NA;NA
"Q5T2E6-2";"Q5T2E6-2";"Q5T2E6-2";"CJ076_HUMAN";"UPF0668 protein C10orf76";"C10orf76";2;2;7,9886438359335e-05;NA;2;NA;2;NA;NA
"Q5T6X5-2";"Q5T6X5-2";"Q5T6X5-2";"GPC6A_HUMAN";"G-protein coupled receptor family C group 6 member A";"GPRC6A";2;2;5,94403412846456e-05;NA;2;NA;2;NA;NA
"Q5THJ4-2";"Q5THJ4-2";"Q5THJ4-2";"VP13D_HUMAN";"Vacuolar protein sorting-associated protein 13D";"VPS13D";2;2;1,25465593867294e-05;NA;2;NA;2;NA;NA
"Q5TIA1-1";"Q5TIA1-1";"Q5TIA1-1";"MEI1_HUMAN";"Meiosis inhibitor protein 1";"MEI1";2;2;4,32038901331098e-05;NA;2;NA;2;NA;NA
"Q5TZA2-1";"Q5TZA2-1";"Q5TZA2-1";"CROCC_HUMAN";"Rootletin";"CROCC";2;2;2,72889221762924e-05;NA;2;NA;2;NA;NA
"Q5UIP0-2";"Q5UIP0-2";"Q5UIP0-2";"RIF1_HUMAN";"Telomere-associated protein RIF1";"RIF1";2;2;2,22660825362386e-05;NA;2;NA;2;NA;NA
"Q5VIR6-4";"Q5VIR6-4";"Q5VIR6-4";"VPS53_HUMAN";"Vacuolar protein sorting-associated protein 53 homolog";"VPS53";2;2;7,87435708577709e-05;NA;2;NA;2;NA;NA
"Q5VST9-3";"Q5VST9-3";"Q5VST9-3";"OBSCN_HUMAN";"Obscurin";"OBSCN";2;2;7,67538989703004e-06;NA;2;NA;2;NA;NA
"Q5VU43-3";"Q5VU43-3";"Q5VU43-3";"MYOME_HUMAN";"Myomegalin";"PDE4DIP";2;2;3,12826121225245e-05;NA;2;NA;2;NA;NA
"Q5VWQ8-2";"Q5VWQ8-2";"Q5VWQ8-2";"DAB2P_HUMAN";"Disabled homolog 2-interacting protein";"DAB2IP";2;2;4,62924777372429e-05;NA;2;NA;2;NA;NA
"Q659C4-4";"Q659C4-4";"Q659C4-4";"LAR1B_HUMAN";"La-related protein 1B";"LARP1B";2;2;6,02207396384922e-05;NA;2;NA;2;NA;NA
"Q66K79-2";"Q66K79-2";"Q66K79-2";"CBPZ_HUMAN";"Carboxypeptidase Z";"CPZ";2;2;8,44198712110151e-05;NA;2;NA;2;NA;NA
"Q68CP9-3";"Q68CP9-3";"Q68CP9-3";"ARID2_HUMAN";"AT-rich interactive domain-containing protein 2";"ARID2";2;2;2,99955073730691e-05;2;NA;2;NA;NA;NA
"Q68CZ1-1";"Q68CZ1-1";"Q68CZ1-1";"FTM_HUMAN";"Protein fantom";"RPGRIP1L";2;2;4,18568486916972e-05;NA;2;NA;2;NA;NA
"Q6AHZ1-2";"Q6AHZ1-2";"Q6AHZ1-2";"Z518A_HUMAN";"Zinc finger protein 518A";"ZNF518A";2;2;3,71151422991111e-05;2;NA;2;NA;NA;NA
"Q6P2M8-5";"Q6P2M8-5";"Q6P2M8-5";"KCC1B_HUMAN";"Calcium/calmodulin-dependent protein kinase type 1B";"PNCK";2;2;0,000160471591922979;NA;2;NA;2;NA;NA
"Q6P4H8-1";"Q6P4H8-1";"Q6P4H8-1";"F173B_HUMAN";"Protein FAM173B";"FAM173B";2;2;0,000236230712573313;NA;2;NA;2;NA;NA
"Q6PIW4-1,Q6PIW4-2";"Q6PIW4-1,Q6PIW4-2";"Q6PIW4-[1,2]";"FIGL1_HUMAN";"Fidgetin-like protein 1";"FIGNL1";2;2;4,08321632266928e-05;NA;2;NA;2;NA;NA
"Q6QHC5";"Q6QHC5";"Q6QHC5";"DEGS2_HUMAN";"Sphingolipid delta(4)-desaturase/C4-hydroxylase DES2";"DEGS2";2;2;0,000170407913404278;NA;2;NA;2;NA;0,000456093757131673
"Q6T4R5-2";"Q6T4R5-2";"Q6T4R5-2";"NHS_HUMAN";"Nance-Horan syndrome protein";"NHS";2;2;3,33384349058642e-05;NA;2;NA;2;NA;NA
"Q6UVK1";"Q6UVK1";"Q6UVK1";"CSPG4_HUMAN";"Chondroitin sulfate proteoglycan 4";"CSPG4";2;3;3,55566899415903e-05;NA;2;NA;3;NA;9,51668498407819e-05
"Q6UWF7-1,Q6UWF7-2";"Q6UWF7-1,Q6UWF7-2";"Q6UWF7-[1,2]";"NXPE4_HUMAN";"NXPE family member 4";"NXPE4";2;2;5,05898492918951e-05;NA;2;NA;2;NA;NA
"Q6UX73-2";"Q6UX73-2";"Q6UX73-2";"CP089_HUMAN";"UPF0764 protein C16orf89";"C16orf89";2;2;0,000136919791118363;NA;2;NA;2;NA;NA
"Q6XZF7-1";"Q6XZF7-1";"Q6XZF7-1";"DNMBP_HUMAN";"Dynamin-binding protein";"DNMBP";2;2;3,49028256370208e-05;NA;2;NA;2;NA;NA
"Q6ZNJ1-3";"Q6ZNJ1-3";"Q6ZNJ1-3";"NBEL2_HUMAN";"Neurobeachin-like protein 2";"NBEAL2";2;2;1,99861133005018e-05;NA;2;NA;2;NA;NA
"Q6ZNL6-1";"Q6ZNL6-1";"Q6ZNL6-1";"FGD5_HUMAN";"FYVE, RhoGEF and PH domain-containing protein 5";"FGD5";2;2;3,76482599381545e-05;NA;2;NA;2;NA;NA
"Q6ZQP7-2";"Q6ZQP7-2";"Q6ZQP7-2";"YV021_HUMAN";"Uncharacterized protein LOC284861";"";2;2;0,000192453692411125;2;NA;2;NA;NA;NA
"Q6ZR08-1";"Q6ZR08-1";"Q6ZR08-1";"DYH12_HUMAN";"Dynein heavy chain 12, axonemal";"DNAH12";2;2;1,78013441234094e-05;2;NA;2;NA;NA;NA
"Q6ZRI0-1";"Q6ZRI0-1";"Q6ZRI0-1";"OTOG_HUMAN";"Otogelin";"OTOG";2;8;7,52707774763512e-05;2;NA;8;NA;NA;NA
"Q6ZRK6-1";"Q6ZRK6-1";"Q6ZRK6-1";"CCD73_HUMAN";"Coiled-coil domain-containing protein 73";"CCDC73";2;2;5,10118220848766e-05;2;NA;2;NA;NA;NA
"Q6ZRS2-1";"Q6ZRS2-1";"Q6ZRS2-1";"SRCAP_HUMAN";"Helicase SRCAP";"SRCAP";2;3;2,66262364694185e-05;1;2;1;2;NA;NA
"Q6ZS81-5";"Q6ZS81-5";"Q6ZS81-5";"WDFY4_HUMAN";"WD repeat- and FYVE domain-containing protein 4";"WDFY4";2;2;1,72869836776325e-05;2;NA;2;NA;NA;NA
"Q6ZT98-1";"Q6ZT98-1";"Q6ZT98-1";"TTLL7_HUMAN";"Tubulin polyglutamylase TTLL7";"TTLL7";2;2;6,20538399431588e-05;NA;2;NA;2;NA;NA
"Q6ZW13";"Q6ZW13";"Q6ZW13";"CP086_HUMAN";"Uncharacterized protein C16orf86";"C16orf86";2;2;0,000173633299777861;NA;2;NA;2;NA;0,000464726446541105
"Q702N8-3";"Q702N8-3";"Q702N8-3";"XIRP1_HUMAN";"Xin actin-binding repeat-containing protein 1";"XIRP1";2;2;2,9865304411059e-05;NA;2;NA;2;NA;NA
"Q70CQ2-1";"Q70CQ2-1";"Q70CQ2-1";"UBP34_HUMAN";"Ubiquitin carboxyl-terminal hydrolase 34";"USP34";2;5;4,65666294666513e-05;NA;2;NA;5;NA;NA
"Q70EL1-7";"Q70EL1-7";"Q70EL1-7";"UBP54_HUMAN";"Inactive ubiquitin carboxyl-terminal hydrolase 54";"USP54";2;4;6,86387693955593e-05;2;1;2;2;NA;NA
"Q70Z35-3";"Q70Z35-3";"Q70Z35-3";"PREX2_HUMAN";"Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 2 protein";"PREX2";2;2;3,42725753608853e-05;2;NA;2;NA;NA;NA
"Q76NI1-5";"Q76NI1-5";"Q76NI1-5";"VKIND_HUMAN";"Protein very KIND";"KNDC1";2;2;3,14704151112532e-05;NA;2;NA;2;NA;NA
"Q7L5N7-1";"Q7L5N7-1";"Q7L5N7-1";"PCAT2_HUMAN";"Lysophosphatidylcholine acyltransferase 2";"LPCAT2";2;2;0,00010117969858379;NA;2;NA;2;NA;NA
"Q7LGA3-2";"Q7LGA3-2";"Q7LGA3-2";"HS2ST_HUMAN";"Heparan sulfate 2-O-sulfotransferase 1";"HS2ST1";2;2;0,000154611674240398;NA;2;NA;2;NA;NA
"Q7RTU9";"Q7RTU9";"Q7RTU9";"STRC_HUMAN";"Stereocilin";"STRC";2;2;3,10094400166658e-05;NA;2;NA;2;NA;8,2996216086496e-05
"Q7Z2Z1-2";"Q7Z2Z1-2";"Q7Z2Z1-2";"TICRR_HUMAN";"Treslin";"TICRR";2;2;2,88176733139172e-05;NA;2;NA;2;NA;NA
"Q7Z3K3-3";"Q7Z3K3-3";"Q7Z3K3-3";"POGZ_HUMAN";"Pogo transposable element with ZNF domain";"POGZ";2;2;3,90367064039587e-05;NA;2;NA;2;NA;NA
"Q7Z3Z4-1";"Q7Z3Z4-1";"Q7Z3Z4-1";"PIWL4_HUMAN";"Piwi-like protein 4";"PIWIL4";2;2;6,46030000347205e-05;NA;2;NA;2;NA;NA
"Q7Z401-1,Q7Z401-2";"Q7Z401-1,Q7Z401-2";"Q7Z401-[1,2]";"MYCPP_HUMAN";"C-myc promoter-binding protein";"DENND4A";2;2;1,47723446134143e-05;NA;2;NA;2;NA;NA
"Q7Z4S6-4";"Q7Z4S6-4";"Q7Z4S6-4";"KI21A_HUMAN";"Kinesin-like protein KIF21A";"KIF21A";2;2;3,28803799459868e-05;2;NA;2;NA;NA;NA
"Q7Z6J8";"Q7Z6J8";"Q7Z6J8";"UBE3D_HUMAN";"E3 ubiquitin-protein ligase E3D";"UBE3D";2;2;0,000141495516785557;2;NA;2;NA;0,000386300163191995;NA
"Q7Z6Z7-3";"Q7Z6Z7-3";"Q7Z6Z7-3";"HUWE1_HUMAN";"E3 ubiquitin-protein ligase HUWE1";"HUWE1";2;2;3,98488555312473e-05;2;0;2;0;NA;NA
"Q86U86-2";"Q86U86-2";"Q86U86-2";"PB1_HUMAN";"Protein polybromo-1";"PBRM1";2;2;4,34511592891903e-05;NA;2;NA;2;NA;NA
"Q86UL8-2";"Q86UL8-2";"Q86UL8-2";"MAGI2_HUMAN";"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2";"MAGI2";2;2;3,78293855873415e-05;2;NA;2;NA;NA;NA
"Q86UQ4-3";"Q86UQ4-3";"Q86UQ4-3";"ABCAD_HUMAN";"ATP-binding cassette sub-family A member 13";"ABCA13";2;2;1,08821186298106e-05;NA;2;NA;2;NA;NA
"Q86UW7-3";"Q86UW7-3";"Q86UW7-3";"CAPS2_HUMAN";"Calcium-dependent secretion activator 2";"CADPS2";2;2;4,24704907635662e-05;NA;2;NA;2;NA;NA
