"";"X";"Protein.Acs";"Protein.G";"ID";"Description";"Gene";"Global.Peptide.Count";"Global.Spectra.Count";"Global.DNSAF";"Peptide.Count.P5134";"Peptide.Count.P5136";"Spectra.Count.P5134";"Spectra.Count.P5136";"DNSAF.P5134";"DNSAF.P5136";"Unspecific.Spectra.Count";"Go.Cc";"norm.sc"
"779";779;"P48643";"P48643";"TCPE_HUMAN";"T-complex protein 1 subunit epsilon";"CCT5";22;62;"0.00214740100414046";19;13;36;26;"0.00248626877722725";"0.00380459142805639";3;"zona pellucida receptor complex, centrosome, extracellular vesicular exosome, cytosol, chaperonin-containing T-complex, nucleolus, cell body, microtubule";0,00306172839506173
"783";783;"P48960";"P48960-3";"CD97_HUMAN";"CD97 antigen";"CD97";1;3;"4.28719413767634E-4";1;0;3;0;"0";"0";22;"extracellular space, extracellular vesicular exosome, integral component of plasma membrane";0,000148148148148148
"784";784;"P48960";"P48960-1";"CD97_HUMAN";"CD97 antigen";"CD97";1;1;"1.42906471255878E-4";1;0;1;0;"0";"0";22;"extracellular space, extracellular vesicular exosome, integral component of plasma membrane";4,93827160493827e-05
"785";785;"P49207";"P49207";"RL34_HUMAN";"60S ribosomal protein L34";"RPL34";2;2;"3.13811712028029E-4";2;0;2;0;"6.30800374464466E-4";"0";0;"extracellular vesicular exosome, cytosolic large ribosomal subunit";9,87654320987654e-05
"787";787;"P49327";"P49327";"FAS_HUMAN";"Fatty acid synthase";"FASN";38;105;"7.67657682649211E-4";33;19;68;37;"9.99332492879189E-4";"0.00113168486443833";0;"mitochondrion, plasma membrane, Golgi apparatus, glycogen granule, cytosol, extracellular vesicular exosome, melanosome";0,00518518518518519
"788";788;"P49368";"P49368-1";"TCPG_HUMAN";"T-complex protein 1 subunit gamma";"CCT3";2;8;"0.00257498344254926";1;1;6;2;"0";"0";77;"cytosol, chaperonin-containing T-complex, cell body, microtubule, plasma membrane, extracellular vesicular exosome, zona pellucida receptor complex";0,000395061728395062
"789";789;"P49368";"P49368-2";"TCPG_HUMAN";"T-complex protein 1 subunit gamma";"CCT3";1;1;"3.21872930318658E-4";1;0;1;0;"0";"0";77;"cytosol, chaperonin-containing T-complex, cell body, microtubule, plasma membrane, extracellular vesicular exosome, zona pellucida receptor complex";4,93827160493827e-05
"790";790;"P49411";"P49411";"EFTU_HUMAN";"Elongation factor Tu, mitochondrial";"TUFM";11;28;"0.00113722031925202";10;3;20;8;"0.00163282397814917";"0.00135932106893311";0;"mitochondrial nucleoid, extracellular vesicular exosome";0,00138271604938272
"794";794;"P49720";"P49720";"PSB3_HUMAN";"Proteasome subunit beta type-3";"PSMB3";2;6;"5.37306882545553E-4";2;0;6;0;"0.00108005332408306";"0";0;"extracellular vesicular exosome, cytosol, nucleoplasm, proteasome core complex";0,000296296296296296
"795";795;"P49721";"P49721";"PSB2_HUMAN";"Proteasome subunit beta type-2";"PSMB2";2;8;"7.30666075766755E-4";2;2;4;4;"7.34364615048184E-4";"0.00152839085362628";0;"extracellular vesicular exosome, proteasome core complex, nucleoplasm, cytosol";0,000395061728395062
"803";803;"P49796";"P49796-3";"RGS3_HUMAN";"Regulator of G-protein signaling 3";"RGS3";2;2;"3.0647721458497E-5";0;2;0;2;"0";"0";0;"cytosol, nucleus, plasma membrane";9,87654320987654e-05
"804";804;"P49796";"P49796-6";"RGS3_HUMAN";"Regulator of G-protein signaling 3";"RGS3";2;2;"3.0647721458497E-5";2;0;2;0;"0";"0";0;"cytosol, nucleus, plasma membrane";9,87654320987654e-05
"809";809;"P50502";"P50502";"F10A1_HUMAN";"Hsc70-interacting protein";"ST13";0;0;"0";0;0;0;0;"0";"0";6;"protein complex, cytosol, cytoplasm, extracellular vesicular exosome";0
"810";810;"P50552";"P50552";"VASP_HUMAN";"Vasodilator-stimulated phosphoprotein";"VASP";10;22;"0.00106283071942125";8;5;17;5;"0.00165087098001292";"0.00101054789993053";0;"tight junction, actin cytoskeleton, plasma membrane, extracellular vesicular exosome, lamellipodium membrane, filopodium membrane, cytosol, focal adhesion";0,00108641975308642
"811";811;"P50570";"P50570-1,P50570-2,P50570-3";"DYN2_HUMAN";"Dynamin-2";"DNM2";2;3;"2.11011323605054E-5";2;0;3;0;"0";"0";0;"cell junction, midbody, Golgi membrane, extracellular vesicular exosome, postsynaptic membrane, endocytic vesicle membrane, cytosol, microtubule, postsynaptic density";0,000148148148148148
"812";812;"P50851";"P50851-1";"LRBA_HUMAN";"Lipopolysaccharide-responsive and beige-like anchor protein";"LRBA";2;2;"1.28242997929722E-5";0;2;0;2;"0";"0";0;"lysosome, endoplasmic reticulum, Golgi apparatus, plasma membrane, cytoplasmic membrane-bounded vesicle, integral component of membrane";9,87654320987654e-05
"813";813;"P50895";"P50895";"BCAM_HUMAN";"Basal cell adhesion molecule";"BCAM";16;34;"9.93903654814889E-4";16;0;34;0;"0.00199786933886914";"0";0;"integral component of plasma membrane, extracellular vesicular exosome, external side of plasma membrane";0,00167901234567901
"814";814;"P50914";"P50914";"RL14_HUMAN";"60S ribosomal protein L14";"RPL14";5;12;"0.00102463172950547";4;3;8;4;"0.00137309104767149";"0.00142886772827387";0;"cytosolic large ribosomal subunit, extracellular vesicular exosome";0,000592592592592593
"815";815;"P50990";"P50990";"TCPQ_HUMAN";"T-complex protein 1 subunit theta";"CCT8";27;117;"0.00391949683024789";25;25;57;60;"0.00383832819097037";"0.00840893872934895";0;"microtubule, intermediate filament cytoskeleton, extracellular vesicular exosome, zona pellucida receptor complex, aggresome, cell body, chaperonin-containing T-complex, cytosol, centrosome";0,00577777777777778
"816";816;"P50991";"P50991";"TCPD_HUMAN";"T-complex protein 1 subunit delta";"CCT4";19;83;"0.00288541346845768";18;15;44;39;"0.00305004854530599";"0.00572806297563592";3;"cell body, chaperonin-containing T-complex, extracellular vesicular exosome, zona pellucida receptor complex, cytosol, centrosome, melanosome, microtubule, nucleus";0,00409876543209877
"818";818;"P51532";"P51532-5";"SMCA4_HUMAN";"Transcription activator BRG1";"SMARCA4";1;1;"1.67194764605098E-5";1;0;1;0;"0";"0";2;"WINAC complex, nBAF complex, nuclear chromatin, npBAF complex, heterochromatin, perichromatin fibrils, SWI/SNF complex, nuclear euchromatin, extracellular space";4,93827160493827e-05
"819";819;"P51532";"P51532-2";"SMCA4_HUMAN";"Transcription activator BRG1";"SMARCA4";2;2;"3.34389529210195E-5";2;0;2;0;"0";"0";2;"WINAC complex, nBAF complex, nuclear chromatin, npBAF complex, heterochromatin, perichromatin fibrils, SWI/SNF complex, nuclear euchromatin, extracellular space";9,87654320987654e-05
"820";820;"P51571";"P51571";"SSRD_HUMAN";"Translocon-associated protein subunit delta";"SSR4";3;8;"8.48924168954437E-4";3;0;8;0;"0.00170644263149925";"0";0;"Sec61 translocon complex, extracellular vesicular exosome, integral component of membrane";0,000395061728395062
"821";821;"P51572";"P51572-1,P51572-2";"BAP31_HUMAN";"B-cell receptor-associated protein 31";"BCAP31";12;41;"0.00152983209613664";12;6;30;11;"0";"0";0;"Golgi membrane, integral component of plasma membrane, lipid particle, endoplasmic reticulum-Golgi intermediate compartment membrane, integral component of lumenal side of endoplasmic reticulum membrane, cytosol";0,00202469135802469
"823";823;"P51665";"P51665";"PSD7_HUMAN";"26S proteasome non-ATPase regulatory subunit 7";"PSMD7";1;1;"5.66604480050608E-5";1;0;1;0;"1.13894512056084E-4";"0";0;"proteasome regulatory particle, cytosol, nucleoplasm, extracellular vesicular exosome";4,93827160493827e-05
"824";824;"P51787";"P51787-1";"KCNQ1_HUMAN";"Potassium voltage-gated channel subfamily KQT member 1";"KCNQ1";2;2;"5.43135655433128E-5";0;2;0;2;"0";"0";0;"zymogen granule membrane, early endosome, basolateral plasma membrane, late endosome, lysosome, voltage-gated potassium channel complex, sarcolemma";9,87654320987654e-05
"825";825;"P51795";"P51795-2";"CLCN5_HUMAN";"H(+)/Cl(-) exchange transporter 5";"CLCN5";2;4;"9.84342367487384E-5";0;2;0;4;"0";"0";0;"endosome membrane, apical part of cell, Golgi membrane, integral component of plasma membrane, lysosomal membrane";0,000197530864197531
"826";826;"P51809";"P51809-1,P51809-3";"VAMP7_HUMAN";"Vesicle-associated membrane protein 7";"VAMP7";2;2;"8.34453870619987E-5";2;0;2;0;"0";"0";0;"phagocytic vesicle membrane, extracellular vesicular exosome, integral component of membrane, Golgi apparatus, transport vesicle membrane, neuron projection, endoplasmic reticulum membrane, phagocytic vesicle, perinuclear region of cytoplasm, synapse, apical part of cell, SNARE complex, plasma membrane, lysosomal membrane, late endosome membrane, cell junction";9,87654320987654e-05
"830";830;"P52209";"P52209";"6PGD_HUMAN";"6-phosphogluconate dehydrogenase, decarboxylating";"PGD";10;32;"0.00129228052841356";8;5;21;11;"0.00175722961457958";"0.00174910568186734";2;"extracellular vesicular exosome, cytosol";0,00158024691358025
"831";831;"P52272";"P52272-1,P52272-2";"HNRPM_HUMAN";"Heterogeneous nuclear ribonucleoprotein M";"HNRNPM";32;94;"0.00118195246879598";32;11;75;19;"0";"0";0;"catalytic step 2 spliceosome, nuclear matrix, integral component of plasma membrane, paraspeckles";0,00464197530864198
"839";839;"P52907";"P52907";"CAZA1_HUMAN";"F-actin-capping protein subunit alpha-1";"CAPZA1";2;2;"1.28377518556921E-4";2;0;2;0;"2.58054698644554E-4";"0";0;"F-actin capping protein complex, WASH complex, extracellular vesicular exosome, cytosol";9,87654320987654e-05
"841";841;"P53396";"P53396-1";"ACLY_HUMAN";"ATP-citrate synthase";"ACLY";15;43;"7.16978530069489E-4";14;9;28;15;"0";"0";0;"plasma membrane, mitochondrion, citrate lyase complex, nucleus, extracellular vesicular exosome, cytosol";0,00212345679012346
"842";842;"P53618";"P53618";"COPB_HUMAN";"Coatomer subunit beta";"COPB1";2;2;"3.85267264504506E-5";0;2;0;2;"0";"1.61178678687766E-4";0;"COPI vesicle coat, endoplasmic reticulum-Golgi intermediate compartment, plasma membrane, cytosol";9,87654320987654e-05
"843";843;"P53621";"P53621-1,P53621-2";"COPA_HUMAN";"Coatomer subunit alpha";"COPA";11;23;"1.77409100224249E-4";10;6;14;9;"0";"0";1;"cytosol, extracellular vesicular exosome, extracellular space, COPI vesicle coat";0,0011358024691358
"847";847;"P53985";"P53985";"MOT1_HUMAN";"Monocarboxylate transporter 1";"SLC16A1";6;23;"8.44467317067427E-4";6;0;23;0;"0.00169748380768388";"0";0;"integral component of plasma membrane, centrosome, mitochondrion, extracellular vesicular exosome";0,0011358024691358
"848";848;"P53999";"P53999";"TCP4_HUMAN";"Activated RNA polymerase II transcriptional coactivator p15";"SUB1";5;9;"0.00130095957781699";4;3;6;3;"0.00174339316092148";"0.00181421197782804";0;"nucleolus, extracellular vesicular exosome, transcription factor complex";0,000444444444444444
"850";850;"P54136";"P54136-1";"SYRC_HUMAN";"Arginine--tRNA ligase, cytoplasmic";"RARS";8;16;"4.4504206433066E-4";5;7;6;10;"0";"0";0;"mitochondrion, cytosol, extracellular vesicular exosome, nucleus, aminoacyl-tRNA synthetase multienzyme complex";0,000790123456790123
"851";851;"P54577";"P54577";"SYYC_HUMAN";"Tyrosine--tRNA ligase, cytoplasmic";"YARS";14;31;"0.00110547307646238";9;11;12;19;"8.80611659124541E-4";"0.00276369539299183";1;"cytosol, nucleus, extracellular space";0,00153086419753086
"852";852;"P54578";"P54578";"UBP14_HUMAN";"Ubiquitin carboxyl-terminal hydrolase 14";"USP14";5;12;"4.45942959197726E-4";5;3;7;5;"5.22900310411333E-4";"7.77344538408102E-4";0;"plasma membrane, synapse, cytoplasmic membrane-bounded vesicle, proteasome complex, cell surface";0,000592592592592593
"853";853;"P54709";"P54709";"AT1B3_HUMAN";"Sodium/potassium-transporting ATPase subunit beta-3";"ATP1B3";6;16;"0.00105278767906178";6;0;16;0;"0.0021162335143324";"0";0;"sodium:potassium-exchanging ATPase complex, extracellular vesicular exosome, caveola, melanosome";0,000790123456790123
"854";854;"P54760";"P54760";"EPHB4_HUMAN";"Ephrin type-B receptor 4";"EPHB4";5;7;"1.71313784561774E-4";5;0;7;0;"3.54085066266975E-4";"0";6;"integral component of plasma membrane";0,000345679012345679
"855";855;"P54762";"P54762";"EPHB1_HUMAN";"Ephrin type-B receptor 1";"EPHB1";2;2;"4.90960236244109E-5";2;0;2;0;"1.01475598259438E-4";"0";6;"membrane raft, integral component of plasma membrane, extracellular vesicular exosome, dendrite, early endosome membrane, axon";9,87654320987654e-05
"858";858;"P55072";"P55072";"TERA_HUMAN";"Transitional endoplasmic reticulum ATPase";"VCP";27;87;"0.00198156911708022";23;14;48;39;"0.00219762711103749";"0.00371620840619615";0;"site of double-strand break, proteasome complex, lipid particle, extracellular vesicular exosome, endoplasmic reticulum, nucleus, cytosol, perinuclear region of cytoplasm";0,0042962962962963
"862";862;"P55268";"P55268";"LAMB2_HUMAN";"Laminin subunit beta-2";"LAMB2";3;4;"4.08409013429137E-5";3;0;4;0;"8.20952656422052E-5";"0";0;"laminin-3 complex, synapse, extracellular vesicular exosome, laminin-11 complex";0,000197530864197531
"863";863;"P55290";"P55290-1";"CAD13_HUMAN";"Cadherin-13";"CDH13";3;3;"7.7242574278989E-5";3;0;3;0;"0";"0";0;"perinuclear region of cytoplasm, caveola, external side of plasma membrane, neuron projection, plasma membrane, extracellular space, anchored component of membrane, cytoplasm";0,000148148148148148
"865";865;"P55735";"P55735";"SEC13_HUMAN";"Protein SEC13 homolog";"SEC13";2;6;"3.42074257521237E-4";1;2;1;5;"1.14601931385625E-4";"0.00119257205581864";0;"cytosol, nuclear pore outer ring, extracellular vesicular exosome, endoplasmic reticulum membrane, Golgi membrane, ER to Golgi transport vesicle membrane";0,000296296296296296
"869";869;"P55884";"P55884-2";"EIF3B_HUMAN";"Eukaryotic translation initiation factor 3 subunit B";"EIF3B";20;54;"0.0012178515949589";14;14;27;27;"0";"0";0;"eukaryotic translation initiation factor 3 complex, extracellular vesicular exosome, eukaryotic 48S preinitiation complex, eukaryotic 43S preinitiation complex, cytosol";0,00266666666666667
"870";870;"P56192";"P56192";"SYMC_HUMAN";"Methionine--tRNA ligase, cytoplasmic";"MARS";13;29;"5.91535077172835E-4";12;3;25;4;"0.00102505060850476";"3.41340623976535E-4";0;"mitochondrion, cytosol, extracellular vesicular exosome";0,0014320987654321
"873";873;"P57678";"P57678";"GEMI4_HUMAN";"Gem-associated protein 4";"GEMIN4";1;1;"2.31354570304218E-5";1;0;1;0;"4.65051315767754E-5";"0";1;"spliceosomal complex, cytosol, SMN complex, small nuclear ribonucleoprotein complex, SMN-Sm protein complex, Gemini of coiled bodies, extracellular vesicular exosome, nucleolus, nucleoplasm";4,93827160493827e-05
"877";877;"P59044";"P59044";"NALP6_HUMAN";"NACHT, LRR and PYD domains-containing protein 6";"NLRP6";2;2;"4.11614016897751E-5";2;0;2;0;"8.27395110003839E-5";"0";0;"plasma membrane, nuclear membrane, cytoplasm";9,87654320987654e-05
"879";879;"P59190";"P59190-1";"RAB15_HUMAN";"Ras-related protein Rab-15";"RAB15";1;1;"1.25080611633814E-4";0;1;0;1;"0";"0";4;"extracellular vesicular exosome, endosome membrane, plasma membrane, perinuclear region of cytoplasm";4,93827160493827e-05
"880";880;"P59190";"P59190-2";"RAB15_HUMAN";"Ras-related protein Rab-15";"RAB15";1;1;"1.25080611633814E-4";0;1;0;1;"0";"0";4;"extracellular vesicular exosome, endosome membrane, plasma membrane, perinuclear region of cytoplasm";4,93827160493827e-05
"881";881;"P59998";"P59998";"ARPC4_HUMAN";"Actin-related protein 2/3 complex subunit 4";"ARPC4";4;16;"0.00174837953844188";3;4;9;7;"0.00197688331640203";"0.00320006834978002";0;"extracellular vesicular exosome, Arp2/3 protein complex, cytosol, cell projection";0,000790123456790123
"882";882;"P60033";"P60033";"CD81_HUMAN";"CD81 antigen";"CD81";2;3;"2.33364218054742E-4";2;0;3;0;"4.6909095643438E-4";"0";0;"extracellular vesicular exosome, immunological synapse, integral component of plasma membrane";0,000148148148148148
"883";883;"P60174";"P60174-3";"TPIS_HUMAN";"Triosephosphate isomerase";"TPI1";3;5;"3.20943796392303E-4";0;3;0;5;"0";"0";0;"cytosol, extracellular space, extracellular vesicular exosome";0,000246913580246914
"884";884;"P60228";"P60228";"EIF3E_HUMAN";"Eukaryotic translation initiation factor 3 subunit E";"EIF3E";9;24;"9.90093581319895E-4";8;6;12;12;"9.95105309829337E-4";"0.0020710554713183";0;"eukaryotic 43S preinitiation complex, nucleoplasm, eukaryotic 48S preinitiation complex, cytosol, eukaryotic translation initiation factor 3 complex, PML body, extracellular vesicular exosome";0,00118518518518519
"886";886;"P60660";"P60660-1,P60660-2";"MYL6_HUMAN";"Myosin light polypeptide 6";"MYL6";3;10;"7.73665840309922E-4";3;2;7;3;"0";"0";3;"extracellular vesicular exosome, unconventional myosin complex, cytosol";0,000493827160493827
"887";887;"P60709";"P60709";"ACTB_HUMAN";"Actin, cytoplasmic 1";"ACTB";8;41;"0.00340577876398485";6;5;26;15;"0.00457729027437738";"0.00476471353350775";33;"ribonucleoprotein complex, MLL5-L complex, cortical cytoskeleton, cytosol, blood microparticle, NuA4 histone acetyltransferase complex, cytoskeleton, extracellular vesicular exosome, postsynaptic density, axon";0,00202469135802469
"888";888;"P60842";"P60842";"IF4A1_HUMAN";"Eukaryotic initiation factor 4A-I";"EIF4A1";9;23;"0.00109071532602125";6;7;11;12;"0.00108311997795207";"0.00226999922348927";2;"cytosol, eukaryotic translation initiation factor 4F complex, extracellular vesicular exosome";0,0011358024691358
"889";889;"P60866";"P60866-1,P60866-2";"RS20_HUMAN";"40S ribosomal protein S20";"RPS20";3;12;"9.2561269682217E-4";3;3;8;4;"0";"0";0;"extracellular vesicular exosome, cytosolic small ribosomal subunit";0,000592592592592593
"891";891;"P60900";"P60900";"PSA6_HUMAN";"Proteasome subunit alpha type-6";"PSMA6";8;13;"9.70137426818359E-4";6;3;9;4;"0.00135006665510383";"0.00124880716088976";0;"proteasome core complex, alpha-subunit complex, cytoplasmic mRNA processing body, extracellular vesicular exosome, nuclear matrix, polysome, nucleoplasm, cytosol, mitochondrion, sarcomere";0,000641975308641975
"892";892;"P61006";"P61006";"RAB8A_HUMAN";"Ras-related protein Rab-8A";"RAB8A";1;1;"1.28101882446225E-4";0;1;0;1;"0";"5.19431384312119E-4";4;"neuronal cell body, extracellular vesicular exosome, Golgi membrane, dendrite, phagocytic vesicle, postsynaptic density, phagocytic vesicle membrane, recycling endosome membrane, nonmotile primary cilium, cytoplasmic vesicle membrane, plasma membrane";4,93827160493827e-05
"893";893;"P61158";"P61158";"ARP3_HUMAN";"Actin-related protein 3";"ACTR3";12;41;"0.00180066361554839";11;6;26;15;"0.00229532863531209";"0.00275603972708327";0;"podosome, Arp2/3 protein complex, extracellular vesicular exosome, Golgi membrane, excitatory synapse, lamellipodium, hemidesmosome, cytosol";0,00202469135802469
"894";894;"P61160";"P61160";"ARP2_HUMAN";"Actin-related protein 2";"ACTR2";10;21;"9.78471289914807E-4";7;6;11;10;"0.001030253911086";"0.00194928021306397";0;"Arp2/3 protein complex, cell projection, extracellular vesicular exosome, cytosol, actin cap";0,00103703703703704
"896";896;"P61247";"P61247";"RS3A_HUMAN";"40S ribosomal protein S3a";"RPS3A";16;68;"0.00472857193351326";15;12;36;32;"0.00503206662356881";"0.0093092897448146";0;"extracellular vesicular exosome, cytosolic small ribosomal subunit, nucleolus";0,00335802469135802
"897";897;"P61254";"P61254";"RL26_HUMAN";"60S ribosomal protein L26";"RPL26";6;14;"0.00177249511828245";6;3;11;3;"0.0027994485583992";"0.00158899945644249";0;"cytosolic large ribosomal subunit, extracellular vesicular exosome";0,000691358024691358
"899";899;"P61353";"P61353";"RL27_HUMAN";"60S ribosomal protein L27";"RPL27";5;25;"0.00337462962383083";5;2;19;6;"0.00515540158983275";"0.00338830766447296";0;"extracellular vesicular exosome, cytosolic large ribosomal subunit";0,00123456790123457
"900";900;"P61513";"P61513";"RL37A_HUMAN";"60S ribosomal protein L37a";"RPL37A";5;16;"0.00319269307019821";4;4;10;6;"0.00401106759849687";"0.00500880263443829";0;"extracellular vesicular exosome, cytosolic large ribosomal subunit";0,000790123456790123
"901";901;"P61604";"P61604";"CH10_HUMAN";"10 kDa heat shock protein, mitochondrial";"HSPE1";8;34;"0.00611932838454657";7;2;32;2;"0.011577042166642";"0.00150591451754354";0;"extracellular vesicular exosome, mitochondrion, mitochondrial matrix";0,00167901234567901
"902";902;"P61769";"P61769";"B2MG_HUMAN";"Beta-2-microglobulin";"B2M";3;33;"0.00534541332414803";3;0;33;0;"0.0108017938072686";"0";2;"endoplasmic reticulum lumen, plasma membrane, ER to Golgi transport vesicle membrane, phagocytic vesicle membrane, early endosome lumen, MHC class I protein complex, external side of plasma membrane, Golgi membrane, early endosome membrane, extracellular space, extracellular vesicular exosome";0,00162962962962963
"904";904;"P61978";"P61978-1";"HNRPK_HUMAN";"Heterogeneous nuclear ribonucleoprotein K";"HNRNPK";20;98;"0.0038857074407272";19;12;61;37;"0";"0";0;"extracellular vesicular exosome, podosome, nucleoplasm, nuclear chromatin, cytoplasm, cell projection, cell junction, catalytic step 2 spliceosome";0,00483950617283951
"905";905;"P61981";"P61981";"1433G_HUMAN";"14-3-3 protein gamma";"YWHAG";4;9;"7.41886923028944E-4";4;2;7;2;"0.00119520070951162";"6.52969412262805E-4";6;"extracellular vesicular exosome, cytosol, cytoplasmic vesicle membrane";0,000444444444444444
"907";907;"P62136";"P62136-1";"PP1A_HUMAN";"Serine/threonine-protein phosphatase PP1-alpha catalytic subunit";"PPP1CA";1;1;"1.66890774123997E-4";1;0;1;0;"0";"0";8;"perikaryon, glycogen granule, nucleolus, dendritic spine, PTW/PP1 phosphatase complex, MLL5-L complex, cytosol, extracellular vesicular exosome, protein phosphatase type 1 complex";4,93827160493827e-05
"908";908;"P62140";"P62140";"PP1B_HUMAN";"Serine/threonine-protein phosphatase PP1-beta catalytic subunit";"PPP1CB";1;2;"3.36843764286967E-4";1;0;2;0;"6.77097649654518E-4";"0";8;"extracellular vesicular exosome, PTW/PP1 phosphatase complex, nucleolus, MLL5-L complex, cytoplasm";9,87654320987654e-05
"909";909;"P62158";"P62158";"CALM_HUMAN";"Calmodulin";"CALM2,CALM1,CALM3";4;12;"0.00147849544861528";4;0;12;0;"0.00297195881123527";"0";0;"spindle microtubule, cytosol, extracellular vesicular exosome, spindle pole, centrosome, nucleoplasm, plasma membrane, growth cone, sarcomere";0,000592592592592593
"911";911;"P62195";"P62195";"PRS8_HUMAN";"26S protease regulatory subunit 8";"PSMC5";8;16;"7.50262483929081E-4";7;4;10;6;"9.08911869610129E-4";"0.00122958291272336";1;"cytoplasmic vesicle, nucleoplasm, proteasome accessory complex, cytosolic proteasome complex, inclusion body, blood microparticle, extracellular vesicular exosome, nuclear proteasome complex, cytosol";0,000790123456790123
"912";912;"P62241";"P62241";"RS8_HUMAN";"40S ribosomal protein S8";"RPS8";7;37;"0.00326560312829168";7;4;25;12;"0.00443531513295327";"0.00443086386892618";0;"extracellular vesicular exosome, cytosolic small ribosomal subunit";0,00182716049382716
"913";913;"P62244";"P62244";"RS15A_HUMAN";"40S ribosomal protein S15a";"RPS15A";6;21;"0.00296552067866488";6;3;12;9;"0.00340632202210811";"0.00531703664271142";0;"cytosolic small ribosomal subunit, extracellular vesicular exosome";0,00103703703703704
"914";914;"P62249";"P62249";"RS16_HUMAN";"40S ribosomal protein S16";"RPS16";8;37;"0.00465236610057993";7;7;19;18;"0.004802291891899";"0.00946869539112992";0;"extracellular vesicular exosome, cytosolic small ribosomal subunit";0,00182716049382716
"915";915;"P62258";"P62258-1";"1433E_HUMAN";"14-3-3 protein epsilon";"YWHAE";7;22;"0.00175660720685807";7;3;14;8;"0";"0";6;"mitochondrion, cytosol, extracellular vesicular exosome, kinesin complex, cytoplasmic vesicle membrane, melanosome";0,00108641975308642
"916";916;"P62263";"P62263";"RS14_HUMAN";"40S ribosomal protein S14";"RPS14";5;45;"0.00547092272790587";5;5;20;25;"0.00488765853061871";"0.0127155033766093";0;"extracellular vesicular exosome, nucleolus, mitochondrion, cytosolic small ribosomal subunit";0,00222222222222222
"918";918;"P62269";"P62269";"RS18_HUMAN";"40S ribosomal protein S18";"RPS18";9;40;"0.00483104872464203";8;7;23;17;"0.0055838283147496";"0.00858965714940952";0;"cytosolic small ribosomal subunit, extracellular vesicular exosome";0,00197530864197531
"919";919;"P62273";"P62273-1";"RS29_HUMAN";"40S ribosomal protein S29";"RPS29";2;6;"0.00196692698074711";2;0;6;0;"0";"0";0;"cytosolic small ribosomal subunit, extracellular vesicular exosome";0,000296296296296296
"920";920;"P62277";"P62277";"RS13_HUMAN";"40S ribosomal protein S13";"RPS13";5;9;"0.00109418454558117";5;0;9;0;"0.00219944633877842";"0";0;"cytosolic small ribosomal subunit, nucleolus, extracellular vesicular exosome";0,000444444444444444
"921";921;"P62280";"P62280";"RS11_HUMAN";"40S ribosomal protein S11";"RPS11";9;26;"0.00302093426578881";9;5;17;9;"0.00397044919243615";"0.00437477698450939";0;"cytosolic small ribosomal subunit, extracellular vesicular exosome";0,00128395061728395
"926";926;"P62316";"P62316";"SMD2_HUMAN";"Small nuclear ribonucleoprotein Sm D2";"SNRPD2";6;25;"0.0038894036342457";5;5;14;11;"0.00437818226005421";"0.00715947495205021";0;"extracellular vesicular exosome, U4 snRNP, SMN-Sm protein complex, U12-type spliceosomal complex, nucleoplasm, catalytic step 2 spliceosome, pICln-Sm protein complex, cytosol, methylosome, U1 snRNP";0,00123456790123457
"928";928;"P62333";"P62333";"PRS10_HUMAN";"26S protease regulatory subunit 10B";"PSMC6";5;11;"5.19120402802151E-4";3;3;3;8;"2.84589886165845E-4";"0.00157946818292484";0;"plasma membrane, cytosolic proteasome complex, extracellular vesicular exosome, cytosol, inclusion body, proteasome accessory complex, nucleoplasm";0,00054320987654321
"930";930;"P62491";"P62491,Q15907";"RB11A_HUMAN, RB11B_HUMAN";"Ras-related protein Rab-11A, Ras-related protein Rab-11B";"RAB11A, RAB11B";2;4;"1.69198019849214E-4";0;2;0;4;"0";"7.07849220227838E-4";0;"extracellular vesicular exosome, cytoplasmic vesicle membrane, protein complex, plasma membrane, cleavage furrow, perinuclear region of cytoplasm, mitochondrion, trans-Golgi network, transport vesicle, phagocytic vesicle, axon, recycling endosome membrane, phagocytic vesicle membrane, recycling endosome";0,000197530864197531
"932";932;"P62701";"P62701";"RS4X_HUMAN";"40S ribosomal protein S4, X isoform";"RPS4X";16;69;"0.00481635351939597";15;12;39;30;"0.00547213328646646";"0.00876064339103275";0;"cytosolic small ribosomal subunit, extracellular vesicular exosome, polysome";0,00340740740740741
"933";933;"P62736";"P62736,P68032,P68133";"ACTA_HUMAN, ACTC_HUMAN, ACTS_HUMAN";"Actin, alpha cardiac muscle 1, Actin, alpha skeletal muscle, Actin, aortic smooth muscle";"ACTA1, ACTA2, ACTC1";2;7;"1.66645583387374E-4";2;1;4;3;"1.94406149888833E-4";"2.91995626611227E-4";23;"protein complex, cytosol, extracellular space, actin cytoskeleton, smooth muscle contractile fiber";0,000345679012345679
"934";934;"P62750";"P62750";"RL23A_HUMAN";"60S ribosomal protein L23a";"RPL23A";6;16;"0.00188287027216818";6;2;13;3;"0.00307515182551427";"0.00147695462297539";0;"extracellular vesicular exosome, nucleus, TORC2 complex, cytosolic large ribosomal subunit";0,000790123456790123
