"";"protein.acs";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5836.1.id.csv";"peptide.count.P5836.2.id.csv";"peptide.count.P5837.1.id.csv";"peptide.count.P5837.2.id.csv";"spectra.count.P5836.1.id.csv";"spectra.count.P5836.2.id.csv";"spectra.count.P5837.1.id.csv";"spectra.count.P5837.2.id.csv";"dNSAF.P5836.1.id.csv";"dNSAF.P5836.2.id.csv";"dNSAF.P5837.1.id.csv";"dNSAF.P5837.2.id.csv";"Go.Cc"
"844";"P58876";"P58876";"P58876";"H2B1D_HUMAN";"Histone H2B type 1-D";"HIST1H2BD";3;12;0,0016927082219864;3;3;3;2;4;3;3;2;0,00267883428494367;0,00225635688360061;0,00227674527974087;0,00167236149499706;"nucleus, extracellular vesicular exosome, nucleosome"
"845";"P59998";"P59998";"P59998";"ARPC4_HUMAN";"Actin-related protein 2/3 complex subunit 4";"ARPC4";5;20;0,0010579426387415;5;3;4;4;5;3;6;6;0,00139522619007483;0,00084613383135023;0,00170755895980565;0,00167236149499706;"extracellular vesicular exosome, Arp2/3 protein complex, cytosol, cell projection"
"846";"P60174";"P60174-1,P60174-3";"P60174-1,P60174-3";"TPIS_HUMAN";"Triosephosphate isomerase";"TPI1";16;117;0,00181773780656494;16;16;15;15;30;32;29;26;NA;NA;NA;NA;"cytosol, extracellular space, extracellular vesicular exosome"
"847";"P60228";"P60228";"P60228";"EIF3E_HUMAN";"Eukaryotic translation initiation factor 3 subunit E";"EIF3E";11;42;0,000838746433591013;8;8;8;11;10;10;9;13;0,00105347415700032;0,00106479763046321;0,000966977208698932;0,0013679541217504;"eukaryotic 43S preinitiation complex, nucleoplasm, eukaryotic 48S preinitiation complex, cytosol, eukaryotic translation initiation factor 3 complex, PML body, extracellular vesicular exosome"
"848";"P60510";"P60510";"P60510";"PP4C_HUMAN";"Serine/threonine-protein phosphatase 4 catalytic subunit";"PPP4C";2;2;5,78939294164729e-05;NA;2;NA;NA;NA;2;NA;NA;NA;0,000308687260948618;NA;NA;"cytoplasm, plasma membrane, protein phosphatase 4 complex, nucleus, microtubule organizing center"
"849";"P60660";"P60660-1,P60660-2";"P60660-1,P60660-2";"MYL6_HUMAN";"Myosin light polypeptide 6";"MYL6";8;33;0,000971065229997163;8;7;7;5;9;8;9;7;NA;NA;NA;NA;"extracellular vesicular exosome, unconventional myosin complex, cytosol"
"850";"P60709";"P60709,P63261";"P60709,P63261";"ACTB_HUMAN, ACTG_HUMAN";"Actin, cytoplasmic 1, Actin, cytoplasmic 2";"ACTB, ACTG1";9;382;0,00742087949014684;9;9;9;9;94;93;89;106;0,00916951007006551;0,00972463046872183;0,00993886137994467;0,0105898237368695;"ribonucleoprotein complex, MLL5-L complex, cortical cytoskeleton, cytosol, blood microparticle, NuA4 histone acetyltransferase complex, cytoskeleton, extracellular vesicular exosome, postsynaptic density, axon"
"851";"P60842";"P60842";"P60842";"IF4A1_HUMAN";"Eukaryotic initiation factor 4A-I";"EIF4A1";11;58;0,00213997505293821;11;11;10;11;18;13;13;14;0,00314104953426439;0,00279882006668943;0,00265066984932984;0,00276982100126303;"cytosol, eukaryotic translation initiation factor 4F complex, extracellular vesicular exosome"
"852";"P60866";"P60866-1,P60866-2";"P60866-1,P60866-2";"RS20_HUMAN";"40S ribosomal protein S20";"RPS20";3;21;0,000784122191067228;3;3;3;3;5;5;6;5;NA;NA;NA;NA;"extracellular vesicular exosome, cytosolic small ribosomal subunit"
"853";"P60891";"P60891";"P60891";"PRPS1_HUMAN";"Ribose-phosphate pyrophosphokinase 1";"PRPS1";3;9;0,00115275825259097;3;2;2;2;3;2;2;2;0,00169533144605319;0,00119203759888334;0,0021049154473076;0,0013743515849871;"cytosol"
"854";"P60900";"P60900";"P60900";"PSA6_HUMAN";"Proteasome subunit alpha type-6";"PSMA6";11;46;0,00166174404719396;11;10;9;8;14;11;11;10;0,00266794471467967;0,0021187741467957;0,00213791934804936;0,00190350088861454;"proteasome core complex, alpha-subunit complex, cytoplasmic mRNA processing body, extracellular vesicular exosome, nuclear matrix, polysome, nucleoplasm, cytosol, mitochondrion, sarcomere"
"855";"P60953";"P60953-2";"P60953-2";"CDC42_HUMAN";"Cell division control protein 42 homolog";"CDC42";5;21;0,00104856692438463;4;4;4;4;6;5;5;5;NA;NA;NA;NA;"extracellular vesicular exosome, spindle midzone, secretory granule, filopodium, midbody, mitotic spindle, plasma membrane, microtubule organizing center, cytosol, neuron projection, Golgi membrane, neuronal cell body, apical part of cell"
"856";"P60981";"P60981-1,P60981-2";"P60981-1,P60981-2";"DEST_HUMAN";"Destrin";"DSTN";2;3;8,29331703290198e-05;1;NA;1;1;1;NA;1;1;NA;NA;NA;NA;"extracellular vesicular exosome, cortical actin cytoskeleton, actin cytoskeleton"
"857";"P60983";"P60983";"P60983";"GMFB_HUMAN";"Glia maturation factor beta";"GMFB";3;4;0,000317084779611536;1;0;3;0;1;0;3;0;0,000412672535092555;NA;0,00117845618352785;NA;"intracellular"
"858";"P61006";"P61006";"P61006";"RAB8A_HUMAN";"Ras-related protein Rab-8A";"RAB8A";2;6;0,000312783041019226;1;2;2;1;1;2;2;1;0,000283089371899241;0,000457811541600125;0,000577435397035728;0,000339319723622591;"neuronal cell body, extracellular vesicular exosome, Golgi membrane, dendrite, phagocytic vesicle, postsynaptic density, phagocytic vesicle membrane, recycling endosome membrane, nonmotile primary cilium, cytoplasmic vesicle membrane, plasma membrane"
"859";"P61077";"P61077-1,P61077-2,P61077-3,P62837";"P61077-1,P61077-2,P61077-3,P62837";"UB2D2_HUMAN, UB2D3_HUMAN";"Ubiquitin-conjugating enzyme E2 D2, Ubiquitin-conjugating enzyme E2 D3";"UBE2D2, UBE2D3";2;9;0,000136021196409621;NA;1;1;2;NA;3;3;3;NA;0,000967010092971692;0,000975747977031802;0,000955635139998318;"cytosol, endosome membrane, plasma membrane, nucleoplasm"
"860";"P61086";"P61086-1";"P61086-1";"UBE2K_HUMAN";"Ubiquitin-conjugating enzyme E2 K";"UBE2K";4;7;0,000311035135790001;NA;2;2;2;NA;2;3;2;NA;NA;NA;NA;"cytoplasm"
"861";"P61088";"P61088";"P61088";"UBE2N_HUMAN";"Ubiquitin-conjugating enzyme E2 N";"UBE2N";7;22;0,00128623552394361;5;6;5;6;5;6;5;6;0,00154209210481955;0,00187040110087946;0,00157275167350521;0,00184839954710201;"nucleus, cytosol, UBC13-UEV1A complex, ubiquitin ligase complex, extracellular vesicular exosome, UBC13-MMS2 complex"
"862";"P61158";"P61158";"P61158";"ARP3_HUMAN";"Actin-related protein 3";"ACTR3";12;40;0,000850403652194123;10;9;9;9;11;10;9;10;0,00123367368385564;0,00113357642477543;0,00102943745902159;0,00112024214975879;"podosome, Arp2/3 protein complex, extracellular vesicular exosome, Golgi membrane, excitatory synapse, lamellipodium, hemidesmosome, cytosol"
"863";"P61160";"P61160";"P61160";"ARP2_HUMAN";"Actin-related protein 2";"ACTR2";11;41;0,000924760012138508;10;10;10;7;12;12;10;7;0,0014278050757314;0,00144315211844506;0,00121349367701925;0,000831936175176201;"Arp2/3 protein complex, cell projection, extracellular vesicular exosome, cytosol, actin cap"
"864";"P61163";"P61163";"P61163";"ACTZ_HUMAN";"Alpha-centractin";"ACTR1A";4;7;0,000165444221164894;2;2;NA;3;2;2;NA;3;0,000249359574396352;0,000252039864657515;NA;0,000373612674414236;"extracellular vesicular exosome, centrosome, dynactin complex, cytosol"
"865";"P61201";"P61201-1,P61201-2";"P61201-1,P61201-2";"CSN2_HUMAN";"COP9 signalosome complex subunit 2";"COPS2";8;25;0,000250753898573041;6;3;5;3;9;5;7;4;NA;NA;NA;NA;"cytoplasm, COP9 signalosome"
"866";"P61204";"P61204,P84077";"P61204,P84077";"ARF1_HUMAN, ARF3_HUMAN";"ADP-ribosylation factor 1, ADP-ribosylation factor 3";"ARF1, ARF3";5;13;0,000570341513355302;2;3;3;5;2;3;3;5;0,000479156132458847;0,000775544765861896;0,000808181680791994;0,000972254359848866;"Golgi membrane, perinuclear region of cytoplasm, extracellular vesicular exosome"
"867";"P61221";"P61221";"P61221";"ABCE1_HUMAN";"ATP-binding cassette sub-family E member 1";"ABCE1";11;49;0,000726960250594325;11;8;10;9;15;11;12;11;0,00117394657729168;0,000870147646263342;0,000957829399824206;0,000859912087577785;"mitochondrion"
"868";"P61247";"P61247";"P61247";"RS3A_HUMAN";"40S ribosomal protein S3a";"RPS3A";16;80;0,00269294489861472;14;15;15;12;19;21;22;18;0,00337391060509004;0,0037691416123783;0,00398430423954653;0,00319269012681256;"extracellular vesicular exosome, cytosolic small ribosomal subunit, nucleolus"
"869";"P61254";"P61254";"P61254";"RL26_HUMAN";"60S ribosomal protein L26";"RPL26";8;36;0,00220635761348572;7;8;8;7;9;9;9;9;0,00290976827502502;0,00294104448965873;0,00296761970945534;0,00290644894302937;"cytosolic large ribosomal subunit, extracellular vesicular exosome"
"870";"P61289";"P61289-1,P61289-2";"P61289-1,P61289-2";"PSME3_HUMAN";"Proteasome activator complex subunit 3";"PSME3";8;30;0,000524806190871767;7;8;8;7;7;8;8;7;NA;NA;NA;NA;"proteasome activator complex, nucleoplasm, proteasome complex, cytosol"
"871";"P61313";"P61313";"P61313";"RL15_HUMAN";"60S ribosomal protein L15";"RPL15";10;34;0,0014811196942381;5;6;7;9;6;7;10;11;0,00137881176430924;0,0016259042249475;0,00234370837620384;0,00252493794342693;"cytosolic large ribosomal subunit"
"872";"P61326";"P61326,Q96A72";"P61326,Q96A72";"MGN_HUMAN, MGN2_HUMAN";"Protein mago nashi homolog, Protein mago nashi homolog 2";"MAGOH, MAGOHB";5;19;0,000574311718173956;4;4;4;5;4;4;4;7;0,00063781768689135;0,000644673395314461;0,000650498651354535;0,00111490766333137;"cytosol, nuclear speck, exon-exon junction complex, catalytic step 2 spliceosome, nucleoplasm"
"873";"P61353";"P61353";"P61353";"RL27_HUMAN";"60S ribosomal protein L27";"RPL27";8;39;0,00254839712096849;6;7;6;6;10;9;10;10;0,00344702941077311;0,00313567243382732;0,00351556256430576;0,00344309719558217;"extracellular vesicular exosome, cytosolic large ribosomal subunit"
"874";"P61513";"P61513";"P61513";"RL37A_HUMAN";"60S ribosomal protein L37a";"RPL37A";4;18;0,00173870572801864;4;4;3;2;6;5;4;3;0,0030573652165118;0,0025751899215007;0,00207876742932862;0,00152693875630166;"extracellular vesicular exosome, cytosolic large ribosomal subunit"
"875";"P61586";"P61586";"P61586";"RHOA_HUMAN";"Transforming protein RhoA";"RHOA";6;28;0,00141013338764897;6;6;6;6;7;7;7;7;0,00191283341913886;0,00171857234139529;0,00192677925228502;0,00191065134532047;"cytosol, extracellular vesicular exosome, cell cortex, midbody, cleavage furrow, apical junction complex, plasma membrane, lamellipodium, cytoskeleton"
"876";"P61604";"P61604";"P61604";"CH10_HUMAN";"10 kDa heat shock protein, mitochondrial";"HSPE1";6;51;0,00444335908271429;6;5;5;6;10;11;15;15;0,00459603921436414;0,00510998470697786;0,00703112512861152;0,00688619439116435;"extracellular vesicular exosome, mitochondrion, mitochondrial matrix"
"877";"P61758";"P61758";"P61758";"PFD3_HUMAN";"Prefoldin subunit 3";"VBP1";5;15;0,00067665366741842;2;5;5;3;2;5;5;3;0,0004759350252438;0,00120262676537089;0,00121349367701925;0,000713088150151029;"cytoplasm, intracellular membrane-bounded organelle, nucleus, prefoldin complex"
"878";"P61916";"P61916";"P61916";"NPC2_HUMAN";"Epididymal secretory protein E1";"NPC2";3;12;0,000706229258179755;3;2;3;2;3;3;4;2;0,000931382781189025;0,000941393931568468;0,00126653379800154;0,000620213534568445;"extracellular region, endoplasmic reticulum, lysosome"
"879";"P61923";"P61923";"P61923";"COPZ1_HUMAN";"Coatomer subunit zeta-1";"COPZ1";2;7;0,000351452130836159;2;2;2;NA;2;2;3;NA;0,000529712994197901;0,000535406718142519;0,000810366963975564;NA;"COPI vesicle coat, membrane, cytosol"
"880";"P61956";"P61956-1,P61956-2";"P61956-1,P61956-2";"SUMO2_HUMAN";"Small ubiquitin-related modifier 2";"SUMO2";2;7;0,000327405406094737;1;2;2;1;1;3;2;1;NA;NA;NA;NA;"PML body"
"881";"P61962";"P61962";"P61962";"DCAF7_HUMAN";"DDB1- and CUL4-associated factor 7";"DCAF7";2;7;0,000181891892274854;2;2;1;1;2;3;1;1;0,000274149707523475;0,000415644689084324;0,000139800148756018;0,000136918484970519;"cytoplasm, Cul4-RING ubiquitin ligase complex, nuclear matrix"
"882";"P61970";"P61970";"P61970";"NTF2_HUMAN";"Nuclear transport factor 2";"NUTF2";5;24;0,00167937981078965;3;4;4;5;4;6;6;8;0,00147652283422092;0,00223859029396596;0,00225881815155394;0,00294967696755386;"nuclear pore, cytosol, microtubule cytoskeleton, extracellular vesicular exosome"
"883";"P61978";"P61978-3";"P61978-3";"HNRPK_HUMAN";"Heterogeneous nuclear ribonucleoprotein K";"HNRNPK";1;4;0,00143679121218284;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"extracellular vesicular exosome, podosome, nucleoplasm, nuclear chromatin, cytoplasm, cell projection, cell junction, catalytic step 2 spliceosome"
"884";"P61978";"P61978-1,P61978-2";"P61978-1,P61978-2";"HNRPK_HUMAN";"Heterogeneous nuclear ribonucleoprotein K";"HNRNPK";1;3;0,000538796704568564;0;1;1;1;0;1;1;1;NA;NA;NA;NA;"extracellular vesicular exosome, podosome, nucleoplasm, nuclear chromatin, cytoplasm, cell projection, cell junction, catalytic step 2 spliceosome"
"885";"P61981";"P61981";"P61981";"1433G_HUMAN";"14-3-3 protein gamma";"YWHAG";9;46;0,00193160093483355;8;7;8;9;12;11;11;12;0,00263741942608896;0,00248545494460202;0,0025393890482211;0,00259997246352951;"extracellular vesicular exosome, cytosol, cytoplasmic vesicle membrane"
"886";"P62081";"P62081";"P62081";"RS7_HUMAN";"40S ribosomal protein S7";"RPS7";9;37;0,00169488954701473;9;8;8;8;10;9;9;9;0,00241647422610898;0,00219820335567276;0,00221806627768569;0,00217234585948071;"microtubule organizing center, 90S preribosome, cytosolic small ribosomal subunit, nucleolus, small-subunit processome"
"887";"P62136";"P62136-1";"P62136-1";"PP1A_HUMAN";"Serine/threonine-protein phosphatase PP1-alpha catalytic subunit";"PPP1CA";4;17;0,00132762183501706;4;4;3;3;5;5;4;3;NA;NA;NA;NA;"perikaryon, glycogen granule, nucleolus, dendritic spine, PTW/PP1 phosphatase complex, MLL5-L complex, cytosol, extracellular vesicular exosome, protein phosphatase type 1 complex"
"888";"P62140";"P62140";"P62140";"PP1B_HUMAN";"Serine/threonine-protein phosphatase PP1-beta catalytic subunit";"PPP1CB";1;3;0,000236435620915072;1;1;0;0;2;1;0;0;0,000655372302126892;0,000410560350379928;0;0;"extracellular vesicular exosome, PTW/PP1 phosphatase complex, nucleolus, MLL5-L complex, cytoplasm"
"889";"P62158";"P62158";"P62158";"CALM_HUMAN";"Calmodulin";"CALM2,CALM1,CALM3";2;5;0,000298212018974114;NA;NA;1;2;NA;NA;2;3;NA;NA;0,000641767125832997;0,000942807822682904;"spindle microtubule, cytosol, extracellular vesicular exosome, spindle pole, centrosome, nucleoplasm, plasma membrane, growth cone, sarcomere"
"890";"P62191";"P62191";"P62191";"PRS4_HUMAN";"26S protease regulatory subunit 4";"PSMC1";8;28;0,000591726006959127;7;7;6;3;9;8;7;4;0,00104772541405267;0,000861518082829325;0,000791065496288147;0,000450732723785303;"proteasome accessory complex, cytosol, nucleoplasm"
"891";"P62195";"P62195";"P62195";"PRS8_HUMAN";"26S protease regulatory subunit 8";"PSMC5";12;43;0,000984821960913677;8;9;9;7;10;11;13;9;0,00126162885107601;0,00128378926135897;0,00159215152666017;0,00109907733139766;"cytoplasmic vesicle, nucleoplasm, proteasome accessory complex, cytosolic proteasome complex, inclusion body, blood microparticle, extracellular vesicular exosome, nuclear proteasome complex, cytosol"
"892";"P62241";"P62241";"P62241";"RS8_HUMAN";"40S ribosomal protein S8";"RPS8";9;37;0,00158081044288874;7;7;7;9;8;10;8;11;0,00180306153794286;0,002278052622866;0,00183890964902147;0,00247638144451487;"extracellular vesicular exosome, cytosolic small ribosomal subunit"
"893";"P62244";"P62244";"P62244";"RS15A_HUMAN";"40S ribosomal protein S15a";"RPS15A";7;36;0,00246093733811869;7;7;7;7;9;9;9;9;0,00324551076829714;0,00328039577692705;0,00331003736823865;0,00324180843645583;"cytosolic small ribosomal subunit, extracellular vesicular exosome"
"894";"P62249";"P62249";"P62249";"RS16_HUMAN";"40S ribosomal protein S16";"RPS16";12;47;0,00286079283407633;10;10;10;10;13;12;11;11;0,00417421095770332;0,00389453379909147;0,0036022476686311;0,00352799548259653;"extracellular vesicular exosome, cytosolic small ribosomal subunit"
"895";"P62258";"P62258-1";"P62258-1";"1433E_HUMAN";"14-3-3 protein epsilon";"YWHAE";14;81;0,0030660384012561;13;13;13;11;21;22;20;18;NA;NA;NA;NA;"mitochondrion, cytosol, extracellular vesicular exosome, kinesin complex, cytoplasmic vesicle membrane, melanosome"
"896";"P62263";"P62263";"P62263";"RS14_HUMAN";"40S ribosomal protein S14";"RPS14";4;24;0,00141245851635951;4;3;3;4;6;6;5;7;0,00186276556237805;0,00188278786313694;0,00158316724750193;0,00217074737098956;"extracellular vesicular exosome, nucleolus, mitochondrion, cytosolic small ribosomal subunit"
"897";"P62266";"P62266";"P62266";"RS23_HUMAN";"40S ribosomal protein S23";"RPS23";7;26;0,00161576693916883;6;5;7;5;7;6;8;5;0,00229480559374545;0,00198811865268306;0,00267477767130396;0,00163727698810901;"cytosolic small ribosomal subunit"
"898";"P62269";"P62269";"P62269";"RS18_HUMAN";"40S ribosomal protein S18";"RPS18";11;40;0,00233861004353384;8;10;9;9;10;10;10;10;0,0030841842096391;0,00311733516813243;0,00314550334701041;0,00308066591183668;"cytosolic small ribosomal subunit, extracellular vesicular exosome"
"899";"P62273";"P62273-1";"P62273-1";"RS29_HUMAN";"40S ribosomal protein S29";"RPS29";4;17;0,00269775372879082;3;3;3;4;4;4;4;5;NA;NA;NA;NA;"cytosolic small ribosomal subunit, extracellular vesicular exosome"
"900";"P62277";"P62277";"P62277";"RS13_HUMAN";"40S ribosomal protein S13";"RPS13";7;25;0,00147131095454116;6;5;6;6;7;5;7;6;0,00217322648944106;0,00156898988594745;0,0022164341465027;0,00186064060370533;"cytosolic small ribosomal subunit, nucleolus, extracellular vesicular exosome"
"901";"P62280";"P62280";"P62280";"RS11_HUMAN";"40S ribosomal protein S11";"RPS11";9;38;0,00213731196383725;5;6;6;8;9;8;11;10;0,00267035696125714;0,00239916428129686;0,00332865923810216;0,00296367859872896;"cytosolic small ribosomal subunit, extracellular vesicular exosome"
"902";"P62304";"P62304";"P62304";"RUXE_HUMAN";"Small nuclear ribonucleoprotein E";"SNRPE";2;9;0,000869352864009318;2;2;2;2;3;2;2;2;0,0015286826082559;0,00103007596860028;0,00103938371466431;0,00101795917086777;"nucleoplasm, U7 snRNP, U4 snRNP, U12-type spliceosomal complex, SMN-Sm protein complex, methylosome, catalytic step 2 spliceosome, U1 snRNP, cytosol, pICln-Sm protein complex"
"903";"P62306";"P62306";"P62306";"RUXF_HUMAN";"Small nuclear ribonucleoprotein F";"SNRPF";2;6;0,000620003592936878;2;2;2;NA;2;2;2;NA;0,00109022325550033;0,00110194173385146;0,00111189885754787;NA;"U7 snRNP, cytosol, nucleoplasm, U1 snRNP, pICln-Sm protein complex, U12-type spliceosomal complex, methylosome, catalytic step 2 spliceosome, SMN-Sm protein complex, U4 snRNP"
"904";"P62312";"P62312";"P62312";"LSM6_HUMAN";"U6 snRNA-associated Sm-like protein LSm6";"LSM6";1;1;0,000111083977067857;1;NA;NA;NA;1;NA;NA;NA;0,000585994999831428;NA;NA;NA;"small nuclear ribonucleoprotein complex, spliceosomal complex, cytosol"
"905";"P62314";"P62314";"P62314";"SMD1_HUMAN";"Small nuclear ribonucleoprotein Sm D1";"SNRPD1";5;22;0,00164292268604562;3;4;4;3;5;7;5;5;0,00196973109187035;0,00278726438562429;0,002008892893889;0,00196748411176124;"pICln-Sm protein complex, SMN-Sm protein complex, catalytic step 2 spliceosome, methylosome, U12-type spliceosomal complex, cytosol, U4 snRNP, nucleoplasm, U1 snRNP"
"906";"P62316";"P62316";"P62316";"SMD2_HUMAN";"Small nuclear ribonucleoprotein Sm D2";"SNRPD2";6;25;0,00188277927233656;5;5;4;6;6;6;6;7;0,00238370847389056;0,00240933023164133;0,00243110089192669;0,00277782078830019;"extracellular vesicular exosome, U4 snRNP, SMN-Sm protein complex, U12-type spliceosomal complex, nucleoplasm, catalytic step 2 spliceosome, pICln-Sm protein complex, cytosol, methylosome, U1 snRNP"
"907";"P62318";"P62318";"P62318";"SMD3_HUMAN";"Small nuclear ribonucleoprotein Sm D3";"SNRPD3";3;17;0,00119900165724036;3;2;2;3;5;3;4;5;0,00186030158676644;0,00112817844180031;0,00151783018649391;0,00185817943888562;"methylosome, U1 snRNP, U7 snRNP, nucleoplasm, U4 snRNP, SMN-Sm protein complex, pICln-Sm protein complex, catalytic step 2 spliceosome, cytosol, U12-type spliceosomal complex"
"908";"P62330";"P62330";"P62330";"ARF6_HUMAN";"ADP-ribosylation factor 6";"ARF6";2;9;0,000499545752023427;2;2;2;2;2;2;2;3;0,000589343542687608;0,000595678217270562;0,000607132074597566;0,000860071625998486;"extracellular vesicular exosome, recycling endosome membrane, cleavage furrow, Golgi apparatus, ruffle, endocytic vesicle, filopodium membrane, early endosome, cell cortex, midbody"
"909";"P62333";"P62333";"P62333";"PRS10_HUMAN";"26S protease regulatory subunit 10B";"PSMC6";11;31;0,000708196049172972;7;7;8;7;8;8;8;7;0,000964104884041424;0,000974467754357077;0,000983273025697857;0,000842629442209314;"plasma membrane, cytosolic proteasome complex, extracellular vesicular exosome, cytosol, inclusion body, proteasome accessory complex, nucleoplasm"
"910";"P62424";"P62424";"P62424";"RL7A_HUMAN";"60S ribosomal protein L7a";"RPL7A";13;48;0,00160361831556606;10;10;10;11;10;14;12;12;0,00176239097693663;0,00249386813450594;0,00215691658080714;0,00211245662525944;"polysomal ribosome, membrane, cytosolic large ribosomal subunit"
"911";"P62495";"P62495";"P62495";"ERF1_HUMAN";"Eukaryotic peptide chain release factor subunit 1";"ETF1";10;32;0,000650743664287677;8;7;7;9;8;7;7;10;0,000858207780073488;0,000759003345284417;0,000765861684489492;0,0010715359693345;"cytosol"
"912";"P62633";"P62633-1,P62633-2";"P62633-1,P62633-2";"CNBP_HUMAN";"Cellular nucleic acid-binding protein";"CNBP";8;33;0,000828422879828089;7;7;7;7;8;8;8;9;NA;NA;NA;NA;"endoplasmic reticulum, nucleus, cytosol"
"913";"P62701";"P62701";"P62701";"RS4X_HUMAN";"40S ribosomal protein S4, X isoform";"RPS4X";18;97;0,00327761088230636;18;16;17;15;26;26;26;19;0,00463448516976947;0,00468429984199975;0,00472662708265595;0,00338287572372028;"cytosolic small ribosomal subunit, extracellular vesicular exosome, polysome"
"914";"P62714";"P62714,P67775-1";"P62714,P67775-1";"PP2AA_HUMAN, PP2AB_HUMAN";"Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform, Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform";"PPP2CA, PPP2CB";5;24;0,000345115268560333;4;5;5;5;6;6;6;6;0,000910283494883772;0,000920067855448794;0,000928381570379773;0,000909245084658593;"cytosol, chromosome, centromeric region, nucleus, spindle pole, protein phosphatase type 2A complex"
"915";"P62745";"P62745";"P62745";"RHOB_HUMAN";"Rho-related GTP-binding protein RhoB";"RHOB";1;4;0,000198364244764031;1;NA;1;1;1;NA;2;1;0,000269079336657289;NA;0,000542082209462112;0,000268772383124527;"extracellular vesicular exosome, cytosol, endosome membrane, late endosome membrane, cleavage furrow, nucleus, plasma membrane"
"916";"P62750";"P62750";"P62750";"RL23A_HUMAN";"60S ribosomal protein L23a";"RPL23A";7;35;0,00199381497301282;7;7;7;6;9;9;9;8;0,00270459230691428;0,00273366314743921;0,00275836447353221;0,00240133958255988;"extracellular vesicular exosome, nucleus, TORC2 complex, cytosolic large ribosomal subunit"
"917";"P62753";"P62753";"P62753";"RS6_HUMAN";"40S ribosomal protein S6";"RPS6";9;40;0,00142758524745841;9;7;9;8;11;8;11;10;0,00207098634478577;0,00152236127086306;0,00211216128361503;0,00188056714296858;"cytosolic small ribosomal subunit, nucleolus"
"918";"P62805";"P62805";"P62805";"H4_HUMAN";"Histone H4";"HIST1H4J,HIST1H4D,HIST1H4K,HIST1H4C,HIST2H4A,HIST4H4,HIST1H4E,HIST1H4A,HIST1H4B,HIST1H4I,HIST2H4B,HIST1H4H,HIST1H4L,HIST1H4F";6;26;0,00224324924564217;5;4;5;6;6;4;7;9;0,00273085048465132;0,00184013571089759;0,00324933549632921;0,00409160288096367;"nucleosome, nucleolus, extracellular vesicular exosome, actin cytoskeleton, nucleoplasm"
"919";"P62826";"P62826";"P62826";"RAN_HUMAN";"GTP-binding nuclear protein Ran";"RAN";9;39;0,00160454633542461;8;6;7;8;11;8;10;10;0,00238738703635026;0,00175494424280048;0,00221350235530363;0,00216787601203322;"melanosome, nucleoplasm, nuclear pore, extracellular vesicular exosome, cytosol"
"920";"P62829";"P62829";"P62829";"RL23_HUMAN";"60S ribosomal protein L23";"RPL23";7;24;0,00152343739978776;5;5;4;5;7;5;4;8;0,00234397999932571;0,00169226766270046;0,00136604716784452;0,00267577839199529;"nucleolus, extracellular vesicular exosome, cytosolic large ribosomal subunit"
"921";"P62841";"P62841";"P62841";"RS15_HUMAN";"40S ribosomal protein S15";"RPS15";7;43;0,00263537159388572;6;7;7;7;12;10;9;12;0,0038796910333667;0,00326782721073192;0,00296761970945534;0,00387526525737249;"cytosolic small ribosomal subunit, nucleoplasm"
"922";"P62847";"P62847-1,P62847-2,P62847-3";"P62847-1,P62847-2,P62847-3";"RS24_HUMAN";"40S ribosomal protein S24";"RPS24";5;30;0,000668174298152525;4;3;5;5;7;6;10;7;NA;NA;NA;NA;"cytosolic small ribosomal subunit, nucleolus"
"923";"P62851";"P62851";"P62851";"RS25_HUMAN";"40S ribosomal protein S25";"RPS25";5;21;0,001492968651792;4;5;5;5;4;6;6;5;0,00150014719956846;0,00227440773866942;0,0022949592419788;0,0018730448743967;"cytosolic small ribosomal subunit, extracellular vesicular exosome, nucleolus"
"924";"P62854";"P62854";"P62854";"RS26_HUMAN";"40S ribosomal protein S26";"RPS26";5;28;0,00216372268375653;4;4;4;5;6;7;6;9;0,00244589217320944;0,00288421271208079;0,00249452091519435;0,00366465301512398;"extracellular vesicular exosome, cytosolic small ribosomal subunit"
"925";"P62857";"P62857";"P62857";"RS28_HUMAN";"40S ribosomal protein S28";"RPS28";3;13;0,0016743092195735;3;3;3;3;4;3;3;3;0,00271765797023271;0,00206015193720056;0,00207876742932862;0,00203591834173555;"extracellular vesicular exosome, cytosolic small ribosomal subunit"
"926";"P62861";"P62861";"P62861";"RS30_HUMAN";"40S ribosomal protein S30";"FAU";3;10;0,00150622341786925;3;3;2;2;3;3;2;2;0,00238370847389056;0,00240933023164133;0,00162073392795113;0,00158732616474297;"cytosolic small ribosomal subunit"
