"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5836.1.id.csv";"peptide.count.P5836.2.id.csv";"peptide.count.P5837.1.id.csv";"peptide.count.P5837.2.id.csv";"spectra.count.P5836.1.id.csv";"spectra.count.P5836.2.id.csv";"spectra.count.P5837.1.id.csv";"spectra.count.P5837.2.id.csv";"dNSAF.P5836.1.id.csv";"dNSAF.P5836.2.id.csv";"dNSAF.P5837.1.id.csv";"dNSAF.P5837.2.id.csv";"Go.Cc"
"1051";1051;"Q08J23";"Q08J23-1";"Q08J23-1";"NSUN2_HUMAN";"tRNA (cytosine(34)-C(5))-methyltransferase";"NSUN2";11;26;0,00030124468357385;4;5;8;8;4;5;8;9;NA;NA;NA;NA;"cytoplasm, nucleus, nucleolus, spindle"
"1052";1052;"Q09028";"Q09028-1,Q09028-2,Q09028-3";"Q09028-1,Q09028-2,Q09028-3";"RBBP4_HUMAN";"Histone-binding protein RBBP4";"RBBP4";4;17;0,000185139961779762;3;3;2;2;5;4;4;4;NA;NA;NA;NA;"NuRD complex, NURF complex, nucleus, Sin3 complex, CAF-1 complex, nucleoplasm, ESC/E(Z) complex"
"1055";1055;"Q0VDF9";"Q0VDF9";"Q0VDF9";"HSP7E_HUMAN";"Heat shock 70 kDa protein 14";"HSPA14";3;6;0,000104755027490317;2;NA;1;2;2;NA;2;2;0,00018420275043817;NA;0,000187865032905927;0,000183992620274725;"cytosol"
"1059";1059;"Q12768";"Q12768";"Q12768";"STRUM_HUMAN";"WASH complex subunit strumpellin";"KIAA0196";3;6;4,60054434793542e-05;3;2;NA;NA;3;3;NA;NA;0,000121344952510391;0,000122649252516686;NA;NA;"WASH complex, endosome"
"1060";1060;"Q12789";"Q12789-2,Q12789-3";"Q12789-2,Q12789-3";"TF3C1_HUMAN";"General transcription factor 3C polypeptide 1";"GTF3C1";2;6;1,26411353704532e-05;1;2;1;2;1;2;1;2;NA;NA;NA;NA;"nucleoplasm, transcription factor TFIIIC complex, ribonucleoprotein complex, nucleus, nucleolus"
"1062";1062;"Q12849";"Q12849-1,Q12849-5";"Q12849-1,Q12849-5";"GRSF1_HUMAN";"G-rich sequence factor 1";"GRSF1";2;2;1,85139961779762e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;"mitochondrial nucleoid, mitochondrion, cytoplasm"
"1063";1063;"Q12874";"Q12874";"Q12874";"SF3A3_HUMAN";"Splicing factor 3A subunit 3";"SF3A3";10;32;0,000567614733121187;6;6;8;8;6;6;10;10;0,000561432335167836;0,000567467000666023;0,000954324368753659;0,000934653130936478;"spliceosomal complex, nucleus, catalytic step 2 spliceosome, nuclear speck, nucleoplasm"
"1065";1065;"Q12905";"Q12905";"Q12905";"ILF2_HUMAN";"Interleukin enhancer-binding factor 2";"ILF2";14;56;0,00127604158272821;11;11;11;10;14;15;14;13;0,00168285743541333;0,0018224420982928;0,00171631567242004;0,00156087072866392;"ribonucleoprotein complex, nucleolus, nucleus, cytoplasm"
"1066";1066;"Q12906";"Q12906-1,Q12906-2,Q12906-3,Q12906-4,Q12906-5,Q12906-6";"Q12906-1,Q12906-2,Q12906-3,Q12906-4,Q12906-5,Q12906-6";"ILF3_HUMAN";"Interleukin enhancer-binding factor 3";"ILF3";23;83;0,000148447081414829;15;19;15;19;19;23;19;22;NA;NA;NA;NA;"nucleolus, nucleus, mitochondrion, ribonucleoprotein complex, cytoplasm"
"1069";1069;"Q12972";"Q12972-1";"Q12972-1";"PP1R8_HUMAN";"Nuclear inhibitor of protein phosphatase 1";"PPP1R8";3;4;0,000101273141486366;2;NA;2;NA;2;NA;2;NA;NA;NA;NA;NA;"spliceosomal complex, nucleus, nuclear speck, cytoplasm"
"1071";1071;"Q12996";"Q12996-1";"Q12996-1";"CSTF3_HUMAN";"Cleavage stimulation factor subunit 3";"CSTF3";1;1;1,2394307064754e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;"nucleoplasm, nucleus"
"1073";1073;"Q13043";"Q13043-1";"Q13043-1";"STK4_HUMAN";"Serine/threonine-protein kinase 4";"STK4";2;5;0,000152065677026499;1;2;1;1;1;2;1;1;NA;NA;NA;NA;"cytoplasm, nucleus, cytosol"
"1074";1074;"Q13085";"Q13085-1,Q13085-2,Q13085-3,Q13085-4";"Q13085-1,Q13085-2,Q13085-3,Q13085-4";"ACACA_HUMAN";"Acetyl-CoA carboxylase 1";"ACACA";4;7;7,45768388243288e-06;3;3;NA;1;3;3;NA;1;NA;NA;NA;NA;"mitochondrion, cytosol"
"1075";1075;"Q13094";"Q13094";"Q13094";"LCP2_HUMAN";"Lymphocyte cytosolic protein 2";"LCP2";8;24;0,000400152412702225;5;6;5;5;6;6;6;6;0,000527725328178397;0,000533397687305211;0,000538217458250187;0,000527123323000948;"cytosol"
"1077";1077;"Q13148";"Q13148-1,Q13148-2";"Q13148-1,Q13148-2";"TADBP_HUMAN";"TAR DNA-binding protein 43";"TARDBP";3;9;9,6594762667702e-05;2;2;2;2;2;2;3;2;NA;NA;NA;NA;"nucleus"
"1078";1078;"Q13151";"Q13151";"Q13151";"ROA0_HUMAN";"Heterogeneous nuclear ribonucleoprotein A0";"HNRNPA0";6;22;0,00065187374150407;4;4;5;4;5;6;5;6;0,000780526126824648;0,000932134319126811;0,000804981273031996;0,000942345923240851;"nucleus, nucleoplasm, ribonucleoprotein complex"
"1079";1079;"Q13155";"Q13155";"Q13155";"AIMP2_HUMAN";"Aminoacyl tRNA synthase complex-interacting multifunctional protein 2";"AIMP2";7;16;0,000444335908271429;4;4;4;4;4;4;4;4;0,000585994999831428;0,000592293681945161;0,000597645635931979;0,00058532652324897;"nucleus, cytosol"
"1083";1083;"Q13188";"Q13188";"Q13188";"STK3_HUMAN";"Serine/threonine-protein kinase 3";"STK3";1;1;3,01653705547474e-05;0;1;0;0;0;1;0;0;0;0,000128672082975188;0;0;"cytosol, nucleus, cytoplasm"
"1085";1085;"Q13242";"Q13242";"Q13242";"SRSF9_HUMAN";"Serine/arginine-rich splicing factor 9";"SRSF9";4;16;0,000643382310619264;3;4;3;3;4;5;3;4;0,000848499547267227;0,00107202476370165;0,000649026934948755;0,000847531617374074;"nucleolus, nucleus, nucleoplasm"
"1086";1086;"Q13243";"Q13243-1,Q13243-3";"Q13243-1,Q13243-3";"SRSF5_HUMAN";"Serine/arginine-rich splicing factor 5";"SRSF5";3;3;5,10496218142727e-05;NA;NA;0;3;NA;NA;0;3;NA;NA;NA;NA;"nucleolus, cytoplasm, nucleoplasm, nuclear speck, nucleus"
"1087";1087;"Q13247";"Q13247-1,Q13247-3";"Q13247-1,Q13247-3";"SRSF6_HUMAN";"Serine/arginine-rich splicing factor 6";"SRSF6";4;13;0,000278863223162457;2;1;2;4;2;2;3;6;NA;NA;NA;NA;"nuclear speck, nucleoplasm, nucleus"
"1088";1088;"Q13263";"Q13263-1";"Q13263-1";"TIF1B_HUMAN";"Transcription intermediary factor 1-beta";"TRIM28";18;71;0,00075563711346758;17;14;13;12;21;18;16;16;NA;NA;NA;NA;"nucleoplasm, nuclear heterochromatin, nucleus, nuclear euchromatin"
"1091";1091;"Q13310";"Q13310-1,Q13310-2,Q13310-3";"Q13310-1,Q13310-2,Q13310-3";"PABP4_HUMAN";"Polyadenylate-binding protein 4";"PABPC4";6;16;0,000105734526853329;3;3;4;5;3;4;4;5;NA;NA;NA;NA;"nucleus, cytoplasmic stress granule, cytoplasm, ribonucleoprotein complex"
"1094";1094;"Q13363";"Q13363-1,Q13363-2";"Q13363-1,Q13363-2";"CTBP1_HUMAN";"C-terminal-binding protein 1";"CTBP1";2;2;2,01970867396104e-05;NA;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;"nucleus, cytosol, transcriptional repressor complex, transcription factor complex"
"1095";1095;"Q13405";"Q13405";"Q13405";"RM49_HUMAN";"39S ribosomal protein L49, mitochondrial";"MRPL49";2;5;0,000267672233898451;1;2;NA;2;1;2;NA;2;0,000282407228834423;0,000570885476573649;NA;0,000564170142890573;"mitochondrial ribosome"
"1096";1096;"Q13409";"Q13409-1,Q13409-2,Q13409-3,Q13409-5,Q13409-6";"Q13409-1,Q13409-2,Q13409-3,Q13409-5,Q13409-6";"DC1I2_HUMAN";"Cytoplasmic dynein 1 intermediate chain 2";"DYNC1I2";6;19;5,2930296283117e-05;6;5;4;4;6;5;4;4;NA;NA;NA;NA;"cytoplasm, vesicle, microtubule, centrosome, cytoplasmic dynein complex, cytosol"
"1099";1099;"Q13427";"Q13427-1";"Q13427-1";"PPIG_HUMAN";"Peptidyl-prolyl cis-trans isomerase G";"PPIG";1;1;1,17860983626374e-05;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;"nucleoplasm, cytoplasm, nuclear speck, nuclear matrix, nucleus"
"1100";1100;"Q13428";"Q13428-1,Q13428-2,Q13428-3,Q13428-4,Q13428-8";"Q13428-1,Q13428-2,Q13428-3,Q13428-4,Q13428-8";"TCOF_HUMAN";"Treacle protein";"TCOF1";12;30;3,58335409896314e-05;6;4;9;8;6;5;11;8;NA;NA;NA;NA;"nucleolus, cytoplasm, nucleus"
"1101";1101;"Q13435";"Q13435";"Q13435";"SF3B2_HUMAN";"Splicing factor 3B subunit 2";"SF3B2";16;53;0,000526252584098006;11;10;14;11;12;12;16;13;0,000628553295908571;0,000635309424209335;0,000854733423455791;0,000680155959976456;"nucleoplasm, catalytic step 2 spliceosome, nucleus, spliceosomal complex, U12-type spliceosomal complex"
"1105";1105;"Q13509";"Q13509";"Q13509";"TBB3_HUMAN";"Tubulin beta-3 chain";"TUBB3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"microtubule, cytoplasm"
"1107";1107;"Q13526";"Q13526";"Q13526";"PIN1_HUMAN";"Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1";"PIN1";4;11;0,000599717176808064;4;1;2;2;5;1;3;2;0,00143802453946363;0,000290696285617257;0,000879969034501073;0,000574553642452976;"cytoplasm, nucleoplasm, nucleus, nuclear speck, midbody"
"1108";1108;"Q13547";"Q13547";"Q13547";"HDAC1_HUMAN";"Histone deacetylase 1";"HDAC1";4;18;0,000497552298643432;2;2;3;4;3;4;4;7;0,000416831060935219;0,000625583670104282;0,000585246348879448;0,00100873699580666;"Sin3 complex, nucleus, histone deacetylase complex, NuRD complex, cytoplasm, nucleoplasm, nuclear chromatin, cytosol"
"1111";1111;"Q13573";"Q13573";"Q13573";"SNW1_HUMAN";"SNW domain-containing protein 1";"SNW1";5;15;0,000248695471047442;3;2;5;4;4;2;5;4;0,00034984776109339;0,000176804084162735;0,000446004205919387;0,0003494486705964;"nuclear matrix, nucleoplasm, spliceosomal complex, nucleus, chromatin, catalytic step 2 spliceosome"
"1117";1117;"Q13616";"Q13616";"Q13616";"CUL1_HUMAN";"Cullin-1";"CUL1";1;2;2,29039127974964e-05;1;NA;NA;1;1;NA;NA;1;6,04118556527246e-05;NA;NA;6,03429405411309e-05;"cullin-RING ubiquitin ligase complex, nucleoplasm, cytosol, SCF ubiquitin ligase complex"
"1118";1118;"Q13617";"Q13617-1,Q13617-2";"Q13617-1,Q13617-2";"CUL2_HUMAN";"Cullin-2";"CUL2";2;4;2,44388386281225e-05;1;NA;2;1;1;NA;2;1;NA;NA;NA;NA;"nucleoplasm, VCB complex, cytosol, nucleus, Cul2-RING ubiquitin ligase complex"
"1120";1120;"Q13619";"Q13619-1,Q13619-2";"Q13619-1,Q13619-2";"CUL4A_HUMAN";"Cullin-4A";"CUL4A";4;5;5,59969638653345e-05;0;0;2;2;0;0;2;3;NA;NA;NA;NA;"Cul4-RING ubiquitin ligase complex, Cul4A-RING ubiquitin ligase complex"
"1126";1126;"Q13838";"Q13838-1,Q13838-2";"Q13838-1,Q13838-2";"DX39B_HUMAN";"Spliceosome RNA helicase DDX39B";"DDX39B";7;29;0,000575957556841064;6;5;6;5;9;6;7;7;NA;NA;NA;NA;"nuclear speck, spliceosomal complex, nucleus, transcription export complex, cytoplasm"
"1129";1129;"Q13907";"Q13907-1,Q13907-2";"Q13907-1,Q13907-2";"IDI1_HUMAN";"Isopentenyl-diphosphate Delta-isomerase 1";"IDI1";2;2;3,91485381736942e-05;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;"cytosol, peroxisome, mitochondrion"
"1130";1130;"Q13951";"Q13951-2";"Q13951-2";"PEBB_HUMAN";"Core-binding factor subunit beta";"CBFB";3;11;0,000537109339668761;3;2;3;3;3;2;3;3;NA;NA;NA;NA;"nucleus"
"1131";1131;"Q14008";"Q14008-1,Q14008-2,Q14008-3";"Q14008-1,Q14008-2,Q14008-3";"CKAP5_HUMAN";"Cytoskeleton-associated protein 5";"CKAP5";16;32;4,66494391886015e-05;7;8;9;8;7;8;9;8;NA;NA;NA;NA;"protein complex, spindle pole, cytosol, centrosome"
"1133";1133;"Q14103";"Q14103-1,Q14103-3";"Q14103-1,Q14103-3";"HNRPD_HUMAN";"Heterogeneous nuclear ribonucleoprotein D0";"HNRNPD";2;16;0,000543275313237397;2;2;2;2;4;4;4;4;NA;NA;NA;NA;"nucleoplasm, cytosol, ribonucleoprotein complex, nucleus"
"1134";1134;"Q14103";"Q14103-2,Q14103-4";"Q14103-2,Q14103-4";"HNRPD_HUMAN";"Heterogeneous nuclear ribonucleoprotein D0";"HNRNPD";1;4;0,000135818828309349;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"nucleoplasm, cytosol, ribonucleoprotein complex, nucleus"
"1135";1135;"Q14141";"Q14141-1,Q14141-2,Q14141-4";"Q14141-1,Q14141-2,Q14141-4";"SEPT6_HUMAN";"Septin-6";"SEPT6";7;24;0,000311875071455445;5;6;5;4;5;6;6;7;NA;NA;NA;NA;"septin complex, spindle, axon terminus, synaptic vesicle, condensed chromosome kinetochore, midbody, cleavage furrow"
"1136";1136;"Q14152";"Q14152";"Q14152";"EIF3A_HUMAN";"Eukaryotic translation initiation factor 3 subunit A";"EIF3A";41;137;0,000880955418714701;30;31;29;28;35;35;34;33;0,00118725470298697;0,00120001614287008;0,00117626348027133;0,00111813460302263;"eukaryotic 48S preinitiation complex, nucleus, cytosol, cytoplasm, eukaryotic 43S preinitiation complex, nucleolus, eukaryotic translation initiation factor 3 complex"
"1137";1137;"Q14161";"Q14161-1,Q14161-10,Q14161-11,Q14161-2,Q14161-3,Q14161-4,Q14161-5,Q14161-6,Q14161-7,Q14161-8";"Q14161-1,Q14161-10,Q14161-11,Q14161-2,Q14161-3,Q14161-4,Q14161-5,Q14161-6,Q14161-7,Q14161-8";"GIT2_HUMAN";"ARF GTPase-activating protein GIT2";"GIT2";1;4;4,68338243237343e-06;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"nucleoplasm"
"1138";1138;"Q14181";"Q14181";"Q14181";"DPOA2_HUMAN";"DNA polymerase alpha subunit B";"POLA2";1;1;1,4860732718108e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;7,99525934357162e-05;NA;"alpha DNA polymerase:primase complex, nucleus, nucleoplasm, cytoplasm"
"1139";1139;"Q14203";"Q14203-1";"Q14203-1";"DCTN1_HUMAN";"Dynactin subunit 1";"DCTN1";4;8;5,56289087037783e-05;2;2;2;2;2;2;2;2;NA;NA;NA;NA;"cytosol, kinetochore, cell leading edge, centrosome, spindle pole, dynein complex, cytoplasm, microtubule"
"1141";1141;"Q14240";"Q14240-1,Q14240-2";"Q14240-1,Q14240-2";"IF4A2_HUMAN";"Eukaryotic initiation factor 4A-II";"EIF4A2";1;4;7,36109354819041e-05;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"eukaryotic translation initiation factor 4F complex, cytosol"
"1143";1143;"Q14258";"Q14258";"Q14258";"TRI25_HUMAN";"E3 ubiquitin/ISG15 ligase TRIM25";"TRIM25";7;17;0,000239800331448073;5;4;4;4;5;4;4;4;0,000372060317353288;0,000300847584480082;0,000303566037298783;0,000297308710221699;"cytoplasm, nucleus, cytosol"
"1147";1147;"Q14498";"Q14498-1,Q14498-2,Q14498-3";"Q14498-1,Q14498-2,Q14498-3";"RBM39_HUMAN";"RNA-binding protein 39";"RBM39";6;18;0,000100604356589758;6;5;4;3;6;5;4;3;NA;NA;NA;NA;"microtubule organizing center, nuclear speck, microtubule cytoskeleton, nucleoplasm, nucleus"
"1148";1148;"Q14566";"Q14566";"Q14566";"MCM6_HUMAN";"DNA replication licensing factor MCM6";"MCM6";27;100;0,00108242608592309;22;23;20;20;26;26;23;25;0,00148461583392128;0,00150057351820455;0,00133942505495109;0,00142588678014365;"nucleoplasm, nucleus, MCM complex"
"1151";1151;"Q14683";"Q14683";"Q14683";"SMC1A_HUMAN";"Structural maintenance of chromosomes protein 1A";"SMC1A";5;8;5,7659160846252e-05;2;4;2;NA;2;4;2;NA;7,60415247145406e-05;0,000153717743894932;7,75533671931197e-05;NA;"condensed nuclear chromosome, meiotic cohesin complex, nucleoplasm, cytoplasm, nucleus, cohesin core heterodimer, kinetochore, cytosol, chromosome, condensed chromosome kinetochore, chromosome, centromeric region"
"1152";1152;"Q14694";"Q14694-1,Q14694-2,Q14694-3";"Q14694-1,Q14694-2,Q14694-3";"UBP10_HUMAN";"Ubiquitin carboxyl-terminal hydrolase 10";"USP10";3;8;2,96966354734456e-05;2;2;2;2;2;2;2;2;NA;NA;NA;NA;"intermediate filament cytoskeleton, nucleus, early endosome, cytoplasm"
"1155";1155;"Q14738";"Q14738-1,Q14738-2,Q14738-3";"Q14738-1,Q14738-2,Q14738-3";"2A5D_HUMAN";"Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform";"PPP2R5D";1;1;4,92066343600697e-06;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;"nucleoplasm, protein phosphatase type 2A complex, nucleus, cytosol"
"1158";1158;"Q14839";"Q14839-1,Q14839-2";"Q14839-1,Q14839-2";"CHD4_HUMAN";"Chromodomain-helicase-DNA-binding protein 4";"CHD4";26;82;0,000190562471120592;14;17;20;16;18;19;25;20;NA;NA;NA;NA;"NuRD complex, cytoplasm, nucleus, centrosome"
"1159";1159;"Q14847";"Q14847-1,Q14847-2";"Q14847-1,Q14847-2";"LASP1_HUMAN";"LIM and SH3 domain protein 1";"LASP1";6;17;0,000289414193126985;4;5;5;3;4;5;5;3;NA;NA;NA;NA;"cortical actin cytoskeleton, focal adhesion"
"1160";1160;"Q14919";"Q14919-1,Q14919-2";"Q14919-1,Q14919-2";"NC2A_HUMAN";"Dr1-associated corepressor";"DRAP1";1;1;2,16749223547039e-05;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;"nucleus"
"1163";1163;"Q14978";"Q14978-1,Q14978-2,Q14978-3";"Q14978-1,Q14978-2,Q14978-3";"NOLC1_HUMAN";"Nucleolar and coiled-body phosphoprotein 1";"NOLC1";8;30;0,000127134737702841;6;6;6;4;8;9;7;6;NA;NA;NA;NA;"Cajal body, cytoplasm, nucleolus"
"1164";1164;"Q14980";"Q14980-2";"Q14980-2";"NUMA1_HUMAN";"Nuclear mitotic apparatus protein 1";"NUMA1";29;76;0,000319333607835732;20;15;19;15;22;17;21;16;NA;NA;NA;NA;"nuclear matrix, chromosome, cytoplasm, neuronal cell body, spindle, spindle microtubule, nucleus, cytosol, spindle pole, apical part of cell, dendrite, nucleoplasm"
"1166";1166;"Q14CX7";"Q14CX7-1,Q14CX7-2";"Q14CX7-1,Q14CX7-2";"NAA25_HUMAN";"N-alpha-acetyltransferase 25, NatB auxiliary subunit";"NAA25";2;3;1,37140712429453e-05;NA;2;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;"cytoplasm"
"1167";1167;"Q15003";"Q15003";"Q15003";"CND2_HUMAN";"Condensin complex subunit 2";"NCAPH";5;8;9,5942976144978e-05;NA;2;NA;5;NA;2;NA;6;NA;0,000127890673564407;NA;0,000379158881456822;"nucleus, microtubule cytoskeleton, cytosol, cytoplasm, condensin complex"
"1170";1170;"Q15008";"Q15008";"Q15008";"PSMD6_HUMAN";"26S proteasome non-ATPase regulatory subunit 6";"PSMD6";7;27;0,000616815913795814;5;5;4;6;7;7;5;8;0,000843591773536246;0,000852659285062443;0,000614545641061161;0,000963005076810644;"nucleoplasm, proteasome accessory complex, cytosol, proteasome complex"
"1172";1172;"Q15020";"Q15020-1";"Q15020-1";"SART3_HUMAN";"Squamous cell carcinoma antigen recognized by T-cells 3";"SART3";10;29;0,000267616642572616;7;7;6;7;7;7;6;9;NA;NA;NA;NA;"nuclear speck, cytoplasm"
"1173";1173;"Q15021";"Q15021";"Q15021";"CND1_HUMAN";"Condensin complex subunit 1";"NCAPD2";10;24;0,000152235000692567;6;4;6;7;6;4;7;7;0,000200769164824472;0,000135284781029587;0,00023888762035825;0,000233963492519217;"nucleus, cytoplasm, cytosol, condensin core heterodimer, condensed chromosome, pronucleus, condensin complex"
"1174";1174;"Q15029";"Q15029-1,Q15029-2";"Q15029-1,Q15029-2";"U5S1_HUMAN";"116 kDa U5 small nuclear ribonucleoprotein component";"EFTUD2";15;55;0,000255441007496394;10;9;12;13;14;10;17;14;NA;NA;NA;NA;"nuclear speck, Cajal body, nucleus, nucleoplasm, spliceosomal complex, cytoplasm, catalytic step 2 spliceosome"
"1176";1176;"Q15052";"Q15052-1,Q15052-2";"Q15052-1,Q15052-2";"ARHG6_HUMAN";"Rho guanine nucleotide exchange factor 6";"ARHGEF6";1;1;5,72597819937409e-06;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"intracellular, lamellipodium, cytosol"
"1177";1177;"Q15056";"Q15056-1,Q15056-2";"Q15056-1,Q15056-2";"IF4H_HUMAN";"Eukaryotic translation initiation factor 4H";"EIF4H";7;18;0,000322501868906683;5;5;5;2;6;5;5;2;NA;NA;NA;NA;"cytosol, perinuclear region of cytoplasm, eukaryotic translation initiation factor 4F complex"
"1180";1180;"Q15102";"Q15102";"Q15102";"PA1B3_HUMAN";"Platelet-activating factor acetylhydrolase IB subunit gamma";"PAFAH1B3";7;26;0,00100023667662833;5;5;6;6;7;6;7;6;0,00142059393898528;0,00123074011832761;0,00144883790528965;0,0012162629054524;"cytosol"
"1181";1181;"Q15118";"Q15118";"Q15118";"PDK1_HUMAN";"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 1, mitochondrial";"PDK1";1;1;2,03823811133683e-05;1;NA;NA;NA;1;NA;NA;NA;0,000107522018317693;NA;NA;NA;"mitochondrion, mitochondrial pyruvate dehydrogenase complex, mitochondrial matrix"
"1186";1186;"Q15185";"Q15185";"Q15185";"TEBP_HUMAN";"Prostaglandin E synthase 3";"PTGES3";7;32;0,00177734363308572;7;6;6;7;9;7;7;9;0,00263697749924143;0,00207302788680806;0,00209175972576193;0,00263396935462036;"cytoplasm, nucleus, cytosol, telomerase holoenzyme complex, chromosome, telomeric region"
"1187";1187;"Q15233";"Q15233";"Q15233";"NONO_HUMAN";"Non-POU domain-containing octamer-binding protein";"NONO";15;70;0,00142420193104126;14;14;14;12;19;18;18;15;0,00193508841103668;0,00194233524088295;0,00206409913589747;0,00162590700902492;"nuclear speck, nucleus, nuclear matrix, paraspeckles"
"1188";1188;"Q15257";"Q15257-1,Q15257-2,Q15257-3";"Q15257-1,Q15257-2,Q15257-3";"PTPA_HUMAN";"Serine/threonine-protein phosphatase 2A activator";"PPP2R4";4;16;0,000132390587194467;4;4;4;3;4;4;5;3;NA;NA;NA;NA;"calcium channel complex, nucleus, cytoplasm, protein phosphatase type 2A complex"
"1189";1189;"Q15274";"Q15274";"Q15274";"NADC_HUMAN";"Nicotinate-nucleotide pyrophosphorylase [carboxylating]";"QPRT";1;1;2,9921609984608e-05;1;NA;NA;NA;1;NA;NA;NA;0,000157843770998365;NA;NA;NA;"cytosol"
"1191";1191;"Q15287";"Q15287-1,Q15287-2,Q15287-3";"Q15287-1,Q15287-2,Q15287-3";"RNPS1_HUMAN";"RNA-binding protein with serine-rich domain 1";"RNPS1";3;10;9,71226029008589e-05;2;3;2;3;2;3;2;3;NA;NA;NA;NA;"nucleoplasm, cytoplasm, nucleus, ASAP complex, cytosol, nuclear speck"
"1192";1192;"Q15293";"Q15293";"Q15293";"RCN1_HUMAN";"Reticulocalbin-1";"RCN1";3;6;0,000161088546805352;1;1;1;3;1;1;1;3;0,00014163021143962;0,000143152551527531;0,000144446075149723;0,00042440593830741;"endoplasmic reticulum lumen, endoplasmic reticulum"
"1194";1194;"Q15366";"Q15366-3,Q15366-4,Q15366-6";"Q15366-3,Q15366-4,Q15366-6";"PCBP2_HUMAN";"Poly(rC)-binding protein 2";"PCBP2";8;34;0,000331121553561175;7;7;7;7;9;8;9;8;NA;NA;NA;NA;"nucleus, cytosol, cytoplasm, ribonucleoprotein complex, nucleoplasm"
"1195";1195;"Q15369";"Q15369";"Q15369";"ELOC_HUMAN";"Transcription elongation factor B polypeptide 1";"TCEB1";4;18;0,00142822256230102;4;4;4;4;4;5;4;5;0,0016742714280898;0,00211533457837558;0,00170755895980565;0,00209045186874632;"elongin complex, VCB complex, nucleoplasm, cytosol"
"1196";1196;"Q15370";"Q15370";"Q15370";"ELOB_HUMAN";"Transcription elongation factor B polypeptide 2";"TCEB2";3;14;0,00105435639250848;3;3;3;3;3;4;4;3;0,00119185423694528;0,00160622015442756;0,00162073392795113;0,00119049462355723;"nucleoplasm, cytosol, elongin complex, Cul5-RING ubiquitin ligase complex, Cul2-RING ubiquitin ligase complex"
"1198";1198;"Q15393";"Q15393-1";"Q15393-1";"SF3B3_HUMAN";"Splicing factor 3B subunit 3";"SF3B3";17;44;0,000321294658404978;9;9;9;13;10;10;10;14;NA;NA;NA;NA;"nucleoplasm, small nuclear ribonucleoprotein complex, spliceosomal complex, U12-type spliceosomal complex, catalytic step 2 spliceosome"
"1200";1200;"Q15418";"Q15418-1,Q15418-2";"Q15418-1,Q15418-2";"KS6A1_HUMAN";"Ribosomal protein S6 kinase alpha-1";"RPS6KA1";5;5;6,04538650709428e-05;1;1;1;2;1;1;1;2;NA;NA;NA;NA;"cytoplasm, spindle, cytosol, nucleus, nucleoplasm"
"1201";1201;"Q15424";"Q15424";"Q15424";"SAFB1_HUMAN";"Scaffold attachment factor B1";"SAFB";13;43;0,000417627192473693;10;8;9;10;12;10;10;11;0,000614814426052646;0,000517852399514895;0,000522531703547085;0,000562936984108299;"nucleus"
"1202";1202;"Q15427";"Q15427";"Q15427";"SF3B4_HUMAN";"Splicing factor 3B subunit 4";"SF3B4";2;8;0,000167673927649596;2;2;2;2;2;2;2;2;0,000221130188615633;0,000223507049790627;0,000225526655068671;0,000220877933301498;"nucleoplasm, spliceosomal complex, U12-type spliceosomal complex"
"1203";1203;"Q15428";"Q15428";"Q15428";"SF3A2_HUMAN";"Splicing factor 3A subunit 2";"SF3A2";5;15;0,000287286147589286;3;4;3;4;3;4;4;4;0,000303100861981773;0,00040847840134149;0,00041216940409102;0,000403673464309634;"small nuclear ribonucleoprotein complex, catalytic step 2 spliceosome, nucleoplasm, spliceosomal complex"
"1207";1207;"Q15459";"Q15459";"Q15459";"SF3A1_HUMAN";"Splicing factor 3A subunit 1";"SF3A1";15;44;0,000493083983958207;10;11;12;10;11;11;12;10;0,000650284489094145;0,00065727419938429;0,00072350543568058;0,00059049333997374;"catalytic step 2 spliceosome, spliceosomal complex, U2-type spliceosomal complex, nucleoplasm, nucleus"
"1208";1208;"Q15555";"Q15555-1";"Q15555-1";"MARE2_HUMAN";"Microtubule-associated protein RP/EB family member 2";"MAPRE2";3;15;0,000418375191274402;2;2;2;3;5;3;3;4;NA;NA;NA;NA;"cytoplasm, microtubule cytoskeleton, microtubule"
