"protein.g"	"protein.acs"	"ID"	"Description"	"Gene"	"global.peptide.count"	"global.spectra.count"	"global.dNSAF"	"peptide.count.P5574"	"spectra.count.P5574"	"dNSAF.P5574"	"unspecific.spectra.count"	"go.bp"	"go.cc"	"go.f"
"Q9HD45"	"Q9HD45"	"TM9S3_HUMAN"	"Transmembrane 9 superfamily member 3"	"TM9SF3"	3	6	0.000333382626133791	3	6	0.000442172702861614	0	""	"integral to membrane"	""
"Q9NPA0"	"Q9NPA0"	"EMC7_HUMAN"	"ER membrane protein complex subunit 7"	"EMC7"	3	3	0.000405707369406618	3	3	0.000538098599143576	0	""	"ER membrane protein complex"	"purine nucleotide binding;carbohydrate binding"
"Q9NR31"	"Q9NR31"	"SAR1A_HUMAN"	"GTP-binding protein SAR1a"	"SAR1A"	3	8	0.00198345825043235	3	8	0.00263070426247971	8	"intracellular protein transport;ER to Golgi vesicle-mediated transport"	"endoplasmic reticulum;sarcoplasmic reticulum;Golgi apparatus"	"GTP binding;GTPase activity"
"Q9NS69"	"Q9NS69"	"TOM22_HUMAN"	"Mitochondrial import receptor subunit TOM22 homolog"	"TOMM22"	3	5	0.0011523613074695	3	5	0.001528402124328	0	"cellular protein metabolic process;protein import into mitochondrial outer membrane"	"integral to membrane;mitochondrial inner membrane;mitochondrial outer membrane translocase complex"	"protein transmembrane transporter activity"
"Q9NV96-1"	"Q9NV96-1"	"CC50A_HUMAN"	"Cell cycle control protein 50A"	"TMEM30A"	3	3	0.000271970037109146	3	3	0	0	"protein localization to endosome;positive regulation of protein exit from endoplasmic reticulum"	"endoplasmic reticulum;integral to membrane"	""
"Q9NVI1-3"	"Q9NVI1-3"	"FANCI_HUMAN"	"Fanconi anemia group I protein"	"FANCI"	24	42	0.0010350425960464	24	42	0	0	"DNA repair;cell cycle;positive regulation of protein ubiquitination"	"nucleoplasm;plasma membrane"	"DNA binding"
"Q9NWW5"	"Q9NWW5"	"CLN6_HUMAN"	"Ceroid-lipofuscinosis neuronal protein 6"	"CLN6"	3	8	0.000841853662562929	3	8	0.00111656901172772	0	"cholesterol metabolic process;lysosomal lumen acidification;cellular macromolecule catabolic process;glycosaminoglycan metabolic process;protein catabolic process;visual perception;locomotion involved in locomotory behavior;positive regulation of proteolysis;cell death;ganglioside metabolic process"	"integral to membrane;endoplasmic reticulum membrane;endoplasmic reticulum lumen"	"protein homodimerization activity"
"Q9NYL4-1,Q9NYL4-2"	"Q9NYL4-[1,2]"	"FKB11_HUMAN"	"Peptidyl-prolyl cis-trans isomerase FKBP11"	"FKBP11"	3	5	0.000407052999155894	3	5	0	0	"protein folding"	"membrane;integral to membrane"	"peptidyl-prolyl cis-trans isomerase activity;FK506 binding"
"Q9UBB4-1"	"Q9UBB4-1"	"ATX10_HUMAN"	"Ataxin-10"	"ATXN10"	13	27	0.00201859633500328	13	27	0	4	"cell death;neuron projection development"	"dendrite;cytosol;perinuclear region of cytoplasm;neuronal cell body"	""
"Q9UBB6-1,Q9UBB6-2,Q9UBB6-3"	"Q9UBB6-[1-3]"	"NCDN_HUMAN"	"Neurochondrin"	"NCDN"	3	6	8.97861759454975e-05	3	6	0	0	"regulation of neuronal synaptic plasticity;bone resorption;neuron projection development"	"cytosol;neuronal cell body;dendrite"	""
"Q9UBX3-1,Q9UBX3-2"	"Q9UBX3-[1,2]"	"DIC_HUMAN"	"Mitochondrial dicarboxylate carrier"	"SLC25A10"	3	7	0.000399110501611388	3	7	0	0	"cellular nitrogen compound metabolic process;mitochondrial transport;sulfur amino acid catabolic process;sulfide oxidation;gluconeogenesis;thiosulfate transport;sulfate transport"	"nucleus;integral to membrane;mitochondrial inner membrane"	"thiosulfate transmembrane transporter activity;antiporter activity;phosphate ion transmembrane transporter activity;succinate transmembrane transporter activity;malate transmembrane transporter activity;dicarboxylic acid transmembrane transporter activity;sulfate transmembrane transporter activity"
"Q9UHJ6"	"Q9UHJ6"	"SHPK_HUMAN"	"Sedoheptulokinase"	"SHPK"	3	4	0.000273866620352584	3	4	0.000363235316576696	0	"regulation of macrophage activation;cellular response to lipopolysaccharide;cellular response to interleukin-13;cellular response to interleukin-4;regulation of inflammatory response;pentose-phosphate shunt"	"cytoplasm"	"ATP binding;sedoheptulokinase activity"
"Q9UJS0-1,Q9UJS0-2"	"Q9UJS0-[1,2]"	"CMC2_HUMAN"	"Calcium-binding mitochondrial carrier protein Aralar2"	"SLC25A13"	3	5	0.00026262456464058	3	5	0	7	"response to calcium ion;malate-aspartate shuttle;gluconeogenesis;ATP biosynthetic process"	"mitochondrial inner membrane;integral to plasma membrane"	"calcium ion binding;L-glutamate transmembrane transporter activity;L-aspartate transmembrane transporter activity"
"Q9UKR5"	"Q9UKR5"	"ERG28_HUMAN"	"Probable ergosterol biosynthetic protein 28"	"C14orf1"	3	3	0.000701294167117154	3	3	0.000930141864233896	0	"sterol biosynthetic process"	"endoplasmic reticulum membrane;integral to membrane;transport vesicle"	""
"Q9UM00-1,Q9UM00-2"	"Q9UM00-[1,2]"	"TMCO1_HUMAN"	"Transmembrane and coiled-coil domain-containing protein 1"	"TMCO1"	3	5	0.000435200281012418	3	5	0	0	""	"integral to membrane;endoplasmic reticulum membrane;Golgi membrane"	""
"Q9Y6I9"	"Q9Y6I9"	"TX264_HUMAN"	"Testis-expressed sequence 264 protein"	"TEX264"	3	4	0.000418237202966567	3	4	0.00055471719272735	0	""	"extracellular region"	""
"A2RRP1-1,A2RRP1-2"	"A2RRP1-[1,2]"	"NBAS_HUMAN"	"Neuroblastoma-amplified sequence"	"NBAS"	2	2	1.38030624766486e-05	2	2	0	0	""	"cytoplasm"	""
"O00299"	"O00299"	"CLIC1_HUMAN"	"Chloride intracellular channel protein 1"	"CLIC1"	2	2	0.000271593868316463	2	2	0.000360220915609254	0	"regulation of mitochondrial membrane potential;signal transduction;positive regulation of osteoblast differentiation"	"mitochondrion;nuclear membrane;perinuclear region of cytoplasm;brush border;plasma membrane;nuclear envelope;chloride channel complex"	"voltage-gated chloride channel activity;chloride channel activity"
"O00559"	"O00559"	"RCAS1_HUMAN"	"Receptor-binding cancer antigen expressed on SiSo cells"	"EBAG9"	2	3	0.000460944522987801	2	3	0.000611360849731199	0	"regulation of cell growth"	"secretory granule;integral to membrane;plasma membrane;Golgi apparatus;Golgi membrane;focal adhesion"	"peptidase activator activity involved in apoptotic process"
"O00767"	"O00767"	"ACOD_HUMAN"	"Acyl-CoA desaturase"	"SCD"	2	6	0.000546970381038449	2	6	0.000725458835614181	0	"fatty acid biosynthetic process"	"integral to membrane;endoplasmic reticulum;endoplasmic reticulum membrane"	"stearoyl-CoA 9-desaturase activity;iron ion binding"
"O14521"	"O14521"	"DHSD_HUMAN"	"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial"	"SDHD"	2	7	0.00144081401210652	2	7	0.00191098328500884	0	"tricarboxylic acid cycle;respiratory electron transport chain;small molecule metabolic process"	"integral to membrane;mitochondrial respiratory chain complex II"	"ubiquinone binding;metal ion binding;succinate dehydrogenase activity;heme binding;electron carrier activity"
"O14561"	"O14561"	"ACPM_HUMAN"	"Acyl carrier protein, mitochondrial"	"NDUFAB1"	2	2	0.000419577706822229	2	2	0.00055649513244763	0	"protein lipoylation;mitochondrial electron transport"	"mitochondrial matrix;mitochondrial respiratory chain complex I"	"calcium ion binding;NADH dehydrogenase (ubiquinone) activity;ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process;fatty acid binding"
"O14653-1,O14653-2,O14653-3"	"O14653-[1-3]"	"GOSR2_HUMAN"	"Golgi SNAP receptor complex member 2"	"GOSR2"	2	2	0.000102915286579037	2	2	0	0	"ER to Golgi vesicle-mediated transport;activation of signaling protein activity involved in unfolded protein response;cellular protein metabolic process;membrane fusion;protein transport"	"Golgi stack;integral to membrane;Golgi membrane"	"transporter activity"
"O14681"	"O14681"	"EI24_HUMAN"	"Etoposide-induced protein 2.4 homolog"	"EI24"	2	4	0.000385024248613339	2	4	0.000510666121540178	0	"autophagy;negative regulation of cell growth;response to drug;apoptotic process"	"integral to membrane;nuclear membrane;endoplasmic reticulum membrane"	""
"O14828-1"	"O14828-1"	"SCAM3_HUMAN"	"Secretory carrier-associated membrane protein 3"	"SCAMP3"	9	23	0.00216922883584749	9	23	0	0	"post-Golgi vesicle-mediated transport;protein transport;response to retinoic acid"	"integral to membrane;Golgi membrane"	""
"O14925,Q5SRD1"	"O14925, Q5SRD1"	"TI23B_HUMAN, TIM23_HUMAN"	"Mitochondrial import inner membrane translocase subunit Tim23, Putative mitochondrial import inner membrane translocase subunit Tim23B"	"TIMM23, TIMM23B"	2	2	0.000140459489837484	2	2	0.000186294507858005	0	"protein targeting to mitochondrion;cellular protein metabolic process;intracellular protein transport"	"mitochondrial intermembrane space;integral to mitochondrial inner membrane;mitochondrial inner membrane presequence translocase complex;integral to membrane"	"P-P-bond-hydrolysis-driven protein transmembrane transporter activity"
"O15118"	"O15118"	"NPC1_HUMAN"	"Niemann-Pick C1 protein"	"NPC1"	2	2	5.12160581097556e-05	2	2	6.79289833034666e-05	0	"cholesterol metabolic process;negative regulation of macroautophagy;response to drug;bile acid metabolic process;cellular response to low-density lipoprotein particle stimulus;endocytosis;cholesterol homeostasis;autophagy;cholesterol efflux;adult walking behavior;protein glycosylation;cellular response to steroid hormone stimulus;lysosomal transport"	"lysosomal membrane;endoplasmic reticulum;perinuclear region of cytoplasm;membrane raft;lysosome;vesicle;extracellular region;late endosome membrane;nuclear envelope;integral to plasma membrane;Golgi apparatus"	"hedgehog receptor activity;cholesterol binding;sterol transporter activity;transmembrane signaling receptor activity"
"O15126-1"	"O15126-1"	"SCAM1_HUMAN"	"Secretory carrier-associated membrane protein 1"	"SCAMP1"	7	18	0.0017428612437231	7	18	0	0	"protein transport;post-Golgi vesicle-mediated transport"	"integral to membrane;recycling endosome membrane;trans-Golgi network;Golgi apparatus"	""
"O15321-1,O15321-2"	"O15321-[1,2]"	"TM9S1_HUMAN"	"Transmembrane 9 superfamily member 1"	"TM9SF1"	2	4	0.000108010102746316	2	4	0	0	"autophagy"	"lysosomal membrane;integral to membrane;autophagic vacuole membrane;cytoplasmic vesicle"	""
"O43678"	"O43678"	"NDUA2_HUMAN"	"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2"	"NDUFA2"	2	3	0.000991729125216177	2	3	0.00131535213123985	0	"small molecule metabolic process;mitochondrial electron transport"	"mitochondrial respiratory chain complex I"	"NADH dehydrogenase (ubiquinone) activity"
"O43760"	"O43760"	"SNG2_HUMAN"	"Synaptogyrin-2"	"SYNGR2"	2	4	0.000584411805930961	2	4	0.000775118220194913	0	"protein targeting"	"synaptic vesicle;integral to membrane"	""
"O43826-1,O43826-2"	"O43826-[1,2]"	"G6PT1_HUMAN"	"Glucose-6-phosphate translocase"	"SLC37A4"	2	3	0.00011443028367879	2	3	0	0	"glucose homeostasis;glucose transport;glucose metabolic process;small molecule metabolic process"	"integral to membrane;endoplasmic reticulum membrane;integral to endoplasmic reticulum membrane"	"glucose-6-phosphate transmembrane transporter activity"
"O60637-1,O60637-3"	"O60637-[1,3]"	"TSN3_HUMAN"	"Tetraspanin-3"	"TSPAN3"	2	2	0.000129355972854284	2	2	0	0	""	"integral to membrane"	""
"O60830"	"O60830"	"TI17B_HUMAN"	"Mitochondrial import inner membrane translocase subunit Tim17-B"	"TIMM17B"	2	4	0.000761094444933345	2	4	0.00100945628676547	0	"cellular protein metabolic process;protein targeting to mitochondrion"	"microtubule cytoskeleton;integral to mitochondrial inner membrane;mitochondrial inner membrane presequence translocase complex"	"P-P-bond-hydrolysis-driven protein transmembrane transporter activity"
"O75144-1,O75144-2"	"O75144-[1,2]"	"ICOSL_HUMAN"	"ICOS ligand"	"ICOSLG"	2	2	0.000108367752093158	2	2	0	0	"positive regulation of activated T cell proliferation;signal transduction;positive regulation of interleukin-4 biosynthetic process;T cell costimulation;B cell activation;T cell activation;defense response;hyperosmotic response"	"external side of plasma membrane;plasma membrane;integral to membrane;integral to plasma membrane"	"receptor binding"
"O75208-1"	"O75208-1"	"COQ9_HUMAN"	"Ubiquinone biosynthesis protein COQ9, mitochondrial"	"COQ9"	2	6	0.000617491719474224	2	6	0	0	"ubiquinone biosynthetic process"	"mitochondrion"	""
"O75251"	"O75251"	"NDUS7_HUMAN"	"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial"	"NDUFS7"	2	5	0.000768240871646334	2	5	0.001018934749552	0	"small molecule metabolic process;mitochondrial respiratory chain complex I assembly;mitochondrial electron transport"	"neuronal cell body;mitochondrial respiratory chain complex I;synaptic membrane;neuron projection"	"quinone binding;NADH dehydrogenase (ubiquinone) activity;metal ion binding;4 iron"
"O75352"	"O75352"	"MPU1_HUMAN"	"Mannose-P-dolichol utilization defect 1 protein"	"MPDU1"	2	4	0.000529992892828078	2	4	0.000702941219933848	0	"dolichol-linked oligosaccharide biosynthetic process;protein folding;oligosaccharide biosynthetic process;transport"	"mitochondrion;integral to membrane;endoplasmic reticulum membrane"	""
"O75379-1,O75379-2"	"O75379-[1,2]"	"VAMP4_HUMAN"	"Vesicle-associated membrane protein 4"	"VAMP4"	2	3	0.000348160224809935	2	3	0	0	"regulation of Golgi to plasma membrane protein transport;Golgi to plasma membrane protein transport"	"SNARE complex;lysosome;integral to membrane;trans-Golgi network;endosome;Golgi membrane"	""
"O75947-1"	"O75947-1"	"ATP5H_HUMAN"	"ATP synthase subunit d, mitochondrial"	"ATP5H"	11	22	0.00447202077581953	11	22	0	0	"mitochondrial ATP synthesis coupled proton transport;ATP catabolic process;respiratory electron transport chain"	"mitochondrial proton-transporting ATP synthase complex;mitochondrial proton-transporting ATP synthase complex"	"hydrogen ion transmembrane transporter activity;transmembrane transporter activity"
"O95139"	"O95139"	"NDUB6_HUMAN"	"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6"	"NDUFB6"	2	3	0.000767040495284387	2	3	0.00101734266400582	0	"mitochondrial electron transport;small molecule metabolic process"	"integral to membrane;mitochondrial respiratory chain complex I;nucleus"	"NADH dehydrogenase (ubiquinone) activity"
"O95167"	"O95167"	"NDUA3_HUMAN"	"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3"	"NDUFA3"	2	5	0.00194803935310321	2	5	0.00258372740064971	0	"small molecule metabolic process;mitochondrial electron transport"	"mitochondrial respiratory chain complex I;integral to membrane"	"NADH dehydrogenase (ubiquinone) activity"
"O95182"	"O95182"	"NDUA7_HUMAN"	"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7"	"NDUFA7"	2	2	0.000579240020037767	2	2	0.000768258766918852	0	"mitochondrial electron transport;small molecule metabolic process"	"mitochondrial respiratory chain complex I"	"NADH dehydrogenase (ubiquinone) activity"
"O95297-1,O95297-2,O95297-4"	"O95297-[1,2,4]"	"MPZL1_HUMAN"	"Myelin protein zero-like protein 1"	"MPZL1"	2	2	8.11079581961186e-05	2	2	0	0	"transmembrane receptor protein tyrosine kinase signaling pathway;cell-cell signaling"	"integral to plasma membrane"	"structural molecule activity"
"O95298"	"O95298"	"NDUC2_HUMAN"	"NADH dehydrogenase [ubiquinone] 1 subunit C2"	"NDUFC2"	2	6	0.0016501039226286	2	6	0.00218856909231505	0	"mitochondrial electron transport;small molecule metabolic process"	"mitochondrial respiratory chain complex I;integral to membrane"	"NADH dehydrogenase (ubiquinone) activity"
"P00367,P49448"	"P00367, P49448"	"DHE3_HUMAN, DHE4_HUMAN"	"Glutamate dehydrogenase 1, mitochondrial, Glutamate dehydrogenase 2, mitochondrial"	"GLUD1, GLUD2"	2	2	5.8650647190204e-05	2	2	7.77896421700988e-05	0	"positive regulation of insulin secretion;glutamine metabolic process;glutamate biosynthetic process;tricarboxylic acid metabolic process;glutamate catabolic process;cellular nitrogen compound metabolic process"	"mitochondrial matrix;mitochondrion"	"NAD+ binding;leucine binding;identical protein binding;glutamate dehydrogenase (NAD+) activity;ADP binding;glutamate dehydrogenase [NAD(P)+] activity;ATP binding;GTP binding"
"P02533"	"P02533"	"K1C14_HUMAN"	"Keratin, type I cytoskeletal 14"	"KRT14"	3	7	0.000917245165650277	3	7	0.00121656241894131	15	"epithelial cell differentiation;response to ionizing radiation;hemidesmosome assembly;response to zinc ion;epidermis development;intermediate filament bundle assembly"	"cell periphery;nucleus;cytosol;keratin filament"	"structural constituent of cytoskeleton"
"P02765"	"P02765"	"FETUA_HUMAN"	"Alpha-2-HS-glycoprotein"	"AHSG"	2	2	0.000178349106987105	2	2	0.000236548339678012	0	"acute-phase response;negative regulation of bone mineralization;ossification;skeletal system development;negative regulation of insulin receptor signaling pathway;regulation of inflammatory response;pinocytosis;positive regulation of phagocytosis"	"extracellular space"	"cysteine-type endopeptidase inhibitor activity;kinase inhibitor activity"
"P03886"	"P03886"	"NU1M_HUMAN"	"NADH-ubiquinone oxidoreductase chain 1"	"MT-ND1"	2	4	0.000411661146316149	2	4	0.000545995224288241	0	"mitochondrial electron transport;small molecule metabolic process"	"integral to membrane;mitochondrial respiratory chain complex I"	"NADH dehydrogenase (ubiquinone) activity"
"P03905"	"P03905"	"NU4M_HUMAN"	"NADH-ubiquinone oxidoreductase chain 4"	"MT-ND4"	2	4	0.000285203147120992	2	4	0.000378271201140873	0	"small molecule metabolic process;mitochondrial electron transport"	"mitochondrial respiratory chain complex I;integral to membrane"	"NADH dehydrogenase (ubiquinone) activity"
"P04075"	"P04075"	"ALDOA_HUMAN"	"Fructose-bisphosphate aldolase A"	"ALDOA"	2	2	0.000179819017209527	2	2	0.000238497913906127	0	"glycolysis;regulation of cell shape;platelet degranulation;fructose 1;striated muscle contraction;protein homotetramerization;fructose metabolic process;actin filament organization;ATP biosynthetic process;muscle cell cellular homeostasis;gluconeogenesis;platelet activation"	"extracellular vesicular exosome;actin cytoskeleton;platelet alpha granule lumen;I band;cytosol"	"identical protein binding;actin binding;fructose binding;fructose-bisphosphate aldolase activity;tubulin binding"
"P04233-2"	"P04233-2"	"HG2A_HUMAN"	"HLA class II histocompatibility antigen gamma chain"	"CD74"	7	11	0.00121620835288335	7	11	0	0	"positive regulation of cytokine-mediated signaling pathway;positive regulation of ERK1 and ERK2 cascade;negative regulation of DNA damage response;negative regulation of mature B cell apoptotic process;macrophage migration inhibitory factor signaling pathway;negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator;positive regulation of peptidyl-tyrosine phosphorylation;negative regulation of T cell differentiation;negative regulation of peptide secretion;positive regulation of neutrophil chemotaxis;negative regulation of apoptotic process;negative thymic T cell selection;regulation of macrophage activation;cell proliferation;immunoglobulin mediated immune response;antigen processing and presentation of endogenous antigen;protein complex assembly;activation of MAPK activity;positive regulation of type 2 immune response;T cell selection;positive regulation of chemokine (C-X-C motif) ligand 2 production;positive regulation of B cell proliferation;chaperone mediated protein folding requiring cofactor;prostaglandin biosynthetic process;defense response;positive regulation of fibroblast proliferation;antigen processing and presentation of exogenous peptide antigen via MHC class II;positive regulation of macrophage cytokine production;positive regulation of dendritic cell antigen processing and presentation;positive thymic T cell selection;positive regulation of T cell differentiation;intracellular protein transport"	"lysosomal membrane;Golgi membrane;integral to lumenal side of endoplasmic reticulum membrane;clathrin-coated endocytic vesicle membrane;trans-Golgi network membrane;plasma membrane;ER to Golgi transport vesicle membrane;NOS2-CD74 complex;external side of plasma membrane;lysosomal lumen;cell surface;macrophage migration inhibitory factor receptor complex;MHC class II protein complex;multivesicular body"	"cytokine receptor activity;identical protein binding;MHC class II protein binding;beta-amyloid binding"
"P04844-1"	"P04844-1"	"RPN2_HUMAN"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2"	"RPN2"	16	34	0.00176342326227029	16	34	0	0	"response to drug;translation;aging;SRP-dependent cotranslational protein targeting to membrane;protein N-linked glycosylation via asparagine;post-translational protein modification"	"integral to membrane;nucleus;oligosaccharyltransferase complex;autophagic vacuole membrane;rough endoplasmic reticulum"	"ribosome binding;dolichyl-diphosphooligosaccharide-protein glycotransferase activity"
"P05387"	"P05387"	"RLA2_HUMAN"	"60S acidic ribosomal protein P2"	"RPLP2"	2	3	0.00128062413125741	2	3	0.00169851992599233	2	"nuclear-transcribed mRNA catabolic process;translational termination;translational initiation;SRP-dependent cotranslational protein targeting to membrane;translational elongation;viral transcription"	"cytosolic large ribosomal subunit"	"RNA binding;structural constituent of ribosome"
"P06733-1"	"P06733-1"	"ENOA_HUMAN"	"Alpha-enolase"	"ENO1"	8	11	0.000829487724547171	8	11	0	0	"transcription;negative regulation of transcription from RNA polymerase II promoter;small molecule metabolic process;negative regulation of cell growth;glycolysis;response to virus;gluconeogenesis"	"nucleus;cytosol;extracellular vesicular exosome;M band;phosphopyruvate hydratase complex;plasma membrane"	"sequence-specific DNA binding transcription factor activity;phosphopyruvate hydratase activity;transcription corepressor activity;magnesium ion binding;DNA binding"
"P08648"	"P08648"	"ITA5_HUMAN"	"Integrin alpha-5"	"ITGA5"	2	3	9.35950270699729e-05	2	3	0.000124137141079834	0	"angiogenesis;modulation by virus of host morphology or physiology;memory;cell-substrate junction assembly;cell-cell adhesion mediated by integrin;cell adhesion;negative regulation of anoikis;wound healing;axon guidance;extracellular matrix organization;heterophilic cell-cell adhesion;blood coagulation;positive regulation of vascular endothelial growth factor receptor signaling pathway;leukocyte cell-cell adhesion;positive regulation of peptidyl-tyrosine phosphorylation;leukocyte migration;integrin-mediated signaling pathway"	"alphav-beta3 integrin-vitronectin complex;ruffle;integrin complex;synapse;external side of plasma membrane"	"metal ion binding;platelet-derived growth factor receptor binding;vascular endothelial growth factor receptor 2 binding"
"P09651-1,P09651-2,P09651-3"	"P09651-[1-3]"	"ROA1_HUMAN"	"Heterogeneous nuclear ribonucleoprotein A1"	"HNRNPA1"	2	4	0.000143368248687165	2	4	0	2	"nuclear import;modulation by virus of host morphology or physiology;mRNA splicing;RNA export from nucleus;alternative mRNA splicing;mRNA transport"	"nucleoplasm;cytoplasm;nucleolus;intermediate filament cytoskeleton;catalytic step 2 spliceosome"	"single-stranded DNA binding;single-stranded RNA binding;nucleotide binding"
"P10301"	"P10301"	"RRAS_HUMAN"	"Ras-related protein R-Ras"	"RRAS"	2	3	0.000810670321621664	2	3	0.00107520986140799	4	"axon guidance;positive regulation of angiogenesis;negative regulation of cell migration;synaptic transmission;Ras protein signal transduction"	"plasma membrane"	"GTPase activity;GTP binding;GDP binding"
"P10415-1,P10415-2"	"P10415-[1,2]"	"BCL2_HUMAN"	"Apoptosis regulator Bcl-2"	"BCL2"	2	4	0.000273866620352584	2	4	0	0	"behavioral fear response;actin filament organization;response to DNA damage stimulus;negative regulation of myeloid cell apoptotic process;B cell homeostasis;positive regulation of peptidyl-serine phosphorylation;ear development;ovarian follicle development;T cell homeostasis;endoplasmic reticulum calcium ion homeostasis;intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress;response to acid;negative regulation of osteoblast proliferation;organ growth;melanocyte differentiation;renal system process;developmental growth;peptidyl-threonine phosphorylation;defense response to virus;protein dephosphorylation;negative regulation of mitochondrial depolarization;positive regulation of intrinsic apoptotic signaling pathway;cochlear nucleus development;positive regulation of cell growth;negative regulation of anoikis;response to radiation;regulation of protein heterodimerization activity;negative regulation of retinal cell programmed cell death;axonogenesis;melanin metabolic process;regulation of mitochondrial membrane permeability;regulation of protein homodimerization activity;response to iron ion;axon regeneration;regulation of mitochondrial membrane potential;extrinsic apoptotic signaling pathway via death domain receptors;cell aging;negative regulation of cell migration;branching involved in ureteric bud morphogenesis;gland morphogenesis;positive regulation of smooth muscle cell migration;regulation of calcium ion transport;negative regulation of extrinsic apoptotic signaling pathway in absence of ligand;regulation of viral genome replication;positive regulation of multicellular organism growth;release of cytochrome c from mitochondria;pigment granule organization;B cell lineage commitment;response to external stimulus;peptidyl-serine phosphorylation;cell growth;reactive oxygen species metabolic process;cellular response to organic substance;response to UV-B;negative regulation of intrinsic apoptotic signaling pathway;metanephros development;positive regulation of skeletal muscle fiber development;negative regulation of mitotic cell cycle;homeostasis of number of cells within a tissue;B cell receptor signaling pathway;regulation of transmembrane transporter activity;negative regulation of cell growth;ossification;nucleotide-binding domain;positive regulation of melanocyte differentiation;response to toxic substance;positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway;neuron apoptotic process;response to nicotine;spleen development;lymphoid progenitor cell differentiation;positive regulation of B cell proliferation;digestive tract morphogenesis;response to cytokine stimulus;regulation of nitrogen utilization;oocyte development;protein polyubiquitination;female pregnancy;B cell proliferation;T cell differentiation in thymus;response to drug;humoral immune response;response to gamma radiation;negative regulation of cellular pH reduction;G1/S transition of mitotic cell cycle;cell-cell adhesion;negative regulation of ossification;thymus development;CD8-positive;response to glucocorticoid stimulus;glomerulus development;post-embryonic development;regulation of protein stability;negative regulation of neuron apoptotic process;regulation of cell-matrix adhesion;mesenchymal cell development;negative regulation of autophagy;regulation of glycoprotein biosynthetic process;positive regulation of neuron maturation;male gonad development;hair follicle morphogenesis;negative regulation of calcium ion transport into cytosol;positive regulation of catalytic activity;innate immune response;focal adhesion assembly;response to hydrogen peroxide"	"pore complex;endoplasmic reticulum;cytosol;endoplasmic reticulum membrane;mitochondrial outer membrane;myelin sheath;nuclear membrane"	"protease binding;channel inhibitor activity;sequence-specific DNA binding;channel activity"
"P11166"	"P11166"	"GTR1_HUMAN"	"Solute carrier family 2, facilitated glucose transporter member 1"	"SLC2A1"	2	4	0.000266073667740926	2	4	0.000352899352283863	0	"protein complex assembly;regulation of insulin secretion;L-ascorbic acid metabolic process;response to osmotic stress;cellular response to glucose starvation;energy reserve metabolic process"	"cell-cell junction;plasma membrane;midbody;female pronucleus;cortical actin cytoskeleton;basolateral plasma membrane;integral to membrane;caveola;melanosome"	"xenobiotic transporter activity;glucose transmembrane transporter activity;dehydroascorbic acid transporter activity;protein self-association;D-glucose transmembrane transporter activity"
"P11169"	"P11169"	"GTR3_HUMAN"	"Solute carrier family 2, facilitated glucose transporter member 3"	"SLC2A3"	4	6	0.000395891868533877	4	6	0.000525080084648167	0	"L-ascorbic acid metabolic process"	"integral to membrane;plasma membrane"	"glucose transmembrane transporter activity"
"P11177-1,P11177-2,P11177-3"	"P11177-[1-3]"	"ODPB_HUMAN"	"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial"	"PDHB"	2	5	0.000151936216955125	2	5	0	0	"acetyl-CoA biosynthetic process from pyruvate;regulation of acetyl-CoA biosynthetic process from pyruvate;glucose metabolic process;tricarboxylic acid cycle"	"mitochondrial matrix;pyruvate dehydrogenase complex"	"pyruvate dehydrogenase (acetyl-transferring) activity"
"P13747"	"P13747"	"HLAE_HUMAN"	"HLA class I histocompatibility antigen, alpha chain E"	"HLA-E"	2	4	0.000914163718774688	2	4	0.00121247542823785	6	"antigen processing and presentation of exogenous peptide antigen via MHC class I;regulation of immune response;antigen processing and presentation of exogenous peptide antigen via MHC class I;type I interferon-mediated signaling pathway;interferon-gamma-mediated signaling pathway;positive regulation of T cell mediated cytotoxicity"	"early endosome membrane;Golgi membrane;phagocytic vesicle membrane;ER to Golgi transport vesicle membrane;integral to lumenal side of endoplasmic reticulum membrane;MHC class I protein complex;plasma membrane"	"peptide antigen binding;receptor binding"
"P14209-1"	"P14209-1"	"CD99_HUMAN"	"CD99 antigen"	"CD99"	2	5	0.000884515165733347	2	5	0	0	"cell adhesion"	"cytoplasm;integral to plasma membrane"	""
