"";"protein.acs";"X.1";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6287.1.id.csv";"peptide.count.P6287.2.id.csv";"spectra.count.P6287.1.id.csv";"spectra.count.P6287.2.id.csv";"dNSAF.P6287.1.id.csv";"dNSAF.P6287.2.id.csv";"Go.Cc";"norm.sc";"Go.Mf"
"125";"P19256";200;200;"P19256-1,P19256-2,P19256-3";"LFA3_HUMAN";"Lymphocyte function-associated antigen 3";"CD58";1;1;8,89675944374844e-05;1;NA;1;NA;NA;NA;"extracellular vesicular exosome, plasma membrane, cell surface, anchored component of membrane, integral component of plasma membrane";0,000191644308164048;"receptor binding, protein binding"
"126";"P19338";201;201;"P19338";"NUCL_HUMAN";"Nucleolin";"NCL";21;35;0,00328929486476615;19;14;20;15;0,00470674201650264;0,00419154784291354;"nucleolus, ribonucleoprotein complex, nucleoplasm, cell cortex, nucleus, extracellular vesicular exosome";0,00670755078574166;"nucleotide binding, protein C-terminus binding, poly(A) RNA binding, RNA binding, telomeric DNA binding, identical protein binding, protein binding"
"127";"P20039";202;202;"P20039";"2B1B_HUMAN";"HLA class II histocompatibility antigen, DRB1-11 beta chain";"HLA-DRB1";0;0;NA;0;0;0;0;NA;NA;"MHC class II protein complex, late endosome membrane, integral component of plasma membrane, Golgi membrane, trans-Golgi network membrane, ER to Golgi transport vesicle membrane, transport vesicle membrane, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, endocytic vesicle membrane, clathrin-coated endocytic vesicle membrane, lysosomal membrane";0;"MHC class II receptor activity"
"128";"P20231";203;203;"P20231,Q15661-1,Q15661-2";"TRYB1_HUMAN, TRYB2_HUMAN";"Tryptase alpha/beta-1, Tryptase beta-2";"TPSAB1, TPSB2";6;17;0,00137495373221567;6;4;9;8;0,00546837845190034;0,00577163436309065;"extracellular region";0,00325795323878881;"serine-type endopeptidase activity, serine-type peptidase activity"
"129";"P20618";204;204;"P20618";"PSB1_HUMAN";"Proteasome subunit beta type-1";"PSMB1";2;3;0,000830610321511784;2;NA;3;NA;0,00207995031019722;NA;"proteasome complex, extracellular vesicular exosome, cytosol, nucleoplasm, proteasome core complex, nucleus";0,000574932924492143;"protein binding, threonine-type endopeptidase activity"
"130";"P20645";205;205;"P20645";"MPRD_HUMAN";"Cation-dependent mannose-6-phosphate receptor";"M6PR";2;2;0,000481773977098291;2;NA;2;NA;0,00120642123888696;NA;"lysosomal membrane, late endosome, integral component of plasma membrane, endosome";0,000383288616328095;"transmembrane signaling receptor activity, mannose binding, mannose transmembrane transporter activity"
"131";"P20701";208;208;"P20701-1,P20701-2";"ITAL_HUMAN";"Integrin alpha-L";"ITGAL";18;31;0,000883972893449365;16;14;16;15;NA;NA;"plasma membrane, external side of plasma membrane, immunological synapse, extracellular vesicular exosome, integrin complex";0,00594097355308547;"metal ion binding, cell adhesion molecule binding, protein binding"
"132";"P21333";209;209;"P21333-1,P21333-2";"FLNA_HUMAN";"Filamin-A";"FLNA";10;14;0,000195030666031707;7;6;8;6;NA;NA;"actin filament, plasma membrane, nucleus, apical dendrite, neuronal cell body, dendritic shaft, extracellular region, cortical cytoskeleton, Myb complex, cytosol, trans-Golgi network, extracellular vesicular exosome, actin cytoskeleton, perinuclear region of cytoplasm, cytoplasm";0,00268302031429667;"actin filament binding, transcription factor binding, poly(A) RNA binding, Rho GTPase binding, small GTPase binding, protein binding, glycoprotein binding, Ral GTPase binding, protein homodimerization activity, Rac GTPase binding, signal transducer activity, Fc-gamma receptor I complex binding"
"133";"P21796";210;210;"P21796";"VDAC1_HUMAN";"Voltage-dependent anion-selective channel protein 1";"VDAC1";6;11;0,0027300824032332;5;6;5;6;0,00328012056509312;0,00420635896603338;"nucleus, mitochondrial outer membrane, extracellular vesicular exosome, membrane, plasma membrane, mitochondrial inner membrane, pore complex, mitochondrion, mitochondrial nucleoid";0,00210808738980452;"voltage-gated anion channel activity, protein binding, porin activity"
"134";"P22234";211;211;"P22234-1";"PUR6_HUMAN";"Multifunctional protein ADE2";"PAICS";7;11;0,00172701800966882;4;5;5;6;NA;NA;"extracellular vesicular exosome, cytosol";0,00210808738980452;"ATP binding, protein binding, phosphoribosylaminoimidazolesuccinocarboxamide synthase activity, identical protein binding, phosphoribosylaminoimidazole carboxylase activity"
"135";"P22314";212;212;"P22314";"UBA1_HUMAN";"Ubiquitin-like modifier-activating enzyme 1";"UBA1";22;33;0,00208123625928898;20;12;21;12;0,00331651812221429;0,00225028277388931;"cytoplasm, mitochondrion, extracellular vesicular exosome, nucleus";0,00632426216941357;"ubiquitin activating enzyme activity, ATP binding, poly(A) RNA binding, protein binding, ubiquitin-protein transferase activity"
"136";"P22392";213;213;"P22392-2";"NDKB_HUMAN";"Nucleoside diphosphate kinase B";"NME2";3;4;0,00175593936389772;3;NA;4;NA;NA;NA;"nucleus, lamellipodium, ruffle, cell periphery, cytosol, cytoplasm, extracellular vesicular exosome";0,00076657723265619;"protein histidine kinase activity, DNA binding, nucleoside diphosphate kinase activity, metal ion binding, ATP binding, sequence-specific DNA binding transcription factor activity, protein binding"
"137";"P23284";218;218;"P23284";"PPIB_HUMAN";"Peptidyl-prolyl cis-trans isomerase B";"PPIB";8;19;0,00586938991080627;7;7;10;9;0,00773561766601128;0,00826666380130171;"extracellular vesicular exosome, nucleus, macromolecular complex, endoplasmic reticulum lumen, melanosome, endoplasmic reticulum";0,0036412418551169;"peptide binding, poly(A) RNA binding, protein complex binding, peptidyl-prolyl cis-trans isomerase activity, unfolded protein binding, protein binding"
"138";"P23396";219;219;"P23396-1";"RS3_HUMAN";"40S ribosomal protein S3";"RPS3";11;17;0,00466805279455937;9;7;9;8;NA;NA;"cytosol, ruffle membrane, cytosolic small ribosomal subunit, cytoplasm, nucleus, extracellular vesicular exosome, ribonucleoprotein complex";0,00325795323878881;"structural constituent of ribosome, NF-kappaB binding, protein kinase A binding, endonuclease activity, iron-sulfur cluster binding, damaged DNA binding, poly(A) RNA binding, protein kinase binding, enzyme binding, mRNA binding, DNA-(apurinic or apyrimidinic site) lyase activity, protein binding"
"139";"P23526";220;220;"P23526-1,P23526-2";"SAHH_HUMAN";"Adenosylhomocysteinase";"AHCY";1;1;7,72288146158719e-05;1;NA;1;NA;NA;NA;"cytosol, melanosome, cytoplasm, extracellular vesicular exosome";0,000191644308164048;"adenosylhomocysteinase activity"
"140";"P23528";221;221;"P23528";"COF1_HUMAN";"Cofilin-1";"CFL1";11;24;0,00964708855346217;8;10;13;11;0,0130853098832287;0,0131469833948413;"cytoplasm, cortical actin cytoskeleton, extracellular space, nuclear matrix, ruffle membrane, nucleus, extracellular vesicular exosome, lamellipodium membrane";0,00459946339593714;"protein binding"
"141";"P24752";226;226;"P24752";"THIL_HUMAN";"Acetyl-CoA acetyltransferase, mitochondrial";"ACAT1";5;7;0,00109386386603464;4;3;4;3;0,00156523973382523;0,00139391052387289;"mitochondrial inner membrane, mitochondrion, mitochondrial matrix, extracellular vesicular exosome";0,00134151015714833;"acetyl-CoA C-acetyltransferase activity, metal ion binding, coenzyme binding"
"142";"P25445";229;229;"P25445-1,P25445-6";"TNR6_HUMAN";"Tumor necrosis factor receptor superfamily member 6";"FAS";2;6;0,000597543544729373;2;2;3;3;NA;NA;"extracellular vesicular exosome, cytoplasm, integral component of membrane, cytosol, nucleus, death-inducing signaling complex, external side of plasma membrane, plasma membrane, CD95 death-inducing signaling complex, cell surface, membrane raft";0,00114986584898429;"signal transducer activity, protein binding, receptor activity, identical protein binding, kinase binding, transmembrane signaling receptor activity"
"143";"P25685";230;230;"P25685";"DNJB1_HUMAN";"DnaJ homolog subfamily B member 1";"DNAJB1";3;3;0,000588756139659823;3;NA;3;NA;0,00147431771987509;NA;"cytosol, nucleus, nucleolus, extracellular vesicular exosome";0,000574932924492143;"Hsp70 protein binding, chaperone binding, ATPase binding, protein binding, unfolded protein binding, ATPase activator activity"
"144";"P25705";231;231;"P25705-1,P25705-2";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";16;28;0,00168925812223072;16;11;17;11;NA;NA;"mitochondrion, extracellular vesicular exosome, mitochondrial matrix, mitochondrial inner membrane, plasma membrane, mitochondrial proton-transporting ATP synthase complex, proton-transporting ATP synthase complex, catalytic core F(1)";0,00536604062859333;"poly(A) RNA binding, protein binding, ATP binding, proton-transporting ATPase activity, rotational mechanism, MHC class I protein binding, transmembrane transporter activity, proton-transporting ATP synthase activity, rotational mechanism"
"145";"P25787";232;232;"P25787";"PSA2_HUMAN";"Proteasome subunit alpha type-2";"PSMA2";2;3;0,000855457638821966;1;2;1;2;0,000714057015324119;0,00169572590795933;"nucleus, nucleoplasm, cytosol, extracellular vesicular exosome, cytoplasmic mRNA processing body, proteasome core complex, proteasome core complex, alpha-subunit complex, proteasome complex";0,000574932924492143;"threonine-type endopeptidase activity, protein binding"
"146";"P25788";233;233;"P25788-1,P25788-2";"PSA3_HUMAN";"Proteasome subunit alpha type-3";"PSMA3";5;7;0,000915842883915281;4;3;4;3;NA;NA;"cytoplasm, proteasome complex, cytosol, proteasome core complex, alpha-subunit complex, extracellular vesicular exosome, proteasome core complex, nucleus, nucleoplasm";0,00134151015714833;"threonine-type endopeptidase activity, protein binding"
"147";"P26038";234;234;"P26038";"MOES_HUMAN";"Moesin";"MSN";25;45;0,00722175323573822;21;19;25;20;0,0101890284682298;0,00937765548595751;"filopodium, cytoplasm, apical plasma membrane, uropod, plasma membrane, microvillus, extracellular vesicular exosome, basolateral plasma membrane, extrinsic component of membrane, apical part of cell, blood microparticle, microvillus membrane, cytoskeleton";0,00862399386738214;"protein kinase binding, protein binding, double-stranded RNA binding, structural constituent of cytoskeleton, receptor binding, cell adhesion molecule binding"
"148";"P26583";238;238;"P26583";"HMGB2_HUMAN";"High mobility group protein B2";"HMGB2";9;26;0,00860824146072417;9;9;13;13;0,0107780471978109;0,012797727267087;"nucleus, perinuclear region of cytoplasm, nucleoplasm, protein complex, extracellular space, cytoplasm, condensed chromosome";0,00498275201226524;"damaged DNA binding, protein binding, DNA binding, bending, single-stranded DNA binding, sequence-specific DNA binding transcription factor activity, RAGE receptor binding, chemoattractant activity, poly(A) RNA binding, transcription regulatory region DNA binding, DNA binding, double-stranded DNA binding"
"149";"P26599";239;239;"P26599-1,P26599-2,P26599-3";"PTBP1_HUMAN";"Polypyrimidine tract-binding protein 1";"PTBP1";14;22;0,000921509923552099;11;9;12;10;NA;NA;"nucleoplasm, extracellular vesicular exosome, nucleolus";0,00421617477960905;"poly-pyrimidine tract binding, nucleotide binding, RNA binding, poly(A) RNA binding, protein binding, pre-mRNA binding"
"150";"P26639";240;240;"P26639-1,P26639-2";"SYTC_HUMAN";"Threonine--tRNA ligase, cytoplasmic";"TARS";4;6;0,000276870107170595;4;2;4;2;NA;NA;"cytoplasm, extracellular vesicular exosome, actin cytoskeleton, cytosol";0,00114986584898429;"threonine-tRNA ligase activity, ATP binding, protein homodimerization activity"
"151";"P27348";242;242;"P27348";"1433T_HUMAN";"14-3-3 protein theta";"YWHAQ";4;5;0,00165019816766019;3;2;3;2;0,00239367684224618;0,00207847547004157;"cytosol, extracellular vesicular exosome, cytoplasm, cytoplasmic vesicle membrane";0,000958221540820238;"protein N-terminus binding, protein binding"
"152";"P27797";244;244;"P27797";"CALR_HUMAN";"Calreticulin";"CALR";22;46;0,0073606283167703;20;16;26;20;0,0104180404825706;0,0095155842317142;"perinuclear region of cytoplasm, cytoplasm, integral component of lumenal side of endoplasmic reticulum membrane, endoplasmic reticulum lumen, polysome, sarcoplasmic reticulum lumen, cell surface, proteinaceous extracellular matrix, cytosol, nucleus, acrosomal vesicle, endocytic vesicle lumen, MHC class I peptide loading complex, Golgi apparatus, intracellular, extracellular region, extracellular vesicular exosome, endoplasmic reticulum, extracellular space, external side of plasma membrane";0,00881563817554619;"protein binding involved in protein folding, integrin binding, DNA binding, unfolded protein binding, chaperone binding, calcium ion binding, zinc ion binding, carbohydrate binding, iron ion binding, androgen receptor binding, protein binding, peptide binding, ubiquitin protein ligase binding, mRNA binding, poly(A) RNA binding, glycoprotein binding, hormone binding, complement component C1q binding"
"153";"P27816";246;246;"P27816-1,P27816-6";"MAP4_HUMAN";"Microtubule-associated protein 4";"MAP4";1;1;9,65360182698399e-05;1;0;1;0;NA;NA;"mitotic spindle, microtubule cytoskeleton, plasma membrane, microtubule, microtubule associated complex, cytoplasm";0,000191644308164048;"poly(A) RNA binding, protein binding, structural molecule activity"
"154";"P27816";245;245;"P27816-5";"MAP4_HUMAN";"Microtubule-associated protein 4";"MAP4";1;2;0,00038614407307936;1;1;1;1;NA;NA;"mitotic spindle, microtubule cytoskeleton, plasma membrane, microtubule, microtubule associated complex, cytoplasm";0,000383288616328095;"poly(A) RNA binding, protein binding, structural molecule activity"
"155";"P28066";248;248;"P28066-1";"PSA5_HUMAN";"Proteasome subunit alpha type-5";"PSMA5";4;4;0,00110748042868238;2;2;2;2;NA;NA;"extracellular vesicular exosome, nucleus, nucleoplasm, cytosol, proteasome core complex, proteasome complex, proteasome core complex, alpha-subunit complex, cytoplasm";0,00076657723265619;"threonine-type endopeptidase activity, protein binding"
"156";"P28070";249;249;"P28070";"PSB4_HUMAN";"Proteasome subunit beta type-4";"PSMB4";2;4;0,00101099539133505;2;2;2;2;0,0012658283453473;0,00150302978205486;"proteasome complex, extracellular vesicular exosome, proteasome core complex, nucleus, cytosol, nucleoplasm";0,00076657723265619;"threonine-type endopeptidase activity, lipopolysaccharide binding"
"157";"P28074";250;250;"P28074-1";"PSB5_HUMAN";"Proteasome subunit beta type-5";"PSMB5";3;7;0,0017759690904821;2;3;4;3;NA;NA;"proteasome complex, nucleoplasm, proteasome core complex, cytosol, extracellular vesicular exosome, nucleus";0,00134151015714833;"protein binding, threonine-type endopeptidase activity"
"158";"P29401";251;251;"P29401-1,P29401-2";"TKT_HUMAN";"Transketolase";"TKT";5;8;0,000428415382524002;4;3;5;3;NA;NA;"peroxisome, nucleus, cytosol, extracellular vesicular exosome";0,00153315446531238;"metal ion binding, cofactor binding, transketolase activity, protein homodimerization activity"
"159";"P29966";254;254;"P29966";"MARCS_HUMAN";"Myristoylated alanine-rich C-kinase substrate";"MARCKS";2;3;0,000602943034591386;2;1;2;1;0,0010065622987099;0,000597590154310967;"germinal vesicle, cell cortex, plasma membrane, extracellular vesicular exosome, centrosome, actin cytoskeleton";0,000574932924492143;"actin filament binding, calmodulin binding"
"160";"P30041";255;255;"P30041";"PRDX6_HUMAN";"Peroxiredoxin-6";"PRDX6";8;14;0,00417035598925708;6;8;6;8;0,00447560736390653;0,00708571182968718;"extracellular space, cytoplasm, cytoplasmic membrane-bounded vesicle, cytosol, lysosome, extracellular vesicular exosome";0,00268302031429667;"peroxiredoxin activity, phospholipase A2 activity, protein binding, glutathione peroxidase activity, antioxidant activity"
"161";"P30050";258;258;"P30050-1";"RL12_HUMAN";"60S ribosomal protein L12";"RPL12";10;21;0,00849236128721442;9;8;11;10;NA;NA;"cytosol, extracellular vesicular exosome, cytosolic large ribosomal subunit";0,004024530471445;"structural constituent of ribosome, poly(A) RNA binding, protein binding"
"162";"P30101";259;259;"P30101";"PDIA3_HUMAN";"Protein disulfide-isomerase A3";"PDIA3";17;31;0,00409603281321092;15;11;18;13;0,00595565970008948;0,00510732496238838;"endoplasmic reticulum lumen, extracellular vesicular exosome, endoplasmic reticulum, melanosome, cell surface, nucleus";0,00594097355308547;"poly(A) RNA binding, protein binding, protein disulfide isomerase activity, phospholipase C activity, cysteine-type endopeptidase activity"
"163";"P30419";262;262;"P30419-1,P30419-2";"NMT1_HUMAN";"Glycylpeptide N-tetradecanoyltransferase 1";"NMT1";5;8;0,00053811045022672;5;3;5;3;NA;NA;"cytosol, cell junction, actin cytoskeleton, plasma membrane, cytoplasm";0,00153315446531238;"catalytic activity, glycylpeptide N-tetradecanoyltransferase activity"
"164";"P30447";263;263;"P30447";"1A23_HUMAN";"HLA class I histocompatibility antigen, A-23 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"plasma membrane, cell surface, endoplasmic reticulum, MHC class I protein complex, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, Golgi apparatus, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane";0;"peptide antigen binding, beta-2-microglobulin binding"
"165";"P30453";264;264;"P30453";"1A34_HUMAN";"HLA class I histocompatibility antigen, A-34 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;0;"ER to Golgi transport vesicle membrane, MHC class I protein complex, early endosome membrane, Golgi membrane, endoplasmic reticulum, Golgi apparatus, integral component of lumenal side of endoplasmic reticulum membrane, cell surface, plasma membrane, phagocytic vesicle membrane";0;"beta-2-microglobulin binding, peptide antigen binding"
"166";"P30459";265;265;"P30459";"1A74_HUMAN";"HLA class I histocompatibility antigen, A-74 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"MHC class I protein complex, integral component of lumenal side of endoplasmic reticulum membrane, endoplasmic reticulum, cell surface, Golgi membrane, ER to Golgi transport vesicle membrane, Golgi apparatus, phagocytic vesicle membrane, early endosome membrane, plasma membrane";0;"beta-2-microglobulin binding, peptide antigen binding"
"167";"P30460";266;266;"P30460,P30480";"1B08_HUMAN, 1B42_HUMAN";"HLA class I histocompatibility antigen, B-42 alpha chain, HLA class I histocompatibility antigen, B-8 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, ER to Golgi transport vesicle membrane, Golgi apparatus, cell surface, endoplasmic reticulum, early endosome membrane, phagocytic vesicle membrane, plasma membrane, integral component of plasma membrane, Golgi membrane";0;"chaperone binding, TAP binding, receptor binding, peptide antigen binding"
"168";"P30464";267;267;"P30464";"1B15_HUMAN";"HLA class I histocompatibility antigen, B-15 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"early endosome membrane, ER to Golgi transport vesicle membrane, phagocytic vesicle membrane, Golgi apparatus, MHC class I protein complex, integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, cell surface, Golgi membrane, endoplasmic reticulum";0;"peptide antigen binding, receptor binding"
"169";"P30466";268;268;"P30466";"1B18_HUMAN";"HLA class I histocompatibility antigen, B-18 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, cell surface, endoplasmic reticulum, Golgi membrane, ER to Golgi transport vesicle membrane, phagocytic vesicle membrane, Golgi apparatus, early endosome membrane, plasma membrane";0;"receptor binding, peptide antigen binding"
"170";"P30479";269;269;"P30479";"1B41_HUMAN";"HLA class I histocompatibility antigen, B-41 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"early endosome membrane, phagocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, Golgi membrane, ER to Golgi transport vesicle membrane, cell surface, Golgi apparatus, plasma membrane, endoplasmic reticulum";0;"peptide antigen binding"
"171";"P30481";270;270;"P30481";"1B44_HUMAN";"HLA class I histocompatibility antigen, B-44 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"MHC class I protein complex, endoplasmic reticulum, Golgi membrane, ER to Golgi transport vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, cell surface, plasma membrane, early endosome membrane, phagocytic vesicle membrane, Golgi apparatus";0;"receptor binding, peptide antigen binding"
"172";"P30486";271;271;"P30486";"1B48_HUMAN";"HLA class I histocompatibility antigen, B-48 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"Golgi apparatus, integral component of membrane, MHC class I protein complex, cell surface, endoplasmic reticulum";0;"peptide antigen binding"
"173";"P30490";272;272;"P30490";"1B52_HUMAN";"HLA class I histocompatibility antigen, B-52 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"phagocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, cell surface, MHC class I protein complex, Golgi apparatus, plasma membrane, Golgi membrane, endoplasmic reticulum, early endosome membrane";0;"peptide antigen binding"
"174";"P30499";273;273;"P30499";"1C01_HUMAN";"HLA class I histocompatibility antigen, Cw-1 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA;"Golgi apparatus, early endosome membrane, Golgi membrane, ER to Golgi transport vesicle membrane, MHC class I protein complex, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, endoplasmic reticulum, cell surface, integral component of plasma membrane, phagocytic vesicle membrane";0;"peptide antigen binding, TAP binding"
"175";"P30501";274;274;"P30501";"1C02_HUMAN";"HLA class I histocompatibility antigen, Cw-2 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA;"Golgi apparatus, early endosome membrane, endoplasmic reticulum, Golgi membrane, phagocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, integral component of plasma membrane, MHC class I protein complex, cell surface, plasma membrane";0;"TAP binding, peptide antigen binding"
"176";"P30685";275;275;"P30491,P30685";"1B35_HUMAN, 1B53_HUMAN";"HLA class I histocompatibility antigen, B-35 alpha chain, HLA class I histocompatibility antigen, B-53 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"MHC class I protein complex, cell surface, ER to Golgi transport vesicle membrane, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, early endosome membrane, endoplasmic reticulum, phagocytic vesicle membrane, Golgi apparatus, Golgi membrane";0;"peptide antigen binding"
"177";"P31146";277;277;"P31146";"COR1A_HUMAN";"Coronin-1A";"CORO1A";5;7;0,00101318843990628;4;3;4;3;0,00144979905931318;0,00129110584315341;"phagocytic vesicle membrane, plasma membrane, actin filament, phagocytic vesicle, protein complex, cortical actin cytoskeleton, immunological synapse, cytoplasm, phagocytic cup, extracellular vesicular exosome, lamellipodium";0,00134151015714833;"cytoskeletal protein binding, protein binding, poly(A) RNA binding, protein C-terminus binding, protein homodimerization activity, actin filament binding, phosphatidylinositol 3-kinase binding"
"178";"P31939";279;279;"P31939-1,P31939-2";"PUR9_HUMAN";"Bifunctional purine biosynthesis protein PURH";"ATIC";2;2;0,000112712324033975;2;NA;2;NA;NA;NA;"cytosol, mitochondrion, extracellular vesicular exosome";0,000383288616328095;"phosphoribosylaminoimidazolecarboxamide formyltransferase activity, IMP cyclohydrolase activity, protein homodimerization activity"
"179";"P31946";282;282;"P31946-1,P31946-2";"1433B_HUMAN";"14-3-3 protein beta/alpha";"YWHAB";3;4;0,000657396018010969;3;1;3;1;NA;NA;"melanosome, cytoplasmic vesicle membrane, transcriptional repressor complex, perinuclear region of cytoplasm, cytosol, cytoplasm, extracellular vesicular exosome, nucleus";0,00076657723265619;"transcription corepressor activity, protein binding, histone deacetylase binding, protein domain specific binding, phosphoprotein binding, enzyme binding, phosphoserine binding"
"180";"P32119";284;284;"P32119-1";"PRDX2_HUMAN";"Peroxiredoxin-2";"PRDX2";6;11;0,00390208747532827;6;5;6;5;NA;NA;"cytoplasm, cytosol, extracellular vesicular exosome";0,00210808738980452;"antioxidant activity, thioredoxin peroxidase activity"
"181";"P32942";285;285;"P32942";"ICAM3_HUMAN";"Intercellular adhesion molecule 3";"ICAM3";7;11;0,00134183300568418;4;6;4;7;0,00122185990190745;0,0025389387908934;"extracellular vesicular exosome, integral component of plasma membrane, plasma membrane";0,00210808738980452;"protein binding, receptor binding, integrin binding"
"182";"P33316";287;287;"P33316-2,P33316-3";"DUT_HUMAN";"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial";"DUT";4;7;0,000926745775390463;4;2;5;2;NA;NA;"mitochondrion, nucleoplasm, nucleus, extracellular vesicular exosome";0,00134151015714833;"protein binding, poly(A) RNA binding, dUTP diphosphatase activity"
"183";"P34897";291;291;"P34897-1,P34897-3";"GLYM_HUMAN";"Serine hydroxymethyltransferase, mitochondrial";"SHMT2";6;11;0,000728157394949649;3;6;4;7;NA;NA;"mitochondrial nucleoid, mitochondrial inner membrane, mitochondrial intermembrane space, mitochondrion, extracellular vesicular exosome, mitochondrial matrix, microtubule cytoskeleton";0,00210808738980452;"chromatin binding, glycine hydroxymethyltransferase activity, L-allo-threonine aldolase activity, amino acid binding, pyridoxal phosphate binding"
"184";"P34932";293;293;"P34932";"HSP74_HUMAN";"Heat shock 70 kDa protein 4";"HSPA4";3;3;0,000325684943922934;3;NA;3;NA;0,00081555511964519;NA;"extracellular vesicular exosome, mitochondrion, cytosol";0,000574932924492143;"ATP binding"
"185";"P35232";294;294;"P35232";"PHB_HUMAN";"Prohibitin";"PHB";3;3;0,000735945174574779;3;NA;3;NA;0,00184289714984386;NA;"cytoplasm, mitochondrion, mitochondrial inner membrane, membrane, extracellular vesicular exosome, nucleoplasm, integral component of plasma membrane, nucleus";0,000574932924492143;"histone deacetylase binding, protein binding, sequence-specific DNA binding RNA polymerase II transcription factor activity, transcription regulatory region DNA binding, enzyme binding"
"186";"P35268";295;295;"P35268";"RL22_HUMAN";"60S ribosomal protein L22";"RPL22";3;5;0,00260647249328568;2;3;2;3;0,00261077096227881;0,00464999838823221;"cytosol, ribonucleoprotein complex, cytoplasm, extracellular vesicular exosome, cytosolic large ribosomal subunit, nucleus";0,000958221540820238;"structural constituent of ribosome, heparin binding, RNA binding, protein binding, poly(A) RNA binding"
"187";"P35527";296;296;"P35527";"K1C9_HUMAN";"Keratin, type I cytoskeletal 9";"KRT9";4;4;0,000428415382524002;2;2;2;2;0,000536402380692917;0,000636917917275252;"nucleus, extracellular vesicular exosome, extracellular space, intermediate filament";0,00076657723265619;"structural constituent of cytoskeleton"
"188";"P35579";297;297;"P35579-1";"MYH9_HUMAN";"Myosin-9";"MYH9";22;32;0,00108939911556103;14;14;15;17;NA;NA;"cytosol, protein complex, uropod, cortical cytoskeleton, spindle, actin cytoskeleton, cytoplasm, myosin II filament, stress fiber, neuromuscular junction, actomyosin contractile ring, cleavage furrow, plasma membrane, extracellular vesicular exosome, actomyosin, nucleus, immunological synapse, myosin II complex, cell-cell adherens junction, ruffle, cell leading edge";0,00613261786124952;"ATP binding, motor activity, ADP binding, protein binding, protein homodimerization activity, microfilament motor activity, actin filament binding, poly(A) RNA binding, actin-dependent ATPase activity, actin binding, ATPase activity, protein anchor"
"189";"P35613";298;298;"P35613-1,P35613-2";"BASI_HUMAN";"Basigin";"BSG";7;16;0,0013865079652595;6;6;8;8;NA;NA;"extracellular vesicular exosome, integral component of plasma membrane, plasma membrane, mitochondrion, Golgi membrane, melanosome, membrane raft, sarcolemma, acrosomal membrane";0,00306630893062476;"protein binding, mannose binding"
"190";"P35908";301;301;"P35908";"K22E_HUMAN";"Keratin, type II cytoskeletal 2 epidermal";"KRT2";4;5;0,000952455752087168;3;2;3;2;0,0013074283379174;0,00126263910329741;"intermediate filament, intermediate filament cytoskeleton, extracellular vesicular exosome, cytoplasm, Golgi apparatus, extracellular space, keratin filament, nucleus";0,000958221540820238;"structural constituent of cytoskeleton"
"191";"P36578";302;302;"P36578";"RL4_HUMAN";"60S ribosomal protein L4";"RPL4";4;6;0,000937597599458267;2;4;2;4;0,000782619866912617;0,00185854736516385;"ribonucleoprotein complex, cytosol, cytoplasm, cytosolic large ribosomal subunit, nucleus, extracellular vesicular exosome, nucleolus";0,00114986584898429;"structural constituent of ribosome, RNA binding, poly(A) RNA binding, protein binding"
"192";"P37802";306;306;"P37802";"TAGL2_HUMAN";"Transgelin-2";"TAGLN2";1;1;0,000335305004161374;1;NA;1;NA;0,000839644932592179;NA;"extracellular vesicular exosome";0,000191644308164048;"protein binding"
