"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5834.1.id.csv";"peptide.count.P5834.2.id.csv";"peptide.count.P5835.1.id.csv";"peptide.count.P5835.2.id.csv";"spectra.count.P5834.1.id.csv";"spectra.count.P5834.2.id.csv";"spectra.count.P5835.1.id.csv";"spectra.count.P5835.2.id.csv";"dNSAF.P5834.1.id.csv";"dNSAF.P5834.2.id.csv";"dNSAF.P5835.1.id.csv";"dNSAF.P5835.2.id.csv";"Go.Cc"
"733";733;"P55085";"P55085";"P55085";"PAR2_HUMAN";"Proteinase-activated receptor 2";"F2RL1";1;5;0,000120981589840106;1;1;1;1;1;1;1;2;0,000128293293910179;0,000127151395798439;0,000138570265116363;0,000273004823569399;"pseudopodium, plasma membrane, Golgi apparatus, integral component of plasma membrane"
"736";736;"P55735";"P55735";"P55735";"SEC13_HUMAN";"Protein SEC13 homolog";"SEC13";4;5;0,00014916053157305;3;2;NA;NA;3;2;NA;NA;0,000474525816916221;0,000313534808273171;NA;NA;"ER to Golgi transport vesicle membrane, nuclear pore outer ring, nuclear envelope, extracellular vesicular exosome, cytosol, Golgi membrane, endoplasmic reticulum membrane"
"742";742;"P56192";"P56192";"P56192";"SYMC_HUMAN";"Methionine--tRNA ligase, cytoplasmic";"MARS";15;50;0,000533663235183579;9;13;10;10;9;17;12;12;0,00050932437682341;0,000953494189159631;0,000733498603349283;0,000722552766380342;"cytoplasm, cytosol, extracellular vesicular exosome, mitochondrion"
"747";747;"P56937";"P56937-1,P56937-2,P56937-3";"P56937-1,P56937-2,P56937-3";"DHB7_HUMAN";"3-keto-steroid reductase";"HSD17B7";2;5;4,69498447375583e-05;1;1;2;1;1;1;2;1;NA;NA;NA;NA;"endoplasmic reticulum membrane, plasma membrane, integral component of membrane"
"749";749;"P57105";"P57105";"P57105";"SYJ2B_HUMAN";"Synaptojanin-2-binding protein";"SYNJ2BP";3;11;0,000728726348733439;3;2;2;2;3;2;3;3;0,00105377457273809;0,000696263505268696;0,00113818748795578;0,00112120256852122;"integral component of mitochondrial outer membrane, mitochondrion, cell surface"
"750";750;"P57678";"P57678";"P57678";"GEMI4_HUMAN";"Gem-associated protein 4";"GEMIN4";14;35;0,000317776784655628;9;6;7;10;9;7;9;10;0,000433262702401767;0,000333982730551856;0,000467969335785223;0,000512206592424628;"small nuclear ribonucleoprotein complex, Gemini of coiled bodies, nucleolus, extracellular vesicular exosome, SMN-Sm protein complex, nucleoplasm, cytosol, SMN complex, cytoplasm"
"751";751;"P57729";"P57729";"P57729";"RAB38_HUMAN";"Ras-related protein Rab-38";"RAB38";2;4;0,000291364951152362;1;NA;2;1;1;NA;2;1;0,000482771921159631;NA;0,000782166757126012;0,000385247328046391;"phagocytic vesicle membrane, phagocytic vesicle, cytosol, melanosome, plasma membrane"
"755";755;"P59768";"P59768";"P59768";"GBG2_HUMAN";"Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2";"GNG2";2;2;0,000270589809388857;1;NA;1;NA;1;NA;1;NA;0,000717358277216071;NA;0,000774822468326707;NA;"heterotrimeric G-protein complex, extracellular vesicular exosome, membrane, plasma membrane"
"756";756;"P60033";"P60033";"P60033";"CD81_HUMAN";"CD81 antigen";"CD81";3;10;0,000407031281072221;3;3;1;1;3;3;2;2;0,000647446241724674;0,000641683527101447;0,000466206739416917;0,000459249639648523;"integral component of plasma membrane, immunological synapse, extracellular vesicular exosome, plasma membrane"
"757";757;"P60174";"P60174-1,P60174-3";"P60174-1,P60174-3";"TPIS_HUMAN";"Triosephosphate isomerase";"TPI1";4;11;0,000184729581409701;2;3;3;3;2;3;3;3;NA;NA;NA;NA;"extracellular vesicular exosome, cytosol, extracellular space"
"758";758;"P60228";"P60228";"P60228";"EIF3E_HUMAN";"Eukaryotic translation initiation factor 3 subunit E";"EIF3E";11;32;0,000690764097675824;6;8;9;9;6;8;9;9;0,000686729496840553;0,000907489512485042;0,00111261024103543;0,00109600700518367;"nucleus, cytoplasm, eukaryotic 48S preinitiation complex, cytosol, eukaryotic 43S preinitiation complex, nucleoplasm, extracellular vesicular exosome, eukaryotic translation initiation factor 3 complex, PML body"
"761";761;"P60660";"P60660-1,P60660-2";"P60660-1,P60660-2";"MYL6_HUMAN";"Myosin light polypeptide 6";"MYL6";2;4;0,000127230969977542;2;NA;2;NA;2;NA;2;NA;NA;NA;NA;NA;"extracellular vesicular exosome, cytosol, myosin complex, unconventional myosin complex"
"762";762;"P60709";"P60709,P63261";"P60709,P63261";"ACTB_HUMAN, ACTG_HUMAN";"Actin, cytoplasmic 1, Actin, cytoplasmic 2";"ACTB, ACTG1";9;105;0,00209308338346739;8;9;8;8;24;32;22;27;0,00249269342068869;0,00306912953122441;0,00268949487894737;0,00323116565215709;"extracellular vesicular exosome, nucleoplasm, cortical cytoskeleton, cytoplasm, MLL5-L complex, axon, cytosol, ribonucleoprotein complex, extracellular space, NuA4 histone acetyltransferase complex, cytoskeleton, blood microparticle, postsynaptic density"
"763";763;"P60842";"P60842";"P60842";"IF4A1_HUMAN";"Eukaryotic initiation factor 4A-I";"EIF4A1";13;49;0,00115933737298502;11;13;10;11;12;14;12;11;0,0015053922467687;0,00174065876317174;0,00162598212565112;0,00146824145877779;"extracellular vesicular exosome, eukaryotic translation initiation factor 4F complex, cytosol"
"764";764;"P60866";"P60866-1,P60866-2";"P60866-1,P60866-2";"RS20_HUMAN";"40S ribosomal protein S20";"RPS20";3;5;0,000201805425069421;2;3;NA;NA;2;3;NA;NA;NA;NA;NA;NA;"extracellular vesicular exosome, cytosol, cytoplasm, cytosolic small ribosomal subunit"
"765";765;"P60953";"P60953-2";"P60953-2";"CDC42_HUMAN";"Cell division control protein 42 homolog";"CDC42";5;14;0,000722154035528323;4;5;2;2;4;6;2;2;NA;NA;NA;NA;"spindle midzone, midbody, cytoplasm, membrane, neuron projection, neuronal cell body, extracellular vesicular exosome, cytosol, apical part of cell, Golgi membrane, mitotic spindle, plasma membrane, secretory granule, filopodium, microtubule organizing center"
"766";766;"P61006";"P61006";"P61006";"RAB8A_HUMAN";"Ras-related protein Rab-8A";"RAB8A";6;24;0,00158703887000095;5;6;6;5;5;7;6;6;0,00204577924518263;0,00244257702731453;0,00220211804610828;0,0020218488018221;"dendrite, postsynaptic density, extracellular vesicular exosome, cytoplasmic vesicle membrane, phagocytic vesicle membrane, Golgi membrane, nonmotile primary cilium, recycling endosome membrane, neuronal cell body, phagocytic vesicle, plasma membrane"
"768";768;"P61018";"P61018-1,P61018-2";"P61018-1,P61018-2";"RAB4B_HUMAN";"Ras-related protein Rab-4B";"RAB4B";2;5;0,000125121542965352;1;1;1;1;2;1;1;1;NA;NA;NA;NA;"recycling endosome, perinuclear region of cytoplasm, plasma membrane, insulin-responsive compartment"
"769";769;"P61019";"P61019-1";"P61019-1";"RAB2A_HUMAN";"Ras-related protein Rab-2A";"RAB2A";7;38;0,00397658224707548;7;7;7;6;11;8;10;9;NA;NA;NA;NA;"endoplasmic reticulum membrane, melanosome, lysosomal membrane, Golgi membrane, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment membrane"
"770";770;"P61020";"P61020";"P61020";"RAB5B_HUMAN";"Ras-related protein Rab-5B";"RAB5B";3;11;0,000567354833410285;3;3;3;2;3;3;3;2;0,000834282599043402;0,000771441458495382;0,00088881715705727;0,000605946294568434;"endocytic vesicle, extracellular vesicular exosome, intracellular, membrane, endosome, melanosome, plasma membrane, early endosome membrane"
"771";771;"P61026";"P61026";"P61026";"RAB10_HUMAN";"Ras-related protein Rab-10";"RAB10";11;50;0,00286240903824103;11;11;10;10;12;13;13;12;0,00378761783276115;0,00387212511621085;0,00420558463618871;0,00382735385713897;"trans-Golgi network, cytoplasmic vesicle membrane, insulin-responsive compartment, extracellular vesicular exosome, endosome, phagocytic vesicle membrane, recycling endosome, endoplasmic reticulum tubular network, Golgi apparatus, recycling endosome membrane, endoplasmic reticulum membrane, primary cilium"
"772";772;"P61106";"P61106";"P61106";"RAB14_HUMAN";"Ras-related protein Rab-14";"RAB14";14;61;0,00282989412995409;10;13;11;10;14;19;16;12;0,00344408970374328;0,00463034702605979;0,00424941198525578;0,00314248258407639;"plasma membrane, recycling endosome, perinuclear region of cytoplasm, phagocytic vesicle membrane, early endosome membrane, early endosome, late endosome, trans-Golgi network transport vesicle, intracellular, cytoplasmic vesicle membrane, intracellular membrane-bounded organelle, lysosome, extracellular vesicular exosome, nuclear outer membrane-endoplasmic reticulum membrane network, cytosol, lysosomal membrane, phagocytic vesicle, Golgi stack, Golgi membrane, rough endoplasmic reticulum"
"773";773;"P61160";"P61160";"P61160";"ARP2_HUMAN";"Actin-related protein 2";"ACTR2";4;7;0,000170663877241449;NA;NA;2;3;NA;NA;4;3;NA;NA;0,000558501474631433;0,000412625310750195;"actin cap, cytosol, actin cytoskeleton, cell projection, extracellular vesicular exosome, Arp2/3 protein complex"
"774";774;"P61163";"P61163";"P61163";"ACTZ_HUMAN";"Alpha-centractin";"ACTR1A";3;8;0,000204381664538392;NA;3;3;2;NA;3;3;2;NA;0,000402758809563674;0,000438928685514863;0,000288252433396413;"extracellular vesicular exosome, dynactin complex, cytosol, cytoplasm, microtubule associated complex, centrosome"
"775";775;"P61204";"P61204,P84077";"P61204,P84077";"ARF1_HUMAN, ARF3_HUMAN";"ADP-ribosylation factor 1, ADP-ribosylation factor 3";"ARF1, ARF3";5;35;0,0014742436503477;5;5;4;5;8;9;9;9;0,00181720630740879;0,0020991458555278;0,00215468833018201;0,00201374732306011;"Golgi membrane, perinuclear region of cytoplasm, extracellular vesicular exosome"
"777";777;"P61224";"P61224";"P61224";"RAP1B_HUMAN";"Ras-related protein Rap-1b";"RAP1B";6;28;0,00273617849837214;5;6;4;3;9;8;6;5;0,0042022911286523;0,00400962783657035;0,00338844463503745;0,00336592903593327;"intracellular, cell-cell junction, membrane, plasma membrane, lipid particle, cytosol, extracellular vesicular exosome"
"778";778;"P61225";"P61225";"P61225";"RAP2B_HUMAN";"Ras-related protein Rap-2b";"RAP2B";5;18;0,00150664693601673;5;5;4;3;5;6;4;3;0,00208739498698119;0,00255780855512271;0,00210429927190368;0,00148064091471382;"cytosol, recycling endosome membrane, extracellular vesicular exosome, plasma membrane"
"779";779;"P61247";"P61247";"P61247";"RS3A_HUMAN";"40S ribosomal protein S3a";"RPS3A";13;42;0,00152821744620752;12;11;9;8;12;11;10;9;0,00231511080374277;0,00210329600549919;0,0020838028504241;0,00184743605040428;"ribonucleoprotein complex, nucleolus, nucleus, extracellular vesicular exosome, cytoplasm, cytosolic small ribosomal subunit, cytosol"
"780";780;"P61254";"P61254";"P61254";"RL26_HUMAN";"60S ribosomal protein L26";"RPL26";6;21;0,00139120484758202;4;4;6;6;4;5;6;6;0,00140503276365079;0,00174065876317174;0,00227637497591157;0,00224240513704244;"cytosolic large ribosomal subunit, cytosol, extracellular vesicular exosome"
"783";783;"P61353";"P61353";"P61353";"RL27_HUMAN";"60S ribosomal protein L27";"RPL27";7;31;0,00218958886200321;6;7;6;6;7;8;7;9;0,00262152252776755;0,00296935906658709;0,00283152034381157;0,00358619939196126;"ribonucleoprotein complex, extracellular vesicular exosome, cytosol, ribosome, cytosolic large ribosomal subunit"
"784";784;"P61421";"P61421";"P61421";"VA0D1_HUMAN";"V-type proton ATPase subunit d 1";"ATP6V0D1";10;25;0,000684183634850743;8;8;4;4;8;9;4;4;0,0011608532805092;0,00129433600338411;0,000626921883204515;0,000617566466991746;"proton-transporting V-type ATPase, V0 domain, lysosomal membrane, phagocytic vesicle membrane, vacuolar proton-transporting V-type ATPase complex, extracellular vesicular exosome, apical plasma membrane, synaptic vesicle, axon terminus, early endosome, endosome membrane, membrane"
"785";785;"P61513";"P61513";"P61513";"RL37A_HUMAN";"60S ribosomal protein L37a";"RPL37A";3;8;0,000835298976809081;3;2;1;1;4;2;1;1;0,0022144538122757;0,0010973718289561;0,000597960817947785;0,000589037581288322;"extracellular vesicular exosome, cytosolic large ribosomal subunit, cytosol"
"786";786;"P61586";"P61586";"P61586";"RHOA_HUMAN";"Transforming protein RhoA";"RHOA";9;46;0,00251844805494924;8;9;5;4;14;15;9;8;0,00418719176801284;0,00438480483926072;0,0025653448562734;0,00249586447799773;"plasma membrane, lamellipodium, cell junction, cytoskeleton, apical junction complex, cleavage furrow, extracellular vesicular exosome, cytosol, cell cortex, midbody"
"788";788;"P61769";"P61769";"P61769";"B2MG_HUMAN";"Beta-2-microglobulin";"B2M";2;10;0,000807221700277683;1;2;2;2;2;2;3;3;0,000856007356005732;0,000848388304739167;0,00138686710717301;0,00136617119693762;"MHC class I protein complex, early endosome membrane, extracellular space, phagocytic vesicle membrane, external side of plasma membrane, extracellular region, Golgi apparatus, ER to Golgi transport vesicle membrane, extracellular vesicular exosome, plasma membrane, Golgi membrane, endoplasmic reticulum lumen, cytoplasm, early endosome lumen"
"790";790;"P61978";"P61978-1,P61978-2,P61978-3";"P61978-1,P61978-2,P61978-3";"HNRPK_HUMAN";"Heterogeneous nuclear ribonucleoprotein K";"HNRNPK";12;39;0,000269713168537705;11;9;9;9;11;10;9;9;NA;NA;NA;NA;"nucleus, catalytic step 2 spliceosome, podosome, nuclear chromatin, nucleoplasm, cell projection, extracellular vesicular exosome, cell junction, cytoplasm"
"791";791;"P61981";"P61981";"P61981";"1433G_HUMAN";"14-3-3 protein gamma";"YWHAG";5;15;0,000630496497953364;4;4;4;3;4;4;4;3;0,000888264251077888;0,000880358091370572;0,000962160111275982;0,000718031825258345;"cytosol, cytoplasmic vesicle membrane, extracellular vesicular exosome"
"792";792;"P62070";"P62070-1,P62070-2,P62070-3";"P62070-1,P62070-2,P62070-3";"RRAS2_HUMAN";"Ras-related protein R-Ras2";"RRAS2";1;2;3,13919550107988e-05;NA;1;NA;1;NA;1;NA;1;NA;NA;NA;NA;"endoplasmic reticulum, extracellular vesicular exosome, plasma membrane"
"794";794;"P62136";"P62136-1,P62136-2";"P62136-1,P62136-2";"PP1A_HUMAN";"Serine/threonine-protein phosphatase PP1-alpha catalytic subunit";"PPP1CA";2;5;0,000207920740980615;1;1;2;1;1;1;2;1;NA;NA;NA;NA;"PTW/PP1 phosphatase complex, glycogen granule, cytoplasm, cytosol, extracellular vesicular exosome, MLL5-L complex, perikaryon, dendritic spine, nucleus, nucleolus, protein phosphatase type 1 complex"
"796";796;"P62241";"P62241";"P62241";"RS8_HUMAN";"40S ribosomal protein S8";"RPS8";5;12;0,000554188744229101;4;3;2;3;4;3;2;3;0,000979469955429635;0,000728064001903564;0,00052896533895381;0,000781607559786428;"ribonucleoprotein complex, cytoplasm, cytosolic small ribosomal subunit, cytosol, extracellular vesicular exosome"
"797";797;"P62244";"P62244";"P62244";"RS15A_HUMAN";"40S ribosomal protein S15a";"RPS15A";4;13;0,000960593823330443;3;4;2;2;3;6;2;2;0,00117536394651556;0,00232980480609141;0,000846344542326095;0,000833714730438856;"cytosolic small ribosomal subunit, cytoplasm, extracellular vesicular exosome, cytosol"
"798";798;"P62249";"P62249";"P62249";"RS16_HUMAN";"40S ribosomal protein S16";"RPS16";7;21;0,00138167604725612;5;6;4;6;5;6;4;6;0,00174426156446373;0,00207448373145125;0,00150718891099168;0,00222704619774763;"extracellular vesicular exosome, small ribosomal subunit, cytosol, cytosolic small ribosomal subunit"
"799";799;"P62258";"P62258-1";"P62258-1";"1433E_HUMAN";"14-3-3 protein epsilon";"YWHAE";8;24;0,000977145945063409;7;5;6;6;7;5;6;6;NA;NA;NA;NA;"cytosol, kinesin complex, cytoplasmic vesicle membrane, melanosome, mitochondrion, extracellular vesicular exosome"
"800";800;"P62263";"P62263";"P62263";"RS14_HUMAN";"40S ribosomal protein S14";"RPS14";6;26;0,00165400260970805;5;5;6;5;6;6;7;7;0,0020238054708215;0,00200579221716479;0,00255024348846605;0,00251218677052768;"nucleolus, extracellular vesicular exosome, cytosolic small ribosomal subunit, cytosol, mitochondrion"
"802";802;"P62269";"P62269";"P62269";"RS18_HUMAN";"40S ribosomal protein S18";"RPS18";10;36;0,00227509063420368;9;10;8;9;9;10;8;9;0,00301573644171756;0,00332099369289345;0,00289538922374717;0,00320870471912323;"small ribosomal subunit, extracellular vesicular exosome, cytosolic small ribosomal subunit, ribosome, cytosol"
"803";803;"P62273";"P62273-1,P62273-2";"P62273-1,P62273-2";"RS29_HUMAN";"40S ribosomal protein S29";"RPS29";2;8;0,00068613844523603;1;2;1;1;2;3;2;1;NA;NA;NA;NA;"cytosol, small ribosomal subunit, extracellular vesicular exosome, cytoplasm, cytosolic small ribosomal subunit"
"804";804;"P62277";"P62277";"P62277";"RS13_HUMAN";"40S ribosomal protein S13";"RPS13";4;20;0,00127230969977542;4;4;4;4;5;4;5;6;0,00168650455901791;0,00133719481144319;0,00182160249176146;0,00215330294616658;"cytosol, extracellular vesicular exosome, cytosolic small ribosomal subunit, nucleus, ribosome, nucleolus"
"805";805;"P62280";"P62280";"P62280";"RS11_HUMAN";"40S ribosomal protein S11";"RPS11";6;8;0,000486376619407819;5;3;NA;NA;5;3;NA;NA;0,00161178600260573;0,000958464002505958;NA;NA;"cytosolic small ribosomal subunit, ribosome, cytosol, extracellular vesicular exosome"
"808";808;"P62330";"P62330";"P62330";"ARF6_HUMAN";"ADP-ribosylation factor 6";"ARF6";3;17;0,00114173437287275;2;3;2;3;4;5;3;5;0,00151064917207488;0,00179939119490869;0,000987977710633728;0,00192837134404104;"endosome, extracellular vesicular exosome, membrane, Golgi apparatus, plasma membrane, ruffle, recycling endosome membrane, cleavage furrow, filopodium membrane, early endosome, midbody, cell cortex, endocytic vesicle"
"810";810;"P62491";"P62491";"P62491";"RB11A_HUMAN";"Ras-related protein Rab-11A";"RAB11A";3;34;0,0041088201984243;3;3;2;3;9;8;8;9;0,00515387762261784;0,00526886272084645;0,00570498913716109;0,00656866151254857;"trans-Golgi network, mitochondrion, recycling endosome, extracellular vesicular exosome, protein complex, transport vesicle, recycling endosome membrane, cytoplasmic vesicle membrane, phagocytic vesicle membrane, phagocytic vesicle, axon, cleavage furrow, plasma membrane, perinuclear region of cytoplasm"
"811";811;"P62701";"P62701";"P62701";"RS4X_HUMAN";"40S ribosomal protein S4, X isoform";"RPS4X";8;24;0,00168824262993436;7;7;5;4;8;7;5;4;0,00271123242415504;0,00251915681267013;0,00244034706437499;0,00148356841766306;"ribosome, extracellular vesicular exosome, cytosol, polysome, ribonucleoprotein complex, small ribosomal subunit, cytosolic small ribosomal subunit"
"813";813;"P62745";"P62745";"P62745";"RHOB_HUMAN";"Rho-related GTP-binding protein RhoB";"RHOB";1;4;0,000215643511359895;1;1;NA;1;1;2;NA;1;0,00029450729272102;0,000575692063930149;NA;0,00030720780883518;"extracellular vesicular exosome, endosome membrane, late endosome membrane, nucleus, cytosol, cleavage furrow, plasma membrane"
"814";814;"P62750";"P62750";"P62750";"RL23A_HUMAN";"60S ribosomal protein L23a";"RPL23A";6;22;0,00135468359700447;5;5;6;5;5;6;6;5;0,00163244992571606;0,00194150400507617;0,00211586135581524;0,00173690568841428;"cytosolic large ribosomal subunit, extracellular vesicular exosome, cytosol, nucleus"
"816";816;"P62805";"P62805";"P62805";"H4_HUMAN";"Histone H4";"HIST1H4J,HIST1H4D,HIST1H4K,HIST1H4C,HIST2H4A,HIST4H4,HIST1H4E,HIST1H4A,HIST1H4B,HIST1H4I,HIST2H4B,HIST1H4H,HIST1H4L,HIST1H4F";6;39;0,00363719991358129;6;6;6;5;9;8;12;10;0,00445040717612689;0,00392070711704703;0,00640921109722674;0,00526130655131317;"nucleosome, extracellular vesicular exosome, extracellular region, nucleoplasm, nucleus"
"817";817;"P62820";"P62820-1";"P62820-1";"RAB1A_HUMAN";"Ras-related protein Rab-1A";"RAB1A";5;31;0,00238353155554426;4;5;5;5;9;7;7;8;NA;NA;NA;NA;"endoplasmic reticulum, melanosome, extracellular vesicular exosome, cytosol, early endosome, Golgi membrane"
"818";818;"P62826";"P62826";"P62826";"RAN_HUMAN";"GTP-binding nuclear protein Ran";"RAN";4;14;0,000622607107714176;3;4;2;2;5;5;2;2;0,00117899161301715;0,00116849778083288;0,000509374030103668;0,000501772754430793;"cytoplasm, nucleoplasm, extracellular vesicular exosome, melanosome, nuclear pore, cytosol"
"819";819;"P62829";"P62829";"P62829";"RL23_HUMAN";"60S ribosomal protein L23";"RPL23";6;25;0,00171534611309008;5;5;3;4;8;6;6;5;0,00291042501041949;0,00216339017708488;0,00235767408219412;0,00193540919566163;"nucleolus, cytoplasm, ribosome, extracellular vesicular exosome, cytosol, cytosolic large ribosomal subunit"
"820";820;"P62834";"P62834";"P62834";"RAP1A_HUMAN";"Ras-related protein Rap-1A";"RAP1A";3;13;0,00127036858852992;3;3;1;1;4;4;3;2;0,00186768494606769;0,00200481391828518;0,00169422231751872;0,00134637161437331;"extracellular vesicular exosome, early endosome, perinuclear region of cytoplasm, late endosome, plasma membrane, guanyl-nucleotide exchange factor complex, cell junction, cytosol, cytoplasm"
"823";823;"P62851";"P62851";"P62851";"RS25_HUMAN";"40S ribosomal protein S25";"RPS25";4;12;0,000922170070397225;4;3;3;2;4;3;3;2;0,00162983800583491;0,00121149849916753;0,00132029748602871;0,000867063319656411;"extracellular vesicular exosome, small ribosomal subunit, cytosolic small ribosomal subunit, ribosome, cytosol, cytoplasm, nucleolus"
"824";824;"P62854";"P62854";"P62854";"RS26_HUMAN";"40S ribosomal protein S26";"RPS26";4;13;0,0010858886698518;4;3;3;2;4;3;4;2;0,00177156304982056;0,00131684619474732;0,00191347461743291;0,000942460130061316;"nucleolus, cytoplasm, cytosolic small ribosomal subunit, small ribosomal subunit, extracellular vesicular exosome, cytosol"
"825";825;"P62857";"P62857";"P62857";"RS28_HUMAN";"40S ribosomal protein S28";"RPS28";3;8;0,00111373196907877;2;2;2;2;2;2;2;2;0,00147630254151713;0,00146316243860813;0,00159456218119409;0,00157076688343553;"cytosolic small ribosomal subunit, extracellular vesicular exosome, small ribosomal subunit, cytoplasm, cytosol"
"826";826;"P62873";"P62873";"P62873";"GBB1_HUMAN";"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1";"GNB1";6;27;0,00151755845057431;6;6;2;1;10;13;3;1;0,00243676760676298;0,00322527093351005;0,00129440930002815;0,0012352464572311;"intracellular, photoreceptor disc membrane, extracellular vesicular exosome, photoreceptor inner segment, heterotrimeric G-protein complex, photoreceptor outer segment membrane, cell body, lysosomal membrane, plasma membrane, dendrite, membrane"
"827";827;"P62879";"P62879";"P62879";"GBB2_HUMAN";"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2";"GNB2";4;13;0,000796599396539938;4;4;2;0;5;6;2;0;0,00136818509068249;0,00166674812869217;0,000916873254186603;0;"protein complex, perinuclear region of cytoplasm, lysosomal membrane, extracellular vesicular exosome, plasma membrane, cell body"
"828";828;"P62888";"P62888";"P62888";"RL30_HUMAN";"60S ribosomal protein L30";"RPL30";5;15;0,00125294846521362;4;5;1;1;5;7;1;2;0,0022144538122757;0,00307264112107707;0,000478368654358228;0,000942460130061316;"cytoplasm, cytosol, extracellular vesicular exosome, cytosolic large ribosomal subunit"
"829";829;"P62899";"P62899-1";"P62899-1";"RL31_HUMAN";"60S ribosomal protein L31";"RPL31";6;21;0,00161379762319514;5;4;6;6;5;4;6;6;NA;NA;NA;NA;"cytosolic large ribosomal subunit, cytosol, extracellular vesicular exosome"
"830";830;"P62906";"P62906";"P62906";"RL10A_HUMAN";"60S ribosomal protein L10a";"RPL10A";7;24;0,00106240791520418;5;5;4;5;5;6;6;7;0,00117355847194334;0,00139573559811928;0,00152108005302847;0,00174811153156534;"nucleolus, cytosolic large ribosomal subunit, cytosol, cytoplasm, extracellular vesicular exosome"
"832";832;"P62913";"P62913-1,P62913-2";"P62913-1,P62913-2";"RL11_HUMAN";"60S ribosomal protein L11";"RPL11";3;15;0,000404744588481928;3;3;3;3;4;3;3;5;NA;NA;NA;NA;"extracellular vesicular exosome, cytosol, cytosolic large ribosomal subunit, nucleolus"
"834";834;"P62937";"P62937";"P62937";"PPIA_HUMAN";"Peptidyl-prolyl cis-trans isomerase A";"PPIA";6;14;0,000815049304644012;5;4;3;2;5;4;3;2;0,00154340720249518;0,00122373585774498;0,00100022536820357;0,000656866151254857;"extracellular vesicular exosome, cytosol, extracellular region, nucleus"
"835";835;"P62987";"P62987";"P62987";"RL40_HUMAN";"Ubiquitin-60S ribosomal protein L40";"UBA52";7;35;0,00262662373566918;6;7;6;5;8;13;7;7;0,00318327735514631;0,00512678401340427;0,00300849036529979;0,00296359533085687;"endocytic vesicle membrane, cytosolic large ribosomal subunit, endosome membrane, nucleoplasm, ribosome, plasma membrane, lysosomal membrane, cytosol"
"836";836;"P63027";"P63027";"P63027";"VAMP2_HUMAN";"Vesicle-associated membrane protein 2";"VAMP2";1;3;0,00055896623340349;1;1;1;0;1;1;1;0;0,000731787897734785;0,00108791172698234;0,00118561196662061;0;"SNARE complex, clathrin-sculpted glutamate transport vesicle membrane, secretory granule membrane, clathrin-coated vesicle, synaptic vesicle membrane, clathrin-sculpted monoamine transport vesicle membrane, membrane, neuron projection, cell junction, endocytic vesicle membrane, integral component of plasma membrane, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, plasma membrane, synaptic vesicle"
"837";837;"P63092";"P63092-1,P63092-2,P63092-3,Q5JWF2-1,Q5JWF2-2";"P63092-1,P63092-2,P63092-3,Q5JWF2-1,Q5JWF2-2";"GNAS1_HUMAN, GNAS2_HUMAN";"Guanine nucleotide-binding protein G(s) subunit alpha isoforms short, Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas";"GNAS";7;22;7,08054415231285e-05;6;6;4;4;7;7;4;4;NA;NA;NA;NA;"cytosol, intrinsic component of membrane, trans-Golgi network membrane, heterotrimeric G-protein complex, membrane, cytoplasm, extracellular vesicular exosome, plasma membrane"
"838";838;"P63096";"P63096";"P63096";"GNAI1_HUMAN";"Guanine nucleotide-binding protein G(i) subunit alpha-1";"GNAI1";2;6;0,00028000537136592;2;2;0;0;3;3;0;0;0,000683504970211158;0,000713480285378531;0;0;"extracellular vesicular exosome, heterotrimeric G-protein complex, extrinsic component of cytoplasmic side of plasma membrane, nucleus, lysosomal membrane, centrosome, cytoplasm, plasma membrane, midbody"
"839";839;"P63104";"P63104";"P63104";"1433Z_HUMAN";"14-3-3 protein zeta/delta";"YWHAZ";7;26;0,00117331914885201;4;7;5;4;6;8;6;6;0,00143236772490818;0,0018720480394684;0,00155125331448854;0,001558381430273;"melanosome, mast cell granule, nucleoplasm, protein complex, extracellular vesicular exosome, cytoplasmic vesicle membrane, mitochondrion, blood microparticle, postsynaptic density, cytosol, cell leading edge, perinuclear region of cytoplasm, cytoplasm, extracellular space"
"840";840;"P63167";"P63167";"P63167";"DYL1_HUMAN";"Dynein light chain 1, cytoplasmic";"DYNLL1";2;5;0,000539659451309237;1;2;1;1;1;2;1;1;0,000572274580700461;0,0011343618906063;0,000618116800575238;0,000608892780657592;"plasma membrane, mitotic spindle, microtubule, cytosol, kinetochore, mitochondrion, centrosome, cytoplasm, nucleus, cytoplasmic dynein complex"
"842";842;"P63218";"P63218";"P63218";"GBG5_HUMAN";"Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5";"GNG5";5;13;0,00183642936813173;4;3;3;3;4;3;3;3;0,00299602574602006;0,00222701929994031;0,00242701743755277;0,00239079959464084;"heterotrimeric G-protein complex, extracellular vesicular exosome, plasma membrane"
