"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5834.1.id.csv";"peptide.count.P5834.2.id.csv";"peptide.count.P5835.1.id.csv";"peptide.count.P5835.2.id.csv";"spectra.count.P5834.1.id.csv";"spectra.count.P5834.2.id.csv";"spectra.count.P5835.1.id.csv";"spectra.count.P5835.2.id.csv";"dNSAF.P5834.1.id.csv";"dNSAF.P5834.2.id.csv";"dNSAF.P5835.1.id.csv";"dNSAF.P5835.2.id.csv";"Go.Cc"
"475";475;"P25445";"P25445-1,P25445-6";"P25445-1,P25445-6";"TNR6_HUMAN";"Tumor necrosis factor receptor superfamily member 6";"FAS";2;3;4,30116637312138e-05;NA;1;1;1;NA;1;1;1;NA;NA;NA;NA;"CD95 death-inducing signaling complex, cell surface, membrane raft, integral component of membrane, cytoplasm, cytosol, plasma membrane, external side of plasma membrane, nucleus, extracellular vesicular exosome, death-inducing signaling complex"
"476";476;"P25705";"P25705";"P25705";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";31;338;0,00587126061999439;28;28;29;29;67;81;95;95;0,00617083783854765;0,00739386516218882;0,00945059231259247;0,00930956321963822;"mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, extracellular vesicular exosome, plasma membrane, mitochondrial inner membrane, proton-transporting ATP synthase complex, catalytic core F(1), mitochondrion"
"477";477;"P26038";"P26038";"P26038";"MOES_HUMAN";"Moesin";"MSN";9;22;0,000366257610281971;5;6;5;4;5;6;6;5;0,000441355612498622;0,000524912694613315;0,000572052636927517;0,000469596685255855;"microvillus, blood microparticle, plasma membrane, basolateral plasma membrane, extracellular vesicular exosome, apical part of cell, cytoskeleton, filopodium, uropod, apical plasma membrane, microvillus membrane, cytoplasm, extrinsic component of membrane"
"487";487;"P27105";"P27105-1";"P27105-1";"STOM_HUMAN";"Erythrocyte band 7 integral membrane protein";"STOM";13;75;0,00250154641492303;13;12;11;11;22;17;18;18;NA;NA;NA;NA;"blood microparticle, melanosome, membrane raft, cytoplasm, integral component of plasma membrane, extracellular vesicular exosome, cytoskeleton"
"490";490;"P27487";"P27487";"P27487";"DPP4_HUMAN";"Dipeptidyl peptidase 4";"DPP4";20;73;0,00091544842171178;18;19;16;12;20;19;18;16;0,00132982866011334;0,00125209266123711;0,00129271947065474;0,00113193644863761;"intercellular canaliculus, membrane raft, lamellipodium, lysosomal membrane, apical plasma membrane, cell surface, extracellular vesicular exosome, invadopodium membrane, plasma membrane, endocytic vesicle, integral component of membrane, lamellipodium membrane"
"494";494;"P27701";"P27701";"P27701";"CD82_HUMAN";"CD82 antigen";"CD82";2;6;0,000215863780523695;1;2;NA;2;2;2;NA;2;0,000381516387133641;0,000378120630202101;NA;0,000405928520438395;"integral component of plasma membrane, extracellular vesicular exosome, plasma membrane"
"496";496;"P27797";"P27797";"P27797";"CALR_HUMAN";"Calreticulin";"CALR";9;33;0,000760182162347832;7;7;7;7;8;9;8;8;0,000977121106615655;0,0010894770675967;0,00105539367388386;0,00103964426817315;"external side of plasma membrane, MHC class I peptide loading complex, cytoplasm, extracellular space, cell surface, Golgi apparatus, extracellular vesicular exosome, intracellular, integral component of lumenal side of endoplasmic reticulum membrane, polysome, sarcoplasmic reticulum lumen, endoplasmic reticulum lumen, extracellular region, endoplasmic reticulum, proteinaceous extracellular matrix, perinuclear region of cytoplasm, nucleus, cytosol, endocytic vesicle lumen, acrosomal vesicle"
"503";503;"P29320";"P29320-1";"P29320-1";"EPHA3_HUMAN";"Ephrin type-A receptor 3";"EPHA3";2;2;1,95441266191341e-05;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;"early endosome, extracellular region, integral component of plasma membrane"
"505";505;"P29966";"P29966";"P29966";"MARCS_HUMAN";"Myristoylated alanine-rich C-kinase substrate";"MARCKS";7;27;0,000781205820178372;6;6;7;7;6;6;8;7;0,000920465741247127;0,000912272966240611;0,00132559988557099;0,00114259097093277;"germinal vesicle, extracellular vesicular exosome, plasma membrane, centrosome, actin cytoskeleton, cell cortex"
"509";509;"P30101";"P30101";"P30101";"PDIA3_HUMAN";"Protein disulfide-isomerase A3";"PDIA3";9;22;0,00041847651709445;5;5;4;6;5;6;5;6;0,000504281561211297;0,000599751732261154;0,000544677180704913;0,000643858900734958;"melanosome, cell surface, endoplasmic reticulum lumen, extracellular vesicular exosome, endoplasmic reticulum"
"513";513;"P30447";"P30447";"P30447";"1A23_HUMAN";"HLA class I histocompatibility antigen, A-23 alpha chain";"HLA-A";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, plasma membrane, early endosome membrane, MHC class I protein complex, phagocytic vesicle membrane, Golgi membrane"
"514";514;"P30453";"P30453";"P30453";"1A34_HUMAN";"HLA class I histocompatibility antigen, A-34 alpha chain";"HLA-A";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"Golgi membrane, ER to Golgi transport vesicle membrane, early endosome membrane, MHC class I protein complex, phagocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane"
"515";515;"P30460";"P30460,P30480";"P30460,P30480";"1B08_HUMAN, 1B42_HUMAN";"HLA class I histocompatibility antigen, B-42 alpha chain, HLA class I histocompatibility antigen, B-8 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"phagocytic vesicle membrane, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, cell surface, early endosome membrane, plasma membrane, integral component of plasma membrane, ER to Golgi transport vesicle membrane"
"516";516;"P30464";"P30464,P30484";"P30464,P30484";"1B15_HUMAN, 1B46_HUMAN";"HLA class I histocompatibility antigen, B-15 alpha chain, HLA class I histocompatibility antigen, B-46 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, cell surface, MHC class I protein complex, early endosome membrane, plasma membrane, phagocytic vesicle membrane, Golgi membrane, ER to Golgi transport vesicle membrane"
"517";517;"P30466";"P30466";"P30466";"1B18_HUMAN";"HLA class I histocompatibility antigen, B-18 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"plasma membrane, cell surface, phagocytic vesicle membrane, MHC class I protein complex, early endosome membrane, Golgi membrane, ER to Golgi transport vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane"
"518";518;"P30475";"P30475,Q29836,Q95365";"P30475,Q29836,Q95365";"1B38_HUMAN, 1B39_HUMAN, 1B67_HUMAN";"HLA class I histocompatibility antigen, B-38 alpha chain, HLA class I histocompatibility antigen, B-39 alpha chain, HLA class I histocompatibility antigen, B-67 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"MHC class I protein complex, early endosome membrane, phagocytic vesicle membrane, plasma membrane, Golgi membrane, extracellular vesicular exosome, ER to Golgi transport vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, integral component of plasma membrane, cell surface"
"519";519;"P30479";"P30479";"P30479";"1B41_HUMAN";"HLA class I histocompatibility antigen, B-41 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, phagocytic vesicle membrane, Golgi membrane, MHC class I protein complex, ER to Golgi transport vesicle membrane, cell surface, early endosome membrane"
"520";520;"P30486";"P30486,Q31610";"P30486,Q31610";"1B48_HUMAN, 1B81_HUMAN";"HLA class I histocompatibility antigen, B-48 alpha chain, HLA class I histocompatibility antigen, B-81 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"cell surface, integral component of membrane, MHC class I protein complex"
"521";521;"P30487";"P30487,P30488";"P30487,P30488";"1B49_HUMAN, 1B50_HUMAN";"HLA class I histocompatibility antigen, B-49 alpha chain, HLA class I histocompatibility antigen, B-50 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"Golgi membrane, plasma membrane, phagocytic vesicle membrane, cell surface, integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, MHC class I protein complex, early endosome membrane"
"522";522;"P30491";"P30491,P30685";"P30491,P30685";"1B35_HUMAN, 1B53_HUMAN";"HLA class I histocompatibility antigen, B-35 alpha chain, HLA class I histocompatibility antigen, B-53 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"cell surface, Golgi membrane, plasma membrane, MHC class I protein complex, integral component of lumenal side of endoplasmic reticulum membrane, early endosome membrane, ER to Golgi transport vesicle membrane, phagocytic vesicle membrane"
"523";523;"P30492";"P30492";"P30492";"1B54_HUMAN";"HLA class I histocompatibility antigen, B-54 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"phagocytic vesicle membrane, MHC class I protein complex, cell surface, early endosome membrane, ER to Golgi transport vesicle membrane, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane"
"524";524;"P30495";"P30495";"P30495";"1B56_HUMAN";"HLA class I histocompatibility antigen, B-56 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"Golgi membrane, phagocytic vesicle membrane, MHC class I protein complex, early endosome membrane, ER to Golgi transport vesicle membrane, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, cell surface"
"525";525;"P30499";"P30499";"P30499";"1C01_HUMAN";"HLA class I histocompatibility antigen, Cw-1 alpha chain";"HLA-C";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"MHC class I protein complex, integral component of plasma membrane, cell surface, phagocytic vesicle membrane, Golgi membrane, ER to Golgi transport vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, early endosome membrane, plasma membrane"
"526";526;"P30501";"P30501";"P30501";"1C02_HUMAN";"HLA class I histocompatibility antigen, Cw-2 alpha chain";"HLA-C";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"integral component of plasma membrane, ER to Golgi transport vesicle membrane, Golgi membrane, plasma membrane, MHC class I protein complex, integral component of lumenal side of endoplasmic reticulum membrane, cell surface, phagocytic vesicle membrane, early endosome membrane"
"527";527;"P30508";"P30508";"P30508";"1C12_HUMAN";"HLA class I histocompatibility antigen, Cw-12 alpha chain";"HLA-C";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane, cell surface, MHC class I protein complex, phagocytic vesicle membrane, integral component of plasma membrane, early endosome membrane, ER to Golgi transport vesicle membrane"
"528";528;"P30519";"P30519";"P30519";"HMOX2_HUMAN";"Heme oxygenase 2";"HMOX2";13;60;0,00182391232277932;11;11;9;9;15;17;13;15;0,00241767900390859;0,00271564800710021;0,0022631681590682;0,00257237931068951;"endoplasmic reticulum membrane, plasma membrane"
"530";530;"P30679";"P30679";"P30679";"GNA15_HUMAN";"Guanine nucleotide-binding protein subunit alpha-15";"GNA15";5;12;0,000308211921924206;4;2;2;4;4;2;2;4;0,000544731953821829;0,000269941733326099;0,000294183931824579;0,000579587780518991;"heterotrimeric G-protein complex, extrinsic component of cytoplasmic side of plasma membrane, plasma membrane"
"531";531;"P30825";"P30825";"P30825";"CTR1_HUMAN";"High affinity cationic amino acid transporter 1";"SLC7A1";2;5;0,000101811745980969;2;2;0;1;2;2;0;1;0,000202434172028382;0,000200632369363992;0;0,000129232410521126;"plasma membrane, integral component of plasma membrane"
"535";535;"P31146";"P31146";"P31146";"COR1A_HUMAN";"Coronin-1A";"CORO1A";2;2;4,1674352422145e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,000238665489159203;NA;"cytoplasm, extracellular vesicular exosome, immunological synapse, lamellipodium, phagocytic vesicle, actin filament, phagocytic vesicle membrane, protein complex, plasma membrane, phagocytic cup, cortical actin cytoskeleton"
"537";537;"P31641";"P31641";"P31641";"SC6A6_HUMAN";"Sodium- and chloride-dependent taurine transporter";"SLC6A6";1;3;4,64803462901827e-05;1;1;1;NA;1;1;1;NA;8,21490930360339e-05;8,14179098902911e-05;8,87296697599939e-05;NA;"integral component of plasma membrane, integral component of membrane, plasma membrane"
"539";539;"P31785";"P31785";"P31785";"IL2RG_HUMAN";"Cytokine receptor common subunit gamma";"IL2RG";1;1;2,60323529357844e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000146860318369988;"plasma membrane, external side of plasma membrane, integral component of plasma membrane"
"548";548;"P32942";"P32942";"P32942";"ICAM3_HUMAN";"Intercellular adhesion molecule 3";"ICAM3";5;12;0,000210733562705033;5;4;1;2;5;4;1;2;0,000465561587589955;0,000369134216687243;0,000100571106492132;0,000198140612352927;"integral component of plasma membrane, extracellular vesicular exosome, plasma membrane"
"550";550;"P33121";"P33121-1,P33121-2";"P33121-1,P33121-2";"ACSL1_HUMAN";"Long-chain-fatty-acid--CoA ligase 1";"ACSL1";18;58;0,000425414909951279;16;15;13;12;16;16;13;13;NA;NA;NA;NA;"integral component of membrane, peroxisomal membrane, mitochondrion, mitochondrial outer membrane, plasma membrane, endoplasmic reticulum membrane"
"551";551;"P33527";"P33527-1,P33527-9";"P33527-1,P33527-9";"MRP1_HUMAN";"Multidrug resistance-associated protein 1";"ABCC1";27;93;0,000291754492389716;19;16;23;20;21;17;30;25;NA;NA;NA;NA;"integral component of plasma membrane, membrane, plasma membrane, extracellular vesicular exosome"
"559";559;"P35232";"P35232";"P35232";"PHB_HUMAN";"Prohibitin";"PHB";14;57;0,00201300911506747;11;12;9;12;14;15;13;15;0,00262152252776755;0,00278377412492539;0,00262926889068217;0,00298849949330105;"mitochondrion, integral component of plasma membrane, nucleoplasm, extracellular vesicular exosome, nucleus, cytoplasm, mitochondrial inner membrane"
"564";564;"P35579";"P35579-1";"P35579-1";"MYH9_HUMAN";"Myosin-9";"MYH9";9;15;7,35148334181461e-05;2;2;6;5;2;2;6;5;NA;NA;NA;NA;"spindle, cleavage furrow, immunological synapse, cell-cell adherens junction, cell leading edge, nucleus, uropod, stress fiber, ruffle, actin cytoskeleton, myosin II filament, extracellular vesicular exosome, myosin II complex, plasma membrane, actomyosin contractile ring, cytosol, cortical cytoskeleton, actomyosin, neuromuscular junction, cytoplasm, protein complex"
"567";567;"P35613";"P35613-1,P35613-2";"P35613-1,P35613-2";"BASI_HUMAN";"Basigin";"BSG";1;1;9,77227482608892e-05;0;0;1;0;0;0;1;0;NA;NA;NA;NA;"sarcolemma, Golgi membrane, plasma membrane, membrane raft, integral component of plasma membrane, acrosomal membrane, melanosome, mitochondrion, extracellular vesicular exosome"
"568";568;"P35613";"P35613-3";"P35613-3";"BASI_HUMAN";"Basigin";"BSG";1;5;0,000977227482608892;1;1;1;0;1;3;1;0;NA;NA;NA;NA;"sarcolemma, Golgi membrane, plasma membrane, membrane raft, integral component of plasma membrane, acrosomal membrane, melanosome, mitochondrion, extracellular vesicular exosome"
"576";576;"P36507";"P36507";"P36507";"MP2K2_HUMAN";"Dual specificity mitogen-activated protein kinase kinase 2";"MAP2K2";3;3;7,20445367497832e-05;NA;3;NA;NA;NA;3;NA;NA;NA;0,000378593280989853;NA;NA;"late endosome, early endosome, endoplasmic reticulum, cytoplasm, perinuclear region of cytoplasm, cytosol, Golgi apparatus, cell cortex, nucleus, microtubule, focal adhesion, extracellular region, peroxisomal membrane, cytoplasmic side of plasma membrane, mitochondrion, cell-cell junction"
"580";580;"P36897";"P36897-1,P36897-2,P36897-3";"P36897-1,P36897-2,P36897-3";"TGFR1_HUMAN";"TGF-beta receptor type-1";"TGFBR1";1;1;6,36576423678226e-06;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;"receptor complex, transforming growth factor beta receptor homodimeric complex, plasma membrane, tight junction"
"587";587;"P38606";"P38606";"P38606";"VATA_HUMAN";"V-type proton ATPase catalytic subunit A";"ATP6V1A";6;24;0,000373650757859491;6;5;5;6;6;5;6;7;0,000495291128191323;0,00040906891517002;0,0005349665664622;0,000614813942219902;"plasma membrane, extracellular vesicular exosome, proton-transporting V-type ATPase, V1 domain, lysosomal membrane, proton-transporting two-sector ATPase complex, microvillus, cytosol, apical plasma membrane, mitochondrion, integral component of plasma membrane"
"597";597;"P40763";"P40763-2";"P40763-2";"STAT3_HUMAN";"Signal transducer and activator of transcription 3";"STAT3";1;1;0,000203762326161003;1;0;0;0;1;0;0;0;NA;NA;NA;NA;"cytoplasm, nucleoplasm, plasma membrane, nucleus, cytosol"
"598";598;"P40763";"P40763-1";"P40763-1";"STAT3_HUMAN";"Signal transducer and activator of transcription 3";"STAT3";1;2;0,000407524652322006;1;1;0;0;1;1;0;0;NA;NA;NA;NA;"cytoplasm, nucleoplasm, plasma membrane, nucleus, cytosol"
"605";605;"P42081";"P42081-1,P42081-3,P42081-4,Q7L592-1,Q7L592-2";"P42081-1,P42081-3,P42081-4,Q7L592-1,Q7L592-2";"CD86_HUMAN, NDUF7_HUMAN";"NADH dehydrogenase [ubiquinone] complex I, assembly factor 7, T-lymphocyte activation antigen CD86";"CD86, NDUFAF7";1;1;5,13961382199274e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"external side of plasma membrane, extracellular vesicular exosome, integral component of membrane, plasma membrane, intracellular membrane-bounded organelle"
"611";611;"P42356";"P42356-1";"P42356-1";"PI4KA_HUMAN";"Phosphatidylinositol 4-kinase alpha";"PI4KA";6;9;4,22962055282484e-05;3;1;2;3;3;1;2;3;NA;NA;NA;NA;"Golgi-associated vesicle membrane, extracellular vesicular exosome, cytosol, plasma membrane"
"616";616;"P43007";"P43007-1";"P43007-1";"SATT_HUMAN";"Neutral amino acid transporter A";"SLC1A4";8;27;0,000487519421615074;8;7;6;4;9;7;7;4;NA;NA;NA;NA;"extracellular vesicular exosome, neuronal cell body, intermediate filament, centrosome, microtubule organizing center, plasma membrane, integral component of plasma membrane, integral component of membrane, dendrite, melanosome"
"617";617;"P43121";"P43121-1";"P43121-1";"MUC18_HUMAN";"Cell surface glycoprotein MUC18";"MCAM";2;2;2,97397468523357e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;"external side of plasma membrane, plasma membrane, integral component of membrane"
"628";628;"P46459";"P46459";"P46459";"NSF_HUMAN";"Vesicle-fusing ATPase";"NSF";7;19;0,000245312938753742;7;5;4;1;7;7;4;1;0,000479203042710198;0,000474937807693365;0,000295765565866646;7,28379804818893e-05;"plasma membrane, cytoplasm, cytosol, lysosomal membrane"
"640";640;"P48047";"P48047";"P48047";"ATPO_HUMAN";"ATP synthase subunit O, mitochondrial";"ATP5O";9;50;0,00225491507824048;8;9;8;8;11;12;13;14;0,00263031368312559;0,00284389319053411;0,00335756402941573;0,00356187983426929;"mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex, plasma membrane, mitochondrion"
"641";641;"P48060";"P48060-1";"P48060-1";"GLIP1_HUMAN";"Glioma pathogenesis-related protein 1";"GLIPR1";2;4;0,000144450198997059;2;2;NA;NA;2;2;NA;NA;NA;NA;NA;NA;"extracellular region, integral component of membrane, plasma membrane"
"643";643;"P48509";"P48509";"P48509";"CD151_HUMAN";"CD151 antigen";"CD151";2;2;7,59362706190073e-05;NA;2;NA;NA;NA;2;NA;NA;NA;0,000399044301438581;NA;NA;"membrane, plasma membrane, integral component of plasma membrane, cytosol"
"649";649;"P48960";"P48960-1,P48960-2,P48960-3";"P48960-1,P48960-2,P48960-3";"CD97_HUMAN";"CD97 antigen";"CD97";6;23;8,8198235275849e-05;5;5;4;3;6;6;6;5;NA;NA;NA;NA;"extracellular vesicular exosome, extracellular space, integral component of plasma membrane, plasma membrane"
"650";650;"P49006";"P49006";"P49006";"MRP_HUMAN";"MARCKS-related protein";"MARCKSL1";2;8;0,000394089773674028;2;2;2;2;2;2;2;2;0,000522383976229139;0,000517734401353646;0,000564229694884064;0,000555809820292571;"cytoplasm, extracellular vesicular exosome, plasma membrane"
"655";655;"P49327";"P49327";"P49327";"FAS_HUMAN";"Fatty acid synthase";"FASN";14;33;0,000126242915849879;6;6;8;11;7;6;9;11;0,000141986086728948;0,000120619125763394;0,000197177043911097;0,000237397862311343;"cytoplasm, plasma membrane, extracellular vesicular exosome, melanosome, glycogen granule, cytosol, mitochondrion, Golgi apparatus"
"656";656;"P49368";"P49368-1";"P49368-1";"TCPG_HUMAN";"T-complex protein 1 subunit gamma";"CCT3";23;70;0,00123379023180057;17;17;17;16;18;17;18;17;NA;NA;NA;NA;"cytoplasm, cell body, cytoskeleton, plasma membrane, extracellular vesicular exosome, chaperonin-containing T-complex, microtubule, cytosol, zona pellucida receptor complex"
"661";661;"P49755";"P49755";"P49755";"TMEDA_HUMAN";"Transmembrane emp24 domain-containing protein 10";"TMED10";9;57;0,00250017570455869;7;8;8;6;14;16;16;11;0,0032559549203323;0,00368797107813556;0,00401917042931114;0,00272194535280266;"melanosome, secretory granule membrane, endoplasmic reticulum, endoplasmic reticulum-Golgi intermediate compartment membrane, trans-Golgi network transport vesicle, endoplasmic reticulum-Golgi intermediate compartment, plasma membrane, COPI-coated vesicle, gamma-secretase complex, transport vesicle membrane, cis-Golgi network, endoplasmic reticulum membrane, Golgi membrane, integral component of membrane, Golgi apparatus, zymogen granule membrane"
"662";662;"P49768";"P49768-1,P49768-2";"P49768-1,P49768-2";"PSN1_HUMAN";"Presenilin-1";"PSEN1";3;7;7,19931130975706e-05;1;2;2;2;1;2;2;2;NA;NA;NA;NA;"Golgi apparatus, endoplasmic reticulum, nuclear outer membrane, kinetochore, integral component of plasma membrane, dendritic shaft, cell surface, nuclear membrane, membrane raft, rough endoplasmic reticulum, Z disc, growth cone, centrosome, smooth endoplasmic reticulum, cell cortex, perinuclear region of cytoplasm, endoplasmic reticulum membrane, neuromuscular junction, mitochondrial inner membrane, integral component of membrane, axon, ciliary rootlet, Golgi membrane, membrane, lysosomal membrane, apical plasma membrane, neuronal cell body, mitochondrion, gamma-secretase complex, cytoplasmic vesicle"
"666";666;"P49795";"P49795";"P49795";"RGS19_HUMAN";"Regulator of G-protein signaling 19";"RGS19";3;10;0,000442669964668407;2;2;1;2;3;2;1;4;0,000704135083166005;0,000465245199373092;0,000253513342171411;0,000998920875180197;"cytoplasm, brush border, plasma membrane, Golgi apparatus, clathrin-coated vesicle, membrane"
"668";668;"P50148";"P50148";"P50148";"GNAQ_HUMAN";"Guanine nucleotide-binding protein G(q) subunit alpha";"GNAQ";4;8;0,000214059904920433;3;2;2;1;3;2;2;1;0,000425619256398393;0,00028122063583276;0,000306475739560982;0,000150951135037676;"extrinsic component of cytoplasmic side of plasma membrane, lysosomal membrane, cytoplasm, extracellular vesicular exosome, heterotrimeric G-protein complex, nuclear membrane, plasma membrane"
"669";669;"P50151";"P50151,Q9H1X3-3";"P50151,Q9H1X3-3";"DJC25_HUMAN, GBG10_HUMAN";"DnaJ homolog subfamily C member 25, Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10";"DNAJC25, GNG10";1;3;6,73313427568067e-05;NA;NA;1;1;NA;NA;1;2;NA;NA;0,000809005812517591;0,00159386639642723;"heterotrimeric G-protein complex, plasma membrane"
"677";677;"P50552";"P50552";"P50552";"VASP_HUMAN";"Vasodilator-stimulated phosphoprotein";"VASP";2;3;7,5836354473456e-05;NA;NA;2;1;NA;NA;2;1;NA;NA;0,000289538922374717;0,000142609098627699;"filopodium membrane, extracellular vesicular exosome, plasma membrane, tight junction, cytoplasm, focal adhesion, actin cytoskeleton, lamellipodium membrane, cytosol"
"678";678;"P50570";"P50570-1,P50570-2,P50570-3";"P50570-1,P50570-2,P50570-3";"DYN2_HUMAN";"Dynamin-2";"DNM2";1;1;3,68043610471434e-06;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;"postsynaptic density, Golgi apparatus, Golgi membrane, midbody, extracellular vesicular exosome, microtubule, endocytic vesicle membrane, cell junction, cytosol, cytoplasm, postsynaptic membrane, plasma membrane"
"679";679;"P50579";"P50579";"P50579";"AMPM2_HUMAN";"Methionine aminopeptidase 2";"METAP2";2;2;4,01922101811901e-05;NA;2;NA;NA;NA;2;NA;NA;NA;0,000211209640719583;NA;NA;"plasma membrane, cytoplasm, cytosol"
"680";680;"P50748";"P50748";"P50748";"KNTC1_HUMAN";"Kinetochore-associated protein 1";"KNTC1";13;34;0,000147850565836284;9;5;8;8;9;5;10;10;0,000207511063440955;0,000114257818315936;0,000249037552065171;0,000245321219911841;"spindle pole, cytosol, plasma membrane, kinetochore microtubule, condensed chromosome kinetochore, actin cytoskeleton, cytoplasm, nucleus"
"682";682;"P50851";"P50851-1,P50851-2";"P50851-1,P50851-2";"LRBA_HUMAN";"Lipopolysaccharide-responsive and beige-like anchor protein";"LRBA";3;3;5,03280033180462e-06;NA;NA;NA;3;NA;NA;NA;3;NA;NA;NA;NA;"endoplasmic reticulum, lysosome, Golgi apparatus, plasma membrane, integral component of membrane, cytoplasmic membrane-bounded vesicle"
"683";683;"P50895";"P50895";"P50895";"BCAM_HUMAN";"Basal cell adhesion molecule";"BCAM";9;13;0,000198849039861397;4;3;4;2;4;3;4;2;0,000324410431097714;0,000241142217190989;0,000350397421982141;0,000172584259485751;"integral component of plasma membrane, extracellular vesicular exosome, plasma membrane, external side of plasma membrane"
"688";688;"P50993";"P50993";"P50993";"AT1A2_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-2";"ATP1A2";1;1;1,70771503511542e-05;0;0;0;1;0;0;0;1;0;0;0;8,53856998086014e-05;"dendritic spine, plasma membrane, caveola, T-tubule, cytoplasm, sodium:potassium-exchanging ATPase complex, endosome, synapse"
"689";689;"P51148";"P51148";"P51148";"RAB5C_HUMAN";"Ras-related protein Rab-5C";"RAB5C";6;45;0,00226022076077751;6;6;5;6;12;11;9;13;0,00332168071841355;0,00281552322429256;0,0026541067884349;0,00355802498596381;"melanosome, early endosome membrane, lysosomal membrane, extracellular vesicular exosome, lipid particle, plasma membrane, endocytic vesicle, intracellular membrane-bounded organelle"
"691";691;"P51151";"P51151";"P51151";"RAB9A_HUMAN";"Ras-related protein Rab-9A";"RAB9A";9;34;0,0016248850742903;7;8;7;6;8;10;9;7;0,00202716169879964;0,00251139821552142;0,00246324157841177;0,00188726468830686;"Golgi membrane, lysosome, late endosome, endoplasmic reticulum membrane, phagocytic vesicle, extracellular vesicular exosome, phagocytic vesicle membrane, plasma membrane"
"692";692;"P51153";"P51153";"P51153";"RAB13_HUMAN";"Ras-related protein Rab-13";"RAB13";2;2;0,000115039643991812;1;0;0;1;1;0;0;1;0,000309370541034279;0;0;0,000321628765014983;"recycling endosome, tight junction, recycling endosome membrane, cytoplasmic vesicle membrane, trans-Golgi network, insulin-responsive compartment, cytoplasmic vesicle, cytoplasm, endocytic vesicle, plasma membrane, lateral plasma membrane, lamellipodium, extracellular vesicular exosome, transport vesicle membrane, neuron projection"
"696";696;"P51572";"P51572-1,P51572-2";"P51572-1,P51572-2";"BAP31_HUMAN";"B-cell receptor-associated protein 31";"BCAP31";9;43;0,000839543382179045;6;8;9;6;8;12;14;9;NA;NA;NA;NA;"Golgi membrane, endoplasmic reticulum, integral component of plasma membrane, cytosol, endoplasmic reticulum membrane, lipid particle, endoplasmic reticulum-Golgi intermediate compartment membrane, integral component of lumenal side of endoplasmic reticulum membrane"
