"protein.g"	"protein.acs"	"ID"	"Description"	"Gene"	"global.peptide.count"	"global.spectra.count"	"global.dNSAF"	"peptide.count.P5571"	"spectra.count.P5571"	"dNSAF.P5571"	"unspecific.spectra.count"	"go.bp"	"go.cc"	"go.f"
"P11142-1"	"P11142-1"	"HSP7C_HUMAN"	"Heat shock cognate 71 kDa protein"	"HSPA8"	18	49	0.0163038792254384	18	49	0	19	"regulation of cell cycle;transcription;RNA splicing;post-Golgi vesicle-mediated transport;negative regulation of transcription;mRNA processing;gene expression;axon guidance;modulation by virus of host morphology or physiology;mRNA metabolic process;response to unfolded protein;neurotransmitter secretion;protein folding;chaperone mediated protein folding requiring cofactor"	"Prp19 complex;spliceosomal complex;extracellular vesicular exosome;nucleolus;ribonucleoprotein complex;plasma membrane;clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane;cytosol;cell surface;melanosome"	"ATP binding;ATPase activity"
"P11940-1,P11940-2"	"P11940-[1,2]"	"PABP1_HUMAN"	"Polyadenylate-binding protein 1"	"PABPC1"	9	14	0.00181712662688827	9	14	0	0	"positive regulation of nuclear-transcribed mRNA catabolic process;mRNA splicing;nuclear-transcribed mRNA poly(A) tail shortening;translational initiation;mRNA polyadenylation;negative regulation of nuclear-transcribed mRNA catabolic process;gene silencing by RNA;positive regulation of nuclear-transcribed mRNA poly(A) tail shortening;nuclear-transcribed mRNA catabolic process;mRNA stabilization"	"cytoplasmic stress granule;cytosol;catalytic step 2 spliceosome"	"translation activator activity;nucleotide binding;poly(A) RNA binding"
"P18077"	"P18077"	"RL35A_HUMAN"	"60S ribosomal protein L35a"	"RPL35A"	3	4	0.00600359758286202	3	4	0.00745264299030704	0	"translational termination;ribosomal large subunit biogenesis;translational initiation;rRNA processing;viral transcription;nuclear-transcribed mRNA catabolic process;SRP-dependent cotranslational protein targeting to membrane;translational elongation"	"cytosolic large ribosomal subunit"	"tRNA binding;structural constituent of ribosome"
"P18859"	"P18859"	"ATP5J_HUMAN"	"ATP synthase-coupling factor 6, mitochondrial"	"ATP5J"	3	3	0.00458608148690849	3	3	0.00569299117315121	0	"respiratory electron transport chain;mitochondrial ATP synthesis coupled proton transport;ATP catabolic process"	"mitochondrial proton-transporting ATP synthase complex;mitochondrial proton-transporting ATP synthase complex"	"transmembrane transporter activity;hydrogen ion transmembrane transporter activity"
"P23246-1"	"P23246-1"	"SFPQ_HUMAN"	"Splicing factor, proline- and glutamine-rich"	"SFPQ"	14	22	0.00541514908703044	14	22	0	2	"DNA repair;DNA recombination;alternative mRNA splicing;negative regulation of transcription from RNA polymerase II promoter;transcription"	"nuclear matrix;cytoplasm;paraspeckles"	"DNA binding;RNA binding;nucleotide binding"
"P29401"	"P29401"	"TKT_HUMAN"	"Transketolase"	"TKT"	3	6	0.0015900378831015	3	6	0.00197381395409416	0	"pentose-phosphate shunt;energy reserve metabolic process;regulation of growth;xylulose biosynthetic process;glyceraldehyde-3-phosphate biosynthetic process"	"peroxisome;nucleus;cytosol"	"metal ion binding;cofactor binding;transketolase activity;protein homodimerization activity"
"P36542-1,P36542-2"	"P36542-[1,2]"	"ATPG_HUMAN"	"ATP synthase subunit gamma, mitochondrial"	"ATP5C1"	3	6	0.00166206980062455	3	6	0	0	"mitochondrial ATP synthesis coupled proton transport;oxidative phosphorylation;ATP catabolic process;respiratory electron transport chain"	"mitochondrial proton-transporting ATP synthase complex;mitochondrial matrix"	"proton-transporting ATPase activity;transmembrane transporter activity;proton-transporting ATP synthase activity"
"P42166-1"	"P42166-1"	"LAP2A_HUMAN"	"Lamina-associated polypeptide 2, isoform alpha"	"TMPO"	6	9	0.00214105245210137	6	9	0	0	"regulation of transcription"	"chromatin;nuclear envelope;nuclear inner membrane"	"DNA binding;lamin binding"
"P42765"	"P42765"	"THIM_HUMAN"	"3-ketoacyl-CoA thiolase, mitochondrial"	"ACAA2"	3	3	0.00124759899391969	3	3	0.00154872303954743	0	"negative regulation of mitochondrial outer membrane permeabilization;cholesterol biosynthetic process;fatty acid metabolic process"	"mitochondrion;mitochondrial inner membrane"	"acetyl-CoA C-acyltransferase activity"
"P49588"	"P49588"	"SYAC_HUMAN"	"Alanine--tRNA ligase, cytoplasmic"	"AARS"	3	3	0.000511670248539377	3	3	0.000635168436673896	0	"cerebellar Purkinje cell layer development;hair follicle development;neuromuscular process controlling balance;alanyl-tRNA aminoacylation;negative regulation of neuron apoptotic process;response to amino acid stimulus;tRNA modification;tRNA processing;protein folding;endoplasmic reticulum unfolded protein response"	"cytosol"	"alanine-tRNA ligase activity;metal ion binding;amino acid binding;ATP binding;tRNA binding;aminoacyl-tRNA editing activity"
"P51571"	"P51571"	"SSRD_HUMAN"	"Translocon-associated protein subunit delta"	"SSR4"	3	3	0.00286298728662495	3	3	0.00355400605029093	0	"SRP-dependent cotranslational protein targeting to membrane;translation"	"integral to membrane;Sec61 translocon complex"	"calcium ion binding"
"P51610-1,P51610-2"	"P51610-[1,2]"	"HCFC1_HUMAN"	"Host cell factor 1"	"HCFC1"	3	3	0.000121694545598554	3	3	0	0	"positive regulation of gene expression;positive regulation of cell cycle;histone H4-K5 acetylation;cell cycle;release from viral latency;histone H4-K8 acetylation;protein stabilization;transcription from RNA polymerase II promoter;regulation of protein complex assembly;modulation by virus of host morphology or physiology;histone H4-K16 acetylation;negative regulation of transcription from RNA polymerase II promoter"	"MLL1 complex;MLL5-L complex;Set1C/COMPASS complex;neuronal cell body;mitochondrion;histone acetyltransferase complex"	"sequence-specific DNA binding transcription factor activity;transcription coactivator activity;chromatin binding"
"P51991-1,P51991-2"	"P51991-[1,2]"	"ROA3_HUMAN"	"Heterogeneous nuclear ribonucleoprotein A3"	"HNRNPA3"	3	4	0.000873539330839712	3	4	0	0	"mRNA splicing"	"nucleolus;nucleoplasm;catalytic step 2 spliceosome"	"RNA binding;nucleotide binding"
"P52597"	"P52597"	"HNRPF_HUMAN"	"Heterogeneous nuclear ribonucleoprotein F"	"HNRNPF"	3	6	0.00298371566618143	3	6	0.0037038737753032	3	"regulation of RNA splicing;mRNA splicing"	"cytoplasm;catalytic step 2 spliceosome;nucleoplasm"	"single-stranded RNA binding;nucleotide binding"
"P53999"	"P53999"	"TCP4_HUMAN"	"Activated RNA polymerase II transcriptional coactivator p15"	"SUB1"	3	3	0.0038999748077647	3	3	0.00484128383228607	0	"regulation of transcription from RNA polymerase II promoter;transcription"	"nucleolus;transcription factor complex"	"single-stranded DNA binding;transcription coactivator activity"
"P60866-1,P60866-2"	"P60866-[1,2]"	"RS20_HUMAN"	"40S ribosomal protein S20"	"RPS20"	3	5	0.00346846499009886	3	5	0	0	"nuclear-transcribed mRNA catabolic process;translational elongation;viral transcription;translational initiation;translational termination;SRP-dependent cotranslational protein targeting to membrane"	"cytosolic small ribosomal subunit"	"RNA binding;structural constituent of ribosome"
"P62195"	"P62195"	"PRS8_HUMAN"	"26S protease regulatory subunit 8"	"PSMC5"	3	3	0.00121994285858649	3	3	0.00151439174064121	0	"regulation of cellular amino acid metabolic process;viral process;protein polyubiquitination;negative regulation of transcription;mRNA metabolic process;apoptotic process;negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle;antigen processing and presentation of exogenous peptide antigen via MHC class I;positive regulation of transcription;anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process;transcription from RNA polymerase II promoter;DNA damage response;negative regulation of apoptotic process;positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle;G1/S transition of mitotic cell cycle"	"proteasome accessory complex;nuclear proteasome complex;cytoplasmic vesicle;nucleoplasm;cytosol"	"ATP binding;transcription cofactor activity;ATPase activity"
"P62269"	"P62269"	"RS18_HUMAN"	"40S ribosomal protein S18"	"RPS18"	3	5	0.005430885971339	3	5	0.00674170007346854	0	"translational elongation;ribosome biogenesis;nuclear-transcribed mRNA catabolic process;translational termination;SRP-dependent cotranslational protein targeting to membrane;viral transcription;translational initiation"	"cytosolic small ribosomal subunit"	"rRNA binding;structural constituent of ribosome"
"P62273-1"	"P62273-1"	"RS29_HUMAN"	"40S ribosomal protein S29"	"RPS29"	3	3	0.00884458572475208	3	3	0	0	"viral transcription;SRP-dependent cotranslational protein targeting to membrane;translational elongation;translational termination;translational initiation;nuclear-transcribed mRNA catabolic process"	"cytosolic small ribosomal subunit"	"zinc ion binding;structural constituent of ribosome"
"P62701"	"P62701"	"RS4X_HUMAN"	"40S ribosomal protein S4, X isoform"	"RPS4X"	3	5	0.00313876299484231	3	5	0.00389634376869665	0	"viral transcription;multicellular organismal development;translational initiation;translational termination;translational elongation;SRP-dependent cotranslational protein targeting to membrane;positive regulation of translation;nuclear-transcribed mRNA catabolic process;positive regulation of cell proliferation"	"cytosolic small ribosomal subunit;polysome"	"structural constituent of ribosome;rRNA binding"
"P62805"	"P62805"	"H4_HUMAN"	"Histone H4"	"HIST1H4J,HIST1H4D,HIST1H4K,HIST1H4C,HIST2H4A,HIST4H4,HIST1H4E,HIST1H4A,HIST1H4B,HIST1H4I,HIST2H4B,HIST1H4H,HIST1H4L,HIST1H4F"	3	10	0.0160290226726899	3	10	0.0198978332265479	0	"telomere maintenance;negative regulation of megakaryocyte differentiation;CENP-A containing nucleosome assembly at centromere;phosphatidylinositol-mediated signaling"	"nucleolus;nucleosome;nucleoplasm;actin cytoskeleton;extracellular region"	"DNA binding"
"P62873,P62879,Q9HAV0"	"P62873, P62879, Q9HAV0"	"GBB1_HUMAN, GBB2_HUMAN, GBB4_HUMAN"	"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1, Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2, Guanine nucleotide-binding protein subunit beta-4"	"GNB1, GNB2, GNB4"	3	6	0.00097117019722768	3	6	0.0012055746013732	0	"adenylate cyclase-activating dopamine receptor signaling pathway;cardiac muscle cell apoptotic process;cellular response to prostaglandin E stimulus;regulation of rhodopsin mediated signaling pathway;cellular response to hypoxia;energy reserve metabolic process;sensory perception of taste;synaptic transmission;retina development in camera-type eye;cell proliferation;phospholipase C-activating G-protein coupled receptor signaling pathway;cellular response to catecholamine stimulus;cellular response to glucagon stimulus;elevation of cytosolic calcium ion concentration;Ras protein signal transduction;G-protein coupled acetylcholine receptor signaling pathway;rhodopsin mediated signaling pathway;platelet activation;G-protein coupled receptor signaling pathway;cell death;small molecule metabolic process"	"cell body;photoreceptor disc membrane;heterotrimeric G-protein complex;dendrite;photoreceptor outer segment membrane;photoreceptor inner segment;protein complex;plasma membrane;perinuclear region of cytoplasm"	"signal transducer activity;GTPase activity;calcium channel regulator activity"
"P63104"	"P63104"	"1433Z_HUMAN"	"14-3-3 protein zeta/delta"	"YWHAZ"	3	5	0.00426786358781688	3	5	0.00529796729583052	4	"gene expression;positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway;mRNA metabolic process;negative regulation of apoptotic process;histamine secretion by mast cell;platelet activation;protein targeting to mitochondrion;intrinsic apoptotic signaling pathway"	"mitochondrion;cell leading edge;nucleoplasm;melanosome;perinuclear region of cytoplasm;protein complex;cytosol;extracellular vesicular exosome;cytoplasmic vesicle membrane;postsynaptic density"	""
"P84101"	"P84101"	"SERF2_HUMAN"	"Small EDRK-rich factor 2"	"SERF2"	3	5	0.0139914350448056	3	5	0.017368447646902	0	""	"nucleus;cytosol"	""
"Q02790"	"Q02790"	"FKBP4_HUMAN"	"Peptidyl-prolyl cis-trans isomerase FKBP4"	"FKBP4"	3	3	0.00107907799691964	3	3	0.00133952733485911	0	"chaperone-mediated protein folding;male sex differentiation;androgen receptor signaling pathway;embryo implantation;negative regulation of microtubule polymerization or depolymerization;prostate gland development;negative regulation of neuron projection development;negative regulation of microtubule polymerization;steroid hormone receptor complex assembly;copper ion transport;protein complex localization"	"membrane;microtubule;cytosol;mitochondrion;nucleus;neuronal cell body;axonal growth cone;perinuclear region of cytoplasm"	"GTP binding;ATP binding;protein binding;FK506 binding;peptidyl-prolyl cis-trans isomerase activity"
"Q04837"	"Q04837"	"SSBP_HUMAN"	"Single-stranded DNA-binding protein, mitochondrial"	"SSBP1"	3	6	0.0066932000079205	3	6	0.00830868982027475	0	"mitochondrion morphogenesis;positive regulation of helicase activity;DNA replication"	"mitochondrial nucleoid"	"single-stranded DNA binding;chromatin binding"
"Q07666-1,Q07666-2"	"Q07666-[1,2]"	"KHDR1_HUMAN"	"KH domain-containing, RNA-binding, signal transduction-associated protein 1"	"KHDRBS1"	3	3	0.000559025734295843	3	3	0	0	"negative regulation of transcription;cell surface receptor signaling pathway;positive regulation of RNA export from nucleus;G2/M transition of mitotic cell cycle;cell cycle arrest;cell proliferation;mRNA processing;transcription;positive regulation of translational initiation"	"nucleus;membrane;cytoplasm;Grb2-Sos complex"	"DNA binding;RNA binding"
"Q15459"	"Q15459"	"SF3A1_HUMAN"	"Splicing factor 3A subunit 1"	"SF3A1"	3	3	0.000624586129364586	3	3	0.00077533801601555	0	"mRNA 3'-splice site recognition"	"nucleoplasm;catalytic step 2 spliceosome;U2-type spliceosomal complex"	"RNA binding"
"Q16555"	"Q16555"	"DPYL2_HUMAN"	"Dihydropyrimidinase-related protein 2"	"DPYSL2"	3	5	0.00144317249588029	3	5	0.00179150071882381	0	"spinal cord development;positive regulation of glutamate secretion;regulation of neuron differentiation;pyrimidine nucleobase catabolic process;olfactory bulb development;signal transduction;cytoskeleton organization;nucleobase-containing compound metabolic process;response to cocaine;synaptic vesicle transport;axon guidance;response to amphetamine;response to drug"	"axon;protein complex;mitochondrion;cytosol;neuronal cell body;growth cone;dendrite"	"dihydropyrimidinase activity"
"Q8WXI9"	"Q8WXI9"	"P66B_HUMAN"	"Transcriptional repressor p66-beta"	"GATAD2B"	3	3	0.000987100783016943	3	3	0.00122535023870984	2	"transcription"	"nucleus;nuclear speck"	"sequence-specific DNA binding transcription factor activity;zinc ion binding;sequence-specific DNA binding"
"Q8WXX5"	"Q8WXX5"	"DNJC9_HUMAN"	"DnaJ homolog subfamily C member 9"	"DNAJC9"	3	4	0.00253998359274932	3	4	0.0031530412651299	0	"social behavior"	""	""
"Q99653"	"Q99653"	"CHP1_HUMAN"	"Calcineurin B homologous protein 1"	"CHP1"	3	3	0.00253998359274932	3	3	0.0031530412651299	0	"calcium ion-dependent exocytosis;negative regulation of protein import into nucleus;transcytosis;positive regulation of protein targeting to membrane;negative regulation of protein ubiquitination;potassium ion transport;membrane docking;positive regulation of protein glycosylation;cellular response to acidity;protein stabilization;regulation of intracellular pH;negative regulation of NF-kappaB transcription factor activity;positive regulation of sodium:hydrogen antiporter activity;membrane fusion;negative regulation of phosphatase activity;cytoplasmic microtubule organization;small GTPase mediated signal transduction;protein export from nucleus;negative regulation of calcineurin-NFAT signaling cascade;protein oligomerization;negative regulation of protein kinase activity;microtubule bundle formation;negative regulation of protein autophosphorylation"	"endoplasmic reticulum;Golgi membrane;nucleus;microtubule cytoskeleton;endoplasmic reticulum-Golgi intermediate compartment;transport vesicle;plasma membrane;cytosol"	"protein kinase inhibitor activity;kinase binding;potassium channel regulator activity;microtubule binding;calcium ion binding;transporter activity;calcium-dependent protein binding"
"Q9GZT3"	"Q9GZT3"	"SLIRP_HUMAN"	"SRA stem-loop-interacting RNA-binding protein, mitochondrial"	"SLIRP"	3	5	0.00757334557471126	3	5	0.00940126982722219	0	"transcription;negative regulation of mitochondrial RNA catabolic process;regulation of transcription"	"mitochondrion;ribonucleoprotein complex;nucleus"	"nucleotide binding;RNA binding"
"Q9H9B4"	"Q9H9B4"	"SFXN1_HUMAN"	"Sideroflexin-1"	"SFXN1"	3	3	0.00153818882169601	3	3	0.00190945045559109	0	"iron ion transport;erythrocyte differentiation;iron ion homeostasis"	"integral to membrane;mitochondrion;mitochondrial inner membrane"	"cation transmembrane transporter activity"
"Q9HB71-1"	"Q9HB71-1"	"CYBP_HUMAN"	"Calcyclin-binding protein"	"CACYBP"	5	7	0.00506882690658306	5	7	0	0	"negative regulation of cell death;cellular response to calcium ion;cardiac muscle cell differentiation;aging;positive regulation of DNA replication;response to growth hormone stimulus"	"neuron projection;beta-catenin destruction complex;nuclear envelope lumen;cell body"	""
"Q9Y3I0"	"Q9Y3I0"	"RTCB_HUMAN"	"tRNA-splicing ligase RtcB homolog"	"C22orf28"	3	3	0.000980785743734885	3	3	0.00121751098356501	0	"in utero embryonic development;tRNA splicing;placenta development;cell-matrix adhesion;substrate adhesion-dependent cell spreading"	"cytoplasm;tRNA-splicing ligase complex"	"ATP binding;metal ion binding;RNA ligase (ATP) activity"
"Q9Y5V0"	"Q9Y5V0"	"ZN706_HUMAN"	"Zinc finger protein 706"	"ZNF706"	3	3	0.0065170631656068	3	3	0.00809004008816225	0	""	""	"metal ion binding"
"O14974-1,O14974-3,O14974-4"	"O14974-[1,3,4]"	"MYPT1_HUMAN"	"Protein phosphatase 1 regulatory subunit 12A"	"PPP1R12A"	2	2	0.000106860151151266	2	2	0	0	"centrosome organization;regulation of myosin-light-chain-phosphatase activity;regulation of cell adhesion;positive regulation of transcription from RNA polymerase II promoter;mitosis;protein dephosphorylation;G2/M transition of mitotic cell cycle;regulation of nucleocytoplasmic transport"	"nucleoplasm;contractile fiber;PTW/PP1 phosphatase complex;kinetochore;centrosome"	"signal transducer activity;14-3-3 protein binding;phosphatase regulator activity;enzyme inhibitor activity"
"O43175"	"O43175"	"SERA_HUMAN"	"D-3-phosphoglycerate dehydrogenase"	"PHGDH"	2	2	0.000619508193353492	2	2	0.000769034454909733	0	"neuron projection development;L-serine biosynthetic process;neural tube development;glycine metabolic process;gamma-aminobutyric acid metabolic process;spinal cord development;brain development;cell cycle process;glial cell development;threonine metabolic process;regulation of gene expression;glutamine metabolic process;cellular nitrogen compound metabolic process;taurine metabolic process"	"cytosol"	"NAD binding;phosphoglycerate dehydrogenase activity;electron carrier activity"
"O60506-1,O60506-2,O60506-3,O60506-4"	"O60506-[1-4]"	"HNRPQ_HUMAN"	"Heterogeneous nuclear ribonucleoprotein Q"	"SYNCRIP"	2	4	0.00037100883939035	2	4	0	2	"mRNA splicing;CRD-mediated mRNA stabilization;cellular response to interferon-gamma;negative regulation of translation;modulation by virus of host morphology or physiology"	"nucleoplasm;catalytic step 2 spliceosome;histone pre-mRNA 3'end processing complex;CRD-mediated mRNA stability complex;endoplasmic reticulum"	"RNA binding;poly(A) RNA binding;nucleotide binding"
"O75937"	"O75937"	"DNJC8_HUMAN"	"DnaJ homolog subfamily C member 8"	"DNAJC8"	2	2	0.00130512990931783	2	2	0.00162013978050153	0	"mRNA splicing"	"nucleoplasm"	""
"O95182"	"O95182"	"NDUA7_HUMAN"	"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7"	"NDUFA7"	2	2	0.00292210501820718	2	2	0.00362739260590166	0	"mitochondrial electron transport;small molecule metabolic process"	"mitochondrial respiratory chain complex I"	"NADH dehydrogenase (ubiquinone) activity"
"P00367,P49448"	"P00367, P49448"	"DHE3_HUMAN, DHE4_HUMAN"	"Glutamate dehydrogenase 1, mitochondrial, Glutamate dehydrogenase 2, mitochondrial"	"GLUD1, GLUD2"	2	2	0.000295876224961838	2	2	0.00036728975310653	0	"positive regulation of insulin secretion;glutamine metabolic process;glutamate biosynthetic process;tricarboxylic acid metabolic process;glutamate catabolic process;cellular nitrogen compound metabolic process"	"mitochondrial matrix;mitochondrion"	"NAD+ binding;leucine binding;identical protein binding;glutamate dehydrogenase (NAD+) activity;ADP binding;glutamate dehydrogenase [NAD(P)+] activity;ATP binding;GTP binding"
"P05114"	"P05114"	"HMGN1_HUMAN"	"Non-histone chromosomal protein HMG-14"	"HMGN1"	2	5	0.00825494667643528	2	5	0.0102473841116722	0	"response to UV-C;response to UV-B;regulation of development;regulation of transcription from RNA polymerase II promoter;pyrimidine dimer repair by nucleotide-excision repair;RNA modification;chromatin organization;positive regulation of DNA-dependent transcription;transcription-coupled nucleotide-excision repair;regulation of epithelial cell proliferation;post-embryonic camera-type eye morphogenesis"	"cytoplasm;nucleus;chromatin"	"nucleosomal DNA binding;DNA binding"
"P05204"	"P05204"	"HMGN2_HUMAN"	"Non-histone chromosomal protein HMG-17"	"HMGN2"	2	5	0.00917216297381697	2	5	0.0113859823463024	0	"chromatin organization;regulation of transcription"	"chromatin;cytoplasm;nucleus"	"DNA binding;nucleosomal DNA binding"
"P05387"	"P05387"	"RLA2_HUMAN"	"60S acidic ribosomal protein P2"	"RPLP2"	2	2	0.00287128580049923	2	2	0.00356430751710337	0	"nuclear-transcribed mRNA catabolic process;translational termination;translational initiation;SRP-dependent cotranslational protein targeting to membrane;translational elongation;viral transcription"	"cytosolic large ribosomal subunit"	"RNA binding;structural constituent of ribosome"
"P06454-1,P06454-2"	"P06454-[1,2]"	"PTMA_HUMAN"	"Prothymosin alpha"	"PTMA"	2	2	0.00148737777953789	2	2	0	0	"transcription"	"cytoplasm;nucleus"	""
"P08579"	"P08579"	"RU2B_HUMAN"	"U2 small nuclear ribonucleoprotein B''"	"SNRPB2"	2	2	0.00146754607581072	2	2	0.00182175717540839	0	"mRNA splicing"	"U2 snRNP;catalytic step 2 spliceosome;nucleoplasm"	"nucleotide binding;snRNA binding"
"P14317"	"P14317"	"HCLS1_HUMAN"	"Hematopoietic lineage cell-specific protein"	"HCLS1"	2	2	0.000679419479541998	2	2	0.000843406099726106	0	"cellular response to cytokine stimulus;negative regulation of leukocyte apoptotic process;positive regulation of protein kinase B signaling cascade;response to hormone stimulus;positive regulation of tyrosine phosphorylation of STAT protein;positive regulation of transcription from RNA polymerase II promoter;positive regulation of phosphatidylinositol 3-kinase cascade;positive regulation of cell proliferation;positive regulation of macrophage differentiation;positive regulation of actin cytoskeleton reorganization;positive regulation of transcription factor import into nucleus;erythrocyte differentiation;positive regulation of granulocyte differentiation;intracellular signal transduction;regulation of actin filament polymerization;negative regulation of transcription from RNA polymerase II promoter;positive regulation of peptidyl-serine phosphorylation"	"nucleus;transcription factor complex;cytoplasm;mitochondrion;plasma membrane"	""
"P14678-1,P14678-2,P14678-3,P63162"	"P14678-[1-3], P63162"	"RSMB_HUMAN, RSMN_HUMAN"	"Small nuclear ribonucleoprotein-associated protein N, Small nuclear ribonucleoprotein-associated proteins B and B'"	"SNRPB, SNRPN"	2	2	0.000343956111518137	2	2	0.00170789735194536	0	"mRNA 3'-end processing;histone mRNA metabolic process;ncRNA metabolic process;spliceosomal snRNP assembly;termination of RNA polymerase II transcription;response to hormone stimulus;RNA splicing"	"histone pre-mRNA 3'end processing complex;U12-type spliceosomal complex;U7 snRNP;cytosol;catalytic step 2 spliceosome;nucleoplasm;spliceosomal complex;U1 snRNP;small nuclear ribonucleoprotein complex;U2 snRNP"	"histone pre-mRNA DCP binding;RNA binding"
"P16402"	"P16402"	"H13_HUMAN"	"Histone H1.3"	"HIST1H1D"	2	2	0.00747053997867446	2	2	0.00927365077979383	12	"nucleosome assembly"	"nuclear chromatin;nucleosome"	"DNA binding"
"P23528,Q9Y281-1"	"P23528, Q9Y281-1"	"COF1_HUMAN, COF2_HUMAN"	"Cofilin-1, Cofilin-2"	"CFL1, CFL2"	2	3	0.00149185783309071	2	3	0.0037038737753032	0	"negative regulation of apoptotic process;regulation of cell morphogenesis;innate immune response;response to amino acid stimulus;actin filament depolymerization;protein phosphorylation;neural fold formation;platelet activation;axon guidance;Rho protein signal transduction;response to virus;positive regulation of actin filament depolymerization;Fc-gamma receptor signaling pathway involved in phagocytosis;neural crest cell migration;cytokinesis;platelet degranulation;establishment of cell polarity;actin cytoskeleton organization"	"lamellipodium membrane;ruffle membrane;cortical actin cytoskeleton;nuclear matrix;cytoplasm;nucleus;actin cytoskeleton"	""
"P25398"	"P25398"	"RS12_HUMAN"	"40S ribosomal protein S12"	"RPS12"	2	2	0.00250149899285918	2	2	0.00310526791262794	0	"viral transcription;SRP-dependent cotranslational protein targeting to membrane;nuclear-transcribed mRNA catabolic process;translational elongation;translational initiation;translational termination"	"cytosolic small ribosomal subunit"	"structural constituent of ribosome"
"P26641"	"P26641"	"EF1G_HUMAN"	"Elongation factor 1-gamma"	"EEF1G"	2	2	0.000755601526447165	2	2	0.000937975662395623	0	"response to virus"	"eukaryotic translation elongation factor 1 complex;cytosol"	"translation elongation factor activity"
"P27348"	"P27348"	"1433T_HUMAN"	"14-3-3 protein theta"	"YWHAQ"	2	3	0.00281342060196876	2	3	0.00349247580948828	5	"intrinsic apoptotic signaling pathway;negative regulation of transcription;protein targeting;positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway;small GTPase mediated signal transduction"	"extracellular vesicular exosome;cytoplasmic vesicle membrane;cytosol"	""
"P27797"	"P27797"	"CALR_HUMAN"	"Calreticulin"	"CALR"	2	2	0.000791841407811537	2	2	0.000982962504716756	0	"positive regulation of phagocytosis;negative regulation of transcription from RNA polymerase II promoter;cellular senescence;response to testosterone stimulus;positive regulation of gene expression;protein N-linked glycosylation via asparagine;protein export from nucleus;antigen processing and presentation of exogenous peptide antigen via MHC class I;protein maturation by protein folding;cellular response to lithium ion;regulation of apoptotic process;protein localization to nucleus;response to drug;negative regulation of intracellular steroid hormone receptor signaling pathway;cardiac muscle cell differentiation;positive regulation of dendritic cell chemotaxis;cell cycle arrest;activation of signaling protein activity involved in unfolded protein response;sequestering of calcium ion;protein stabilization;glucocorticoid receptor signaling pathway;peptide antigen assembly with MHC class I protein complex;negative regulation of neuron differentiation;positive regulation of cell proliferation;spermatogenesis;negative regulation of retinoic acid receptor signaling pathway;negative regulation of translation;positive regulation of substrate adhesion-dependent cell spreading;response to estradiol stimulus;cortical actin cytoskeleton organization;positive regulation of cell cycle;positive regulation of DNA replication;regulation of meiosis;post-translational protein modification"	"endocytic vesicle lumen;nucleus;external side of plasma membrane;proteinaceous extracellular matrix;polysome;perinuclear region of cytoplasm;extracellular space;sarcoplasmic reticulum lumen;cytosol;integral to lumenal side of endoplasmic reticulum membrane;endoplasmic reticulum lumen;acrosomal vesicle;cell surface;MHC class I peptide loading complex;Golgi apparatus"	"hormone binding;DNA binding;unfolded protein binding;peptide binding;iron ion binding;androgen receptor binding;zinc ion binding;calcium ion binding;chaperone binding;complement component C1q binding;mRNA binding;protein binding involved in protein folding;carbohydrate binding"
"P31689"	"P31689"	"DNJA1_HUMAN"	"DnaJ homolog subfamily A member 1"	"DNAJA1"	2	2	0.000831732662613126	2	2	0.00103248202636496	0	"androgen receptor signaling pathway;spermatogenesis;response to unfolded protein;response to heat;protein folding;sperm motility"	"membrane"	"low-density lipoprotein particle receptor binding;metal ion binding;ATP binding"
"P31942-1,P31942-2,P31942-3"	"P31942-[1-3]"	"HNRH3_HUMAN"	"Heterogeneous nuclear ribonucleoprotein H3"	"HNRNPH3"	3	3	0.000477164547770825	3	3	0	0	"mRNA splicing"	"ribonucleoprotein complex;nucleus"	"nucleotide binding;RNA binding"
"P35637-1,P35637-2"	"P35637-[1,2]"	"FUS_HUMAN"	"RNA-binding protein FUS"	"FUS"	4	7	0.00109856704819481	4	7	0	0	"mRNA splicing;cell death"	"cytoplasm;nucleoplasm"	"DNA binding;zinc ion binding;RNA binding;nucleotide binding"
"P37802"	"P37802"	"TAGL2_HUMAN"	"Transgelin-2"	"TAGLN2"	2	2	0.00165928576410759	2	2	0.00205977570083863	0	"muscle organ development"	""	""
"P43487"	"P43487"	"RANG_HUMAN"	"Ran-specific GTPase-activating protein"	"RANBP1"	2	2	0.00164277545799707	2	2	0.00203928042023327	0	"viral process;positive regulation of mitotic centrosome separation;signal transduction;positive regulation of GTPase activity;intracellular transport;spindle organization"	"nuclear envelope;centrosome;cytoplasm"	"GTPase activator activity;Ran GTPase binding;GDP-dissociation inhibitor activity"
