"";"accession";"name";"go_name"
"318";"Q15365";"PCBP1_HUMAN";"F:RNA binding, C:nucleoplasm, C:cytoplasm, C:extracellular vesicular exosome, C:ribonucleoprotein complex, F:single-stranded DNA binding, P:mRNA splicing, via spliceosome"
"319";"P05165";"PCCA_HUMAN";"F:metal ion binding, P:short-chain fatty acid catabolic process, F:biotin binding, P:biotin metabolic process, F:biotin carboxylase activity, F:ATP binding, C:mitochondrial matrix, P:fatty acid beta-oxidation, C:cytosol, F:propionyl-CoA carboxylase activity"
"320";"P05166";"PCCB_HUMAN";"F:propionyl-CoA carboxylase activity, C:mitochondrial matrix, P:short-chain fatty acid catabolic process, P:biotin metabolic process, F:ATP binding, P:fatty acid beta-oxidation, C:cytosol"
"321";"Q96MG8";"PCMD1_HUMAN";"C:cytoplasm, F:protein-L-isoaspartate (D-aspartate) O-methyltransferase activity, P:protein methylation"
"322";"P12004";"PCNA_HUMAN";"C:extracellular vesicular exosome, C:PCNA complex, P:regulation of transcription involved in G1/S transition of mitotic cell cycle, P:positive regulation of deoxyribonuclease activity, P:response to cadmium ion, P:telomere maintenance via semi-conservative replication, C:nucleoplasm, C:microtubule cytoskeleton, C:cytoplasm, F:DNA polymerase processivity factor activity, C:DNA replication factor C complex, P:nucleotide-excision repair, DNA gap filling, F:purine-specific mismatch base pair DNA N-glycosylase activity, P:cell proliferation, P:response to lipid, P:mismatch repair, P:telomere maintenance via recombination, P:heart development, P:transcription-coupled nucleotide-excision repair, F:dinucleotide insertion or deletion binding, P:DNA strand elongation involved in DNA replication, P:regulation of DNA replication, P:epithelial cell differentiation, C:nuclear replication fork, F:MutLalpha complex binding, C:PCNA-p21 complex, P:phosphatidylinositol-mediated signaling, P:translesion synthesis, P:base-excision repair"
"323";"Q8WW12";"PCNP_HUMAN";"P:proteasome-mediated ubiquitin-dependent protein catabolic process, C:nucleus, P:protein ubiquitination, P:cell cycle"
"324";"P00558";"PGK1_HUMAN";"F:phosphoglycerate kinase activity, C:extracellular vesicular exosome, F:ATP binding, C:cytosol, P:epithelial cell differentiation, P:gluconeogenesis, P:small molecule metabolic process, P:glycolysis"
"325";"P35232";"PHB_HUMAN";"P:DNA replication, P:negative regulation of cell proliferation, C:mitochondrial inner membrane, P:negative regulation of androgen receptor signaling pathway, P:negative regulation of transcription from RNA polymerase II promoter, P:DNA biosynthetic process, P:negative regulation of cell growth, F:transcription regulatory region DNA binding, C:extracellular vesicular exosome, C:integral component of plasma membrane, P:positive regulation of transcription, DNA-templated, F:sequence-specific DNA binding RNA polymerase II transcription factor activity, P:cellular response to interleukin-6, P:negative regulation of transcription by competitive promoter binding, P:progesterone receptor signaling pathway, C:nucleoplasm, P:histone deacetylation, P:regulation of apoptotic process, P:negative regulation of glucocorticoid receptor signaling pathway"
"326";"Q99623";"PHB2_HUMAN";"P:mammary gland alveolus development, C:protein complex, P:negative regulation of transcription, DNA-templated, P:transcription, DNA-templated, P:regulation of branching involved in mammary gland duct morphogenesis, P:negative regulation of intracellular estrogen receptor signaling pathway, F:estrogen receptor binding, C:mitochondrial inner membrane, P:mammary gland branching involved in thelarche, P:negative regulation of mammary gland epithelial cell proliferation, C:nuclear matrix"
"327";"Q8IWS0";"PHF6_HUMAN";"C:nucleolus, P:transcription, DNA-templated, F:zinc ion binding, P:regulation of transcription, DNA-templated"
"328";"P22061";"PIMT_HUMAN";"C:endoplasmic reticulum, F:protein-L-isoaspartate (D-aspartate) O-methyltransferase activity, P:protein repair"
"329";"P14923";"PLAK_HUMAN";"C:cytosol, C:gamma-catenin-TCF7L2 complex, P:positive regulation of canonical Wnt signaling pathway, F:structural constituent of cell wall, C:cytoplasmic side of plasma membrane, C:intermediate filament, P:morphogenesis of embryonic epithelium, P:detection of mechanical stimulus, P:negative regulation of heart induction by canonical Wnt signaling pathway, P:oocyte development, P:desmosome assembly, P:cell migration, P:bundle of His cell to Purkinje myocyte communication, P:gastrulation, F:transcription coactivator activity, P:establishment of protein localization to plasma membrane, P:adherens junction organization, P:regulation of cell proliferation, C:fascia adherens, P:ventricular cardiac muscle cell action potential, P:positive regulation of protein import into nucleus, P:positive regulation of sequence-specific DNA binding transcription factor activity, F:protein homodimerization activity, P:ectoderm development, P:cellular response to indole-3-methanol, C:apicolateral plasma membrane, C:actin cytoskeleton, P:cytoskeletal anchoring at plasma membrane, P:skin development, F:protein kinase binding, C:lateral plasma membrane, C:extracellular vesicular exosome, P:regulation of heart rate by cardiac conduction, C:zonula adherens, C:desmosome, P:protein heterooligomerization, P:negative regulation of Wnt signaling pathway involved in heart development, C:protein-DNA complex, C:catenin complex, P:atrioventricular valve morphogenesis, P:cell morphogenesis, P:endothelial cell-cell adhesion, C:basolateral plasma membrane, P:nervous system development, C:Z disc"
"330";"P13796";"PLSL_HUMAN";"F:calcium ion binding, P:regulation of intracellular protein transport, P:organ regeneration, C:extracellular vesicular exosome, C:actin filament, C:actin filament bundle, C:ruffle membrane, C:phagocytic cup, P:actin filament bundle assembly, C:plasma membrane, P:T cell activation involved in immune response, F:actin filament binding, C:filopodium, C:focal adhesion, P:protein kinase A signaling, C:cytosol, P:cell migration, C:ruffle, C:extracellular space"
"331";"Q9Y3B4";"PM14_HUMAN";"F:RNA binding, P:mRNA splicing, via spliceosome, C:U12-type spliceosomal complex, F:nucleotide binding, C:nucleoplasm"
"332";"P36873";"PP1G_HUMAN";"P:transforming growth factor beta receptor signaling pathway, C:dendritic spine, P:glycogen metabolic process, C:cytosol, P:mitotic cell cycle, P:small molecule metabolic process, F:metal ion binding, P:neuron differentiation, P:regulation of nucleocytoplasmic transport, C:MLL5-L complex, C:mitochondrion, C:mitochondrial outer membrane, P:cell division, F:protein serine/threonine phosphatase activity, P:protein dephosphorylation, C:PTW/PP1 phosphatase complex, P:triglyceride catabolic process, C:midbody, C:nucleolus, C:condensed chromosome kinetochore, C:nuclear speck, P:negative regulation of transforming growth factor beta receptor signaling pathway, C:cleavage furrow"
"333";"P62937";"PPIA_HUMAN";"F:peptide binding, P:entry into host cell, F:peptidyl-prolyl cis-trans isomerase activity, P:viral release from host cell, P:lipid particle organization, F:unfolded protein binding, P:platelet degranulation, P:establishment of integrated proviral latency, P:positive regulation of protein secretion, C:cytosol, P:leukocyte migration, P:RNA-dependent DNA replication, C:nucleus, F:virion binding, P:uncoating of virus, P:positive regulation of viral genome replication, P:virion assembly, P:protein folding, P:platelet activation, C:extracellular vesicular exosome"
"334";"P23284";"PPIB_HUMAN";"P:chaperone-mediated protein folding, F:unfolded protein binding, C:endoplasmic reticulum lumen, F:peptide binding, F:peptidyl-prolyl cis-trans isomerase activity, P:protein stabilization, P:extracellular matrix organization, C:extracellular vesicular exosome, F:protein complex binding, C:melanosome, C:macromolecular complex, P:positive regulation of multicellular organism growth, P:bone development"
"335";"O75915";"PRAF3_HUMAN";"P:negative regulation of transport, P:positive regulation of cysteine-type endopeptidase activity involved in apoptotic process, C:integral component of membrane, P:positive regulation of stress-activated MAPK cascade, P:intrinsic apoptotic signaling pathway in response to oxidative stress, C:endoplasmic reticulum membrane, P:negative regulation of mitochondrial membrane potential, P:positive regulation of apoptotic process, P:L-glutamate transport, C:endoplasmic reticulum"
"336";"Q06830";"PRDX1_HUMAN";"C:extracellular space, P:natural killer cell mediated cytotoxicity, P:retina homeostasis, F:thioredoxin peroxidase activity, P:skeletal system development, P:removal of superoxide radicals, P:regulation of stress-activated MAPK cascade, C:nuclear euchromatin, C:melanosome, C:mitochondrial matrix, C:mitochondrion, C:nucleus, C:cytosol, C:extracellular vesicular exosome, C:peroxisomal matrix, P:regulation of NF-kappaB import into nucleus, F:heme binding, C:nucleolus, P:cell proliferation, P:hydrogen peroxide catabolic process, P:erythrocyte homeostasis"
"337";"P32119";"PRDX2_HUMAN";"P:removal of superoxide radicals, C:cytosol, C:cytoplasm, F:thioredoxin peroxidase activity, C:extracellular vesicular exosome, P:negative regulation of neuron apoptotic process, P:negative regulation of apoptotic process, P:hydrogen peroxide catabolic process"
"338";"P30041";"PRDX6_HUMAN";"C:extracellular space, F:glutathione peroxidase activity, F:antioxidant activity, C:cytosol, P:hydrogen peroxide catabolic process, P:phospholipid catabolic process, P:response to oxidative stress, C:extracellular vesicular exosome, C:cytoplasmic membrane-bounded vesicle, F:phospholipase A2 activity, F:peroxiredoxin activity, C:lysosome"
"339";"P78527";"PRKDC_HUMAN";"F:DNA binding, C:nucleolus, P:heart development, P:innate immune response, P:somitogenesis, P:response to gamma radiation, P:ectopic germ cell programmed cell death, C:nucleoplasm, C:cytosol, P:peptidyl-serine phosphorylation, P:positive regulation of apoptotic process, P:brain development, F:ATP binding, P:double-strand break repair via nonhomologous end joining, P:protein destabilization, P:pro-B cell differentiation, P:B cell lineage commitment, P:cellular response to insulin stimulus, P:T cell differentiation in thymus, C:DNA-dependent protein kinase-DNA ligase 4 complex, P:T cell lineage commitment, P:immunoglobulin V(D)J recombination, P:positive regulation of transcription from RNA polymerase II promoter, P:intrinsic apoptotic signaling pathway in response to DNA damage, P:positive regulation of type I interferon production, P:T cell receptor V(D)J recombination, C:transcription factor complex, P:telomere maintenance, F:DNA-dependent protein kinase activity"
"340";"P07737";"PROF1_HUMAN";"F:adenyl-nucleotide exchange factor activity, P:negative regulation of actin filament polymerization, P:platelet degranulation, C:synapse, P:negative regulation of stress fiber assembly, P:positive regulation of ruffle assembly, P:positive regulation of epithelial cell migration, C:extracellular vesicular exosome, P:cell death, P:positive regulation of actin filament polymerization, F:phosphatidylinositol-4,5-bisphosphate binding, P:actin cytoskeleton organization, P:neural tube closure, P:positive regulation of transcription from RNA polymerase II promoter, P:cellular response to growth factor stimulus, C:cytoplasm, P:positive regulation of DNA metabolic process, C:blood microparticle, P:positive regulation of viral transcription, P:platelet activation, P:positive regulation of ATPase activity, C:neuron projection, C:cytoskeleton, C:nucleus, P:positive regulation of stress fiber assembly"
"341";"O94903";"PROSC_HUMAN";"C:cytoplasm, C:mitochondrion, F:pyridoxal phosphate binding"
"342";"Q9UMS4";"PRP19_HUMAN";"P:positive regulation of astrocyte differentiation, C:cytoplasm, P:positive regulation of mRNA splicing, via spliceosome, P:spliceosomal complex assembly, P:inner cell mass cell proliferation, C:nuclear speck, P:lipid biosynthetic process, P:negative regulation of neuron differentiation, F:ubiquitin-ubiquitin ligase activity, C:spindle, C:catalytic step 2 spliceosome, P:protein polyubiquitination, F:DNA binding, C:Prp19 complex, C:ubiquitin ligase complex, P:DNA repair, C:lipid particle"
"343";"O94906";"PRP6_HUMAN";"C:nucleoplasm, P:spliceosomal complex assembly, C:nuclear speck, C:U4/U6 snRNP, F:ribonucleoprotein complex binding, C:U5 snRNP, P:spliceosomal tri-snRNP complex assembly, P:positive regulation of transcription from RNA polymerase II promoter, F:transcription coactivator activity, C:U4/U6 x U5 tri-snRNP complex, P:RNA localization, F:RNA binding, C:catalytic step 2 spliceosome"
"344";"Q6P2Q9";"PRP8_HUMAN";"F:U5 snRNA binding, C:catalytic step 2 spliceosome, C:U5 snRNP, P:mRNA splicing, via spliceosome, C:nuclear speck, C:nucleoplasm, F:U6 snRNA binding"
"345";"P60891";"PRPS1_HUMAN";"P:pyrimidine nucleotide biosynthetic process, P:purine nucleotide biosynthetic process, P:hypoxanthine biosynthetic process, P:ribonucleoside monophosphate biosynthetic process, F:ribose phosphate diphosphokinase activity, P:nervous system development, F:ATP binding, P:carbohydrate metabolic process, P:nucleotide biosynthetic process, F:kinase activity, P:5-phosphoribose 1-diphosphate biosynthetic process, F:magnesium ion binding, C:cytosol, P:urate biosynthetic process"
"346";"P62191";"PRS4_HUMAN";"C:proteasome accessory complex, P:negative regulation of apoptotic process, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:regulation of cellular amino acid metabolic process, P:G1/S transition of mitotic cell cycle, C:cytosol, P:mRNA metabolic process, F:ATP binding, P:apoptotic process, P:viral process, P:gene expression, F:ATPase activity, C:nucleoplasm, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:protein polyubiquitination, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle"
"347";"P17980";"PRS6A_HUMAN";"F:ATPase activity, F:ATP binding, C:cytoplasmic mRNA processing body, P:regulation of cellular amino acid metabolic process, C:cytosol, F:transcription coactivator activity, P:negative regulation of apoptotic process, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:perinuclear region of cytoplasm, F:transcription corepressor activity, C:proteasome accessory complex, P:mRNA metabolic process, C:nucleoplasm, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:G1/S transition of mitotic cell cycle, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:blastocyst development, P:viral process, P:protein polyubiquitination, P:gene expression, P:apoptotic process"
"348";"P35998";"PRS7_HUMAN";"P:regulation of cellular amino acid metabolic process, C:proteasome accessory complex, C:cytoplasmic mRNA processing body, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:G1/S transition of mitotic cell cycle, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:cytosol, C:mitochondrion, P:mRNA metabolic process, P:viral process, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:negative regulation of apoptotic process, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, F:ATPase activity, P:apoptotic process, P:protein polyubiquitination, C:nucleoplasm, F:ATP binding, P:gene expression, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process"
"349";"P62195";"PRS8_HUMAN";"C:cytoplasmic vesicle, C:nucleoplasm, P:G1/S transition of mitotic cell cycle, C:proteasome accessory complex, P:positive regulation of transcription, DNA-templated, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:negative regulation of apoptotic process, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:cytosolic proteasome complex, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, F:ATPase activity, C:inclusion body, F:ATP binding, P:apoptotic process, F:transcription cofactor activity, P:mRNA metabolic process, P:protein polyubiquitination, C:blood microparticle, C:extracellular vesicular exosome, P:positive regulation of inclusion body assembly, C:nuclear proteasome complex, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:regulation of cellular amino acid metabolic process, P:transcription from RNA polymerase II promoter, P:negative regulation of transcription, DNA-templated, P:viral process, C:cytosol"
"350";"P25786";"PSA1_HUMAN";"C:centrosome, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:extracellular vesicular exosome, P:mRNA metabolic process, C:proteasome core complex, alpha-subunit complex, C:cytosol, P:protein polyubiquitination, C:nucleoplasm, P:apoptotic process, P:G1/S transition of mitotic cell cycle, P:viral process, C:proteasome core complex, P:regulation of cellular amino acid metabolic process, F:threonine-type endopeptidase activity, P:gene expression, C:polysome, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:small molecule metabolic process, F:RNA binding, P:negative regulation of apoptotic process, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest"
"351";"P25787";"PSA2_HUMAN";"P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:nucleoplasm, C:cytoplasmic mRNA processing body, P:response to virus, P:apoptotic process, C:proteasome core complex, alpha-subunit complex, P:G1/S transition of mitotic cell cycle, C:proteasome core complex, P:small molecule metabolic process, F:threonine-type endopeptidase activity, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:negative regulation of apoptotic process, P:protein polyubiquitination, P:viral process, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:gene expression, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, C:extracellular vesicular exosome, P:mRNA metabolic process, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, C:cytosol, P:regulation of cellular amino acid metabolic process"
"352";"P25788";"PSA3_HUMAN";"C:extracellular vesicular exosome, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:proteasome core complex, alpha-subunit complex, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:G1/S transition of mitotic cell cycle, C:proteasome core complex, P:small molecule metabolic process, P:viral process, P:mRNA metabolic process, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, F:threonine-type endopeptidase activity, C:cytosol, P:negative regulation of apoptotic process, P:gene expression, P:regulation of cellular amino acid metabolic process, C:nucleoplasm, P:protein polyubiquitination, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:apoptotic process"
"353";"P25789";"PSA4_HUMAN";"P:apoptotic process, P:protein polyubiquitination, C:nucleoplasm, P:regulation of cellular amino acid metabolic process, P:mRNA metabolic process, P:negative regulation of apoptotic process, F:threonine-type endopeptidase activity, C:cytosol, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:viral process, P:gene expression, C:proteasome core complex, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:extracellular vesicular exosome, P:G1/S transition of mitotic cell cycle, P:small molecule metabolic process, C:cytoplasmic mRNA processing body, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:proteasome core complex, alpha-subunit complex"
"354";"P28066";"PSA5_HUMAN";"P:apoptotic process, P:protein polyubiquitination, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:G1/S transition of mitotic cell cycle, P:viral process, P:regulation of cellular amino acid metabolic process, P:gene expression, P:negative regulation of apoptotic process, C:extracellular vesicular exosome, C:nucleoplasm, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, C:proteasome core complex, P:small molecule metabolic process, C:cytosol, C:proteasome core complex, alpha-subunit complex, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:mRNA metabolic process, F:threonine-type endopeptidase activity"
"355";"O14818";"PSA7_HUMAN";"P:protein polyubiquitination, C:extracellular vesicular exosome, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, C:cytosol, C:proteasome core complex, P:mRNA metabolic process, P:viral process, P:apoptotic process, P:negative regulation of apoptotic process, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:regulation of cellular amino acid metabolic process, P:G1/S transition of mitotic cell cycle, P:gene expression, P:small molecule metabolic process, F:threonine-type endopeptidase activity, C:nucleoplasm, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:proteasome core complex, alpha-subunit complex, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest"
"356";"P20618";"PSB1_HUMAN";"P:apoptotic process, P:gene expression, C:proteasome core complex, P:protein polyubiquitination, P:regulation of cellular amino acid metabolic process, P:negative regulation of apoptotic process, C:extracellular vesicular exosome, F:threonine-type endopeptidase activity, C:nucleoplasm, P:mRNA metabolic process, P:small molecule metabolic process, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:viral process, C:cytosol, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:G1/S transition of mitotic cell cycle"
"357";"P49721";"PSB2_HUMAN";"P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, F:threonine-type endopeptidase activity, C:extracellular vesicular exosome, C:proteasome core complex, P:protein polyubiquitination, P:regulation of cellular amino acid metabolic process, P:G1/S transition of mitotic cell cycle, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:response to organic cyclic compound, P:apoptotic process, P:mRNA metabolic process, P:viral process, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:gene expression, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, C:nucleoplasm, P:negative regulation of apoptotic process, P:response to organonitrogen compound, P:small molecule metabolic process, C:cytosol"
"358";"P28070";"PSB4_HUMAN";"P:protein polyubiquitination, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:proteasome core complex, P:G1/S transition of mitotic cell cycle, P:regulation of cellular amino acid metabolic process, P:viral process, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:negative regulation of inflammatory response to antigenic stimulus, C:cytosol, C:extracellular vesicular exosome, F:threonine-type endopeptidase activity, F:lipopolysaccharide binding, P:mRNA metabolic process, C:nucleoplasm, P:gene expression, P:negative regulation of apoptotic process, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:apoptotic process, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:small molecule metabolic process"
"359";"P28072";"PSB6_HUMAN";"P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:apoptotic process, F:endopeptidase activity, P:regulation of cellular amino acid metabolic process, C:nucleoplasm, F:threonine-type endopeptidase activity, P:negative regulation of apoptotic process, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:viral process, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:mRNA metabolic process, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:extracellular vesicular exosome, P:G1/S transition of mitotic cell cycle, C:proteasome core complex, C:cytosol, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:gene expression, P:protein polyubiquitination, P:small molecule metabolic process"
"360";"Q99436";"PSB7_HUMAN";"C:cytosol, P:G1/S transition of mitotic cell cycle, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:apoptotic process, C:nucleoplasm, P:mRNA metabolic process, P:protein polyubiquitination, P:small molecule metabolic process, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:regulation of cellular amino acid metabolic process, F:threonine-type endopeptidase activity, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:proteasome core complex, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:gene expression, P:negative regulation of apoptotic process, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:viral process"
"361";"P28062";"PSB8_HUMAN";"P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, F:threonine-type endopeptidase activity, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:negative regulation of apoptotic process, P:fat cell differentiation, P:viral process, P:protein polyubiquitination, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:proteasome core complex, P:apoptotic process, P:gene expression, P:G1/S transition of mitotic cell cycle, C:nucleoplasm, C:cytosol, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:small molecule metabolic process, P:mRNA metabolic process, P:type I interferon signaling pathway, C:extracellular vesicular exosome, C:spermatoproteasome complex, P:regulation of cellular amino acid metabolic process, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent"
"362";"O00231";"PSD11_HUMAN";"P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:small molecule metabolic process, C:proteasome accessory complex, P:viral process, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:proteasome assembly, P:regulation of cellular amino acid metabolic process, C:cytosol, P:negative regulation of apoptotic process, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:gene expression, P:protein polyubiquitination, P:G1/S transition of mitotic cell cycle, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:apoptotic process, P:mRNA metabolic process, C:nucleoplasm, P:stem cell differentiation"
"363";"O00232";"PSD12_HUMAN";"P:regulation of cellular amino acid metabolic process, C:nucleoplasm, C:extracellular vesicular exosome, P:mRNA metabolic process, P:protein polyubiquitination, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:small molecule metabolic process, P:gene expression, C:cytosol, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:G1/S transition of mitotic cell cycle, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:negative regulation of apoptotic process, P:viral process, C:proteasome regulatory particle, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:apoptotic process"
"364";"Q9UNM6";"PSD13_HUMAN";"P:meiosis I, P:small molecule metabolic process, P:mRNA metabolic process, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, C:cytosol, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:G1/S transition of mitotic cell cycle, P:gene expression, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:nucleoplasm, P:apoptotic process, C:proteasome regulatory particle, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:regulation of cellular amino acid metabolic process, P:negative regulation of apoptotic process, P:protein polyubiquitination, P:viral process"
"365";"O00487";"PSDE_HUMAN";"P:double-strand break repair via nonhomologous end joining, P:gene expression, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:regulation of proteasomal protein catabolic process, F:endopeptidase activator activity, P:apoptotic process, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:negative regulation of apoptotic process, P:small molecule metabolic process, P:G1/S transition of mitotic cell cycle, P:mRNA metabolic process, C:nucleoplasm, P:protein K63-linked deubiquitination, P:viral process, P:regulation of cellular amino acid metabolic process, P:double-strand break repair via homologous recombination, F:ubiquitin thiolesterase activity, F:metal ion binding, F:proteasome binding, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, C:cytosol, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:protein polyubiquitination, F:metallopeptidase activity, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:proteasome regulatory particle, lid subcomplex"
