"";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5829-1.id.csv";"peptide.count.P5829-2.id.csv";"spectra.count.P5829-1.id.csv";"spectra.count.P5829-2.id.csv";"dNSAF.P5829-1.id.csv";"dNSAF.P5829-2.id.csv";"Go.Cc"
"184";"P25786";"P25786-1,P25786-2";"PSA1_HUMAN";"Proteasome subunit alpha type-1";"PSMA1";2;5;0,000721372166765735;2;2;2;3;NA;NA;"polysome, extracellular vesicular exosome, proteasome core complex, alpha-subunit complex, cytosol, nucleoplasm, proteasome complex, proteasome core complex, centrosome, nucleus"
"185";"P25789";"P25789-1";"PSA4_HUMAN";"Proteasome subunit alpha type-4";"PSMA4";1;2;0,000581519938266325;1;1;1;1;NA;NA;"proteasome core complex, proteasome complex, cytoplasmic mRNA processing body, nucleoplasm, cytosol, extracellular vesicular exosome, proteasome core complex, alpha-subunit complex"
"186";"P26038";"P26038";"MOES_HUMAN";"Moesin";"MSN";19;46;0,00849577921388109;17;18;22;24;0,00961197513347591;0,010325214262673;"microvillus, blood microparticle, plasma membrane, basolateral plasma membrane, extracellular vesicular exosome, apical part of cell, cytoskeleton, filopodium, uropod, apical plasma membrane, microvillus membrane, cytoplasm, extrinsic component of membrane"
"187";"P26373";"P26373";"RL13_HUMAN";"60S ribosomal protein L13";"RPL13";5;8;0,00287728348601916;3;3;4;4;0,00339159740224162;0,00336134542403652;"cytosol, nucleolus, cytosolic large ribosomal subunit, cytoplasm, cytosolic ribosome"
"188";"P26583";"P26583";"HMGB2_HUMAN";"High mobility group protein B2";"HMGB2";5;7;0,00254171513687219;3;3;3;4;0,00256803965983127;0,00339351140895553;"extracellular space, cytoplasm, nucleoplasm, protein complex, condensed chromosome, perinuclear region of cytoplasm, nucleus"
"189";"P26599";"P26599-1,P26599-2,P26599-3";"PTBP1_HUMAN";"Polypyrimidine tract-binding protein 1";"PTBP1";4;7;0,000333470473073627;4;3;4;3;NA;NA;"extracellular vesicular exosome, nucleolus, nucleoplasm"
"190";"P26639";"P26639";"SYTC_HUMAN";"Threonine--tRNA ligase, cytoplasmic";"TARS";4;6;0,000629778854305024;4;2;4;2;0,000989802284748245;0,000490486780409201;"extracellular vesicular exosome, actin cytoskeleton, cytoplasm, cytosol"
"191";"P26641";"P26641";"EF1G_HUMAN";"Elongation factor 1-gamma";"EEF1G";4;6;0,0010419453356122;2;4;2;4;0,000818795253859246;0,00162298371732656;"cytosol, eukaryotic translation elongation factor 1 complex"
"192";"P27105";"P27105-1";"STOM_HUMAN";"Erythrocyte band 7 integral membrane protein";"STOM";2;2;0,000527002444053857;2;NA;2;NA;NA;NA;"blood microparticle, melanosome, membrane raft, cytoplasm, integral component of plasma membrane, extracellular vesicular exosome, cytoskeleton"
"193";"P27348";"P27348";"1433T_HUMAN";"14-3-3 protein theta";"YWHAQ";7;16;0,00576230310839529;7;6;8;8;0,00662298325361008;0,00690228542230967;"extracellular vesicular exosome, cytosol, cytoplasmic vesicle membrane, cytoplasm"
"194";"P27635";"P27635";"RL10_HUMAN";"60S ribosomal protein L10";"RPL10";4;6;0,00212771080216137;2;4;2;4;0,00167202582213313;0,00331422375921358;"cytosol, endoplasmic reticulum, cytosolic large ribosomal subunit"
"195";"P27695";"P27695";"APEX1_HUMAN";"DNA-(apurinic or apyrimidinic site) lyase";"APEX1";1;2;0,000477285232350663;1;NA;2;NA;0,00112519976709588;NA;"cytoplasm, nucleus, perinuclear region of cytoplasm, ribosome, centrosome, nuclear speck, nucleolus, mitochondrion, nucleoplasm, transcription factor complex, endoplasmic reticulum"
"196";"P27797";"P27797";"CALR_HUMAN";"Calreticulin";"CALR";10;29;0,00527760720951776;10;9;15;14;0,00643549507080019;0,00595288632050592;"external side of plasma membrane, MHC class I peptide loading complex, cytoplasm, extracellular space, cell surface, Golgi apparatus, extracellular vesicular exosome, intracellular, integral component of lumenal side of endoplasmic reticulum membrane, polysome, sarcoplasmic reticulum lumen, endoplasmic reticulum lumen, extracellular region, endoplasmic reticulum, proteinaceous extracellular matrix, perinuclear region of cytoplasm, nucleus, cytosol, endocytic vesicle lumen, acrosomal vesicle"
"197";"P27824";"P27824";"CALX_HUMAN";"Calnexin";"CANX";7;17;0,00217922632270919;6;6;8;9;0,00241765895903034;0,00269560597983334;"endoplasmic reticulum lumen, melanosome, ribosome, dendritic spine, protein complex, endoplasmic reticulum membrane, axon, dendrite cytoplasm, endoplasmic reticulum, neuronal cell body, integral component of lumenal side of endoplasmic reticulum membrane"
"198";"P28072";"P28072";"PSB6_HUMAN";"Proteasome subunit beta type-6";"PSMB6";2;3;0,000952573455360946;1;2;1;2;0,000748563861791821;0,00148377381688641;"nucleoplasm, extracellular vesicular exosome, proteasome core complex, cytosol"
"199";"P28074";"P28074-1";"PSB5_HUMAN";"Proteasome subunit beta type-5";"PSMB5";3;5;0,00144274433353147;2;3;2;3;NA;NA;"nucleoplasm, nucleus, proteasome complex, proteasome core complex, cytosol, extracellular vesicular exosome"
"200";"P29401";"P29401";"TKT_HUMAN";"Transketolase";"TKT";7;12;0,00146173390581872;5;6;6;6;0,00172301858396384;0,00170764980209881;"extracellular vesicular exosome, nucleus, peroxisome, cytosol"
"201";"P29692";"P29692-1,P29692-2,P29692-3";"EF1D_HUMAN";"Elongation factor 1-delta";"EEF1D";2;4;0,000360087079211176;2;2;2;2;NA;NA;"cytosol, nucleolus, nucleus, eukaryotic translation elongation factor 1 complex, cytoplasm"
"202";"P30040";"P30040";"ERP29_HUMAN";"Endoplasmic reticulum resident protein 29";"ERP29";2;4;0,00116303987653265;2;2;2;2;0,0013709330495651;0,00135870475952434;"endoplasmic reticulum, melanosome, endoplasmic reticulum lumen, cell surface"
"203";"P30041";"P30041";"PRDX6_HUMAN";"Peroxiredoxin-6";"PRDX6";4;8;0,00271029828370555;4;4;4;4;0,00319476362443295;0,00316626734139154;"cytosol, extracellular vesicular exosome, cytoplasmic membrane-bounded vesicle, cytoplasm, lysosome, extracellular space"
"204";"P30048";"P30048";"PRDX3_HUMAN";"Thioredoxin-dependent peroxide reductase, mitochondrial";"PRDX3";1;2;0,000592877749560589;1;1;1;1;0,000698854542844708;0,0006926209809294;"cytoplasm, early endosome, mitochondrion, mitochondrial matrix"
"205";"P30049";"P30049";"ATPD_HUMAN";"ATP synthase subunit delta, mitochondrial";"ATP5D";1;3;0,00135514914185277;1;1;1;2;0,00106492120814432;0,00211084489426103;"mitochondrial proton-transporting ATP synthase complex, catalytic core F(1), mitochondrion, mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex, mitochondrial matrix"
"206";"P30050";"P30050-1";"RL12_HUMAN";"60S ribosomal protein L12";"RPL12";4;11;0,00505922346291702;4;4;6;5;NA;NA;"cytosolic large ribosomal subunit, extracellular vesicular exosome, cytosol"
"207";"P30086";"P30086";"PEBP1_HUMAN";"Phosphatidylethanolamine-binding protein 1";"PEBP1";5;14;0,00568148089418489;5;5;7;7;0,00669704460308939;0,00663730907928066;"extracellular vesicular exosome, cytoplasm"
"208";"P30101";"P30101";"PDIA3_HUMAN";"Protein disulfide-isomerase A3";"PDIA3";12;20;0,0030054792849012;11;8;12;8;0,00425124981310682;0,00280888667117507;"melanosome, cell surface, endoplasmic reticulum lumen, extracellular vesicular exosome, endoplasmic reticulum"
"209";"P30153";"P30153";"2AAA_HUMAN";"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform";"PPP2R1A";5;8;0,00103074162232605;4;4;4;4;0,00121498650572662;0,00120414920962938;"chromosome, centromeric region, protein phosphatase type 2A complex, membrane, microtubule cytoskeleton, mitochondrion, nucleus, cytosol"
"210";"P31146";"P31146";"COR1A_HUMAN";"Coronin-1A";"CORO1A";6;9;0,00148155133946594;4;5;4;5;0,00155233633811926;0,00192311248501005;"cytoplasm, extracellular vesicular exosome, immunological synapse, lamellipodium, phagocytic vesicle, actin filament, phagocytic vesicle membrane, protein complex, plasma membrane, phagocytic cup, cortical actin cytoskeleton"
"211";"P31153";"P31153";"METK2_HUMAN";"S-adenosylmethionine synthase isoform type-2";"MAT2A";2;2;0,000384244819968382;2;NA;2;NA;0,000905857027687318;NA;"methionine adenosyltransferase complex, cytosol"
"212";"P31939";"P31939";"PUR9_HUMAN";"Bifunctional purine biosynthesis protein PURH";"ATIC";4;5;0,00064094891844388;3;2;3;2;0,000906622109636378;0,000599023551074075;"mitochondrion, extracellular vesicular exosome, cytosol"
"213";"P31943";"P31943,P55795";"HNRH1_HUMAN, HNRH2_HUMAN";"Heterogeneous nuclear ribonucleoprotein H, Heterogeneous nuclear ribonucleoprotein H2";"HNRNPH1, HNRNPH2";2;6;0,000691430621070863;2;2;2;4;0,000597684063368303;0,00101546213176032;"nucleus, nucleoplasm, catalytic step 2 spliceosome"
"214";"P31944";"P31944";"CASPE_HUMAN";"Caspase-14";"CASP14";3;7;0,0021951176182078;3;3;3;4;0,00221785243349064;0,00293075985318886;"keratin filament, cytoplasm, nucleus"
"215";"P31946";"P31946-1,P31946-2";"1433B_HUMAN";"14-3-3 protein beta/alpha";"YWHAB";5;11;0,00197273969475677;5;5;5;6;NA;NA;"cytoplasmic vesicle membrane, cytoplasm, cytosol, perinuclear region of cytoplasm, transcriptional repressor complex, extracellular vesicular exosome, melanosome"
"216";"P31948";"P31948";"STIP1_HUMAN";"Stress-induced-phosphoprotein 1";"STIP1";3;5;0,000698787771121136;2;3;2;3;0,000658956769680461;0,000979618624960919;"nucleus, Golgi apparatus"
"217";"P33316";"P33316-2,P33316-3";"DUT_HUMAN";"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial";"DUT";6;13;0,0019574376493429;5;6;6;7;NA;NA;"extracellular vesicular exosome, mitochondrion, nucleoplasm, nucleus"
"218";"P33991";"P33991";"MCM4_HUMAN";"DNA replication licensing factor MCM4";"MCM4";5;8;0,000703484143163433;3;5;3;5;0,000621923857363541;0,00102729415479679;"MCM complex, nucleoplasm, nucleus"
"219";"P33992";"P33992";"MCM5_HUMAN";"DNA replication licensing factor MCM5";"MCM5";3;5;0,000516950626319859;3;2;3;2;0,000731226551641329;0,000483136161084268;"MCM complex, nucleoplasm, nucleus"
"220";"P33993";"P33993-1,P33993-2";"MCM7_HUMAN";"DNA replication licensing factor MCM7";"MCM7";4;6;0,000316641245940565;3;3;3;3;NA;NA;"chromatin, nucleus, cytosol, nucleoplasm, MCM complex, cytoplasm"
"221";"P34897";"P34897-1,P34897-3";"GLYM_HUMAN";"Serine hydroxymethyltransferase, mitochondrial";"SHMT2";3;3;0,000225858190308796;3;NA;3;NA;NA;NA;"mitochondrial inner membrane, microtubule cytoskeleton, mitochondrial nucleoid, mitochondrion, mitochondrial intermembrane space, mitochondrial matrix, extracellular vesicular exosome"
"222";"P34931";"P34931";"HS71L_HUMAN";"Heat shock 70 kDa protein 1-like";"HSPA1L";0;0;0;0;0;0;0;0;0;"mitochondrial matrix, zona pellucida receptor complex, blood microparticle, cell body"
"223";"P34932";"P34932";"HSP74_HUMAN";"Heat shock 70 kDa protein 4";"HSPA4";7;10;0,000903432761235183;4;6;4;6;0,000851936966515454;0,00126650693655662;"mitochondrion, extracellular vesicular exosome"
"224";"P35232";"P35232";"PHB_HUMAN";"Prohibitin";"PHB";3;6;0,00167400776346519;3;2;4;2;0,00263098180835655;0,00130375714057299;"mitochondrion, integral component of plasma membrane, nucleoplasm, extracellular vesicular exosome, nucleus, cytoplasm, mitochondrial inner membrane"
"225";"P35268";"P35268";"RL22_HUMAN";"60S ribosomal protein L22";"RPL22";2;6;0,00355726649736353;2;2;3;3;0,00419312725706825;0,0041557258855764;"cytoplasm, extracellular vesicular exosome, ribonucleoprotein complex, cytosolic large ribosomal subunit, cytosol"
"226";"P35527";"P35527";"K1C9_HUMAN";"Keratin, type I cytoskeletal 9";"KRT9";23;95;0,0116457674768254;23;23;48;47;0,0138697645019698;0,0134640188100122;"intermediate filament, extracellular vesicular exosome, extracellular space"
"227";"P35579";"P35579-1";"MYH9_HUMAN";"Myosin-9";"MYH9";21;37;0,00165878406235813;17;18;18;19;NA;NA;"spindle, cleavage furrow, immunological synapse, cell-cell adherens junction, cell leading edge, nucleus, uropod, stress fiber, ruffle, actin cytoskeleton, myosin II filament, extracellular vesicular exosome, myosin II complex, plasma membrane, actomyosin contractile ring, cytosol, cortical cytoskeleton, actomyosin, neuromuscular junction, cytoplasm, protein complex"
"228";"P35637";"P35637-1,P35637-2";"FUS_HUMAN";"RNA-binding protein FUS";"FUS";3;5;0,000360686083382868;3;2;3;2;NA;NA;"nucleoplasm, cytoplasm, nucleus"
"229";"P35749";"P35749-1,P35749-2,P35749-3,P35749-4";"MYH11_HUMAN";"Myosin-11";"MYH11";1;1;1,11397975790182e-05;1;0;1;0;NA;NA;"myosin filament, cytosol, muscle myosin complex, stress fiber, melanosome, smooth muscle contractile fiber"
"230";"P35908";"P35908";"K22E_HUMAN";"Keratin, type II cytoskeletal 2 epidermal";"KRT2";23;135;0,0230188993878334;21;21;66;69;0,0268071717054098;0,0272103139336426;"intermediate filament cytoskeleton, cytoplasm, extracellular space, intermediate filament, extracellular vesicular exosome, Golgi apparatus, keratin filament"
"231";"P35998";"P35998";"PRS7_HUMAN";"26S protease regulatory subunit 7";"PSMC2";3;3;0,000525785348340106;3;NA;3;NA;0,00123953877345205;NA;"cytoplasmic mRNA processing body, nucleoplasm, proteasome accessory complex, proteasome complex, cytosol, cytoplasm"
"232";"P36542";"P36542-1";"ATPG_HUMAN";"ATP synthase subunit gamma, mitochondrial";"ATP5C1";2;2;0,000509317798280237;2;NA;2;NA;NA;NA;"mitochondrial proton-transporting ATP synthase complex, catalytic core F(1), mitochondrial inner membrane, mitochondrion, mitochondrial proton-transporting ATP synthase complex, mitochondrial matrix"
"233";"P36578";"P36578";"RL4_HUMAN";"60S ribosomal protein L4";"RPL4";8;14;0,0024881426866805;7;7;7;7;0,00293289775357779;0,00290673723144141;"extracellular vesicular exosome, cytosol, nucleus, ribonucleoprotein complex, nucleolus, cytoplasm, cytosolic large ribosomal subunit"
"234";"P37268";"P37268";"FDFT_HUMAN";"Squalene synthase";"FDFT1";2;2;0,000363972911001225;2;NA;2;NA;0,000858066009440025;NA;"integral component of membrane, endoplasmic reticulum, endoplasmic reticulum membrane"
"235";"P37802";"P37802";"TAGL2_HUMAN";"Transgelin-2";"TAGLN2";7;11;0,00419483352452919;4;7;4;7;0,00359611583855769;0,00623706933580645;"extracellular vesicular exosome"
"236";"P37837";"P37837";"TALDO_HUMAN";"Transaldolase";"TALDO1";5;12;0,00270225585556399;5;5;6;6;0,00318528361367796;0,00315687188933993;"intracellular membrane-bounded organelle, cytosol, extracellular vesicular exosome, cytoplasm"
"237";"P38117";"P38117-1,P38117-2";"ETFB_HUMAN";"Electron transfer flavoprotein subunit beta";"ETFB";3;5;0,000744003450428974;3;2;3;2;NA;NA;"mitochondrial matrix, intracellular membrane-bounded organelle, mitochondrion"
"238";"P38159";"P38159-1,P38159-2";"RBMX_HUMAN";"RNA-binding motif protein, X chromosome";"RBMX";2;5;0,000485219641584114;2;2;2;3;NA;NA;"extracellular vesicular exosome, nuclear euchromatin, extracellular space, ribonucleoprotein complex, supraspliceosomal complex, nucleoplasm, catalytic step 2 spliceosome, nucleus"
"239";"P38646";"P38646";"GRP75_HUMAN";"Stress-70 protein, mitochondrial";"HSPA9";13;18;0,00204972568119961;9;9;9;9;0,00247017806012857;0,00235021905752774;"mitochondrial nucleoid, extracellular vesicular exosome, mitochondrion, cytoplasm, nucleolus"
"240";"P38919";"P38919";"IF4A3_HUMAN";"Eukaryotic initiation factor 4A-III";"EIF4A3";1;2;0,000434454569593562;1;1;1;1;0,000532028762544119;0,000485340249410382;"catalytic step 2 spliceosome, exon-exon junction complex, nucleus, nuclear speck, cytoplasm, cytosol"
"241";"P39019";"P39019";"RS19_HUMAN";"40S ribosomal protein S19";"RPS19";4;8;0,00418694355551754;4;4;4;4;0,00493535897843435;0,00489133713428762;"cytosol, cytoplasm, extracellular vesicular exosome, ribosome, nucleolus, cytosolic small ribosomal subunit"
"242";"P39023";"P39023";"RL3_HUMAN";"60S ribosomal protein L3";"RPL3";7;12;0,00225970278740711;6;6;6;6;0,00266362426255452;0,00263986557495672;"cytosolic large ribosomal subunit, cytosol, nucleolus, cytoplasm, extracellular vesicular exosome, nucleus"
"243";"P39656";"P39656";"OST48_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit";"DDOST";4;7;0,00116495277106642;4;3;4;3;0,00156935756989689;0,00116651954682846;"integral component of membrane, protein complex, intracellular membrane-bounded organelle, oligosaccharyltransferase complex, endoplasmic reticulum, endoplasmic reticulum membrane"
"244";"P39687";"P39687";"AN32A_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member A";"ANP32A";2;4;0,00174155713009192;2;2;2;2;0,00179625264024343;0,00237364084495216;"nucleoplasm, nucleus, cytoplasm, endoplasmic reticulum, perinuclear region of cytoplasm"
"245";"P39748";"P39748";"FEN1_HUMAN";"Flap endonuclease 1";"FEN1";1;2;0,000399412378651344;NA;1;NA;2;NA;0,00093321563746277;"nucleolus, nucleus, nucleoplasm, mitochondrion"
"246";"P40227";"P40227";"TCPZ_HUMAN";"T-complex protein 1 subunit zeta";"CCT6A";7;11;0,0015720750873471;5;6;5;6;0,0016846211202283;0,00200351379794267;"extracellular vesicular exosome, cytoplasm, acrosomal vesicle, cell body, microtubule, chaperonin-containing T-complex, cytosol, zona pellucida receptor complex"
"247";"P40429";"P40429";"RL13A_HUMAN";"60S ribosomal protein L13a";"RPL13A";2;4;0,00149533698411341;2;2;2;2;0,0017626282065837;0,00174690611938844;"cytosolic large ribosomal subunit, GAIT complex, cytosol, large ribosomal subunit, ribonucleoprotein complex"
"248";"P40925";"P40925-1";"MDHC_HUMAN";"Malate dehydrogenase, cytoplasmic";"MDH1";7;13;0,00295373824930784;6;6;7;6;NA;NA;"extracellular space, cytosol, extracellular vesicular exosome, mitochondrion, cytoplasm, centrosome"
"249";"P40926";"P40926";"MDHM_HUMAN";"Malate dehydrogenase, mitochondrial";"MDH2";10;19;0,00426591327494483;8;9;8;11;0,00423447959688154;0,0057704753914118;"mitochondrial inner membrane, mitochondrion, mitochondrial matrix, nucleus, extracellular vesicular exosome, plasma membrane"
"250";"P40939";"P40939";"ECHA_HUMAN";"Trifunctional enzyme subunit alpha, mitochondrial";"HADHA";3;3;0,000298381462426299;NA;3;NA;3;NA;0,000697159781590798;"mitochondrial fatty acid beta-oxidation multienzyme complex, mitochondrial nucleoid, mitochondrial inner membrane, mitochondrion"
"251";"P41091";"P41091";"IF2G_HUMAN";"Eukaryotic translation initiation factor 2 subunit 3";"EIF2S3";2;4;0,000643121626641995;2;2;2;2;0,000758079504102734;0,000751317674228501;"cytosol, extracellular vesicular exosome"
"252";"P41252";"P41252";"SYIC_HUMAN";"Isoleucine--tRNA ligase, cytoplasmic";"IARS";4;5;0,000300667004531519;2;3;2;3;0,000283528942897378;0,000421499931342139;"cytosol, cytoplasm, extracellular vesicular exosome"
"253";"P42167";"P42167-1";"LAP2B_HUMAN";"Lamina-associated polypeptide 2, isoforms beta/gamma";"TMPO";8;15;0,00250732440342804;7;7;7;8;NA;NA;"nuclear membrane, nuclear envelope, nucleus, integral component of membrane, nuclear inner membrane"
"254";"P42677";"P42677";"RS27_HUMAN";"40S ribosomal protein S27";"RPS27";1;4;0,0054205965674111;1;1;2;2;0,00567957977676969;0,00703614964753676;"cytosolic small ribosomal subunit, cytosol, nucleus, ribosome"
"255";"P42704";"P42704";"LPPRC_HUMAN";"Leucine-rich PPR motif-containing protein, mitochondrial";"LRPPRC";4;5;0,000272196384303283;2;2;3;2;0,000385021728052178;0,000254391637184973;"nuclear outer membrane, mitochondrion, nuclear inner membrane, nucleus, ribonucleoprotein complex, microtubule, condensed nuclear chromosome, nucleoplasm, perinuclear region of cytoplasm, mitochondrial nucleoid, cytoskeleton"
"256";"P42766";"P42766";"RL35_HUMAN";"60S ribosomal protein L35";"RPL35";2;3;0,00185093541326233;1;2;1;2;0,00145452652819712;0,0028831052214297;"cytosolic large ribosomal subunit, nucleolus, cytosol, cytoplasm"
"257";"P43307";"P43307-1,P43307-2";"SSRA_HUMAN";"Translocon-associated protein subunit alpha";"SSR1";1;2;0,000265343887915229;1;1;1;1;NA;NA;"endoplasmic reticulum, integral component of membrane, endoplasmic reticulum membrane"
"258";"P43487";"P43487";"RANG_HUMAN";"Ran-specific GTPase-activating protein";"RANBP1";3;3;0,00113266196930978;NA;3;NA;3;NA;0,00264643240474517;"nucleus, centrosome, nuclear envelope, cytoplasm"
"259";"P45880";"P45880-1,P45880-2,P45880-3";"VDAC2_HUMAN";"Voltage-dependent anion-selective channel protein 2";"VDAC2";6;11;0,000946453368913049;5;6;5;6;NA;NA;"mitochondrial nucleoid, mitochondrial outer membrane, mitochondrion, pore complex, mitochondrial inner membrane"
"260";"P46776";"P46776";"RL27A_HUMAN";"60S ribosomal protein L27a";"RPL27A";3;6;0,00307655480853062;3;3;3;3;0,00362648843854551;0,00359414130644445;"cytosol, cytosolic large ribosomal subunit"
"261";"P46777";"P46777";"RL5_HUMAN";"60S ribosomal protein L5";"RPL5";5;8;0,00204413069208769;3;5;3;5;0,00180713901988127;0,00298503318380347;"nucleolus, ribonucleoprotein complex, cytoplasm, extracellular vesicular exosome, cytosolic large ribosomal subunit, cytosol, nucleus"
"262";"P46779";"P46779-1,P46779-2";"RL28_HUMAN";"60S ribosomal protein L28";"RPL28";4;7;0,00193875351681127;4;3;4;3;NA;NA;"cytosolic large ribosomal subunit, extracellular vesicular exosome, cytosol, cytoplasm"
"263";"P46781";"P46781";"RS9_HUMAN";"40S ribosomal protein S9";"RPS9";5;7;0,00273823950312519;4;3;4;3;0,00368879923645867;0,00274192223378237;"cytoplasm, cytosolic small ribosomal subunit, extracellular vesicular exosome, cytosol, nucleolus, ribosome, ribonucleoprotein complex"
"264";"P46782";"P46782";"RS5_HUMAN";"40S ribosomal protein S5";"RPS5";3;6;0,00223201035128692;3;3;3;3;0,00263098180835655;0,00260751428114598;"ribonucleoprotein complex, cytosolic small ribosomal subunit, cytosol, extracellular vesicular exosome"
"265";"P46783";"P46783";"RS10_HUMAN";"40S ribosomal protein S10";"RPS10";2;3;0,00137978821715919;1;2;1;2;0,00108428341192876;0,0021492238923385;"cytosol, ribosome, cytoplasm, nucleolus, cytosolic small ribosomal subunit"
"266";"P46940";"P46940";"IQGA1_HUMAN";"Ras GTPase-activating-like protein IQGAP1";"IQGAP1";2;2;9,1597286594756e-05;NA;2;NA;2;NA;0,000214014449146562;"microtubule, extrinsic component of cytoplasmic side of plasma membrane, plasma membrane, cell junction, midbody, slit diaphragm, extracellular vesicular exosome, nucleus, neuron projection, ribonucleoprotein complex, actin filament, cytoplasm, cell leading edge, lateral plasma membrane"
"267";"P46977";"P46977";"STT3A_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A";"STT3A";1;1;0,00010764305240249;1;NA;1;NA;0,000253768458110986;NA;"oligosaccharyltransferase complex, endoplasmic reticulum membrane, integral component of membrane"
"268";"P47756";"P47756-1,P47756-2";"CAPZB_HUMAN";"F-actin-capping protein subunit beta";"CAPZB";3;4;0,000547930338944082;2;2;2;2;NA;NA;"actin cytoskeleton, F-actin capping protein complex, membrane, cytoskeleton, WASH complex, intercalated disc, extracellular vesicular exosome, Z disc, cortical cytoskeleton, lamellipodium, acrosomal vesicle, cytosol"
"269";"P47914";"P47914";"RL29_HUMAN";"60S ribosomal protein L29";"RPL29";2;4;0,00190914092940265;2;2;2;2;0,00225039953419176;0,00223032668072863;"cytosol, cytosolic large ribosomal subunit"
"270";"P48047";"P48047";"ATPO_HUMAN";"ATP synthase subunit O, mitochondrial";"ATP5O";1;1;0,000356283342458945;1;NA;1;NA;0,000839937854311011;NA;"mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex, plasma membrane, mitochondrion"
"271";"P48643";"P48643";"TCPE_HUMAN";"T-complex protein 1 subunit epsilon";"CCT5";5;7;0,000981919526074469;4;3;4;3;0,0013227856781386;0,00098324013558924;"centrosome, microtubule, cell body, chaperonin-containing T-complex, extracellular vesicular exosome, cytoplasm, cytosol, nucleolus, zona pellucida receptor complex"
"272";"P48668";"P48668";"K2C6C_HUMAN";"Keratin, type II cytoskeletal 6C";"KRT6C";0;0;NA;0;0;0;0;NA;NA;"intermediate filament, keratin filament"
"273";"P48735";"P48735";"IDHP_HUMAN";"Isocitrate dehydrogenase [NADP], mitochondrial";"IDH2";3;7;0,00117526208762453;3;3;3;4;0,00118743426748835;0,00156912363821174;"mitochondrial inner membrane, mitochondrial matrix, mitochondrion"
"274";"P49207";"P49207";"RL34_HUMAN";"60S ribosomal protein L34";"RPL34";2;2;0,00129723678536334;NA;2;NA;2;NA;0,0030309567712466;"cytoplasm, cytosol, extracellular vesicular exosome, nucleolus, cytosolic large ribosomal subunit"
"275";"P49257";"P49257";"LMAN1_HUMAN";"Protein ERGIC-53";"LMAN1";2;2;0,00029760138017159;NA;2;NA;2;NA;0,000695337141638927;"extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, Golgi membrane, sarcomere, endoplasmic reticulum-Golgi intermediate compartment membrane, endoplasmic reticulum membrane, integral component of membrane, ER to Golgi transport vesicle membrane"
"276";"P49321";"P49321-1,P49321-2,P49321-3";"NASP_HUMAN";"Nuclear autoantigenic sperm protein";"NASP";4;4;0,000128406686876067;NA;4;NA;4;NA;NA;"nucleus, cytoplasm"
"277";"P49327";"P49327";"FAS_HUMAN";"Fatty acid synthase";"FASN";9;15;0,000453335435745253;7;7;7;8;0,000498744460684077;0,000564909505752055;"cytoplasm, plasma membrane, extracellular vesicular exosome, melanosome, glycogen granule, cytosol, mitochondrion, Golgi apparatus"
"278";"P49368";"P49368-1";"TCPG_HUMAN";"T-complex protein 1 subunit gamma";"CCT3";7;12;0,00167093618958727;7;5;7;5;NA;NA;"cytoplasm, cell body, cytoskeleton, plasma membrane, extracellular vesicular exosome, chaperonin-containing T-complex, microtubule, cytosol, zona pellucida receptor complex"
"279";"P49411";"P49411";"EFTU_HUMAN";"Elongation factor Tu, mitochondrial";"TUFM";6;13;0,0021826295913027;6;3;7;6;0,00277067995747282;0,00235368545731761;"mitochondrion, extracellular vesicular exosome, mitochondrial nucleoid"
"280";"P49588";"P49588";"SYAC_HUMAN";"Alanine--tRNA ligase, cytoplasmic";"AARS";9;17;0,00133274998248331;8;7;9;8;0,00166338932511798;0,00146537992659443;"cytoplasm, cytosol, extracellular vesicular exosome"
"281";"P49720";"P49720";"PSB3_HUMAN";"Proteasome subunit beta type-3";"PSMB3";2;5;0,00185093541326233;2;2;3;2;0,00261814775075481;0,00172986313285782;"proteasome complex, Golgi apparatus, extracellular vesicular exosome, cytosol, cytoplasm, mitochondrion, actin cytoskeleton, nucleoplasm, proteasome core complex"
"282";"P49736";"P49736";"MCM2_HUMAN";"DNA replication licensing factor MCM2";"MCM2";10;19;0,00159499854749043;10;6;10;9;0,00197905711248059;0,0017652640929882;"nucleus, nuclear origin of replication recognition complex, nucleoplasm, microtubule cytoskeleton, MCM complex, chromatin, cytoplasm"
