"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5828.1.id.csv";"peptide.count.P5828.2.id.csv";"spectra.count.P5828.1.id.csv";"spectra.count.P5828.2.id.csv";"dNSAF.P5828.1.id.csv";"dNSAF.P5828.2.id.csv";"Go.Cc";"norm.sc"
"531";531;"Q9NUL3";"Q9NUL3-1,Q9NUL3-2,Q9NUL3-3";"Q9NUL3-1,Q9NUL3-2,Q9NUL3-3";"STAU2_HUMAN";"Double-stranded RNA-binding protein Staufen homolog 2";"STAU2";2;2;7,02152321685832e-05;2;NA;2;NA;NA;NA;"nucleolus, endoplasmic reticulum, microtubule";0,000460087416609156
"533";533;"Q9NVP1";"Q9NVP1";"Q9NVP1";"DDX18_HUMAN";"ATP-dependent RNA helicase DDX18";"DDX18";9;18;0,00161285436279775;5;6;5;13;0,00133105186778046;0,00230418687203719;"nucleolus";0,0041407867494824
"534";534;"Q9NW13";"Q9NW13";"Q9NW13";"RBM28_HUMAN";"RNA-binding protein 28";"RBM28";6;9;0,000711865891353422;5;2;6;3;0,00140996798642357;0,000469384373446312;"nucleolus, spliceosomal complex";0,0020703933747412
"535";535;"Q9NWU5";"Q9NWU5-1,Q9NWU5-2,Q9NWU5-3";"Q9NWU5-1,Q9NWU5-2,Q9NWU5-3";"RM22_HUMAN";"39S ribosomal protein L22, mitochondrial";"MRPL22";1;4;0,000388569731418373;1;NA;4;NA;NA;NA;"mitochondrion, large ribosomal subunit";0,000920174833218311
"536";536;"Q9NX24";"Q9NX24";"Q9NX24";"NHP2_HUMAN";"H/ACA ribonucleoprotein complex subunit 2";"NHP2";1;2;0,000784758477178283;NA;1;NA;2;NA;0,00155234309126689;"Cajal body, small nucleolar ribonucleoprotein complex, nucleus, cytoplasm";0,000460087416609156
"537";537;"Q9NX58";"Q9NX58";"Q9NX58";"LYAR_HUMAN";"Cell growth-regulating nucleolar protein";"LYAR";6;8;0,00126720893940134;2;4;2;6;0,00094121873500043;0,0018800144561781;"nucleolus, nucleus";0,00184034966643662
"538";538;"Q9NYF8";"Q9NYF8-1,Q9NYF8-2,Q9NYF8-3";"Q9NYF8-1,Q9NYF8-2,Q9NYF8-3";"BCLF1_HUMAN";"Bcl-2-associated transcription factor 1";"BCLAF1";2;3;6,52543733740637e-05;2;NA;3;NA;NA;NA;"nucleus, nucleolus, cytoplasm";0,000690131124913734
"545";545;"Q9UKM9";"Q9UKM9-1,Q9UKM9-2";"Q9UKM9-1,Q9UKM9-2";"RALY_HUMAN";"RNA-binding protein Raly";"RALY";6;7;0,000686663667530997;3;3;3;4;NA;NA;"catalytic step 2 spliceosome, nucleus";0,00161030595813205
"548";548;"Q9UMS4";"Q9UMS4";"Q9UMS4";"PRP19_HUMAN";"Pre-mRNA-processing factor 19";"PRPF19";2;2;0,00023823025200055;2;NA;2;NA;0,000707781548740402;NA;"cytoplasm, ubiquitin ligase complex, Prp19 complex, spindle, nucleus, catalytic step 2 spliceosome, nuclear speck, lipid particle";0,000460087416609156
"549";549;"Q9UN86";"Q9UN86-1,Q9UN86-2";"Q9UN86-1,Q9UN86-2";"G3BP2_HUMAN";"Ras GTPase-activating protein-binding protein 2";"G3BP2";2;2;0,00012455191598369;NA;2;NA;2;NA;NA;"cytoplasm";0,000460087416609156
"550";550;"Q9UQ35";"Q9UQ35-1";"Q9UQ35-1";"SRRM2_HUMAN";"Serine/arginine repetitive matrix protein 2";"SRRM2";3;3;6,54440663199186e-05;3;NA;3;NA;NA;NA;"nucleus, Cajal body, catalytic step 2 spliceosome, nuclear speck";0,000690131124913734
"552";552;"Q9Y224";"Q9Y224";"Q9Y224";"CN166_HUMAN";"UPF0568 protein C14orf166";"C14orf166";2;2;0,000492082159869989;NA;2;NA;2;NA;0,000973395462966532;"microtubule organizing center, nucleus, perinuclear region of cytoplasm, actin cytoskeleton, cytoplasm, tRNA-splicing ligase complex";0,000460087416609156
"553";553;"Q9Y262";"Q9Y262";"Q9Y262";"EIF3L_HUMAN";"Eukaryotic translation initiation factor 3 subunit L";"EIF3L";3;3;0,000319329912256057;1;2;1;2;0,000316242819649967;0,000421114349226656;"nucleoplasm, eukaryotic 48S preinitiation complex, fibrillar center, eukaryotic translation initiation factor 3 complex, eukaryotic 43S preinitiation complex";0,000690131124913734
"555";555;"Q9Y295";"Q9Y295";"Q9Y295";"DRG1_HUMAN";"Developmentally-regulated GTP-binding protein 1";"DRG1";2;3;0,000490741336546092;1;1;1;2;0,000485997139734554;0,000647162106168485;"cytoplasm, polysome";0,000690131124913734
"557";557;"Q9Y2W1";"Q9Y2W1";"Q9Y2W1";"TR150_HUMAN";"Thyroid hormone receptor-associated protein 3";"THRAP3";8;14;0,000880079925715121;5;5;7;7;0,00130735775076238;0,000870449974213004;"mediator complex, nucleus";0,00322061191626409
"558";558;"Q9Y2X3";"Q9Y2X3";"Q9Y2X3";"NOP58_HUMAN";"Nucleolar protein 58";"NOP58";3;4;0,000453943466950008;2;2;2;2;0,000674332515246055;0,000448976357209516;"box C/D snoRNP complex, nucleolus, cytoplasm, small nucleolar ribonucleoprotein complex, Cajal body, pre-snoRNP complex, nucleus";0,000920174833218311
"559";559;"Q9Y383";"Q9Y383-1,Q9Y383-2";"Q9Y383-1,Q9Y383-2";"LC7L2_HUMAN";"Putative RNA-binding protein Luc7-like 2";"LUC7L2";3;5;0,000382870047858027;2;2;2;3;NA;NA;"nuclear speck, U1 snRNP";0,00115021854152289
"560";560;"Q9Y3B4";"Q9Y3B4";"Q9Y3B4";"PM14_HUMAN";"Pre-mRNA branch site protein p14";"SF3B14";1;2;0,000960544376066218;NA;1;NA;2;NA;0,00190006794371067;"U12-type spliceosomal complex, nucleoplasm";0,000460087416609156
"561";561;"Q9Y3I0";"Q9Y3I0";"Q9Y3I0";"RTCB_HUMAN";"tRNA-splicing ligase RtcB homolog";"C22orf28";5;6;0,000713275526781845;2;3;2;4;0,000706380001119134;0,000940627694906273;"cytoplasm, tRNA-splicing ligase complex";0,00138026224982747
"562";562;"Q9Y3U8";"Q9Y3U8";"Q9Y3U8";"RL36_HUMAN";"60S ribosomal protein L36";"RPL36";4;12;0,00686103125761584;3;2;7;5;0,0118907300188388;0,00565496411818652;"nucleolus, cytosolic large ribosomal subunit, cytosol, cytoplasm";0,00276052449965493
"563";563;"Q9Y3Y2";"Q9Y3Y2-1,Q9Y3Y2-3,Q9Y3Y2-4";"Q9Y3Y2-1,Q9Y3Y2-3,Q9Y3Y2-4";"CHTOP_HUMAN";"Chromatin target of PRMT1 protein";"CHTOP";1;2;0,000161381783613276;1;1;1;1;NA;NA;"transcription export complex, nucleolus, nuclear speck";0,000460087416609156
"564";564;"Q9Y5B9";"Q9Y5B9";"Q9Y5B9";"SP16H_HUMAN";"FACT complex subunit SPT16";"SUPT16H";1;1;5,73390864413931e-05;NA;1;NA;1;NA;0,000113423349075374;"chromosome, nucleus, nucleoplasm";0,000230043708304578
