"";"accession";"name";"go_name"
"283";"B0I1T2";"MYO1G_HUMAN";"F:ATP binding, C:myosin complex, P:metabolic process, C:plasma membrane, F:motor activity, C:extracellular vesicular exosome"
"284";"P49321";"NASP_HUMAN";"P:cell proliferation, C:cytoplasm, P:cell cycle, F:Hsp90 protein binding, P:DNA replication, P:blastocyst development, P:histone exchange, P:protein transport, C:nucleus"
"285";"Q9H0A0";"NAT10_HUMAN";"C:nucleus, P:metabolic process, F:N-acetyltransferase activity, F:ATP binding, C:nucleolus"
"286";"P00387";"NB5R3_HUMAN";"F:FAD binding, P:L-ascorbic acid metabolic process, F:ADP binding, F:NAD binding, F:AMP binding, P:blood circulation, C:lipid particle, C:mitochondrial outer membrane, F:cytochrome-b5 reductase activity, acting on NAD(P)H, C:mitochondrial inner membrane, P:cholesterol biosynthetic process, C:endoplasmic reticulum membrane, C:hemoglobin complex, C:endoplasmic reticulum, F:flavin adenine dinucleotide binding"
"287";"O00483";"NDUA4_HUMAN";"C:mitochondrial respiratory chain complex I, P:small molecule metabolic process, P:mitochondrial electron transport, NADH to ubiquinone, F:NADH dehydrogenase (ubiquinone) activity, F:protein complex binding, C:mitochondrial respiratory chain complex IV, P:hydrogen ion transmembrane transport"
"288";"P55769";"NH2L1_HUMAN";"C:nucleoplasm, P:ribosome biogenesis, F:RNA binding, C:box C/D snoRNP complex, P:mRNA splicing, via spliceosome, C:spliceosomal complex"
"289";"Q9NX24";"NHP2_HUMAN";"P:rRNA pseudouridine synthesis, C:Cajal body, C:small nucleolar ribonucleoprotein complex, F:snoRNA binding, C:nucleolus"
"290";"Q13423";"NNTM_HUMAN";"F:NAD binding, P:reactive oxygen species metabolic process, C:mitochondrial respiratory chain, F:NAD(P)+ transhydrogenase (AB-specific) activity, P:tricarboxylic acid cycle, F:NADP binding, C:integral component of membrane, P:small molecule metabolic process, F:NAD(P)+ transhydrogenase (B-specific) activity"
"291";"Q14978";"NOLC1_HUMAN";"F:ATP binding, P:rRNA processing, C:cytoplasm, C:nucleolus, F:GTP binding, P:mitosis"
"292";"Q15233";"NONO_HUMAN";"C:paraspeckles, P:transcription, DNA-templated, C:nuclear speck, P:RNA splicing, F:RNA binding, P:regulation of transcription, DNA-templated, P:DNA recombination, F:nucleotide binding, C:nuclear matrix, P:mRNA processing, C:nucleolus, P:DNA repair, F:DNA binding"
"293";"P46087";"NOP2_HUMAN";"C:nucleolus, F:S-adenosylmethionine-dependent methyltransferase activity, P:rRNA processing, P:positive regulation of cell proliferation, F:RNA binding"
"294";"O00567";"NOP56_HUMAN";"P:rRNA processing, P:cell death, F:snoRNA binding, C:pre-snoRNP complex, C:box C/D snoRNP complex, C:cytoplasm"
"295";"Q9Y2X3";"NOP58_HUMAN";"C:cytoplasm, C:Cajal body, F:snoRNA binding, P:cell growth, P:rRNA processing, C:box C/D snoRNP complex, P:snRNP protein import into nucleus, C:pre-snoRNP complex"
"296";"P55209";"NP1L1_HUMAN";"C:melanosome, C:nucleus, P:DNA replication, P:nucleosome assembly, P:positive regulation of cell proliferation"
"297";"P06748";"NPM_HUMAN";"P:regulation of endoribonuclease activity, C:spindle pole centrosome, F:histone binding, P:intracellular protein transport, F:protein heterodimerization activity, P:signal transduction, P:negative regulation of protein kinase activity by regulation of protein phosphorylation, P:regulation of eIF2 alpha phosphorylation by dsRNA, F:transcription coactivator activity, P:cell aging, C:ribonucleoprotein complex, P:positive regulation of NF-kappaB transcription factor activity, P:negative regulation of apoptotic process, P:centrosome cycle, P:DNA repair, C:cytosol, F:RNA binding, F:NF-kappaB binding, P:negative regulation of cell proliferation, P:viral process, F:ribosomal small subunit binding, C:nucleolus, P:positive regulation of translation, C:nucleoplasm, P:ribosome assembly, P:regulation of centriole replication, P:negative regulation of centrosome duplication, P:nucleocytoplasmic transport, P:regulation of endodeoxyribonuclease activity, F:protein homodimerization activity, F:ribosomal large subunit binding, F:Tat protein binding, P:CENP-A containing nucleosome assembly at centromere, F:protein kinase inhibitor activity, F:unfolded protein binding, P:protein oligomerization"
"298";"Q9BXS6";"NUSAP_HUMAN";"P:mitotic chromosome condensation, C:chromosome, F:DNA binding, C:spindle microtubule, P:positive regulation of mitosis, C:nucleolus, C:cytoplasm, P:establishment of mitotic spindle localization, P:mitotic cytokinesis"
"299";"P39656";"OST48_HUMAN";"P:T cell activation, C:integral component of membrane, P:response to cytokine, F:dolichyl-diphosphooligosaccharide-protein glycotransferase activity, P:SRP-dependent cotranslational protein targeting to membrane, C:oligosaccharyltransferase complex, P:post-translational protein modification, P:innate immune response, P:protein N-linked glycosylation via asparagine, P:translation"
"300";"Q9NRP0";"OSTC_HUMAN";"C:oligosaccharyltransferase complex, P:protein N-linked glycosylation via asparagine, C:integral component of membrane"
"301";"P13674";"P4HA1_HUMAN";"C:mitochondrion, F:procollagen-proline 4-dioxygenase activity, P:collagen fibril organization, F:iron ion binding, C:endoplasmic reticulum lumen, C:endoplasmic reticulum, F:L-ascorbic acid binding, P:peptidyl-proline hydroxylation to 4-hydroxy-L-proline, F:oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen"
"302";"P32322";"P5CR1_HUMAN";"F:pyrroline-5-carboxylate reductase activity, P:cellular nitrogen compound metabolic process, P:L-proline biosynthetic process, P:cellular response to oxidative stress, P:proline biosynthetic process, C:mitochondrial matrix"
"303";"Q9UQ80";"PA2G4_HUMAN";"C:ribonucleoprotein complex, C:nucleolus, C:cytoplasm, P:cell cycle arrest, P:negative regulation of transcription, DNA-templated, P:cell proliferation, P:regulation of translation, F:DNA binding, C:extracellular vesicular exosome, P:rRNA processing, F:sequence-specific DNA binding transcription factor activity, F:RNA binding, P:transcription, DNA-templated"
"304";"Q8NC51";"PAIRB_HUMAN";"P:regulation of apoptotic process, C:nucleus, C:extracellular vesicular exosome, P:regulation of mRNA stability, C:cytoplasm, C:perinuclear region of cytoplasm, C:plasma membrane, F:mRNA 3'-UTR binding"
"305";"P09874";"PARP1_HUMAN";"F:NAD+ ADP-ribosyltransferase activity, P:negative regulation of transcription from RNA polymerase II promoter, F:zinc ion binding, P:cellular response to insulin stimulus, P:macrophage differentiation, P:DNA damage response, detection of DNA damage, P:positive regulation of transcription from RNA polymerase II promoter, P:base-excision repair, P:positive regulation of transcription regulatory region DNA binding, P:signal transduction involved in regulation of gene expression, P:protein poly-ADP-ribosylation, P:transforming growth factor beta receptor signaling pathway, C:nuclear envelope, P:double-strand break repair, C:transcription factor complex, P:telomere maintenance, P:regulation of growth rate, C:nucleoplasm, P:protein autoprocessing, F:NAD binding, F:DNA binding, P:transcription initiation from RNA polymerase II promoter, C:nucleolus, P:positive regulation of SMAD protein import into nucleus"
"306";"Q15365";"PCBP1_HUMAN";"F:RNA binding, C:nucleoplasm, C:cytoplasm, C:extracellular vesicular exosome, C:ribonucleoprotein complex, F:single-stranded DNA binding, P:mRNA splicing, via spliceosome"
"307";"Q15366";"PCBP2_HUMAN";"F:DNA binding, P:negative regulation of type I interferon production, P:innate immune response, C:ribonucleoprotein complex, F:RNA binding, C:nucleoplasm, P:mRNA splicing, via spliceosome, P:proteasome-mediated ubiquitin-dependent protein catabolic process, C:cytosol, P:defense response to virus, P:negative regulation of defense response to virus"
"308";"Q29RF7";"PDS5A_HUMAN";"C:cytosol, P:mitosis, C:nucleoplasm, P:mitotic cell cycle, C:chromatin, P:negative regulation of DNA replication, C:plasma membrane, C:chromosome, centromeric region"
"309";"P00558";"PGK1_HUMAN";"F:phosphoglycerate kinase activity, C:extracellular vesicular exosome, F:ATP binding, C:cytosol, P:epithelial cell differentiation, P:gluconeogenesis, P:small molecule metabolic process, P:glycolysis"
"310";"O00264";"PGRC1_HUMAN";"C:nucleolus, F:steroid binding, P:axon guidance, C:endoplasmic reticulum, C:endoplasmic reticulum membrane, F:heme binding, C:integral component of membrane"
"311";"O15173";"PGRC2_HUMAN";"F:steroid binding, C:integral component of membrane, F:steroid hormone receptor activity, F:heme binding"
"312";"P12273";"PIP_HUMAN";"P:detection of chemical stimulus involved in sensory perception of bitter taste, F:protein dimerization activity, P:proteolysis, F:actin binding, C:extracellular vesicular exosome, C:apical plasma membrane, P:retina homeostasis, F:aspartic-type endopeptidase activity, F:IgG binding, C:extracellular space, P:positive regulation of gene expression, P:negative regulation of T cell apoptotic process"
"313";"P13796";"PLSL_HUMAN";"F:calcium ion binding, P:regulation of intracellular protein transport, P:organ regeneration, C:extracellular vesicular exosome, C:actin filament, C:actin filament bundle, C:ruffle membrane, C:phagocytic cup, P:actin filament bundle assembly, C:plasma membrane, P:T cell activation involved in immune response, F:actin filament binding, C:filopodium, C:focal adhesion, P:protein kinase A signaling, C:cytosol, P:cell migration, C:ruffle, C:extracellular space"
"314";"O15031";"PLXB2_HUMAN";"C:integral component of plasma membrane, P:regulation of protein phosphorylation, P:positive regulation of axonogenesis, P:regulation of Rho GTPase activity, C:intracellular, F:semaphorin receptor activity, P:neural tube closure, P:neuroblast proliferation, C:extracellular vesicular exosome, P:regulation of neuron migration, P:regulation of cell shape, P:brain development, F:GTPase activator activity, P:positive regulation of GTPase activity"
"315";"Q9Y3B4";"PM14_HUMAN";"F:RNA binding, P:mRNA splicing, via spliceosome, C:U12-type spliceosomal complex, F:nucleotide binding, C:nucleoplasm"
"316";"Q9NRX1";"PNO1_HUMAN";"F:RNA binding, C:nucleolus"
"317";"Q99575";"POP1_HUMAN";"F:ribonuclease P activity, C:ribonuclease MRP complex, F:ribonuclease MRP activity, P:tRNA catabolic process, C:extracellular space, P:tRNA 5'-leader removal, C:nucleolar ribonuclease P complex"
"318";"P62937";"PPIA_HUMAN";"F:peptide binding, P:entry into host cell, F:peptidyl-prolyl cis-trans isomerase activity, P:viral release from host cell, P:lipid particle organization, F:unfolded protein binding, P:platelet degranulation, P:establishment of integrated proviral latency, P:positive regulation of protein secretion, C:cytosol, P:leukocyte migration, P:RNA-dependent DNA replication, C:nucleus, F:virion binding, P:uncoating of virus, P:positive regulation of viral genome replication, P:virion assembly, P:protein folding, P:platelet activation, C:extracellular vesicular exosome"
"319";"P23284";"PPIB_HUMAN";"P:chaperone-mediated protein folding, F:unfolded protein binding, C:endoplasmic reticulum lumen, F:peptide binding, F:peptidyl-prolyl cis-trans isomerase activity, P:protein stabilization, P:extracellular matrix organization, C:extracellular vesicular exosome, F:protein complex binding, C:melanosome, C:macromolecular complex, P:positive regulation of multicellular organism growth, P:bone development"
"320";"Q13427";"PPIG_HUMAN";"P:protein peptidyl-prolyl isomerization, C:nucleoplasm, F:peptidyl-prolyl cis-trans isomerase activity, F:cyclosporin A binding, C:cytoplasm, P:RNA splicing, P:protein folding, C:nuclear speck, C:nuclear matrix"
"321";"Q06830";"PRDX1_HUMAN";"C:extracellular space, P:natural killer cell mediated cytotoxicity, P:retina homeostasis, F:thioredoxin peroxidase activity, P:skeletal system development, P:removal of superoxide radicals, P:regulation of stress-activated MAPK cascade, C:nuclear euchromatin, C:melanosome, C:mitochondrial matrix, C:mitochondrion, C:nucleus, C:cytosol, C:extracellular vesicular exosome, C:peroxisomal matrix, P:regulation of NF-kappaB import into nucleus, F:heme binding, C:nucleolus, P:cell proliferation, P:hydrogen peroxide catabolic process, P:erythrocyte homeostasis"
"322";"P78527";"PRKDC_HUMAN";"F:DNA binding, C:nucleolus, P:heart development, P:innate immune response, P:somitogenesis, P:response to gamma radiation, P:ectopic germ cell programmed cell death, C:nucleoplasm, C:cytosol, P:peptidyl-serine phosphorylation, P:positive regulation of apoptotic process, P:brain development, F:ATP binding, P:double-strand break repair via nonhomologous end joining, P:protein destabilization, P:pro-B cell differentiation, P:B cell lineage commitment, P:cellular response to insulin stimulus, P:T cell differentiation in thymus, C:DNA-dependent protein kinase-DNA ligase 4 complex, P:T cell lineage commitment, P:immunoglobulin V(D)J recombination, P:positive regulation of transcription from RNA polymerase II promoter, P:intrinsic apoptotic signaling pathway in response to DNA damage, P:positive regulation of type I interferon production, P:T cell receptor V(D)J recombination, C:transcription factor complex, P:telomere maintenance, F:DNA-dependent protein kinase activity"
"323";"Q9UMS4";"PRP19_HUMAN";"P:positive regulation of astrocyte differentiation, C:cytoplasm, P:positive regulation of mRNA splicing, via spliceosome, P:spliceosomal complex assembly, P:inner cell mass cell proliferation, C:nuclear speck, P:lipid biosynthetic process, P:negative regulation of neuron differentiation, F:ubiquitin-ubiquitin ligase activity, C:spindle, C:catalytic step 2 spliceosome, P:protein polyubiquitination, F:DNA binding, C:Prp19 complex, C:ubiquitin ligase complex, P:DNA repair, C:lipid particle"
"324";"O94906";"PRP6_HUMAN";"C:nucleoplasm, P:spliceosomal complex assembly, C:nuclear speck, C:U4/U6 snRNP, F:ribonucleoprotein complex binding, C:U5 snRNP, P:spliceosomal tri-snRNP complex assembly, P:positive regulation of transcription from RNA polymerase II promoter, F:transcription coactivator activity, C:U4/U6 x U5 tri-snRNP complex, P:RNA localization, F:RNA binding, C:catalytic step 2 spliceosome"
"325";"Q6P2Q9";"PRP8_HUMAN";"F:U5 snRNA binding, C:catalytic step 2 spliceosome, C:U5 snRNP, P:mRNA splicing, via spliceosome, C:nuclear speck, C:nucleoplasm, F:U6 snRNA binding"
"326";"P60891";"PRPS1_HUMAN";"P:pyrimidine nucleotide biosynthetic process, P:purine nucleotide biosynthetic process, P:hypoxanthine biosynthetic process, P:ribonucleoside monophosphate biosynthetic process, F:ribose phosphate diphosphokinase activity, P:nervous system development, F:ATP binding, P:carbohydrate metabolic process, P:nucleotide biosynthetic process, F:kinase activity, P:5-phosphoribose 1-diphosphate biosynthetic process, F:magnesium ion binding, C:cytosol, P:urate biosynthetic process"
"327";"P62333";"PRS10_HUMAN";"F:ATP binding, F:ATPase activity, P:negative regulation of apoptotic process, F:protein binding, bridging, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:plasma membrane, P:apoptotic process, C:cytosolic proteasome complex, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:regulation of cellular amino acid metabolic process, C:extracellular vesicular exosome, P:viral process, C:cytosol, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, C:inclusion body, P:protein polyubiquitination, P:G1/S transition of mitotic cell cycle, C:proteasome accessory complex, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:gene expression, C:nucleoplasm, P:mRNA metabolic process, P:positive regulation of inclusion body assembly, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle"
"328";"P35998";"PRS7_HUMAN";"P:regulation of cellular amino acid metabolic process, C:proteasome accessory complex, C:cytoplasmic mRNA processing body, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:G1/S transition of mitotic cell cycle, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:cytosol, C:mitochondrion, P:mRNA metabolic process, P:viral process, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:negative regulation of apoptotic process, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, F:ATPase activity, P:apoptotic process, P:protein polyubiquitination, C:nucleoplasm, F:ATP binding, P:gene expression, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process"
"329";"O00487";"PSDE_HUMAN";"P:double-strand break repair via nonhomologous end joining, P:gene expression, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:regulation of proteasomal protein catabolic process, F:endopeptidase activator activity, P:apoptotic process, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:negative regulation of apoptotic process, P:small molecule metabolic process, P:G1/S transition of mitotic cell cycle, P:mRNA metabolic process, C:nucleoplasm, P:protein K63-linked deubiquitination, P:viral process, P:regulation of cellular amino acid metabolic process, P:double-strand break repair via homologous recombination, F:ubiquitin thiolesterase activity, F:metal ion binding, F:proteasome binding, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, C:cytosol, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:protein polyubiquitination, F:metallopeptidase activity, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:proteasome regulatory particle, lid subcomplex"
"330";"Q06323";"PSME1_HUMAN";"P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, P:regulation of cellular amino acid metabolic process, P:G1/S transition of mitotic cell cycle, P:protein polyubiquitination, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:extracellular vesicular exosome, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, C:cytosol, P:mRNA metabolic process, P:small molecule metabolic process, F:endopeptidase activator activity, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:negative regulation of apoptotic process, P:gene expression, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:nucleoplasm, P:apoptotic process, P:viral process, C:proteasome complex, C:proteasome activator complex"
"331";"P08575";"PTPRC_HUMAN";"P:release of sequestered calcium ion into cytosol, F:transmembrane receptor protein tyrosine phosphatase activity, P:negative regulation of cytokine-mediated signaling pathway, P:positive regulation of antigen receptor-mediated signaling pathway, C:integral component of plasma membrane, P:positive regulation of protein kinase activity, P:defense response to virus, P:B cell proliferation, P:positive regulation of hematopoietic stem cell migration, C:membrane raft, C:extracellular vesicular exosome, P:T cell receptor signaling pathway, P:stem cell development, P:cell cycle phase transition, C:focal adhesion, P:negative regulation of cell adhesion involved in substrate-bound cell migration, C:external side of plasma membrane, P:immunoglobulin biosynthetic process, P:bone marrow development, P:negative regulation of T cell mediated cytotoxicity, P:B cell receptor signaling pathway, P:positive regulation of stem cell proliferation, P:T cell differentiation, P:negative regulation of protein kinase activity, P:positive regulation of T cell proliferation, P:hematopoietic progenitor cell differentiation, P:regulation of cell cycle, P:axon guidance, P:positive regulation of B cell proliferation"
"332";"P15151";"PVR_HUMAN";"P:positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target, P:viral process, P:susceptibility to natural killer cell mediated cytotoxicity, C:plasma membrane, C:extracellular space, F:receptor activity, C:cell surface, P:adherens junction organization, P:cell migration, C:cytoplasm, F:virus receptor activity, C:nucleus, C:integral component of membrane, P:cell junction assembly, C:cell junction, P:susceptibility to T cell mediated cytotoxicity, P:cell-cell adhesion"
"333";"Q92692";"PVRL2_HUMAN";"P:susceptibility to natural killer cell mediated cytotoxicity, P:positive regulation of immunoglobulin mediated immune response, C:zonula adherens, P:spermatid nucleus differentiation, P:establishment of mitochondrion localization, P:cilium organization, P:sperm mitochondrion organization, P:acrosome assembly, P:adhesion to symbiont, C:cell surface, P:positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target, P:positive regulation of mast cell activation, P:susceptibility to T cell mediated cytotoxicity, P:response to virus, P:spermatid development, P:cell junction assembly, C:integral component of membrane, F:coreceptor activity, F:virus receptor activity, P:cytoskeleton organization, P:coreceptor-mediated virion attachment to host cell, P:fertilization, P:adherens junction organization, P:fusion of virus membrane with host plasma membrane, C:plasma membrane, P:homophilic cell adhesion, P:cell part morphogenesis"
"334";"P27708";"PYR1_HUMAN";"P:protein autophosphorylation, P:female pregnancy, P:peptidyl-threonine phosphorylation, P:response to testosterone, P:embryo development, C:neuronal cell body, P:'de novo' pyrimidine nucleobase biosynthetic process, P:organ regeneration, P:'de novo' UMP biosynthetic process, P:glutamine metabolic process, C:terminal bouton, P:lactation, P:UTP biosynthetic process, C:nuclear matrix, C:protein complex, F:protein kinase activity, F:carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity, F:ATP binding, P:pyrimidine nucleoside biosynthetic process, P:carbamoyl phosphate biosynthetic process, F:aspartate binding, F:dihydroorotase activity, P:response to caffeine, P:glutamine catabolic process, P:cellular response to epidermal growth factor stimulus, P:response to amine, F:aspartate carbamoyltransferase activity, P:cellular response to drug, P:drug metabolic process, C:extracellular vesicular exosome, F:identical protein binding, P:response to cortisol, C:cytosol, F:metal ion binding"
"335";"P31930";"QCR1_HUMAN";"P:response to activity, P:oxidative phosphorylation, C:mitochondrial respiratory chain complex III, P:aerobic respiration, C:mitochondrial respiratory chain, P:mitochondrial electron transport, ubiquinol to cytochrome c, F:ubiquinol-cytochrome-c reductase activity, P:response to alkaloid, P:respiratory electron transport chain, P:small molecule metabolic process, F:metal ion binding"
"336";"P22695";"QCR2_HUMAN";"P:small molecule metabolic process, F:metalloendopeptidase activity, C:mitochondrial respiratory chain complex III, P:aerobic respiration, F:metal ion binding, P:respiratory electron transport chain, P:oxidative phosphorylation, P:proteolysis, C:mitochondrial inner membrane"
"337";"Q9UDW1";"QCR9_HUMAN";"F:ubiquinol-cytochrome-c reductase activity, P:mitochondrial electron transport, ubiquinol to cytochrome c, C:mitochondrial inner membrane, P:small molecule metabolic process, C:mitochondrial respiratory chain complex III"
"338";"P61106";"RAB14_HUMAN";"F:GTP binding, C:rough endoplasmic reticulum, P:regulation of protein localization, C:nuclear outer membrane-endoplasmic reticulum membrane network, C:perinuclear region of cytoplasm, P:small GTPase mediated signal transduction, P:endocytic recycling, C:Golgi stack, C:extracellular vesicular exosome, C:early endosome membrane, C:phagocytic vesicle, C:trans-Golgi network transport vesicle, C:phagocytic vesicle membrane, P:protein transport, C:plasma membrane, P:fibroblast growth factor receptor signaling pathway, F:GTPase activity, C:late endosome, C:recycling endosome, C:cytosol, P:embryo development, C:Golgi membrane, C:early endosome, P:Golgi to endosome transport, C:lysosomal membrane, F:GDP binding, C:cytoplasmic vesicle membrane"
"339";"P62820";"RAB1A_HUMAN";"C:Golgi membrane, P:small GTPase mediated signal transduction, P:growth hormone secretion, P:interleukin-8 secretion, F:GTPase activity, P:endocytosis, P:cell migration, C:endoplasmic reticulum, P:autophagic vacuole assembly, C:extracellular vesicular exosome, F:GTP binding, P:vesicle transport along microtubule, P:mitotic cell cycle, P:ER to Golgi vesicle-mediated transport, P:defense response to bacterium"
"340";"P51148";"RAB5C_HUMAN";"C:extracellular vesicular exosome, P:small GTPase mediated signal transduction, P:regulation of endocytosis, F:GTP binding, P:endosome organization, C:melanosome, P:protein transport, F:GTPase activity, C:lysosomal membrane, C:plasma membrane, C:lipid particle, C:endocytic vesicle, F:GDP binding, C:early endosome membrane"
"341";"P51149";"RAB7A_HUMAN";"C:extracellular vesicular exosome, F:GTP binding, P:epidermal growth factor catabolic process, C:late endosome, C:melanosome, F:GDP binding, P:bone resorption, P:protein targeting to lysosome, C:alveolar lamellar body, P:antigen processing and presentation of exogenous peptide antigen via MHC class II, P:endosome to lysosome transport, C:phagocytic vesicle membrane, P:phagosome-lysosome fusion, C:phagocytic vesicle, P:small GTPase mediated signal transduction, C:lysosomal membrane, F:GTPase activity, C:Golgi apparatus, P:phagosome acidification, P:early endosome to late endosome transport"
"342";"Q9UKM9";"RALY_HUMAN";"F:nucleotide binding, C:catalytic step 2 spliceosome, F:RNA binding, P:mRNA splicing, via spliceosome"
"343";"Q16576";"RBBP7_HUMAN";"P:negative regulation of transcription from RNA polymerase II promoter, P:CENP-A containing nucleosome assembly at centromere, P:transcription, DNA-templated, P:cellular heat acclimation, C:NuRD complex, P:multicellular organismal development, P:cell proliferation, C:ESC/E(Z) complex, P:negative regulation of cell growth, P:DNA replication"
"344";"Q96PK6";"RBM14_HUMAN";"P:intracellular estrogen receptor signaling pathway, F:protein binding, bridging, P:DNA repair, P:DNA recombination, P:DNA replication, P:response to hormone, C:mediator complex, F:RNA polymerase II transcription cofactor activity, P:histone deacetylation, F:nucleotide binding, F:ligand-dependent nuclear receptor transcription coactivator activity, C:ribonucleoprotein complex, P:positive regulation of transcription from RNA polymerase II promoter, F:RNA binding, P:glucocorticoid receptor signaling pathway, C:transcription factor complex"
"345";"Q9NW13";"RBM28_HUMAN";"F:RNA binding, C:Golgi apparatus, C:nucleolus, C:spliceosomal complex, F:nucleotide binding, P:RNA splicing, P:mRNA processing"
"346";"P42696";"RBM34_HUMAN";"F:RNA binding, F:nucleotide binding, C:nucleolus"
"347";"Q14498";"RBM39_HUMAN";"P:regulation of transcription, DNA-templated, P:RNA processing, P:transcription, DNA-templated, C:nucleoplasm, C:nuclear speck, F:nucleotide binding, P:mRNA processing, C:centrosome, P:RNA splicing, F:RNA binding"
"348";"P38159";"RBMX_HUMAN";"P:positive regulation of transcription from RNA polymerase II promoter, F:core promoter binding, C:nucleoplasm, C:extracellular vesicular exosome, F:mRNA binding, F:nucleotide binding, C:extracellular space, C:catalytic step 2 spliceosome, P:mRNA splicing, via spliceosome, P:protein homooligomerization, P:regulation of alternative mRNA splicing, via spliceosome, P:positive regulation of mRNA splicing, via spliceosome, C:supraspliceosomal complex, P:cellular response to interleukin-1, P:negative regulation of mRNA splicing, via spliceosome, F:chromatin binding, P:transcription from RNA polymerase II promoter, P:membrane protein ectodomain proteolysis, C:nuclear euchromatin"
"349";"P49792";"RBP2_HUMAN";"P:transmembrane transport, P:regulation of glucose transport, C:cytosol, P:mitotic nuclear envelope disassembly, P:small molecule metabolic process, C:nuclear inclusion body, F:peptidyl-prolyl cis-trans isomerase activity, P:negative regulation of glucokinase activity, C:nuclear pore nuclear basket, P:mRNA transport, F:zinc ion binding, P:viral process, P:protein peptidyl-prolyl isomerization, P:protein sumoylation, C:nuclear membrane, F:ligase activity, P:regulation of gluconeogenesis involved in cellular glucose homeostasis, P:cytokine-mediated signaling pathway, P:glucose transport, F:Ran GTPase binding, P:protein import into nucleus, P:protein folding, P:carbohydrate metabolic process, C:mitochondrion, F:RNA binding"
"350";"O15258";"RER1_HUMAN";"P:retrograde vesicle-mediated transport, Golgi to ER, C:integral component of Golgi membrane"
"351";"P27694";"RFA1_HUMAN";"P:homeostasis of number of cells within a tissue, P:DNA recombinase assembly, P:nucleotide-excision repair, DNA damage removal, P:telomere maintenance via semi-conservative replication, C:cytoplasm, P:transcription-coupled nucleotide-excision repair, P:meiosis, P:hemopoiesis, P:G1/S transition of mitotic cell cycle, C:male germ cell nucleus, P:nucleotide-excision repair, DNA gap filling, C:actin cytoskeleton, P:in utero embryonic development, P:telomere maintenance via recombination, C:DNA replication factor A complex, P:positive regulation of cell proliferation, F:metal ion binding, F:chromatin binding, C:lateral element, F:single-stranded DNA binding, C:PML body, P:DNA strand elongation involved in DNA replication"
"352";"P15927";"RFA2_HUMAN";"C:PML body, P:telomere maintenance via semi-conservative replication, F:single-stranded DNA binding, P:DNA recombinase assembly, P:nucleotide-excision repair, DNA gap filling, P:nucleotide-excision repair, DNA damage removal, P:G1/S transition of mitotic cell cycle, P:regulation of double-strand break repair via homologous recombination, P:transcription-coupled nucleotide-excision repair, P:DNA strand elongation involved in DNA replication, P:telomere maintenance via recombination, C:DNA replication factor A complex"
"353";"P35251";"RFC1_HUMAN";"P:transcription-coupled nucleotide-excision repair, P:telomere maintenance via recombination, P:DNA strand elongation involved in DNA replication, C:DNA replication factor C complex, C:cytoplasm, C:nucleolus, P:nucleotide-excision repair, DNA gap filling, F:DNA clamp loader activity, C:nucleoplasm, P:ATP catabolic process, P:positive regulation of transcription, DNA-templated, P:telomere maintenance via telomerase, F:sequence-specific DNA binding, P:transcription, DNA-templated, C:extracellular vesicular exosome, F:ATP binding, P:negative regulation of transcription from RNA polymerase II promoter, F:enzyme activator activity, P:mitotic cell cycle, P:telomere maintenance via semi-conservative replication, F:double-stranded DNA binding"
"354";"P35250";"RFC2_HUMAN";"C:DNA replication factor C complex, F:DNA binding, P:transcription-coupled nucleotide-excision repair, P:nucleotide-excision repair, DNA gap filling, P:mitotic cell cycle, P:telomere maintenance via semi-conservative replication, F:ATP binding, C:nucleoplasm, P:telomere maintenance via recombination, F:nucleoside-triphosphatase activity, P:DNA strand elongation involved in DNA replication"
