"";"protein.acs";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5828.1.id.csv";"peptide.count.P5828.2.id.csv";"spectra.count.P5828.1.id.csv";"spectra.count.P5828.2.id.csv";"dNSAF.P5828.1.id.csv";"dNSAF.P5828.2.id.csv";"Go.Cc"
"177";"P23284";"P23284";"P23284";"PPIB_HUMAN";"Peptidyl-prolyl cis-trans isomerase B";"PPIB";1;2;0,000555870588001283;NA;1;NA;2;NA;0,00109957635631405;"endoplasmic reticulum, endoplasmic reticulum lumen, macromolecular complex, melanosome, extracellular vesicular exosome"
"178";"P23396";"P23396";"P23396";"RS3_HUMAN";"40S ribosomal protein S3";"RPS3";12;41;0,0101291973813567;8;10;18;23;0,0132119222431542;0,0112401138645436;"extracellular vesicular exosome, ribonucleoprotein complex, cytosol, cytosolic small ribosomal subunit, cytoplasm, nucleus, ruffle membrane"
"179";"P23527";"P23527";"P23527";"H2B1O_HUMAN";"Histone H2B type 1-O";"HIST1H2BO";0;0;NA;0;0;0;0;NA;NA;"nucleosome, nucleoplasm"
"180";"P23634";"P23634-1,P23634-2,P23634-3,P23634-4,P23634-5,P23634-6,P23634-7,P23634-8";"P23634-1,P23634-2,P23634-3,P23634-4,P23634-5,P23634-6,P23634-7,P23634-8";"AT2B4_HUMAN";"Plasma membrane calcium-transporting ATPase 4";"ATP2B4";2;2;1,20938806414461e-05;2;NA;2;NA;NA;NA;"protein complex, plasma membrane, integral component of plasma membrane"
"181";"P24539";"P24539";"P24539";"AT5F1_HUMAN";"ATP synthase subunit b, mitochondrial";"ATP5F1";8;18;0,00422114227763475;2;8;4;14;0,00278688984816533;0,00649437285447983;"mitochondrion, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), mitochondrial proton-transporting ATP synthase complex, mitochondrial inner membrane, mitochondrial matrix"
"182";"P24557";"P24557";"P24557";"THAS_HUMAN";"Thromboxane-A synthase";"TBXAS1";3;3;0,000337902571317853;1;2;1;2;0,000334635929235612;0,000445606928637587;"integral component of membrane, endoplasmic reticulum membrane"
"183";"P24752";"P24752";"P24752";"THIL_HUMAN";"Acetyl-CoA acetyltransferase, mitochondrial";"ACAT1";3;4;0,000562379611279987;3;NA;4;NA;0,0016708285740757;NA;"mitochondrion, extracellular vesicular exosome, mitochondrial inner membrane, mitochondrial matrix"
"184";"P25445";"P25445-1,P25445-6";"P25445-1,P25445-6";"TNR6_HUMAN";"Tumor necrosis factor receptor superfamily member 6";"FAS";2;2;0,000179206040310862;2;NA;2;NA;NA;NA;"cytosol, cell surface, nucleus, CD95 death-inducing signaling complex, extracellular vesicular exosome, plasma membrane, cytoplasm, death-inducing signaling complex, external side of plasma membrane, membrane raft, integral component of membrane"
"185";"P25705";"P25705";"P25705";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";17;51;0,00553659167940519;11;13;16;35;0,00516053382372749;0,00751609154948841;"mitochondrion, mitochondrial proton-transporting ATP synthase complex, mitochondrial matrix, mitochondrial inner membrane, extracellular vesicular exosome, plasma membrane, proton-transporting ATP synthase complex, catalytic core F(1)"
"186";"P26368";"P26368-1,P26368-2";"P26368-1,P26368-2";"U2AF2_HUMAN";"Splicing factor U2AF 65 kDa subunit";"U2AF2";3;8;0,000505549671613799;1;2;2;6;NA;NA;"nucleus, spliceosomal complex, nucleoplasm, nuclear speck"
"187";"P26373";"P26373";"P26373";"RL13_HUMAN";"60S ribosomal protein L13";"RPL13";6;21;0,00597495020657304;4;5;13;8;0,0109890632875524;0,00450253067230017;"cytosol, cytosolic large ribosomal subunit, nucleolus, cytoplasm, cytosolic ribosome"
"188";"P26447";"P26447";"P26447";"S10A4_HUMAN";"Protein S100-A4";"S100A4";1;1;0,000594396272318204;NA;1;NA;1;NA;0,00117578461863284;"extracellular space, neuron projection, nucleus, perinuclear region of cytoplasm, extracellular vesicular exosome"
"189";"P26639";"P26639";"P26639";"SYTC_HUMAN";"Threonine--tRNA ligase, cytoplasmic";"TARS";1;2;0,000166069221311587;1;NA;2;NA;0,000493391287088745;NA;"cytosol, actin cytoskeleton, extracellular vesicular exosome, cytoplasm"
"190";"P27105";"P27105-1";"P27105-1";"STOM_HUMAN";"Erythrocyte band 7 integral membrane protein";"STOM";4;6;0,00125070882300289;3;3;3;3;NA;NA;"extracellular vesicular exosome, blood microparticle, melanosome, integral component of plasma membrane, cytoskeleton, cytoplasm, membrane raft"
"191";"P27348";"P27348";"P27348";"1433T_HUMAN";"14-3-3 protein theta";"YWHAQ";2;2;0,000490073661258275;2;NA;2;NA;0,00145600775740883;NA;"protein complex, extracellular vesicular exosome, cytoplasm, cytoplasmic vesicle membrane, cytosol"
"192";"P27487";"P27487";"P27487";"DPP4_HUMAN";"Dipeptidyl peptidase 4";"DPP4";2;2;0,000156746797660936;NA;2;NA;2;NA;0,000310063306741297;"membrane raft, endocytic vesicle, lamellipodium membrane, plasma membrane, integral component of membrane, lamellipodium, intercellular canaliculus, invadopodium membrane, cell surface, lysosomal membrane, extracellular vesicular exosome, apical plasma membrane"
"193";"P27635";"P27635";"P27635";"RL10_HUMAN";"60S ribosomal protein L10";"RPL10";6;11;0,00308586102124077;2;6;2;9;0,00166692476899609;0,00499433746886567;"cytosol, cytosolic large ribosomal subunit, endoplasmic reticulum"
"194";"P27694";"P27694";"P27694";"RFA1_HUMAN";"Replication protein A 70 kDa DNA-binding subunit";"RPA1";6;6;0,000584746982183168;2;4;2;4;0,000579093994423966;0,000771131470661798;"actin cytoskeleton, lateral element, PML body, DNA replication factor A complex, male germ cell nucleus, nucleus, cytoplasm, nucleoplasm"
"195";"P27708";"P27708";"P27708";"PYR1_HUMAN";"CAD protein";"CAD";4;5;0,000134907917986828;NA;4;NA;5;NA;0,000266863475240263;"terminal bouton, cytosol, protein complex, extracellular vesicular exosome, nuclear matrix, nucleus, neuronal cell body, cell projection"
"196";"P27824";"P27824";"P27824";"CALX_HUMAN";"Calnexin";"CANX";1;1;0,000101408823486721;1;NA;1;NA;0,000301285388990847;NA;"melanosome, endoplasmic reticulum membrane, neuronal cell body, endoplasmic reticulum lumen, endoplasmic reticulum, ribosome, axon, dendritic spine, integral component of lumenal side of endoplasmic reticulum membrane, dendrite cytoplasm, protein complex"
"197";"P29401";"P29401";"P29401";"TKT_HUMAN";"Transketolase";"TKT";1;1;9,63627985620203e-05;1;NA;1;NA;0,000286293660164657;NA;"extracellular vesicular exosome, cytosol, peroxisome, nucleus"
"198";"P30050";"P30050-1,P30050-2";"P30050-1,P30050-2";"RL12_HUMAN";"60S ribosomal protein L12";"RPL12";3;4;0,000727685133383499;2;2;2;2;NA;NA;"extracellular vesicular exosome, cytosol, cytosolic large ribosomal subunit"
"199";"P30453";"P30453";"P30453";"1A34_HUMAN";"HLA class I histocompatibility antigen, A-34 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, phagocytic vesicle membrane, MHC class I protein complex, Golgi membrane, ER to Golgi transport vesicle membrane"
"200";"P30464";"P30464";"P30464";"1B15_HUMAN";"HLA class I histocompatibility antigen, B-15 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"phagocytic vesicle membrane, Golgi membrane, ER to Golgi transport vesicle membrane, cell surface, MHC class I protein complex, early endosome membrane, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane"
"201";"P30479";"P30479";"P30479";"1B41_HUMAN";"HLA class I histocompatibility antigen, B-41 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"plasma membrane, Golgi membrane, MHC class I protein complex, cell surface, phagocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, early endosome membrane, ER to Golgi transport vesicle membrane"
"202";"P30486";"P30486";"P30486";"1B48_HUMAN";"HLA class I histocompatibility antigen, B-48 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"cell surface, integral component of membrane, MHC class I protein complex"
"203";"P30487";"P30487,P30488";"P30487,P30488";"1B49_HUMAN, 1B50_HUMAN";"HLA class I histocompatibility antigen, B-49 alpha chain, HLA class I histocompatibility antigen, B-50 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"Golgi membrane, plasma membrane, phagocytic vesicle membrane, cell surface, integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, MHC class I protein complex, early endosome membrane"
"204";"P30508";"P30508";"P30508";"1C12_HUMAN";"HLA class I histocompatibility antigen, Cw-12 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA;"MHC class I protein complex, Golgi membrane, integral component of plasma membrane, cell surface, early endosome membrane, plasma membrane, phagocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane"
"205";"P31930";"P31930";"P31930";"QCR1_HUMAN";"Cytochrome b-c1 complex subunit 1, mitochondrial";"UQCRC1";2;2;0,000250141764600578;NA;2;NA;2;NA;0,000494809360341321;"mitochondrion, mitochondrial respiratory chain, mitochondrial inner membrane, mitochondrial respiratory chain complex III"
"206";"P31942";"P31942-1,P31942-2,P31942-3,P31942-4";"P31942-1,P31942-2,P31942-3,P31942-4";"HNRH3_HUMAN";"Heterogeneous nuclear ribonucleoprotein H3";"HNRNPH3";3;5;0,000216885923064085;NA;3;NA;5;NA;NA;"nucleus, spliceosomal complex"
"207";"P31943";"P31943";"P31943";"HNRH1_HUMAN";"Heterogeneous nuclear ribonucleoprotein H";"HNRNPH1";2;5;0,000818443190108389;NA;2;NA;5;NA;0,00161897535191653;"catalytic step 2 spliceosome, nucleoplasm, nucleus"
"208";"P32322";"P32322-1,P32322-2,Q96C36";"P32322-1,P32322-2,Q96C36";"P5CR1_HUMAN, P5CR2_HUMAN";"Pyrroline-5-carboxylate reductase 1, mitochondrial, Pyrroline-5-carboxylate reductase 2";"PYCR1, PYCR2";1;1;6,26659953070341e-05;NA;1;NA;1;NA;0,00037110702025599;"mitochondrial matrix, mitochondrion"
"209";"P32942";"P32942";"P32942";"ICAM3_HUMAN";"Intercellular adhesion molecule 3";"ICAM3";3;3;0,000329254242253045;3;NA;3;NA;0,000978213621293865;NA;"integral component of plasma membrane, plasma membrane, extracellular vesicular exosome"
"210";"P32969";"P32969";"P32969";"RL9_HUMAN";"60S ribosomal protein L9";"RPL9,RPL9P8,RPL9P7,RPL9P9";4;7;0,00218874044025505;2;2;4;3;0,00371585313088711;0,00185553510127995;"cytoplasm, nucleolus, cytosol, ribosome, cytosolic large ribosomal subunit"
"211";"P33992";"P33992";"P33992";"MCM5_HUMAN";"DNA replication licensing factor MCM5";"MCM5";2;4;0,000327160891030728;NA;2;NA;4;NA;0,000647162106168485;"MCM complex, nucleus, nucleoplasm"
"212";"P33993";"P33993-1";"P33993-1";"MCM7_HUMAN";"DNA replication licensing factor MCM7";"MCM7";2;2;0,000166993111277159;NA;2;NA;2;NA;NA;"chromatin, cytoplasm, nucleoplasm, cytosol, nucleus, MCM complex"
"213";"P34931";"P34931";"P34931";"HS71L_HUMAN";"Heat shock 70 kDa protein 1-like";"HSPA1L";1;1;0,000156094704898956;1;0;1;0;0,000417381318913997;0;"mitochondrial matrix, zona pellucida receptor complex, cell body, blood microparticle"
"214";"P35250";"P35250-1,P35250-2";"P35250-1,P35250-2";"RFC2_HUMAN";"Replication factor C subunit 2";"RFC2";2;4;0,000339175274034681;1;2;1;3;NA;NA;"DNA replication factor C complex, nucleoplasm"
"215";"P35251";"P35251-1,P35251-2";"P35251-1,P35251-2";"RFC1_HUMAN";"Replication factor C subunit 1";"RFC1";1;1;2,61472227805482e-05;1;NA;1;NA;NA;NA;"Golgi apparatus, nucleus, DNA replication factor C complex, extracellular vesicular exosome, nucleoplasm, cell junction"
"216";"P35268";"P35268";"P35268";"RL22_HUMAN";"60S ribosomal protein L22";"RPL22";4;13;0,00609720551213908;2;4;6;7;0,008360669544496;0,00649437285447983;"cytoplasm, ribonucleoprotein complex, cytosolic large ribosomal subunit, extracellular vesicular exosome, cytosol"
"217";"P35527";"P35527";"P35527";"K1C9_HUMAN";"Keratin, type I cytoskeletal 9";"KRT9";17;61;0,0060137798825667;13;14;29;32;0,00842112351827185;0,0063030611294843;"extracellular space, extracellular vesicular exosome, intermediate filament"
"218";"P35579";"P35579-1";"P35579-1";"MYH9_HUMAN";"Myosin-9";"MYH9";37;57;0,0017458874182326;17;24;21;36;NA;NA;"uropod, cell leading edge, myosin II complex, actomyosin, actin cytoskeleton, myosin II filament, actomyosin contractile ring, extracellular vesicular exosome, cytoplasm, cell-cell adherens junction, protein complex, plasma membrane, cortical cytoskeleton, nucleus, spindle, cytosol, ruffle, stress fiber, immunological synapse, cleavage furrow, neuromuscular junction"
"219";"P35613";"P35613-3";"P35613-3";"BASI_HUMAN";"Basigin";"BSG";1;1;0,00252610696303129;1;0;1;0;NA;NA;"acrosomal membrane, integral component of plasma membrane, Golgi membrane, plasma membrane, sarcolemma, melanosome, mitochondrion, extracellular vesicular exosome, membrane raft"
"220";"P35613";"P35613-1,P35613-2";"P35613-1,P35613-2";"BASI_HUMAN";"Basigin";"BSG";2;4;0,00505221392606258;2;1;2;2;NA;NA;"acrosomal membrane, integral component of plasma membrane, Golgi membrane, plasma membrane, sarcolemma, melanosome, mitochondrion, extracellular vesicular exosome, membrane raft"
"221";"P35637";"P35637-1,P35637-2";"P35637-1,P35637-2";"FUS_HUMAN";"RNA-binding protein FUS";"FUS";2;4;0,000228266249065166;2;1;3;1;NA;NA;"cytoplasm, nucleoplasm, nucleus"
"222";"P35908";"P35908";"P35908";"K22E_HUMAN";"Keratin, type II cytoskeletal 2 epidermal";"KRT2";16;43;0,00621028242933297;10;12;19;24;0,00725950644247051;0,00741258608151157;"cytoplasm, intermediate filament, extracellular space, keratin filament, extracellular vesicular exosome, intermediate filament cytoskeleton, Golgi apparatus"
"223";"P35998";"P35998";"P35998";"PRS7_HUMAN";"26S protease regulatory subunit 7";"PSMC2";1;2;0,000277293411104566;1;NA;2;NA;0,000823838107540792;NA;"proteasome complex, proteasome accessory complex, nucleoplasm, cytoplasm, cytoplasmic mRNA processing body, cytosol"
"224";"P36542";"P36542-1";"P36542-1";"ATPG_HUMAN";"ATP synthase subunit gamma, mitochondrial";"ATP5C1";9;23;0,00463349845837312;5;7;8;15;NA;NA;"mitochondrial proton-transporting ATP synthase complex, mitochondrion, mitochondrial proton-transporting ATP synthase complex, catalytic core F(1), mitochondrial matrix, mitochondrial inner membrane"
"225";"P36578";"P36578";"P36578";"RL4_HUMAN";"60S ribosomal protein L4";"RPL4";12;42;0,00590498591843986;8;8;17;25;0,00710102143982174;0,00695282473547523;"cytoplasm, cytosol, nucleolus, nucleus, cytosolic large ribosomal subunit, ribonucleoprotein complex, extracellular vesicular exosome"
"226";"P37108";"P37108";"P37108";"SRP14_HUMAN";"Signal recognition particle 14 kDa protein";"SRP14";2;2;0,000882853286825568;2;NA;2;NA;0,00262295515121443;NA;"cytosol, nucleolus, signal recognition particle, endoplasmic reticulum targeting, cytoplasm, intercellular bridge"
"227";"P37268";"P37268";"P37268";"FDFT_HUMAN";"Squalene synthase";"FDFT1";2;2;0,000287932966446708;NA;2;NA;2;NA;0,000569564731328139;"endoplasmic reticulum membrane, endoplasmic reticulum, integral component of membrane"
"228";"P38159";"P38159-1";"P38159-1";"RBMX_HUMAN";"RNA-binding motif protein, X chromosome";"RBMX";13;21;0,00322433374318903;9;7;11;10;NA;NA;"extracellular vesicular exosome, extracellular space, ribonucleoprotein complex, catalytic step 2 spliceosome, nuclear euchromatin, supraspliceosomal complex, nucleoplasm, nucleus"
"229";"P38646";"P38646";"P38646";"GRP75_HUMAN";"Stress-70 protein, mitochondrial";"HSPA9";2;2;0,000176830702515872;2;NA;2;NA;0,000525363623807309;NA;"extracellular vesicular exosome, mitochondrion, nucleolus, mitochondrial nucleoid, cytoplasm"
"230";"P39019";"P39019";"P39019";"RS19_HUMAN";"40S ribosomal protein S19";"RPS19";7;22;0,00910861046269689;3;6;4;18;0,00492030207676087;0,0147419064598242;"extracellular vesicular exosome, cytoplasm, cytosolic small ribosomal subunit, cytosol, nucleolus, ribosome"
"231";"P39023";"P39023";"P39023";"RL3_HUMAN";"60S ribosomal protein L3";"RPL3";13;33;0,00491593740852748;8;8;13;20;0,00575357904137359;0,00589351099165841;"cytosol, nucleolus, cytosolic large ribosomal subunit, extracellular vesicular exosome, cytoplasm, nucleus"
"232";"P39656";"P39656";"P39656";"OST48_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit";"DDOST";6;7;0,000921574922212654;2;4;3;4;0,00117342730449067;0,00104170391650804;"intracellular membrane-bounded organelle, endoplasmic reticulum, oligosaccharyltransferase complex, endoplasmic reticulum membrane, protein complex, integral component of membrane"
"233";"P39748";"P39748";"P39748";"FEN1_HUMAN";"Flap endonuclease 1";"FEN1";1;1;0,000157984272379312;NA;1;NA;1;NA;0,000312511174952413;"nucleus, nucleoplasm, nucleolus, mitochondrion"
"234";"P40227";"P40227";"P40227";"TCPZ_HUMAN";"T-complex protein 1 subunit zeta";"CCT6A";2;3;0,000339175274034681;NA;2;NA;3;NA;0,000670927946225519;"chaperonin-containing T-complex, cytoplasm, cytosol, extracellular vesicular exosome, zona pellucida receptor complex, acrosomal vesicle, microtubule, cell body"
"235";"P40429";"P40429";"P40429";"RL13A_HUMAN";"60S ribosomal protein L13a";"RPL13A";9;22;0,00650615033049778;4;7;7;15;0,00615037759595108;0,00877494432132391;"cytosol, GAIT complex, ribonucleoprotein complex, large ribosomal subunit, cytosolic large ribosomal subunit"
"236";"P40926";"P40926";"P40926";"MDHM_HUMAN";"Malate dehydrogenase, mitochondrial";"MDH2";3;4;0,000710461816617025;1;2;1;3;0,000527695119179235;0,00105403177350814;"nucleus, mitochondrion, mitochondrial inner membrane, mitochondrial matrix, plasma membrane, extracellular vesicular exosome"
"237";"P40938";"P40938";"P40938";"RFC3_HUMAN";"Replication factor C subunit 3";"RFC3";1;1;0,000168634897483535;1;NA;1;NA;0,00050101390528815;NA;"DNA replication factor C complex, nucleoplasm"
"238";"P40939";"P40939";"P40939";"ECHA_HUMAN";"Trifunctional enzyme subunit alpha, mitochondrial";"HADHA";7;11;0,000865497062313925;4;5;6;5;0,00140257628007272;0,000778206071310072;"mitochondrial fatty acid beta-oxidation multienzyme complex, mitochondrial nucleoid, mitochondrial inner membrane, mitochondrion"
"239";"P41091";"P41091";"P41091";"IF2G_HUMAN";"Eukaryotic translation initiation factor 2 subunit 3";"EIF2S3";2;3;0,000381572183289017;2;NA;3;NA;0,00113365010772827;NA;"cytosol, extracellular vesicular exosome"
"240";"P41252";"P41252";"P41252";"SYIC_HUMAN";"Isoleucine--tRNA ligase, cytoplasmic";"IARS";4;7;0,000332993791227393;NA;4;NA;7;NA;0,000658700257823628;"cytosol, cytoplasm, extracellular vesicular exosome"
"241";"P42166";"P42166-1";"P42166-1";"LAP2A_HUMAN";"Lamina-associated polypeptide 2, isoform alpha";"TMPO";3;3;0,000363318297863663;3;NA;3;NA;NA;NA;"nuclear envelope, nucleus, nuclear inner membrane, chromatin"
"242";"P42167";"P42167-1";"P42167-1";"LAP2B_HUMAN";"Lamina-associated polypeptide 2, isoforms beta/gamma";"TMPO";2;2;0,000370253889452837;0;2;0;2;NA;NA;"nuclear membrane, nuclear envelope, integral component of membrane, nucleus, nuclear inner membrane"
"243";"P42677";"P42677";"P42677";"RS27_HUMAN";"40S ribosomal protein S27";"RPS27";2;2;0,0014293815120033;2;NA;2;NA;0,00424668929244241;NA;"nucleus, cytosol, cytosolic small ribosomal subunit, ribosome"
"244";"P42696";"P42696-1,P42696-2";"P42696-1,P42696-2";"RBM34_HUMAN";"RNA-binding protein 34";"RBM34";2;2;0,00013961400814916;2;NA;2;NA;NA;NA;"nucleolus, nucleus"
"245";"P42765";"P42765";"P42765";"THIM_HUMAN";"3-ketoacyl-CoA thiolase, mitochondrial";"ACAA2";2;2;0,000302438405562411;2;NA;2;NA;0,000898543830138949;NA;"mitochondrial inner membrane, mitochondrion"
"246";"P42766";"P42766";"P42766";"RL35_HUMAN";"60S ribosomal protein L35";"RPL35";3;4;0,00251013338693263;NA;3;NA;4;NA;0,00606874198049285;"nucleolus, cytosolic large ribosomal subunit, cytoplasm, cytosol"
"247";"P43121";"P43121-1";"P43121-1";"MUC18_HUMAN";"Cell surface glycoprotein MUC18";"MCAM";6;8;0,000743455399432057;4;3;4;4;NA;NA;"integral component of membrane, external side of plasma membrane, plasma membrane"
"248";"P43243";"P43243-1";"P43243-1";"MATR3_HUMAN";"Matrin-3";"MATR3";7;11;0,000779662642910891;3;4;3;8;NA;NA;"nucleus, nuclear matrix, nuclear inner membrane"
"249";"P45880";"P45880-1,P45880-2,P45880-3";"P45880-1,P45880-2,P45880-3";"VDAC2_HUMAN";"Voltage-dependent anion-selective channel protein 2";"VDAC2";3;5;0,000340328931429357;NA;3;NA;5;NA;NA;"mitochondrial outer membrane, pore complex, mitochondrion, mitochondrial inner membrane, mitochondrial nucleoid"
"250";"P46087";"P46087-1";"P46087-1";"NOP2_HUMAN";"Putative ribosomal RNA methyltransferase NOP2";"NOP2";10;15;0,00110900289724394;6;7;6;9;NA;NA;"nucleolus"
"251";"P46776";"P46776";"P46776";"RL27A_HUMAN";"60S ribosomal protein L27a";"RPL27A";5;28;0,0113577882305127;4;4;10;18;0,0120514155596339;0,0144430840315845;"cytosolic large ribosomal subunit, cytosol"
"252";"P46777";"P46777";"P46777";"RL5_HUMAN";"60S ribosomal protein L5";"RPL5";1;3;0,000606404277819582;NA;1;NA;3;NA;0,00119953784325169;"cytosol, cytoplasm, nucleolus, nucleus, ribonucleoprotein complex, cytosolic large ribosomal subunit, extracellular vesicular exosome"
"253";"P46778";"P46778";"P46778";"RL21_HUMAN";"60S ribosomal protein L21";"RPL21";6;14;0,00525297705661213;4;2;7;7;0,00780329157486294;0,00519549828358387;"nucleolus, cytosolic large ribosomal subunit, cytoplasm, cytosol"
"254";"P46779";"P46779-1,P46779-2";"P46779-1,P46779-2";"RL28_HUMAN";"60S ribosomal protein L28";"RPL28";7;12;0,0026292273067506;7;3;8;4;NA;NA;"cytoplasm, extracellular vesicular exosome, cytosolic large ribosomal subunit, cytosol"
"255";"P46781";"P46781";"P46781";"RS9_HUMAN";"40S ribosomal protein S9";"RPS9";11;24;0,00742688950566663;7;5;7;17;0,00643570439163954;0,0104062999494463;"cytoplasm, cytosol, nucleolus, ribonucleoprotein complex, ribosome, cytosolic small ribosomal subunit, extracellular vesicular exosome"
"256";"P46782";"P46782";"P46782";"RS5_HUMAN";"40S ribosomal protein S5";"RPS5";7;16;0,0047085508630697;5;3;8;8;0,00699454706990515;0,00465702927380066;"extracellular vesicular exosome, cytosolic small ribosomal subunit, ribonucleoprotein complex, cytosol"
"257";"P46783";"P46783";"P46783";"RS10_HUMAN";"40S ribosomal protein S10";"RPS10";9;16;0,00582148106706799;4;6;5;11;0,00540487728129035;0,00791694976546113;"cytoplasm, nucleolus, cytosol, ribosome, cytosolic small ribosomal subunit"
"258";"P47897";"P47897";"P47897";"SYQ_HUMAN";"Glutamine--tRNA ligase";"QARS";1;1;7,74632561343724e-05;1;NA;1;NA;0,000230143161654944;NA;"cytoplasm, cytosol, mitochondrial matrix"
"259";"P47914";"P47914";"P47914";"RL29_HUMAN";"60S ribosomal protein L29";"RPL29";2;30;0,0113271742460639;1;2;6;24;0,0067306018974559;0,0179251692802893;"cytosol, cytosolic large ribosomal subunit"
"260";"P48047";"P48047";"P48047";"ATPO_HUMAN";"ATP synthase subunit O, mitochondrial";"ATP5O";6;18;0,00507329776091312;3;3;3;15;0,00251212606031805;0,00836297510436035;"mitochondrial proton-transporting ATP synthase complex, mitochondrion, plasma membrane, mitochondrial inner membrane"
"261";"P48668";"P48668";"P48668";"K2C6C_HUMAN";"Keratin, type II cytoskeletal 6C";"KRT6C";0;0;NA;0;0;0;0;NA;NA;"keratin filament, intermediate filament"
"262";"P48735";"P48735";"P48735";"IDHP_HUMAN";"Isocitrate dehydrogenase [NADP], mitochondrial";"IDH2";4;6;0,000796911816426619;2;3;3;3;0,00118381161691979;0,000788191901428652;"mitochondrial matrix, mitochondrion, mitochondrial inner membrane"
"263";"P49207";"P49207";"P49207";"RL34_HUMAN";"60S ribosomal protein L34";"RPL34";4;9;0,00461800180801066;4;2;6;3;0,00914671539910674;0,00304498067902351;"cytosol, extracellular vesicular exosome, cytosolic large ribosomal subunit, nucleolus, cytoplasm"
"264";"P49321";"P49321-1,P49321-2,P49321-3";"P49321-1,P49321-2,P49321-3";"NASP_HUMAN";"Nuclear autoantigenic sperm protein";"NASP";1;18;0,000457111854092426;1;NA;18;NA;NA;NA;"nucleus, cytoplasm"
"265";"P49327";"P49327";"P49327";"FAS_HUMAN";"Fatty acid synthase";"FASN";2;2;4,7816824774304e-05;1;1;1;1;7,10318400169579e-05;4,72936067231848e-05;"cytoplasm, extracellular vesicular exosome, Golgi apparatus, mitochondrion, plasma membrane, melanosome, cytosol, glycogen granule"
"266";"P49368";"P49368-1";"P49368-1";"TCPG_HUMAN";"T-complex protein 1 subunit gamma";"CCT3";4;5;0,000550770857836134;2;2;2;3;NA;NA;"cytoskeleton, cytosol, cytoplasm, plasma membrane, chaperonin-containing T-complex, cell body, extracellular vesicular exosome, microtubule, zona pellucida receptor complex"
"267";"P49411";"P49411";"P49411";"EFTU_HUMAN";"Elongation factor Tu, mitochondrial";"TUFM";6;9;0,00119536772463993;3;4;3;6;0,00118381161691979;0,0015763838028573;"mitochondrion, mitochondrial nucleoid, extracellular vesicular exosome"
"268";"P49454";"P49454";"P49454";"CENPF_HUMAN";"Centromere protein F";"CENPF";1;1;1,87021880075198e-05;NA;1;NA;1;NA;3,69950923619679e-05;"cytoplasm, nucleus, spindle, midbody, spindle pole, condensed chromosome outer kinetochore, pronucleus, perinuclear region of cytoplasm, kinetochore, nuclear matrix, chromosome, centromeric region, cytosol, nuclear envelope"
"269";"P49755";"P49755";"P49755";"TMEDA_HUMAN";"Transmembrane emp24 domain-containing protein 10";"TMED10";2;7;0,00191889572844279;NA;2;NA;7;NA;0,00379579783275534;"endoplasmic reticulum, endoplasmic reticulum membrane, gamma-secretase complex, endoplasmic reticulum-Golgi intermediate compartment, trans-Golgi network transport vesicle, secretory granule membrane, Golgi apparatus, cis-Golgi network, transport vesicle membrane, zymogen granule membrane, melanosome, plasma membrane, integral component of membrane, Golgi membrane, endoplasmic reticulum-Golgi intermediate compartment membrane, COPI-coated vesicle"
"270";"P49792";"P49792";"P49792";"RBP2_HUMAN";"E3 SUMO-protein ligase RanBP2";"RANBP2";4;5;9,31048751615053e-05;3;2;3;2;0,000165968626193469;7,36688873957301e-05;"nuclear pore nuclear basket, nuclear pore, mitochondrion, cytosol, nuclear membrane, nuclear inclusion body"
"271";"P50416";"P50416-1,P50416-2";"P50416-1,P50416-2";"CPT1A_HUMAN";"Carnitine O-palmitoyltransferase 1, liver isoform";"CPT1A";5;6;0,000232991035591741;4;2;4;2;NA;NA;"mitochondrion, mitochondrial inner membrane, integral component of mitochondrial outer membrane, mitochondrial outer membrane"
"272";"P50895";"P50895";"P50895";"BCAM_HUMAN";"Basal cell adhesion molecule";"BCAM";5;8;0,00076476463062597;3;4;3;5;0,000852042756126981;0,000945495593008893;"plasma membrane, external side of plasma membrane, integral component of plasma membrane, extracellular vesicular exosome"
"273";"P50914";"P50914";"P50914";"RL14_HUMAN";"60S ribosomal protein L14";"RPL14";5;16;0,00446764826077311;1;5;2;14;0,00165917163053564;0,00773283465463645;"extracellular vesicular exosome, cytosol, cytosolic large ribosomal subunit, cytoplasm"
