"";"X";"Protein.Acs";"Protein.G";"ID";"Description";"Gene";"Global.Peptide.Count";"Global.Spectra.Count";"Global.DNSAF";"Peptide.Count.P5396";"Peptide.Count.P5455";"Spectra.Count.P5396";"Spectra.Count.P5455";"DNSAF.P5396";"DNSAF.P5455";"Unspecific.Spectra.Count";"Go.Cc";"norm.sc"
"213";213;"P68104";"P68104,Q5VTE0";"EF1A1_HUMAN, EF1A3_HUMAN";"Elongation factor 1-alpha 1, Putative elongation factor 1-alpha-like 3";"EEF1A1, EEF1A1P5";10;45;"0.00606165396205668";7;9;19;26;"0.0163722241915819";"0.00625320240753351";0;"extracellular space, eukaryotic translation elongation factor 1 complex, nucleus, cytosol, plasma membrane, extracellular vesicular exosome";0,00988142292490119
"215";215;"P68371";"P68371";"TBB4B_HUMAN";"Tubulin beta-4B chain";"TUBB4B";2;4;"0.00440059428907841";0;2;0;4;"0";"0.00837312990306587";31;"cytosol, extracellular vesicular exosome, nucleus, microtubule, plasma membrane";0,000878348704435661
"216";216;"P69905";"P69905";"HBA_HUMAN";"Hemoglobin subunit alpha";"HBA2,HBA1";2;2;"0.00175304170921451";0;2;0;2;"0";"0.00312998863735697";0;"cytosolic small ribosomal subunit, hemoglobin complex, haptoglobin-hemoglobin complex, endocytic vesicle lumen, blood microparticle, extracellular vesicular exosome";0,00043917435221783
"217";217;"P78310";"P78310-1,P78310-2";"CXAR_HUMAN";"Coxsackievirus and adenovirus receptor";"CXADR";2;2;"3.41002633847207E-4";0;2;0;2;"0";"0";0;"neuromuscular junction, intercalated disc, extracellular region, growth cone, acrosomal vesicle, protein complex, nucleus, tight junction, integral component of plasma membrane, adherens junction, extracellular space, filopodium, apicolateral plasma membrane, cell body, basolateral plasma membrane, membrane raft";0,00043917435221783
"218";218;"P78324";"P78324-1,P78324-2";"SHPS1_HUMAN";"Tyrosine-protein phosphatase non-receptor type substrate 1";"SIRPA";5;7;"8.64346953848822E-4";0;5;0;7;"0";"0";0;"integral component of membrane, plasma membrane, extracellular vesicular exosome";0,00153711023276241
"219";219;"P78371";"P78371-1,P78371-2";"TCPB_HUMAN";"T-complex protein 1 subunit beta";"CCT2";2;2;"2.32646656736879E-4";0;2;0;2;"0";"0";0;"zona pellucida receptor complex, cell body, chaperonin-containing T-complex, nucleus, extracellular vesicular exosome, microtubule, cytosol";0,00043917435221783
"221";221;"P78536";"P78536-1,P78536-2";"ADA17_HUMAN";"Disintegrin and metalloproteinase domain-containing protein 17";"ADAM17";2;2;"1.51050923973581E-4";0;2;0;2;"0";"0";0;"integral component of plasma membrane, membrane raft, cytoplasm, apical plasma membrane, cell surface, actin cytoskeleton";0,00043917435221783
"222";222;"P81605";"P81605-1,P81605-2";"DCD_HUMAN";"Dermcidin";"DCD";1;1;"5.65754369791956E-4";0;1;0;1;"0";"0";0;"extracellular vesicular exosome";0,000219587176108915
"223";223;"P83731";"P83731";"RL24_HUMAN";"60S ribosomal protein L24";"RPL24";7;17;"0.013477206006509";3;6;5;12;"0.0253569144368449";"0.0169856708218353";0;"cytosolic large ribosomal subunit, extracellular vesicular exosome";0,00373298199385156
"225";225;"P98172";"P98172";"EFNB1_HUMAN";"Ephrin-B1";"EFNB1";7;8;"0.00287782569605157";0;7;0;8;"0";"0.00513824724282878";0;"extracellular vesicular exosome, synapse, membrane raft, integral component of plasma membrane, cytoplasm, nucleus";0,00175669740887132
"226";226;"Q00325";"Q00325-1,Q00325-2";"MPCP_HUMAN";"Phosphate carrier protein, mitochondrial";"SLC25A3";4;6;"0.0010314858675765";0;4;0;6;"0";"0";0;"mitochondrial inner membrane, extracellular vesicular exosome, integral component of plasma membrane";0,00131752305665349
"229";229;"Q01650";"Q01650";"LAT1_HUMAN";"Large neutral amino acids transporter small subunit 1";"SLC7A5";5;20;"0.00524851363936767";0;5;0;20;"0";"0.00937101950734229";2;"plasma membrane, extracellular vesicular exosome, integral component of membrane, cytosol, apical plasma membrane";0,0043917435221783
"230";230;"Q01813";"Q01813";"K6PP_HUMAN";"6-phosphofructokinase type C";"PFKP";3;6;"9.52545622608906E-4";0;3;0;6;"0";"0.00170073362182917";0;"extracellular vesicular exosome, cytosol, 6-phosphofructokinase complex";0,00131752305665349
"232";232;"Q04826";"Q04826";"1B40_HUMAN";"HLA class I histocompatibility antigen, B-40 alpha chain";"HLA-B";1;2;"0.00697480919980297";0;1;0;2;"0";"0.0124532539233753";20;"early endosome membrane, cell surface, integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, MHC class I protein complex, phagocytic vesicle membrane, Golgi membrane";0,00043917435221783
"233";233;"Q06830";"Q06830";"PRDX1_HUMAN";"Peroxiredoxin-1";"PRDX1";6;9;"0.00643327294867523";0;6;0;9;"0";"0.0114863617474292";2;"extracellular space, nuclear euchromatin, melanosome, mitochondrial matrix, mitochondrion, nucleus, cytosol, extracellular vesicular exosome, peroxisomal matrix, nucleolus";0,00197628458498024
"235";235;"Q08722";"Q08722-1";"CD47_HUMAN";"Leukocyte surface antigen CD47";"CD47";7;12;"0.00462412240325314";0;7;0;12;"0";"0";0;"extracellular vesicular exosome, integral component of plasma membrane";0,00263504611330698
"236";236;"Q09160";"Q09160";"1A80_HUMAN";"HLA class I histocompatibility antigen, A-80 alpha chain";"HLA-A";0;0;"0";0;0;0;0;"0";"0";8;"ER to Golgi transport vesicle membrane, MHC class I protein complex, phagocytic vesicle membrane, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane, integral component of plasma membrane, early endosome membrane";0
"237";237;"Q0VAQ4";"Q0VAQ4";"SMAGP_HUMAN";"Small cell adhesion glycoprotein";"SMAGP";2;2;"0.00256630848153052";0;2;0;2;"0";"0.00458204522169783";0;"cell junction, nucleus, cytoplasmic vesicle membrane, plasma membrane, integral component of membrane";0,00043917435221783
"238";238;"Q10589";"Q10589";"BST2_HUMAN";"Bone marrow stromal antigen 2";"BST2";2;4;"0.00276591025231623";0;2;0;4;"0";"0.00493842651671877";0;"extracellular vesicular exosome, membrane raft, Golgi apparatus, late endosome, apical plasma membrane, integral component of plasma membrane, anchored component of membrane, cell surface";0,000878348704435661
"239";239;"Q12866";"Q12866";"MERTK_HUMAN";"Tyrosine-protein kinase Mer";"MERTK";4;5;"6.22952759530683E-4";0;4;0;5;"0";"0.00111225822448621";0;"integral component of plasma membrane, rhabdomere, extracellular space, cytoplasm, photoreceptor outer segment";0,00109793588054458
"241";241;"Q13308";"Q13308-1,Q13308-6";"PTK7_HUMAN";"Inactive tyrosine-protein kinase 7";"PTK7";18;33;"0.00191933491807925";0;18;0;33;"0";"0";0;"integral component of plasma membrane, cell-cell junction";0,0072463768115942
"242";242;"Q13449";"Q13449";"LSAMP_HUMAN";"Limbic system-associated membrane protein";"LSAMP";5;9;"0.0033141824029233";0;5;0;9;"0";"0.00591734538245888";0;"anchored component of membrane, plasma membrane";0,00197628458498024
"243";243;"Q13491";"Q13491-4";"GPM6B_HUMAN";"Neuronal membrane glycoprotein M6-b";"GPM6B";1;1;"4.69682873034832E-4";0;1;0;1;"0";"0";0;"plasma membrane, integral component of membrane, membrane raft";0,000219587176108915
"244";244;"Q13509";"Q13509";"TBB3_HUMAN";"Tubulin beta-3 chain";"TUBB3";1;2;"0.0016364968992871";0;1;0;2;"0";"0.00302890159692085";20;"microtubule, axon, cytoplasm, plasma membrane";0,00043917435221783
"245";245;"Q13641";"Q13641";"TPBG_HUMAN";"Trophoblast glycoprotein";"TPBG";4;5;"0.00148173763516941";0;4;0;5;"0";"0.00264558563395649";0;"integral component of plasma membrane, endoplasmic reticulum";0,00109793588054458
"246";246;"Q13740";"Q13740-1,Q13740-2";"CD166_HUMAN";"CD166 antigen";"ALCAM";10;18;"0.00192142993514249";0;10;0;18;"0";"0";0;"extracellular vesicular exosome, axon, neuronal cell body, integral component of membrane, external side of plasma membrane";0,00395256916996047
"247";247;"Q13797";"Q13797";"ITA9_HUMAN";"Integrin alpha-9";"ITGA9";2;2;"2.4051393498402E-4";0;2;0;2;"0";"4.29428392758154E-4";0;"integrin complex, basal plasma membrane, alpha9-beta1 integrin complex";0,00043917435221783
"248";248;"Q14118";"Q14118";"DAG1_HUMAN";"Dystroglycan";"DAG1";4;7;"9.73476792714651E-4";0;4;0;7;"0";"0.00173810542208538";0;"dystroglycan complex, sarcolemma, extracellular space, postsynaptic membrane, filopodium, cytoskeleton, costamere, contractile ring, basement membrane, extracellular vesicular exosome, lamellipodium, dystrophin-associated glycoprotein complex, nucleoplasm, cell outer membrane, cell-cell adherens junction, integral component of membrane, membrane raft, cytoplasm, focal adhesion, node of Ranvier, basolateral plasma membrane";0,00153711023276241
"249";249;"Q14242";"Q14242";"SELPL_HUMAN";"P-selectin glycoprotein ligand 1";"SELPLG";2;2;"6.04203695894322E-4";0;2;0;2;"0";"0.00107878249151624";0;"integral component of plasma membrane";0,00043917435221783
"250";250;"Q14344";"Q14344";"GNA13_HUMAN";"Guanine nucleotide-binding protein subunit alpha-13";"GNA13";1;1;"4.6220781404754E-4";0;1;0;1;"0";"8.25254298549821E-4";2;"heterotrimeric G-protein complex, melanosome, extracellular vesicular exosome, brush border membrane";0,000219587176108915
"251";251;"Q14974";"Q14974";"IMB1_HUMAN";"Importin subunit beta-1";"KPNB1";10;16;"0.00227335089231471";0;10;0;16;"0";"0.00405898069867296";0;"nuclear membrane, nucleoplasm, cytosol, extracellular vesicular exosome, nuclear pore";0,00351339481774264
"252";252;"Q15043";"Q15043-1,Q15043-2,Q15043-3";"S39AE_HUMAN";"Zinc transporter ZIP14";"SLC39A14";4;11;"9.27591852910931E-4";0;4;0;11;"0";"0";0;"Golgi apparatus, endoplasmic reticulum, integral component of plasma membrane, lamellipodium";0,00241545893719807
"253";253;"Q15262";"Q15262-1,Q15262-2,Q15262-3";"PTPRK_HUMAN";"Receptor-type tyrosine-protein phosphatase kappa";"PTPRK";6;9;"2.59484283573795E-4";0;6;0;9;"0";"0";0;"neuronal cell body, cell-cell junction, cell surface, integral component of plasma membrane, axon, photoreceptor outer segment, adherens junction, dendrite, leading edge membrane";0,00197628458498024
"254";254;"Q15365";"Q15365";"PCBP1_HUMAN";"Poly(rC)-binding protein 1";"PCBP1";4;7;"0.0024473644086506";0;4;0;7;"0";"0.00436967514822026";0;"nucleoplasm, cytoplasm, extracellular vesicular exosome, ribonucleoprotein complex";0,00153711023276241
"255";255;"Q15758";"Q15758-1";"AAAT_HUMAN";"Neutral amino acid transporter B(0)";"SLC1A5";13;34;"0.00782226004814018";0;13;0;34;"0";"0";0;"extracellular vesicular exosome, integral component of plasma membrane, Golgi apparatus, melanosome";0,00746596398770312
"256";256;"Q16563";"Q16563-1,Q16563-2";"SYPL1_HUMAN";"Synaptophysin-like protein 1";"SYPL1";1;1;"2.40281778676121E-4";0;1;0;1;"0";"0";0;"melanosome, cytoplasmic vesicle membrane, extracellular vesicular exosome, synaptic vesicle, integral component of membrane, integral component of plasma membrane, secretory granule";0,000219587176108915
"257";257;"Q31612";"Q31612";"1B73_HUMAN";"HLA class I histocompatibility antigen, B-73 alpha chain";"HLA-B";0;0;"0";0;0;0;0;"0";"0";17;"integral component of lumenal side of endoplasmic reticulum membrane, early endosome membrane, MHC class I protein complex, ER to Golgi transport vesicle membrane, Golgi membrane, phagocytic vesicle membrane, cell surface";0
"258";258;"Q4KMQ2";"Q4KMQ2-1,Q4KMQ2-2";"ANO6_HUMAN";"Anoctamin-6";"ANO6";2;2;"1.36775781707946E-4";0;2;0;2;"0";"0";0;"plasma membrane, intracellular, chloride channel complex, extracellular vesicular exosome";0,00043917435221783
"259";259;"Q5XKE5";"Q5XKE5";"K2C79_HUMAN";"Keratin, type II cytoskeletal 79";"KRT79";0;0;"0";0;0;0;0;"0";"0";13;"extracellular vesicular exosome, keratin filament";0
"260";260;"Q5ZPR3";"Q5ZPR3-1,Q5ZPR3-4";"CD276_HUMAN";"CD276 antigen";"CD276";2;4;"4.66164649266781E-4";0;2;0;4;"0";"0";0;"external side of plasma membrane, integral component of membrane";0,000878348704435661
"261";261;"Q6P4Q7";"Q6P4Q7";"CNNM4_HUMAN";"Metal transporter CNNM4";"CNNM4";2;3;"4.81803721371215E-4";0;2;0;3;"0";"8.60242038396173E-4";0;"plasma membrane, integral component of membrane";0,000658761528326746
"262";262;"Q6PCB8";"Q6PCB8";"EMB_HUMAN";"Embigin";"EMB";2;3;"0.00114188955370854";0;2;0;3;"0";"0.00203879993809491";0;"integral component of plasma membrane";0,000658761528326746
"264";264;"Q6YHK3";"Q6YHK3-1,Q6YHK3-2,Q6YHK3-4";"CD109_HUMAN";"CD109 antigen";"CD109";2;2;"5.74237422626207E-5";0;2;0;2;"0";"0";0;"anchored component of membrane, extracellular space, plasma membrane";0,00043917435221783
"265";265;"Q71U36";"Q71U36";"TBA1A_HUMAN";"Tubulin alpha-1A chain";"TUBA1A";0;0;"0";0;0;0;0;"0";"0";35;"cytosol, microtubule, cytoplasmic microtubule, extracellular vesicular exosome";0
"266";266;"Q7Z3B1";"Q7Z3B1";"NEGR1_HUMAN";"Neuronal growth regulator 1";"NEGR1";3;5;"0.00175799380443828";0;3;0;5;"0";"0.00313883041316871";0;"anchored component of membrane, plasma membrane";0,00109793588054458
"267";267;"Q86VP6";"Q86VP6-1";"CAND1_HUMAN";"Cullin-associated NEDD8-dissociated protein 1";"CAND1";9;11;"0.00111311022349312";0;9;0;11;"0";"0";0;"cytoplasm, cullin-RING ubiquitin ligase complex, nucleus, extracellular vesicular exosome";0,00241545893719807
"268";268;"Q8IWA5";"Q8IWA5-1,Q8IWA5-2,Q8IWA5-3";"CTL2_HUMAN";"Choline transporter-like protein 2";"SLC44A2";4;6;"3.52594791371758E-4";0;4;0;6;"0";"0";0;"lysosomal membrane, integral component of membrane, extracellular vesicular exosome, plasma membrane";0,00131752305665349
"270";270;"Q8NC51";"Q8NC51-1,Q8NC51-2,Q8NC51-3,Q8NC51-4";"PAIRB_HUMAN";"Plasminogen activator inhibitor 1 RNA-binding protein";"SERBP1";5;8;"6.10127261540345E-4";0;5;0;8;"0";"0";0;"nucleus, extracellular vesicular exosome, cytoplasm, perinuclear region of cytoplasm, plasma membrane";0,00175669740887132
"272";272;"Q8WTV0";"Q8WTV0-1,Q8WTV0-2,Q8WTV0-4";"SCRB1_HUMAN";"Scavenger receptor class B member 1";"SCARB1";4;7;"5.26124232777544E-4";0;4;0;7;"0";"0";0;"cell surface, integral component of plasma membrane, caveola, extracellular vesicular exosome, lysosomal membrane, endocytic vesicle membrane, microvillus membrane";0,00153711023276241
"273";273;"Q8WUX1";"Q8WUX1-1";"S38A5_HUMAN";"Sodium-coupled neutral amino acid transporter 5";"SLC38A5";6;18;"0.00474658327198336";0;6;0;18;"0";"0";0;"plasma membrane, integral component of membrane";0,00395256916996047
"274";274;"Q92536";"Q92536";"YLAT2_HUMAN";"Y+L amino acid transporter 2";"SLC7A6";5;9;"0.00232514249868298";0;5;0;9;"0";"0.00415145262252455";2;"basolateral plasma membrane, integral component of plasma membrane";0,00197628458498024
"275";275;"Q92556";"Q92556-1,Q92556-2,Q92556-3";"ELMO1_HUMAN";"Engulfment and cell motility protein 1";"ELMO1";2;2;"1.14136599132719E-4";0;2;0;2;"0";"0";0;"cytoskeleton, cytosol, plasma membrane";0,00043917435221783
"277";277;"Q92688";"Q92688-1,Q92688-2";"AN32B_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member B";"ANP32B";4;4;"9.9176064824088E-4";0;4;0;4;"0";"0";0;"nucleus, extracellular vesicular exosome, cytoplasm";0,000878348704435661
"278";278;"Q92692";"Q92692-1,Q92692-2";"PVRL2_HUMAN";"Poliovirus receptor-related protein 2";"PVRL2";5;5;"5.78373426367242E-4";0;5;0;5;"0";"0";0;"zonula adherens, cell surface, integral component of membrane, plasma membrane";0,00109793588054458
"279";279;"Q92854";"Q92854-1";"SEM4D_HUMAN";"Semaphorin-4D";"SEMA4D";11;18;"0.00259905719765214";0;11;0;18;"0";"0";0;"extracellular space, integral component of plasma membrane";0,00395256916996047
"281";281;"Q95604";"Q95604";"1C17_HUMAN";"HLA class I histocompatibility antigen, Cw-17 alpha chain";"HLA-C";0;0;"0";0;0;0;0;"0";"0";15;"MHC class I protein complex, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, early endosome membrane, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane, cell surface";0
"282";282;"Q969P0";"Q969P0-1,Q969P0-3";"IGSF8_HUMAN";"Immunoglobulin superfamily member 8";"IGSF8";2;2;"2.03043982633329E-4";0;2;0;2;"0";"0";0;"plasma membrane, integral component of membrane, extracellular vesicular exosome";0,00043917435221783
"284";284;"Q96DU3";"Q96DU3-1,Q96DU3-2,Q96DU3-3";"SLAF6_HUMAN";"SLAM family member 6";"SLAMF6";2;2;"2.49931649305684E-4";0;2;0;2;"0";"0";0;"integral component of membrane, extracellular vesicular exosome, plasma membrane";0,00043917435221783
"286";286;"Q96J84";"Q96J84-1,Q96J84-2";"KIRR1_HUMAN";"Kin of IRRE-like protein 1";"KIRREL";3;3;"2.46630042313535E-4";0;3;0;3;"0";"0";0;"integral component of membrane, perinuclear region of cytoplasm, cell-cell junction, dendritic shaft, plasma membrane";0,000658761528326746
"289";289;"Q99808";"Q99808";"S29A1_HUMAN";"Equilibrative nucleoside transporter 1";"SLC29A1";8;18;"0.00491313005345646";0;8;0;18;"0";"0.00877220499680308";0;"basolateral plasma membrane, apical plasma membrane, integral component of plasma membrane";0,00395256916996047
"291";291;"Q9BVC6";"Q9BVC6";"TM109_HUMAN";"Transmembrane protein 109";"TMEM109";1;1;"5.12205602280784E-4";0;1;0;1;"0";"9.14523429021995E-4";0;"nuclear outer membrane, extracellular vesicular exosome, sarcoplasmic reticulum membrane, integral component of membrane, cytoplasm, nuclear membrane";0,000219587176108915
"292";292;"Q9BX67";"Q9BX67-1";"JAM3_HUMAN";"Junctional adhesion molecule C";"JAM3";7;12;"0.00481803721371215";0;7;0;12;"0";"0";0;"integral component of membrane, tight junction, plasma membrane, cell-cell contact zone, desmosome, Schmidt-Lanterman incisure, extracellular space, paranodal junction";0,00263504611330698
"293";293;"Q9GIY3";"Q9GIY3";"2B1E_HUMAN";"HLA class II histocompatibility antigen, DRB1-14 beta chain";"HLA-DRB1";0;0;"0";0;0;0;0;"0";"0";5;"clathrin-coated endocytic vesicle membrane, MHC class II protein complex, integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, trans-Golgi network membrane, ER to Golgi transport vesicle membrane, Golgi membrane, late endosome membrane, lysosomal membrane";0
"294";294;"Q9H0X4";"Q9H0X4-1";"ITFG3_HUMAN";"Protein ITFG3";"ITFG3";9;15;"0.00338222721071278";0;9;0;15;"0";"0";0;"cell surface, integral component of membrane, extracellular vesicular exosome";0,00329380764163373
"295";295;"Q9H2H9";"Q9H2H9";"S38A1_HUMAN";"Sodium-coupled neutral amino acid transporter 1";"SLC38A1";3;4;"0.0010223076907945";0;3;0;4;"0";"0.00182529111500899";0;"integral component of membrane, axon, plasma membrane, extracellular vesicular exosome";0,000878348704435661
"296";296;"Q9NPH3";"Q9NPH3-1";"IL1AP_HUMAN";"Interleukin-1 receptor accessory protein";"IL1RAP";7;12;"0.00262033602851011";0;7;0;12;"0";"0";0;"integral component of plasma membrane, extracellular region";0,00263504611330698
"301";301;"Q9UGN4";"Q9UGN4-1,Q9UGN4-2";"CLM8_HUMAN";"CMRF35-like molecule 8";"CD300A";5;11;"0.00228950765032865";0;5;0;11;"0";"0";0;"plasma membrane, membrane, extracellular vesicular exosome, integral component of membrane";0,00241545893719807
"303";303;"Q9UIB8";"Q9UIB8-1,Q9UIB8-2,Q9UIB8-3,Q9UIB8-4,Q9UIB8-5,Q9UIB8-6";"SLAF5_HUMAN";"SLAM family member 5";"CD84";2;2;"1.2025696749201E-4";0;2;0;2;"0";"0";0;"integral component of plasma membrane";0,00043917435221783
"304";304;"Q9UIQ6";"Q9UIQ6-1,Q9UIQ6-2,Q9UIQ6-3";"LCAP_HUMAN";"Leucyl-cystinyl aminopeptidase";"LNPEP";6;8;"3.23813883197998E-4";0;6;0;8;"0";"0";0;"extracellular region, lysosomal membrane, perinuclear region of cytoplasm, early endosome lumen, cytosol, cytoplasmic vesicle membrane, integral component of plasma membrane";0,00175669740887132
"305";305;"Q9UIW2";"Q9UIW2";"PLXA1_HUMAN";"Plexin-A1";"PLXNA1";9;10;"6.5646604089784E-4";0;9;0;10;"0";"0.00117209490111996";0;"semaphorin receptor complex, cytoplasm, extracellular vesicular exosome, integral component of membrane, plasma membrane, nucleus";0,00219587176108915
"307";307;"Q9Y277";"Q9Y277-1,Q9Y277-2";"VDAC3_HUMAN";"Voltage-dependent anion-selective channel protein 3";"VDAC3";2;2;"8.79618101443325E-4";0;2;0;2;"0";"0";3;"pore complex, mitochondrial outer membrane, extracellular vesicular exosome";0,00043917435221783
"308";308;"Q9Y289";"Q9Y289";"SC5A6_HUMAN";"Sodium-dependent multivitamin transporter";"SLC5A6";6;12;"0.00235211265551302";0;6;0;12;"0";"0.00419960680161911";0;"vesicle membrane, integral component of plasma membrane, brush border membrane";0,00263504611330698
"309";309;"Q9Y490";"Q9Y490";"TLN1_HUMAN";"Talin-1";"TLN1";3;4;"1.959322492786E-4";0;3;0;4;"0";"3.4982950531656E-4";0;"cytosol, actin cytoskeleton, ruffle, intracellular membrane-bounded organelle, centrosome, focal adhesion, cell-cell junction, extracellular vesicular exosome, plasma membrane, cell surface, ruffle membrane";0,000878348704435661
"310";310;"Q9Y4D7";"Q9Y4D7-1";"PLXD1_HUMAN";"Plexin-D1";"PLXND1";21;33;"0.00219739479746914";0;21;0;33;"0";"0";2;"intracellular, integral component of plasma membrane";0,0072463768115942
"311";311;"Q9Y5S1";"Q9Y5S1";"TRPV2_HUMAN";"Transient receptor potential cation channel subfamily V member 2";"TRPV2";2;2;"3.25827123963954E-4";0;2;0;2;"0";"5.81751814796714E-4";0;"cell surface, cell body, melanosome, endomembrane system, growth cone membrane, axonal growth cone, integral component of plasma membrane";0,00043917435221783
"312";312;"Q9Y624";"Q9Y624";"JAM1_HUMAN";"Junctional adhesion molecule A";"F11R";7;11;"0.00457901530065731";0;7;0;11;"0";"0.00817565593904947";0;"tight junction, integral component of membrane, plasma membrane, cell-cell junction, extracellular vesicular exosome";0,00241545893719807
"314";314;"Q9Y666";"Q9Y666-1";"S12A7_HUMAN";"Solute carrier family 12 member 7";"SLC12A7";8;12;"0.00137912422553164";0;8;0;12;"0";"0";0;"integral component of plasma membrane";0,00263504611330698
"316";316;"Q9Y6M7";"Q9Y6M7-1,Q9Y6M7-2,Q9Y6M7-3,Q9Y6M7-4";"S4A7_HUMAN";"Sodium bicarbonate cotransporter 3";"SLC4A7";3;3;"7.68941276900106E-5";0;3;0;3;"0";"0";0;"basolateral plasma membrane, stereocilium, plasma membrane, integral component of membrane, apical plasma membrane";0,000658761528326746
